"",,,,CAMPUS,,,
Weapons Violation,2018-0209-0004,02/09/2018 09:27 A.M.,02/09/2018 09:27 A.M.,BBC,Academic One,Closed,No
Conduct Investigation/Unknown,,,,,,,
"",2018-0209-0006,02/09/2018 12:32 P.M.,02/09/2018 12:32 P.M.,BBC,Bayview Housing,Closed,Yes
Reference,,,,,,,
"",,,,,Wellness and Fitness,,
Theft/Cell Phone and Wallet,2018-0209-0007,02/09/2018 01:03 P.M.,02/09/2018 01:03 P.M.,MMC,,Open,Yes
"",,,,,Center,,
Burglary/Vehicle(Handicap Placard,2018-0209-0009,02/09/2018 01:38 P.M.,02/09/2018 01:38 P.M.,MMC,Panther Garage,Open,Yes
Hit and Run,2018-0209-0012,02/09/2018 03:21 P.M.,02/09/2018 03:21 P.M.,MMC,North East Gravel Lot,Open,Unknown
Theft/Macbook Pro,2018-0212-0002,02/12/2018 11:36 A.M.,02/12/2018 11:36 A.M.,CEAS,Engineering Center,Open,Yes
Theft/Headphones,2018-0212-0003,02/12/2018 11:21 A.M.,02/12/2018 11:21 A.M.,MMC,Panther Hall,Open,Yes
Conduct Investigation/Unlawful Use of,,,,,,,
"",2018-0212-0004,02/12/2018 03:41 P.M.,02/12/2018 03:41 P.M.,MMC,PG5 Market Station,Closed,Yes
Hadicard Placard,,,,,,,
Stolen Vehicle Recovery,2018-0212-0005,02/12/2018 03:17 P.M.,02/12/2018 03:17 P.M.,MMC,PG5 Market Station,Closed,Yes
Theft/Iphone,2018-0212-0006,02/12/2018 05:48 P.M.,02/12/2018 05:48 P.M.,MMC,Green Library,Closed,Yes
Theft/Cell Phone Holder,2018-0212-0008,02/12/2018 06:13 P.M.,02/12/2018 06:13 P.M.,BBC,Glenn Hubert Library,Open,Yes
Traffic Stop/Arrest,2018-0212-0009,02/12/2018 06:54 P.M.,02/12/2018 06:54 P.M.,MMC,Lot 9,Closed,Yes
Traffic Crash,2018-0213-0001,02/13/2018 11:11 A.M.,02/13/2018 11:11 A.M.,MMC,Lot 5,Closed,Yes
"",,,,,SW 107TH AVE/SW,,
Arrest/Resist and Narcotics,2018-0213-0002,02/13/2018 11:43 A.M.,02/13/2018 11:43 A.M.,MMC,,Closed,No
"",,,,,17TH ST,,
Information Report/Anonymus,,,,,Parking Garage 6-,,
"",2018-0213-0003,02/13/2018 02:05 P.M.,02/13/2018 02:05 P.M.,MMC,,Closed,Yes
Complaint,,,,,Tech Station,,
Hit and Run,2018-0213-0005,02/13/2018 06:32 P.M.,02/13/2018 06:32 P.M.,MMC,PG5 Market Station,Open,Yes
