Vehicle Burglary,2016-0409-0003,04/09/2016 11:45 P.M.,04/09/2016 11:45 P.M.,MMC,Lot 6,Open,Yes
Conduct Investigation,2016-0410-0002,04/10/2016 08:26 A.M.,04/10/2016 08:26 A.M.,BBC,Wooded Area,Closed,Unknown
Criminal Mischief,2016-0410-0004,04/10/2016 05:36 P.M.,04/10/2016 05:36 P.M.,MMC,Apartments Bldg J,Closed,Yes
Theft/Fire Extinguishers,2016-0411-0001,04/11/2016 07:29 A.M.,04/11/2016 07:29 A.M.,MMC,Gold Garage,Open,Unknown
"",,,,,Engineering Computer,,
Theft/Wallet,2016-0411-0006,04/11/2016 09:06 P.M.,04/11/2016 09:06 P.M.,MMC,,Open,Yes
"",,,,,Science,,
Theft/Laptop,2016-0411-0007,04/11/2016 09:33 P.M.,04/11/2016 09:33 P.M.,MMC,Green Library,Open,Unknown
"",,,,,SW 112TH AVE/SW,,
Arrest/Traffic & Warrant,2016-0412-0001,04/11/2016 11:26 P.M.,04/11/2016 11:26 P.M.,MMC,,Closed,No
"",,,,,8TH ST,,
"",,,,,SW 107TH AVE/SW,,
Trespass TPW,2016-0412-0002,04/12/2016 04:05 P.M.,04/12/2016 04:05 P.M.,MMC,,Closed,No
"",,,,,16TH ST,,
Theft/Earphones &,,,,,,,
"",2016-0412-0003,04/12/2016 10:42 A.M.,04/12/2016 10:42 A.M.,MMC,Deuxieme Maisson,Open,No
Sunglasses,,,,,,,
"",,,,,Campus Support,,
Auto Theft,2016-0412-0006,04/12/2016 11:20 A.M.,04/12/2016 11:20 A.M.,MMC,,Open,Unknown
"",,,,,Compex,,
Conduct Investigation,2016-0412-0008,04/12/2016 03:11 P.M.,04/12/2016 03:11 P.M.,MMC,Market Garage Station,Closed,Yes
"",,,,,Engineering &,,
Suspicious Incident,2016-0413-0001,04/13/2016 12:18 A.M.,04/13/2016 12:18 A.M.,MMC,,Closed,Yes
"",,,,,Computer Science,,
"",,,,,Engineering &,,
Suspicious Incident,2016-0413-0002,04/13/2016 12:41 A.M.,04/13/2016 12:41 A.M,MMC,,Closed,Yes
"",,,,,Computer Science,,
Information Only,2016-0413-0003,04/13/2016 01:22 A.M.,04/13/2016 01:22 A.M.,MMC,University Towers,Closed,Yes
"",,,,,Paul Cejas Achitecture,,
Theft/3D Material,2016-0413-0008,04/13/2016 11:33 A.M.,04/13/2016 11:33 A.M.,MMC,,Open,No
"",,,,,Building,,
Theft/Laptop,2016-0413-0010,04/13/2016 03:30 P.M.,04/13/2016 03:30 P.M.,MMC,Graham Center,Open,Yes
"",,,,,SW 109TH AVE/SW,,
Arrest/Narcotics,2016-0413-0013,04/13/2016 10:42 P.M.,04/13/2016 10:42 P.M.,MMC,,Closed,No
"",,,,,8TH ST,,
"",,,,,Koven Conference,,
Vehicle Burglary,2016-0414-0003,04/14/2016 11:03 A.M.,04/14/2016 11:03 A.M.,BBC,,Open,No
"",,,,,Center,,
"",,,,,Koven Conference,,
Vehicle Burglary,2016-0414-0004,04/14/2016 12:34 P.M.,04/14/2016 12:34 P.M.,BBC,,Open,No
"",,,,,Center,,
Theft,2016-0414-0008,04/14/2016 05:56 P.M.,04/14/2016 05:56 P.M.,MMC,Marketplace Garage,Open,Yes
Narcotics Investigation,2016-0414-0010,04/14/2016 10:46 P.M.,04/14/2016 10:46 P.M.,MMC,Lakeview North,Closed,Yes
Criminal Mischief,2016-0415-0004,04/15/2016 11:26 A.M.,04/15/2016 11:26 A.M.,MMC,ROTC,Open,Unknown
Conduct Investigation,2016-0415-0005,04/15/2016 01:58 P.M.,04/15/2016 01:58 P.M.,MMC,FIU Stadium,Closed,Unknown
"",,,,,Paul Cejas,,
Conduct Investigation,2016-0415-0007,04/15/2016 02:47 P.M.,04/15/2016 02:47 P.M.,MMC,,Closed,Yes
"",,,,,Architecture,,
Conduct Investigation,2016-0415-0008,04/15/2016 03:58 P.M.,04/15/2016 03:58 P.M.,CEAS,Engineering Center,Closed,Unknown
"",,,,OFF,SW 107th Ave/SW 17th,,
Conduct Investigation,2016-0415-0009,04/15/2016 04:21 P.M.,04/15/2016 04:21 P.M.,,,Closed,Unknown
"",,,,CAMPUS,St,,
Arrest/Narcotics,2016-0415-0010,04/15/2016 09:14 P.M.,04/15/2016 09:14 P.M.,MMC,Blue Garage,Closed,Yes
