"",,,,,Bldg H,,
Conduct Investigation,2016-0905-0005,09/05/2016 09:31 P.M.,09/05/2016 09:31 P.M.,MMC,Lakeview South,Closed,Yes
Criminal Mischief,2016-0906-0001,09/06/2016 11:38 A.M.,09/06/2016 11:38 A.M.,MMC,Marketplace Garage,Closed,Unknown
Theft/Services Haircut,2016-0906-0004,09/06/2016 03:44 P.M.,09/06/2016 03:44 P.M.,MMC,Graham Center,Open,Yes
"",,,,,University Apartments,,
Theft/Macbook,2016-0906-0005,09/06/2016 06:40 P.M.,09/06/2016 06:40 P.M.,MMC,,Open,No
"",,,,,Bldg F,,
Found Property/Drug,,,,,,,
"",2016-0906-0007,09/06/2016 08:20 P.M.,09/06/2016 08:20 P.M.,MMC,University Towers,Closed,Unknown
Paraphanelia,,,,,,,
Theft/Wallet,2016-0907-0004,09/07/2016 06:36 P.M.,09/07/2016 06:36 P.M.,MMC,Ryder Business Bldg,Closed,Yes
Information Report,2016-0907-0005,09/07/2016 07:19 P.M.,09/07/2016 07:19 P.M.,MMC,Deuxieme Mason,Closed,Yes
Theft/Wallet,2016-0907-0004,09/07/2016 06:36 P.M.,09/07/2016 06:36 P.M.,MMC,Ryder Business Bldg,Closed,Yes
Information Report,2016-0907-0005,09/07/2016 07:19 P.M.,09/07/2016 07:19 P.M.,MMC,Deuxieme Mason,Closed,Yes
Information Report,2016-0908-0002,09/08/2016 12:11 P.M.,09/08/2016 12:11 P.M.,BBC,Academic Two,Closed,Unknown
Theft/Wallet,2016-0908-0005,09/08/2016 02:22 P.M.,09/08/2016 02:22 P.M.,MMC,Graham Center,Open,Yes
Hit & Run,2016-0908-0007,09/08/2016 05:03 P.M.,09/08/2016 05:03 P.M.,MMC,Lot 6,Open,Yes
"",,,,,Academic Health,,
Criminal Mischief,2016-0909-0002,09/09/2016 09:35 A.M.,09/09/2016 09:35 A.M.,MMC,,Open,Unknown
"",,,,,Center 2,,
Criminal Mischief,2016-0909-0004,09/09/2016 10:46 A.M.,09/09/2016 10:46 A.M.,MMC,PG5 Market Station,Open,Unknown
Stolen Vehicle,2016-0909-0005,09/09/2016 01:23 P.M.,09/09/2016 01:23 P.M.,MMC,Labor Center,Open,No
Conduct Investigation,2016-0909-0008,09/09/2016 03:22 P.M.,09/09/2016 03:22 P.M.,MMC,Ryder Business Bldg,Open,Unknown
"",,,,,Ernest R. Graham,,
Theft/Walkie Talkie,2016-0909-0009,09/09/2016 04:11 P.M.,09/09/2016 04:11 P.M.,MMC,,Open,No
"",,,,,Center,,
"",,,,,FIU Community,,
Conduct Investigation,2016-0909-0011,09/09/2016 07:12 P.M.,09/09/2016 07:12 P.M.,MMC,,Open,Unknown
"",,,,,Stadium,,
"",,,,,FIU Community,,
Sick/Injured Person,2016-0909-0013,09/09/2016 07:43P.M.,09/09/2016 07:43P.M.,MMC,,Closed,No
"",,,,,Stadium,,
Conduct Investigation,2016-0909-0016,09/09/2016 09:15 P.M.,09/09/2016 09:15 P.M.,MMC,University Towers,Open,Yes
Theft/Bicycle,2016-0909-0018,09/09/2016 11:13 P.M.,09/09/2016 11:13 P.M.,MMC,Pike Greek Housing 2,Open,Yes
