Conduct Investigation,2016-1205-0011,12/05/2016 10:31 P.M.,12/05/2016 10:31 P.M.,MMC,Art Studio,Closed,Yes
Theft/Box Of New Books,2016-1207-0001,12/07/2016 10:39 A.M.,12/07/2016 10:39 A.M.,MMC,Deuxieme Maison,Open,Unknown
Theft/Macbook Pro,2016-1207-0002,12/07/2016 11:29 A.M.,12/07/2016 11:29 A.M.,MMC,Marketplace Garage,Open,Yes
Conduct Investigation,2016-1207-0007,12/07/2016 08:54 P.M.,12/07/2016 08:54 P.M.,MMC,Marketplace Garage,Closed,Yes
Disturbance,2016-1208-0002,12/08/2016 12:55 A.M.,12/08/2016 12:55 A.M.,BBC,Bayview Housing,Closed,Unknown
Theft/Laptop,2016-1208-0007,12/08/2016 03:00 P.M.,12/08/2016 03:00 P.M.,MMC,Viertes Haus,Open,Yes
Hit and Run,2016-1208-0008,12/08/2016 04:40 P.M.,12/08/2016 04:40 P.M.,MMC,11200 SW 8TH ST,Open,Yes
Information Report,2016-1209-0001,12/09/2016 03:19 A.M.,12/09/2016 03:19 A.M.,MMC,Parkview Housing,Closed,Unknown
"",,,,,Ernest R. Graham,,
Theft/Cell Phone,2016-1209-0004,12/09/2016 12:57 P.M.,12/09/2016 12:57 P.M.,MMC,,Closed,No
"",,,,,Center,,
Conduct Investigation,2016-1209-0005,12/09/2016 06:02 P.M.,12/09/2016 06:02 P.M.,BBC,Bayview Housing,Closed,Unknown
Conduct Investigation,2016-1210-0001,12/10/2016 06:38 A.M.,12/10/2016 06:38 A.M.,CEAS,Engineering Center,Closed,No
"",,,,OFF,,,
Assist Other Agency,2016-1211-0001,12/11/2016 03:21 A.M.,12/11/2016 03:21 A.M.,,1011 NW 111TH AVE,Closed,No
"",,,,CAMPUS,,,
Sick/Injured Person,2016-1211-0003,12/11/2016 02:35 P.M.,12/11/2016 02:35 P.M.,MMC,FIU Arena,Closed,Staff
Sick/Injured Person,2016-1211-0004,12/11/2016 03:09 P.M.,12/11/2016 03:09 P.M.,MMC,FIU Arena,Closed,No
Information Report,2016-1211-0005,12/11/2016 08:33 P.M.,12/11/2016 08:33 P.M.,MMC,University Towers,Closed,Yes
Conduct Investigation,2016-1211-0006,12/11/2016 09:09 P.M.,12/11/2016 09:09 P.M.,MMC,Greek Housing 2,Closed,Yes
Criminal Mischief,2016-1212-0001,12/12/2016 10:08 A.M.,12/12/2016 10:08 A.M.,MMC,Green Library,Closed,Unknown
Conduct Investigation,2016-1212-0002,12/12/2016 10:13 A.M.,12/12/2016 10:13 A.M.,MMC,Lot 5,Closed,Unknown
Stolen Tag,2016-1212-0003,12/12/2016 11:23 A.M.,12/12/2016 11:23 A.M.,MMC,Parkview Garage,Open,Yes
Narcotics Investigation,2016-1212-0004,12/12/2016 12:10 P.M.,12/12/2016 12:10 P.M.,MMC,Everglades Hall,Closed,Unknown
"",,,,,Modesto A. Maidique,,
Theft/Wallet,2016-1212-0005,12/12/2016 12:38 P.M.,12/12/2016 12:38 P.M.,MMC,,Open,Yes
"",,,,,Campus,,
"",,,,,Management &,,
Found Property/Mini Laptop,2016-1212-0006,12/12/2016 02:50 P.M.,12/12/2016 02:50 P.M.,MMC,,Closed,Staff
"",,,,,Advanced Research,,
Arrest/Narcotics,2016-1212-0007,12/12/2016 04:20 P.M.,12/12/2016 04:20 P.M.,MMC,Everglades Hall,Closed,Yes
Suspicious Person,2016-1212-0008,12/12/2016 05:47 P.M.,12/12/2016 05:47 P.M.,MMC,Red Garage,Closed,No
Information Report,2016-1212-0009,12/12/2016 07:11 P.M.,12/12/2016 07:11 P.M.,CEAS,Engineering Center,Closed,Yes
Conduct Investigation,2016-1213-0001,12/13/2016 12:42 P.M.,12/13/2016 12:42 P.M.,MMC,Lakeview South,Closed,Unknown
