"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS16-01-03-011945","UPD","01/03/16 21:45","","WEST STATE STREET Common Name: WEST STATE STREET","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-03-011946","UPD","01/03/16 21:59","","UNION STREET Common Name: UNION STREET Location Detail: WEST UNION STREET","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-04-011961","UPD-160003","01/04/16 15:08","12/04/15 15:08","RICHLAND AVENUE Common Name: PORTER HALL","CONVERSION_LARCENY-THEFT THEFT - ALL OTHER 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-04-011967","UPD","01/04/16 20:52","","SHAFER STREET Common Name: SHAFER STREET","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-04-011968","UPD","01/04/16 20:55","","UNION STREET Common Name: UNION STREET Location Detail: WEST UNION","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-04-011969","UPD","01/04/16 21:37","","UNION STREET Common Name: UNION STREET","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-04-011970","UPD","01/04/16 21:50","","COURT STREET Common Name: COURT STREET Location Detail: WASHINGTON","TRAFFIC LANES OF TRAVEL 4511.25","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-04-011971","UPD","01/04/16 21:59","","SHAFER STREET Common Name: SHAFER STREET Location Detail: RICHLAND","TRAFFIC HIGHWAY TRAFFIC SIGNAL INDICATIONS 4511.13","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-04-011972","UPD-160004","01/04/16 22:08","01/04/16 22:08","COURT STREET Common Name: COURT STREET","CONVERSION_TRAFFIC OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE 4510.12(A)(1)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-04-011973","UPD","01/04/16 22:21","","RICHLAND AVENUE Common Name: RICHLAND AVENUE","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-05-000092","UPD","01/05/16 11:07","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: AT SOUTH GREEN DRIVE","TRAFFIC FAILURE TO YIELD - DRIVEWAY OR LOT 4511.44","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-05-000095","UPD-160005","01/05/16 14:40","01/05/16 14:40","SOUTH GREEN DRIVE - WALTER HALL Common Name: PARKING LOT 134","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-05-000100","UPD-160006","01/05/16 16:34","01/05/16 16:34","Common Name: BOBCAT LANE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-05-000101","UPD","01/05/16 16:42","","WEST UNION STREET Common Name: HDL CENTER","TELECOMMUNICATIONS HARASSMENT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-06-000116","UPD","01/06/16 11:53","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-06-000125","UPD","01/06/16 18:48","","57 EAST GREEN DRIVE Common Name: PERKINS HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-07-000137","UPD-160007","01/07/16 11:17","01/05/16 08:38","1 PARK PLACE Common Name: BAKER STUDENT CENTER","TELECOMMUNICATIONS HARASSMENT","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-07-000142","UPD","01/07/16 12:34","","34 SOUTH COLLEGE STREET Common Name: VOIGT HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-08-000161","UPD-160008","01/08/16 09:31","01/08/16 09:31","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: AT BOBCAT LANE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-08-000162","UPD","01/08/16 09:57","","BUILDING 1, THE RIDGES Common Name: KENNEDY MUSEUM OF AMERICA","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-08-000165","UPD","01/08/16 13:15","","MILL STREET Common Name: MILL STREET Location Detail: 52 MILL STREET APT C","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-09-000181","UPD-160010","01/09/16 08:41","01/09/16 08:41","EAST GREEN DRIVE Common Name: EAST GREEN DRIVE Location Detail: OUTSIDE SHIVELY HALL","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-09-000183","UPD-160011","01/09/16 12:00","01/09/16 12:00","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-09-000189","UPD-160012","01/09/16 15:48","01/01/16 00:00","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER Location Detail: CONCESSION STAND","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-09-000190","UPD","01/09/16 16:29","","22 N MCKINLEY AVENUE Common Name: BROWN HALL Location Detail: ROOM 438","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-09-000192","UPD","01/09/16 20:15","","104 WEST GREEN DRIVE Common Name: WILSON HALL - WEST GREEN Location Detail: ROOM 355","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-09-000194","UPD","01/09/16 22:15","","121 SOUTH GREEN DRIVE Common Name: TANAKA HALL Location Detail: ROOMS 255 & 257","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-09-000197","UPD","01/09/16 23:40","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL Location Detail: ROOM 172","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-10-000199","UPD-160013","01/10/16 00:11","01/10/16 00:16","46 EAST GREEN STREET Common Name: JEFFERSON HALL Location Detail: 1ST FLOOR/WOMEN'S RESTROOM","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-10-000200","UPD-160014","01/10/16 00:12","01/10/16 00:12","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: ROOM 248","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-10-000201","UPD-160015","01/10/16 01:55","01/10/16 01:57","WEST UNION STREET Common Name: LASHER HALL Location Detail: SIDE OF BUILDING","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-10-000202","UPD","01/10/16 02:22","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: ROOM 410B","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-10-000203","UPD-160016","01/10/16 02:33","01/10/16 02:47","46 EAST GREEN STREET Common Name: JEFFERSON HALL Location Detail: ROOM 423","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-10-000209","UPD","01/10/16 13:12","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: AT BOBCAT LANE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-10-000212","UPD","01/10/16 14:59","","121 SOUTH GREEN DRIVE Common Name: TANAKA HALL","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-10-000214","UPD-160017","01/10/16 16:59","01/10/16 16:56","47 EAST GREEN STREET Common Name: JOHNSON HALL Location Detail: ROOM 111","MENACING OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-10-000215","UPD","01/10/16 18:21","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL Location Detail: FIRST FLOOR WOMEN'S RESTROOM","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-10-000219","UPD","01/10/16 21:31","","45 EAST GREEN STREET Common Name: LINCOLN HALL Location Detail: ROOM 132","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-10-000220","UPD","01/10/16 22:00","","127 SOUTH GREEN DRIVE Common Name: MARTZOLFF HOUSE Location Detail: ROOM 456","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-11-000233","UPD","01/11/16 10:51","","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: ROOM 247","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-11-000264","UPD-160018","01/11/16 20:11","01/11/16 20:11","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: ROOM","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-11-000266","UPD-160019","01/11/16 21:54","01/11/16 21:54","EAST GREEN DRIVE Common Name: EAST GREEN DRIVE","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-12-000269","UPD","01/11/16 23:55","","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE Location Detail: BASEMENT","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-12-000270","UPD","01/12/16 00:34","","SOUTH GREEN Common Name: SOUTH GREEN Location Detail: AREA AROUND BROUGH HOUSE","","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-12-000275","UPD-160020","01/12/16 07:30","01/08/16 16:00","WEST UNION STREET Common Name: HDL CENTER Location Detail: ROOM 145","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-12-000278","UPD-160021","01/12/16 08:22","01/12/16 08:22","S.G. DRIVE Common Name: SOUTH GREEN DRIVE","TRAFFIC DRIVING W/TEMP. OL ONLY 4507.05","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-12-000284","UPD-160022","01/12/16 12:32","01/12/16 12:32","S.G. DRIVE Common Name: SOUTH GREEN DRIVE","CONVERSION_TRAFFIC OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE 4510.12(A)(1)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-12-000287","UPD-160023","01/12/16 13:48","01/12/16 11:48","PEDEN STADIUM Common Name: PARKING LOT 132 Location Detail: BACK OF LOT NEAR RICHLAND AVENUE","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-12-000293","UPD-160024","01/12/16 15:55","11/30/15 01:00","SOUTH GREEN DRIVE - INTRAMURAL FD. Common Name: PARKING LOT 55","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-12-000295","UPD-160025","01/12/16 17:00","01/12/16 17:00","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER Location Detail: BASKETBALL GAME","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-12-000299","UPD","01/12/16 17:54","","Common Name: CONVO GARAGE","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-12-000301","UPD","01/12/16 19:37","","57 EAST GREEN DRIVE Common Name: PERKINS HALL Location Detail: ROOM 142, RD APT","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-12-000303","UPD","01/12/16 21:20","","57 EAST GREEN DRIVE Common Name: PERKINS HALL Location Detail: ROOM 223","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-12-000305","UPD","01/12/16 22:14","","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: ROOM 246","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-12-000308","UPD","01/12/16 23:09","","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: ROOM 908","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-13-000315","UPD","01/13/16 09:59","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: AT PEDEN STADIUM","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-13-000319","UPD-160026","01/13/16 12:20","01/11/16 13:00","1 PARK PLACE Common Name: BAKER STUDENT CENTER Location Detail: 4TH FLOOR GUEST SERVICES","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-13-000324","UPD-160027","01/13/16 16:04","01/11/16 00:00","UNIVERSITY TERRACE Common Name: ELLIS HALL Location Detail: GROUND FLOOR WOMEN'S RESTROOM","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-13-000333","UPD-160028","01/13/16 23:53","01/13/16 23:53","Common Name: MAIN CAMPUS/COLLEGE GREEN","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-14-000347","UPD","01/14/16 13:03","","EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL Location Detail: ROOM 158","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-14-000352","UPD","01/14/16 18:10","","EAST GREEN Common Name: EAST GREEN Location Detail: BENCHES BEHIND BIDDLE HALL","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-14-000356","UPD","01/14/16 20:43","","UNIVERSITY TERRACE Common Name: ELLIS HALL Location Detail: BACK ENTRANCE","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-14-000357","UPD","01/14/16 22:13","","101 WEST GREEN DRIVE Common Name: RYORS HALL Location Detail: ROOM 420","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-14-000358","UPD","01/14/16 22:27","","132 SOUTH GREEN DRIVE Common Name: TRUE HOUSE Location Detail: ROOM 235","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-15-000362","UPD","01/15/16 00:02","","EDGEHILL DRIVE Common Name: EDGEHILL DRIVE","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-15-000364","UPD","01/15/16 01:31","","EAST UNION STREET Common Name: MCCRACKEN HALL Location Detail: SOUTH SIDE CONSTRUCTION AREA","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-15-000367","UPD","01/15/16 02:17","","101 WEST GREEN DRIVE Common Name: RYORS HALL Location Detail: SMOKE DETECTOR, ROOM 231","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-15-000380","UPD-160029","01/15/16 11:47","01/15/16 11:47","OXBOW TRAIL/DRIVE Common Name: OXBOW TRAIL/DRIVE Location Detail: AT BIRD ARENA","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-15-000384","UPD-160030","01/15/16 12:37","12/01/03 00:00","22 UNIVERSITY TERRACE Common Name: BRYAN HALL Location Detail: 4TH FLOOR","RAPE","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-15-000389","UPD","01/15/16 16:07","","MORTON HALL LOT Common Name: PARKING LOT 90","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-15-000390","UPD-160031","01/15/16 16:10","01/15/16 00:00","Common Name: JEFFERSON GARAGE","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-15-000393","UPD-160032","01/15/16 17:36","01/15/16 17:00","49 EAST GREEN STREET Common Name: WASHINGTON HALL Location Detail: 2ND-3RD STAIRWELL","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-15-000400","UPD","01/15/16 20:25","","STEWART ST. Common Name: STEWART STREET Location Detail: AT MULBERRY ST","CONVERSION_TRAFFIC SIGNALING STOPS/TURNS 4511.39","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-15-000403","UPD","01/15/16 22:03","","46 EAST GREEN STREET Common Name: JEFFERSON HALL Location Detail: ROOMS 200-203","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-15-000404","UPD-160033","01/15/16 22:28","01/15/16 22:28","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: NEAR ELLIS HALL","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-15-000409","UPD-160034","01/15/16 23:41","01/15/16 23:41","121 SOUTH GREEN DRIVE Common Name: TANAKA HALL Location Detail: ROOM 231, ATHENS, OH 45701","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-16-000413","UPD","01/16/16 00:40","","3 PRESIDENT ST. Common Name: COMPUTER SERVICE CENTER Location Detail: 4TH FLOOR/SMOKE DETECTOR","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-16-000414","UPD-160035","01/16/16 00:55","01/16/16 00:55","46 EAST GREEN STREET Common Name: JEFFERSON HALL Location Detail: 2ND FLOOR MEN'S RESTROOM","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-16-000415","UPD","01/16/16 02:34","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: SOUTH GREEN DRIVE","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-16-000423","UPD-160036","01/16/16 12:22","01/16/16 12:22","EAST UNION STREET Common Name: SCHOONOVER CENTER Location Detail: ROOM 143","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-16-000425","UPD-160037","01/16/16 13:48","01/16/16 13:48","55 HOSPITAL DRIVE Common Name: O'BLENESS MEMORIAL HOSPIT","RAPE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-16-000429","UPD-160038","01/16/16 18:43","01/16/16 18:30","1 PARK PLACE Common Name: BAKER STUDENT CENTER Location Detail: 4TH FLOOR MEN'S ROOM","SEX OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-16-000430","UPD","01/16/16 18:58","","47 EAST GREEN STREET Common Name: JOHNSON HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-01-16-000432","UPD-160039","01/16/16 20:17","01/16/16 20:17","98 WEST GREEN DRIVE Common Name: SARGENT HALL Location Detail: ROOM 201","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
