"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS16-04-01-003629","UPD","04/01/16 17:03","","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-01-003632","UPD-160569","04/01/16 17:58","04/01/16 17:58","UNIVERSITY TERRACE Common Name: T.B. MEMORIAL AUDITORIUM","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-01-003635","UPD-160570","04/01/16 18:38","04/01/16 18:30","101 WEST GREEN DRIVE Common Name: RYORS HALL Location Detail: ROOM 413","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-02-003642","UPD","04/02/16 00:32","","RIDGES PROPERTY Common Name: RIDGES","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-02-003643","UPD-160571","04/02/16 01:58","04/02/16 01:58","HUDSON DRIVE Common Name: HUDSON DRIVE Location Detail: HUDSON HEALTH PARKING LOT","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-02-003644","UPD-160573","04/02/16 02:02","04/02/16 02:02","E.UNION ST. Common Name: MUSIC BUILDING Location Detail: PARKING LOT NEXT TO HUDSON","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-02-003645","UPD-160572","04/02/16 02:02","04/02/16 02:00","130 SOUTH GREEN DRIVE Common Name: ATKINSON Location Detail: GROUND LEVEL","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-02-003646","UPD-160575","04/02/16 02:42","04/02/16 02:42","MILL STREET Common Name: MILL STREET","TRAFFIC M/C/BICYCLE LAWS-HELMET,EYE-PROTECTION,ETC 4511.53","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-02-003654","UPD-160576","04/02/16 10:56","04/02/16 10:30","SCOTT QUAD Common Name: OHIO UNIVERSITY POLICE DEPT","FICTITIOUS/ALTERED ID","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-02-003659","UPD-160577","04/02/16 17:49","04/02/16 17:45","E.UNION AND UNIVERSITY TERRACE Common Name: MEM AUD - WEST PORTICO Location Detail: MOM'S CONCERT","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-02-003661","UPD","04/02/16 18:08","","111 SOUTH GREEN DRIVE Common Name: LIVING LEARNING CENTER Location Detail: 2ND FLOOR ATRIUM","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-02-003667","UPD","04/02/16 19:55","","BUILDING 1, THE RIDGES Common Name: KENNEDY MUSEUM OF AMERICA Location Detail: NORTHERN SIDE OF BUILDING","PROPERTY DAMAGE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-02-003668","UPD","04/02/16 20:59","","WEST UNION STREET Common Name: HDL CENTER","TRAFFIC LEFT OF CENTER 4511.30","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-02-003672","UPD-160578","04/02/16 22:22","04/02/16 22:22","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: @BOBCAT LANE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-02-003676","UPD-160579","04/02/16 23:47","04/02/16 23:47","MILL STREET Common Name: MILL STREET Location Detail: LOWER SEIGFRED","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-03-003677","UPD","04/03/16 00:22","","97 SOUTH GREEN DRIVE Common Name: CARR HALL Location Detail: ROOM 45","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-03-003679","UPD-160581","04/03/16 00:53","04/03/16 00:53","SOUTH GREEN DRIVE - INTRAMURAL FD. Common Name: PARKING LOT 55","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-03-003678","UPD-160580","04/03/16 00:53","04/03/16 00:53","UNION STREET Common Name: UNION STREET Location Detail: STEWART ST","CONVERSION_TRAFFIC ONE-WAY TRAFFIC - ROTARY ISLANDS 4511.32","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-03-003680","UPD","04/03/16 01:09","","Common Name: MAIN CAMPUS/COLLEGE GREEN","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-03-003681","UPD","04/03/16 02:01","","VAN VORHEES & RACE Common Name: MORTON HALL Location Detail: SHIVLEY","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-03-003682","UPD","04/03/16 02:28","","RICHLAND AVENUE Common Name: RICHLAND AVENUE","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-03-003686","UPD-160582","04/03/16 07:23","04/03/16 07:23","46 EAST GREEN STREET Common Name: JEFFERSON HALL Location Detail: LOBBY","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-03-003691","UPD-160583","04/03/16 16:40","04/03/16 16:40","100 FACTORY ST. Common Name: PARKING SERVICES","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-03-003697","UPD","04/03/16 20:48","","RICHLAND AVENUE Common Name: RICHLAND AVENUE","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-03-003698","UPD-160584","04/03/16 22:39","04/03/16 22:39","128 SOUTH GREEN DRIVE Common Name: WELD HOUSE Location Detail: ROOM 215","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-04-003709","UPD","04/04/16 07:29","","Common Name: BOBCAT LANE","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-04-003714","UPD-160586","04/04/16 10:45","04/04/16 10:45","","THREAT ASSESSMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-04-003716","UPD","04/04/16 11:33","","Common Name: BOBCAT LANE","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-04-003717","UPD-160587","04/04/16 11:43","04/04/16 11:43","Common Name: BOBCAT LANE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-04-003719","UPD","04/04/16 12:38","","101 WEST GREEN DRIVE Common Name: RYORS HALL Location Detail: ROOM 208","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-04-003729","UPD","04/04/16 16:08","","904 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: ROOM","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-04-003730","UPD","04/04/16 16:29","","Common Name: BOBCAT LANE","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-05-003740","UPD-160588","04/05/16 00:33","04/05/16 00:33","E.UNION ST. Common Name: MUSIC BUILDING","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-05-003743","UPD-160589","04/05/16 01:46","04/05/16 01:46","SOUTH GREEN Common Name: SOUTH GREEN Location Detail: BEHIND PICKERING/BROWN HALLS","OPERATING A VEHICLE UNDER THE INFLUENCE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-05-003750","UPD","04/05/16 07:39","","Common Name: BOBCAT LANE","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-05-003755","UPD-160590","04/05/16 09:05","04/05/16 09:01","SOUTH GREEN DR Common Name: PARKING LOT 132","CONVERSION_TRAFFIC STOPPING AFTER ACCIDENT-OTHER THAN PUBLIC ROAD 4549.021","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-05-003756","UPD-160591","04/05/16 10:51","03/09/16 20:15","46 EAST GREEN STREET Common Name: JEFFERSON HALL","CONVERSION_LARCENY-THEFT THEFT - ALL OTHER 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-05-003757","UPD","04/05/16 11:32","","Common Name: BOBCAT LANE","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-05-003758","UPD-160592","04/05/16 11:37","04/05/16 11:37","Common Name: BOBCAT LANE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-05-003759","UPD","04/05/16 11:51","","Common Name: BOBCAT LANE","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-05-003763","UPD-160594","04/05/16 12:59","03/05/16 00:00","29 PARK PLACE Common Name: 29 Park Place","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-05-003766","UPD","04/05/16 14:16","","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: 402 OR 403","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-05-003772","UPD-160595","04/05/16 15:00","04/01/16 00:00","S. COLLEGE STREET Common Name: RADIO-TELEVISION","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-05-003774","UPD","04/05/16 16:26","","Common Name: BOBCAT LANE","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-05-003776","UPD-160596","04/05/16 16:42","04/05/16 16:42","Common Name: BOBCAT LANE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-05-003777","UPD-160597","04/05/16 16:57","04/05/16 16:57","Common Name: BOBCAT LANE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-05-003778","UPD-160598","04/05/16 17:16","04/05/16 17:16","Common Name: BOBCAT LANE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-05-003780","UPD","04/05/16 20:00","","WEST GREEN Common Name: WEST GREEN Location Detail: BEHIND STOCKER CENTER","SEX OFFENSE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-06-003788","UPD","04/06/16 07:39","","Common Name: BOBCAT LANE","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-06-003789","UPD-160599","04/06/16 07:42","04/06/16 07:42","Common Name: BOBCAT LANE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-06-003790","UPD","04/06/16 07:55","","Common Name: BOBCAT LANE","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-06-003794","UPD","04/06/16 11:36","","Common Name: BOBCAT LANE","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-06-003797","UPD-160600","04/06/16 13:00","04/04/16 18:45","59 EAST GREEN DRIVE Common Name: SHIVELY HALL","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-06-003811","UPD","04/06/16 16:04","","EAST UNION STREET Common Name: YAMADA HOUSE Location Detail: ROOM 104 AVIONICS RESEARCH","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-06-003812","UPD-160601","04/06/16 16:19","04/06/16 13:00","WEST GREEN GULCH Common Name: PARKING LOT 114 Location Detail: NEAR GROVSVENOR HALL","TRAFFIC CRASH ","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-06-003818","UPD","04/06/16 18:34","","124 SOUTH GREEN DRIVE Common Name: CADY Location Detail: 1ST FLOOR","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-06-003820","UPD","04/06/16 22:19","","RICHLAND AVENUE Common Name: RICHLAND AVENUE","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-06-003821","UPD","04/06/16 22:19","","57 EAST GREEN DRIVE Common Name: PERKINS HALL Location Detail: ROOM 137","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-06-003822","UPD","04/06/16 22:30","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: AT PEDEN STADIUM","TRAFFIC DUTY TO DISPLAY LICENSE/FURNISH SATISFACTORY PROOF 4507.35","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-06-003825","UPD","04/06/16 23:59","","60 E.GREEN DR. Common Name: TIFFIN HALL Location Detail: ROOM 352","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003826","UPD-160602","04/07/16 00:30","04/07/16 00:30","60 E.GREEN DR. Common Name: TIFFIN HALL Location Detail: ROOM 352","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003863","UPD-160612","04/07/16 01:00","04/07/16 16:30","Common Name: RUFUS DRIVE Location Detail: NELSON","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003829","UPD","04/07/16 02:39","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: 2ND FLOOR HALLWAY BY 213","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003830","UPD-160603","04/07/16 04:41","04/07/16 04:41","136 SOUTH GREEN DRIVE Common Name: HOOVER HOUSE Location Detail: ROOM 260","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003837","UPD","04/07/16 07:31","","Common Name: BOBCAT LANE","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003838","UPD-160604","04/07/16 08:06","04/07/16 08:06","Common Name: BOBCAT LANE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003839","UPD","04/07/16 08:16","","Common Name: BOBCAT LANE","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003841","UPD-160605","04/07/16 08:34","04/06/16 16:30","1 PARK PLACE Common Name: BAKER STUDENT CENTER Location Detail: BOBCAT DEPOT","CONVERSION LARCENY-THEFT THEFT - FROM BUILDINGS - FELONY 2913.02","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003846","UPD-160606","04/07/16 10:24","04/07/16 10:24","SOUTH GREEN DR Common Name: PARKING LOT 133","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003847","UPD","04/07/16 11:33","","Common Name: BOBCAT LANE","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003848","UPD-160607","04/07/16 11:38","04/07/16 11:38","Common Name: BOBCAT LANE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003849","UPD-160608","04/07/16 11:53","04/07/16 11:53","Common Name: BOBCAT LANE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003850","UPD","04/07/16 11:55","","109 S. COURT ST. Common Name: SING TAO HOUSE Location Detail: ROOM 209","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003852","UPD-160609","04/07/16 12:05","04/07/16 12:05","Common Name: BOBCAT LANE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003853","UPD-160610","04/07/16 12:21","04/07/16 12:21","Common Name: BOBCAT LANE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003855","UPD","04/07/16 14:08","","41 OXBOW TRAIL Common Name: TREUDLEY HALL Location Detail: 202","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003859","UPD","04/07/16 15:08","","WEST UNION STREET Common Name: HANING HALL Location Detail: ROOM 223","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003860","UPD","04/07/16 15:10","","WEST GREEN Common Name: WEST GREEN","LOST PASSPORT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003862","UPD-160611","04/07/16 16:56","04/07/16 16:30","MULBERRY ST Common Name: MULBERRY ST Location Detail: AT RICHLAND AVE.","TRAFFIC ASSURED CLEAR DISTANCE/SPEED FOR CONDIT. 4511.21A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003867","UPD-160613","04/07/16 17:50","04/07/16 17:50","UNIVERSITY TERRACE Common Name: T.B. MEMORIAL AUDITORIUM","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003871","UPD","04/07/16 18:30","","RICHLAND AVENUE Common Name: PORTER HALL","EDC DEPLOYMENT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-04-07-003875","UPD","04/07/16 20:55","","SHAFER STREET Common Name: SHAFER STREET Location Detail: RICHLAND","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
