"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS16-07-05-006594","UPD","07/05/16 23:04","","COURT STREET Common Name: COURT STREET Location Detail: AND STATE","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-05-006595","UPD","07/05/16 23:09","","WEST STATE STREET Common Name: WEST STATE STREET Location Detail: 44 WEST STATE STREET","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-05-006596","UPD","07/05/16 23:22","","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: 16 SHANNON AVENUE","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-05-006597","UPD","07/05/16 23:30","","CONGRESS STREET Common Name: CONGRESS STREET Location Detail: 29 N CONGRESS STREET","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-06-006599","UPD-160931","07/06/16 01:53","07/06/16 01:53","100 FACTORY ST. Common Name: PARKING SERVICES","CONVERSION_TRAFFIC USING ANOTHERS OP. LICENSE 4507.30(C)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-06-006610","UPD-160933","07/06/16 08:23","07/06/16 08:23","STEWART STREET Common Name: PARKING LOT 104 Location Detail: METERED LOT","CONVERSION_TRAFFIC OPERATING W/O REASONABLE CONTROL 4511.202","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-06-006615","UPD","07/06/16 10:12","","BUILDING 1, THE RIDGES Common Name: KENNEDY MUSEUM OF AMERICA","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-06-006623","UPD","07/06/16 16:53","","BUILDING 1, THE RIDGES Common Name: KENNEDY MUSEUM OF AMERICA","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-06-006626","UPD-160934","07/06/16 18:45","07/06/16 16:45","RICHLAND AND SHAFER Common Name: BINGHAM HOUSE Location Detail: PARKING LOT","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-07-006646","UPD","07/07/16 18:03","","COLLEGE STREET Common Name: KANTNER HALL Location Detail: SIDEWALK GRATE IN FRONT NEAR STAIRS","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-08-006652","UPD-160935","07/08/16 00:16","07/08/16 00:16","COLLEGE STREET Common Name: COLLEGE STREET Location Detail: WASHINGTON @ COLLEGE","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-08-006656","UPD-160936","07/08/16 05:39","07/07/16 20:45","SHAFER STREET Common Name: PARKING LOT 128","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-08-006660","UPD-160937","07/08/16 09:28","07/07/16 15:30","3 PRESIDENT ST. Common Name: COMPUTER SERVICE CENTER","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-08-006661","UPD","07/08/16 09:30","","16 E.OXBOW TRAIL Common Name: IRVINE HALL Location Detail: ROOM 128","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-08-006678","UPD","07/08/16 22:44","","WEST SIDE OF CONVO Common Name: PARKING LOT 127","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-09-006689","UPD","07/09/16 16:19","","PRESIDENT ST Common Name: PRESIDENT ST Location Detail: UNIV. TERRACE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-10-006705","UPD","07/10/16 15:02","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-11-006719","UPD","07/11/16 00:32","","Common Name: BOBCAT LANE Location Detail: AT RICHLAND AVE","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-11-006722","UPD","07/11/16 03:33","","69 SOUTH GREEN DRIVE Common Name: BROWN HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-11-006727","UPD","07/11/16 09:25","","OXBOW TRAIL Common Name: STOCKER HALL Location Detail: ROOM 224/740-608-5391","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-11-006737","UPD","07/11/16 14:50","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: 4TH FLOOR/ROOM 431 - LIVING ROOM/SMOKE DETECTOR","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-11-006741","UPD","07/11/16 15:24","","PARK PLACE Common Name: GORDY HALL Location Detail: PARKING LOT","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-11-006751","UPD","07/11/16 23:34","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: IN FRONT OF PORTER HALL","TRAFFIC LANES OF TRAVEL 4511.25","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-12-006752","UPD","07/12/16 01:36","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: CONSTRUCTION AREA","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-12-006756","UPD-160939","07/12/16 08:06","07/12/16 08:06","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: ROSS COUNTY JAIL","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-12-006760","UPD-160940","07/12/16 12:26","07/12/16 12:26","E.CIRCLE DR. BACK OF THE RIDGES Common Name: PARKING LOT 205 - RIDGES","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-12-006762","UPD","07/12/16 13:13","","SHAFER STREET Common Name: SHAFER STREET","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-13-006773","UPD","07/13/16 03:39","","AIRPORT/ALBANY Common Name: AIRPORT Location Detail: PERIMETER FENCE","PROPERTY DAMAGE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-13-006782","UPD-160941","07/13/16 12:01","07/13/16 00:00","S.GREEN DR. Common Name: PARKING LOT 93","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-13-006784","UPD-160942","07/13/16 14:29","07/13/16 14:29","WEST UNION STREET Common Name: HDL CENTER Location Detail: BACK SIDE","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-13-006793","UPD","07/13/16 21:24","","RIVERSIDE DRIVE Common Name: RIVERSIDE DRIVE Location Detail: AT FACTORY ST","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-14-006801","UPD","07/14/16 00:48","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: AT NEW BRIDGE","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-14-006805","UPD","07/14/16 04:46","","Common Name: SOUTH GREEN GARAGE Location Detail: UNDER NELSON","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-14-006811","UPD-160943","07/14/16 10:23","07/14/16 08:10","16 WEST GREEN DRIVE Common Name: GROSVENOR HALL Location Detail: ROOM 011","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-14-006812","UPD","07/14/16 12:09","","BUILDING 1, THE RIDGES Common Name: KENNEDY MUSEUM OF AMERICA","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-14-006821","UPD-160944","07/14/16 17:39","07/14/16 08:00","THE RIDGES, BLDG. 25 Common Name: KONNEKER RESEARCH CENTER","PROPERTY DAMAGE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-15-006833","UPD","07/15/16 08:46","","OXBOW TRAIL Common Name: STOCKER HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-16-006852","UPD","07/16/16 00:39","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-16-006861","UPD-160945","07/16/16 13:50","07/16/16 13:50","SOUTH GREEN DRIVE - CLIPPINGER Common Name: PARKING LOT 86","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-17-006872","UPD-160946","07/17/16 02:07","07/17/16 02:07","RICHLAND AVENUE Common Name: RICHLAND AVENUE","OPERATING A VEHICLE UNDER THE INFLUENCE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-17-006874","UPD","07/17/16 02:41","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: @SOUTH GREEN DRIVE","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-17-006879","UPD","07/17/16 13:29","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-17-006881","UPD","07/17/16 13:41","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-17-006882","UPD-160947","07/17/16 13:52","07/17/16 13:52","Common Name: BOBCAT LANE Location Detail: AT RICHLAND AVENUE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-18-006900","UPD-160948","07/18/16 12:39","06/01/16 00:00","Common Name: GENERAL CAMPUS LOCATION","PROPERTY DAMAGE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-18-006902","UPD-160949","07/18/16 14:40","07/11/16 07:00","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-18-006906","UPD-160950","07/18/16 17:00","07/18/16 12:00","MUSIC BUILDING Common Name: PARKING LOT 38","PROPERTY DAMAGE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-19-006914","UPD","07/19/16 02:39","","COURT STREET Common Name: COURT STREET Location Detail: IN FRONT OF 10 S. COURT STREET (BIG MAMMA'S)","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-19-006930","UPD","07/19/16 20:15","","16 E.OXBOW TRAIL Common Name: IRVINE HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-20-006949","UPD","07/20/16 17:09","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: AT UNIVERSITY TERRACE","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-21-006963","UPD-160951","07/21/16 10:28","06/01/16 00:00","Common Name: GENERAL CAMPUS LOCATION","TELECOMMUNICATIONS HARASSMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-22-006981","UPD","07/22/16 13:08","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: PARK PLACE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-23-006995","UPD","07/23/16 00:40","","RIDGES PROPERTY Common Name: RIDGES Location Detail: RADAR HILL","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-23-006997","UPD","07/23/16 03:57","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: HEAT DETECTOR/ROOM 228","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-23-006998","UPD","07/23/16 05:20","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-23-007018","UPD","07/23/16 21:56","","71 SOUTH GREEN DRIVE Common Name: CRAWFORD Location Detail: 302","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-24-007020","UPD-160953","07/23/16 23:47","07/23/16 23:47","MILL STREET Common Name: MILL STREET Location Detail: 112 MILL STREET","OPERATING A VEHICLE UNDER THE INFLUENCE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-24-007021","UPD","07/23/16 23:58","","COURT STREET Common Name: COURT STREET Location Detail: @WASHINGTON","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-24-007022","UPD-160954","07/24/16 01:14","07/24/16 01:13","STATE ROUTE 682 Common Name: STATE ROUTE 682 Location Detail: NEAR ENTRANCE TO THE RIDGES","TRAFFIC FICTITIOUS LICENSE PLATE 4549.08A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-24-007030","UPD","07/24/16 12:24","","22 UNIVERSITY TERRACE Common Name: BRYAN HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-25-007037","UPD-160955","07/24/16 23:34","07/24/16 23:33","UNION STREET Common Name: UNION STREET Location Detail: @WUSOC","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-25-007038","UPD","07/25/16 00:06","","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: CARPENTER STREET","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-25-007039","UPD","07/25/16 01:20","","Common Name: CENTRAL AVENUE Location Detail: @STATE STREET","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-25-007045","UPD","07/25/16 09:40","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-25-007048","UPD-160956","07/25/16 13:05","07/25/16 13:05","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: 23 PRATT STREET","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-25-007053","UPD","07/25/16 13:56","","22 UNIVERSITY TERRACE Common Name: BRYAN HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-25-007062","UPD-160957","07/25/16 18:56","07/22/16 19:00","71 SOUTH GREEN DRIVE Common Name: CRAWFORD Location Detail: BASEMENT GARAGE","PROPERTY DAMAGE","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-25-007064","UPD-160958","07/25/16 20:13","07/25/16 20:13","RIDGES PROPERTY Common Name: RIDGES Location Detail: SOUTH PARK DRIVE","TRAFFIC DRIVING UNDER CHILD SUPPORT SUSP. 4510.111","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-26-007068","UPD-160959","07/26/16 00:30","07/26/16 00:30","CHURCH ST. Common Name: SEIGFRED Location Detail: LOWER SEIGFRED/PARKING LOT","CONVERSION_LARCENY-THEFT THEFT - ALL OTHER 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-26-007070","UPD","07/26/16 01:12","","Common Name: GENERAL CAMPUS LOCATION","TELECOMMUNICATIONS HARASSMENT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-26-007079","UPD-160960","07/26/16 10:04","07/21/16 17:30","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER Location Detail: ROOM N120","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-26-007084","UPD-160961","07/26/16 12:56","07/19/16 13:00","71 SOUTH GREEN DRIVE Common Name: CRAWFORD Location Detail: ROOM 111","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-26-007096","UPD","07/26/16 21:52","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-26-007097","UPD","07/26/16 23:05","","CONGRESS STREET Common Name: CONGRESS STREET Location Detail: AT W UNION STREET","TRAFFIC LANES OF TRAVEL 4511.25","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-27-007098","UPD-160962","07/27/16 01:02","07/27/16 01:02","COLLEGE STREET Common Name: COLLEGE STREET Location Detail: ACROSS FROM APD","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-27-007107","UPD-160963","07/27/16 08:12","07/27/16 08:12","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: ALLEY BETWEEN TUPPER/BRYAN","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-27-007111","UPD-160964","07/27/16 11:46","07/22/16 00:00","OXBOW TRAIL Common Name: STOCKER HALL Location Detail: ROOM 157","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-27-007112","UPD-160965","07/27/16 14:12","07/20/16 07:00","OXBOW TRAIL Common Name: STOCKER HALL Location Detail: ROOM 108","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-28-007141","UPD-160966","07/28/16 16:00","07/28/16 00:00","RICHLAND AVENUE Common Name: RICHLAND AVENUE","PROPERTY DAMAGE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-29-007153","UPD","07/29/16 00:44","","51 EAST GREEN STREET Common Name: BIDDLE Location Detail: 131A AND 133 CORRIDOR BY 129","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-29-007154","UPD","07/29/16 02:11","","RICHLAND AVENUE Common Name: RICHLAND AVENUE","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-29-007155","UPD-160967","07/29/16 02:20","07/29/16 02:20","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: @682","OPERATING A VEHICLE UNDER THE INFLUENCE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-07-29-007158","UPD-160968","07/29/16 06:06","01/01/00 00:00","STEWART ST. Common Name: STEWART STREET Location Detail: @TIFFIN HALL","TRAFFIC DRIVING ON CLOSED ROADWAY 4511.71","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
