"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS16-10-02-009746","UPD","10/02/16 02:57","","S. COLLEGE STREET Common Name: RADIO-TELEVISION Location Detail: TRASH DUMPSTERS IN ALLEYWAY","CONVERSION FIRE FIRE OUTSIDE (NO STRUCTURE INVOLVED)","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-02-009758","UPD-161275","10/02/16 13:42","01/01/00 00:00","SOUTH GREEN DRIVE Common Name: PARKING LOT 87","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-02-009763","UPD-161276","10/02/16 18:17","10/02/16 15:00","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER Location Detail: BASKETBALL COURTS","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-02-009764","UPD-161277","10/02/16 18:17","10/02/16 18:17","SCOTT QUAD Common Name: OHIO UNIVERSITY POLICE DEPT","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-02-009765","UPD","10/02/16 20:23","","MAIN GREEN Common Name: WILSON HALL - ADMINSTRATI Location Detail: 225","DRUG OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-02-009767","UPD-161278","10/02/16 22:22","10/02/16 22:22","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: GARAGE","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-02-009772","UPD","10/02/16 23:18","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: @WEST GREEN","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-03-009773","UPD-161279","10/03/16 00:00","10/02/16 23:58","Common Name: ACADEMIC RESEARCH CENTER Location Detail: ACROSS THE CREEK","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-03-009775","UPD","10/03/16 00:07","","UNION STREET Common Name: UNION STREET Location Detail: @SHAFER","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-03-009776","UPD-161280","10/03/16 00:15","10/03/16 00:15","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: @SHAFER","OPERATING A VEHICLE UNDER THE INFLUENCE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-03-009777","UPD-161281","10/03/16 01:05","10/03/16 01:05","Common Name: BIKE PATH Location Detail: SPILLWAY","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-03-009784","UPD-161282","10/03/16 08:11","10/03/16 08:11","PRESIDENT STREET Common Name: BENTLEY HALL Location Detail: 1ST FLOOR BREAKROOM","TRESPASSING OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-03-009790","UPD","10/03/16 11:41","","UNION STREET Common Name: UNION STREET Location Detail: AT LINCOLN HALL","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-03-009794","UPD-161284","10/03/16 12:52","09/28/16 11:00","E.CIRCLE DR. BY BLDG. 21 Common Name: PARKING LOT 209 - RIDGES","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-03-009797","UPD","10/03/16 14:07","","SOUTH GREEN DRIVE - INTRAMURAL FD. Common Name: PARKING LOT 55","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-03-009806","UPD","10/03/16 16:47","","PARK PLACE Common Name: ALDEN LIBRARY","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-03-009807","UPD","10/03/16 16:51","","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER","VIOLATION OF PROTECTION ORDER","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-03-009811","UPD","10/03/16 18:20","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-03-009814","UPD","10/03/16 20:00","","50 EAST GREEN STREET Common Name: BUSH Location Detail: 4TH FLOOR","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-03-009818","UPD","10/03/16 22:04","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-03-009819","UPD","10/03/16 22:29","","CONGRESS STREET Common Name: CONGRESS STREET Location Detail: CONGRESS @ WASHINGTON","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-03-009820","UPD","10/03/16 22:45","","SOUTH GREEN DR. AT RICHLAND Common Name: WALTER LECTURE HALL","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-03-009821","UPD","10/03/16 22:52","","COSS STREET Common Name: COSS STREET","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-03-009825","UPD","10/03/16 23:37","","MILL STREET Common Name: MILL STREET Location Detail: @STEWART","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-03-009826","UPD","10/03/16 23:40","","22 UNIVERSITY TERRACE Common Name: BRYAN HALL Location Detail: STEPS","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-04-009828","UPD","10/04/16 00:23","","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-04-009830","UPD-161286","10/04/16 01:18","10/04/16 01:16","WASHINGTON STREET Common Name: WASHINGTON STREET Location Detail: IN FRONT OF MUNICIPAL BUILDING","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-04-009835","UPD-161289","10/04/16 07:00","10/04/16 07:00","UNIVERSITY TERRACE Common Name: T.B. MEMORIAL AUDITORIUM","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-04-009842","UPD-161288","10/04/16 10:34","09/30/16 17:00","BUILDING 1, THE RIDGES Common Name: KENNEDY MUSEUM OF AMERICA Location Detail: 4TH FLOOR","BURGLARY OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-04-009843","UPD-161287","10/04/16 10:45","10/04/16 08:45","PRESIDENT STREET Common Name: BENTLEY HALL Location Detail: RESTROOM","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-04-009855","UPD-161290","10/04/16 14:43","09/11/16 00:00","122 SOUTH GREEN DRIVE Common Name: FENZEL HOUSE Location Detail: ROOM 415","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-04-009858","UPD-161291","10/04/16 16:14","10/02/16 05:00","SOUTH GREEN Common Name: SOUTH GREEN Location Detail: BIKE RACK OUTSIDE WELD HOUSE","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-04-009861","UPD-161292","10/04/16 17:35","10/04/16 05:30","60 E.GREEN DR. Common Name: TIFFIN HALL Location Detail: ROOM 210","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-04-009862","UPD","10/04/16 17:40","","49 EAST GREEN STREET Common Name: WASHINGTON HALL Location Detail: ROOM 240","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-04-009865","UPD-161293","10/04/16 19:20","10/04/16 17:00","97 SOUTH GREEN DRIVE Common Name: CARR HALL Location Detail: ROOM 256, Athens, OH 45701","TELECOMMUNICATIONS HARASSMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-04-009867","UPD","10/04/16 20:06","","Common Name: BOBCAT LANE Location Detail: AT RICHLAND AVE, Athens, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-04-009870","UPD-161294","10/04/16 22:11","10/04/16 22:11","104 WEST GREEN DRIVE Common Name: WILSON HALL - WEST GREEN Location Detail: ROOM 222","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-04-009872","UPD-161295","10/04/16 23:00","10/04/16 23:00","RICHLAND AVENUE Common Name: RICHLAND AVENUE","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-05-009888","UPD","10/05/16 09:22","","SOUTH GREEN DR Common Name: PARKING LOT 132 Location Detail: CROSSWALK AREA","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-05-009897","UPD","10/05/16 13:53","","1 PARK PLACE Common Name: BAKER STUDENT CENTER Location Detail: 4TH FLOOR DESK","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-05-009899","UPD-161297","10/05/16 14:07","10/03/16 14:30","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER","MENACING OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-05-009910","UPD","10/05/16 22:00","","105 SOUTH GREEN DRIVE Common Name: SOWLE HALL Location Detail: NEAR ROOM 166, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-06-009922","UPD-161298","10/06/16 08:29","10/04/16 17:00","SOUTH COURT STREET Common Name: CHUBB HALL Location Detail: BEHIND BUILDING","THEFT OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-06-009926","UPD","10/06/16 11:37","","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: JACKSON","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-06-009933","UPD","10/06/16 14:12","","440 E.UNION ST. Common Name: MUSIC BUILDING","TELECOMMUNICATIONS HARASSMENT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-06-009934","UPD","10/06/16 14:35","","WEST SIDE OF CONVO Common Name: PARKING LOT 127","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-06-009942","UPD-161300","10/06/16 16:19","10/06/16 08:40","SHAFER STREET Common Name: PARKING LOT 128, Athens, OH 45701","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-06-009946","UPD-161301","10/06/16 17:19","10/05/16 22:00","Common Name: MAIN CAMPUS/COLLEGE GREEN","CONVERSION_LARCENY-THEFT THEFT - ALL OTHER 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-06-009950","UPD-161302","10/06/16 19:00","10/06/16 01:00","E.UNION ST. Common Name: MUSIC BUILDING","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-06-009951","UPD-161303","10/06/16 19:48","03/01/16 00:00","127 SOUTH GREEN DRIVE Common Name: MARTZOLFF HOUSE","TELECOMMUNICATIONS HARASSMENT","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-06-009953","UPD","10/06/16 20:42","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: AT WEST GREEN","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-07-009959","UPD","10/07/16 00:54","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: @SCOTT QUAD","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-07-009961","UPD-161304","10/07/16 01:01","10/07/16 01:01","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: @SCOTT QUAD","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-07-009962","UPD-161305","10/07/16 01:36","10/07/16 01:36","98 WEST GREEN DRIVE Common Name: SARGENT HALL Location Detail: WOMEN'S RESTROOM/NEAR ROOM 413","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-07-009964","UPD","10/07/16 03:50","","Common Name: LUCHS HALL Location Detail: SMOKE DETECTOR/ROOM 434","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-07-009966","UPD","10/07/16 04:54","","N. MCKINLEY AVE. Common Name: NELSON DINING HALL Location Detail: RESIDENCE & DINING/20 NELSON","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-07-009972","UPD-161306","10/07/16 09:40","10/07/16 09:40","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER Location Detail: SHAFER STREET","CONVERSION_TRAFFIC OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE 4510.12(A)(1)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-07-009973","UPD-161307","10/07/16 11:05","10/07/16 10:45","3 PRESIDENT ST. Common Name: COMPUTER SERVICE CENTER Location Detail: DUMPSTER AREA","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-07-009976","UPD-161308","10/07/16 13:59","10/07/16 11:50","1 PARK PLACE Common Name: BAKER STUDENT CENTER Location Detail: FIRST FLOOR","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-07-009978","UPD-161309","10/07/16 14:15","10/07/16 14:10","W UNION ST Common Name: PARKING LOT 154, Athens, OH 45701","CONVERSION_TRAFFIC OPERATING W/O REASONABLE CONTROL 4511.202","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-07-009979","UPD","10/07/16 14:45","","BUILDING 1, THE RIDGES Common Name: KENNEDY MUSEUM OF AMERICA","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-07-009986","UPD-161310","10/07/16 16:10","10/07/16 16:10","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-07-009989","UPD","10/07/16 17:04","","Common Name: BAKER GARAGE","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-07-009990","UPD","10/07/16 17:33","","SOUTH GREEN DR Common Name: PARKING LOT 134","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-07-009999","UPD","10/07/16 22:06","","127 SOUTH GREEN DRIVE Common Name: MARTZOLFF HOUSE Location Detail: ROOM 456","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-07-010000","UPD","10/07/16 22:13","","70 SOUTH GREEN DRIVE Common Name: MACKINNON HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-07-010001","UPD","10/07/16 22:27","","100 WEST GREEN DRIVE Common Name: BOYD Location Detail: 218","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-07-010002","UPD","10/07/16 22:37","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: AT UNION ST","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-07-010006","UPD-161311","10/07/16 23:19","10/07/16 23:15","CONGRESS STREET Common Name: CONGRESS STREET Location Detail: VIOLATION COURT @ CARPENTER","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-08-010007","UPD","10/07/16 23:51","","PRESIDENT STREET Common Name: BENTLEY HALL","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-08-010008","UPD","10/08/16 00:13","","104 WEST GREEN DRIVE Common Name: WILSON HALL - WEST GREEN","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-08-010010","UPD","10/08/16 00:41","","SHAFER STREET Common Name: SHAFER STREET Location Detail: @CONVO","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-08-010011","UPD-161312","10/08/16 01:15","10/08/16 01:15","S. COLLEGE STREET Common Name: RADIO-TELEVISION Location Detail: ALLEY","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-08-010012","UPD","10/08/16 01:24","","136 SOUTH GREEN DRIVE Common Name: HOOVER HOUSE Location Detail: 4TH FLOOR","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-08-010013","UPD","10/08/16 02:11","","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: @RICHLAND AVE","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS16-10-08-010015","UPD","10/08/16 02:57","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: @WEST GREEN DRIVE","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
