"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS17-02-06-001462","UPD","02/06/17 15:37","","WEST UNION STREET Common Name: HDL CENTER Location Detail: ROOM 175","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-06-001463","UPD-170183","02/06/17 16:11","02/06/17 16:10","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: AT BOBCAT LANE, Athens, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-06-001468","UPD-170184","02/06/17 17:10","01/31/17 23:00","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: ROOM 419, Athens, OH 45701","TRESPASSING OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-06-001471","UPD","02/06/17 19:06","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: ROOM 431, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-06-001473","UPD-170185","02/06/17 19:47","02/03/17 19:00","PARK PLACE Common Name: GORDY HALL Location Detail: 1ST FLOOR/MEN'S RESTROOM","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-06-001474","UPD-170186","02/06/17 20:17","02/02/17 12:00","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: BIKE RACK, Athens, OH 45701","CONVERSION_LARCENY-THEFT THEFT - BICYCLES 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-06-001475","UPD-170187","02/06/17 20:25","02/03/17 19:00","UNIVERSITY TERRACE Common Name: ELLIS HALL Location Detail: MEN'S RESTROOM/GROUND FLOOR, Athens, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-07-001481","UPD","02/07/17 01:19","","COURT STREET Common Name: COURT STREET Location Detail: @WASHINGTON, Athens, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-07-001505","UPD-170188","02/07/17 15:25","02/07/17 15:25","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-07-001513","UPD-170189","02/07/17 16:59","02/07/17 16:59","UNIVERSITY TERRACE Common Name: T.B. MEMORIAL AUDITORIUM, Athens, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-07-001519","UPD","02/07/17 17:50","","16 E.OXBOW TRAIL Common Name: IRVINE HALL, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-07-001526","UPD-170190","02/07/17 19:18","02/07/17 19:18","S.GREEN DR Common Name: PARKING LOT 57, Athens, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-07-001529","UPD","02/07/17 20:58","","UNIVERSITY TERRACE Common Name: T.B. MEMORIAL AUDITORIUM, Athens, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-07-001536","UPD-170191","02/07/17 22:25","02/07/17 22:25","104 WEST GREEN DRIVE Common Name: WILSON HALL - WEST GREEN Location Detail: 2ND FLOOR, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-07-001537","UPD","02/07/17 22:39","","101 WEST GREEN DRIVE Common Name: RYORS HALL Location Detail: ROOM #409, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-08-001555","UPD","02/08/17 12:49","","VAN VORHEES & RACE Common Name: MORTON HALL Location Detail: NW CORNER OF BUILDING, Athens, OH 45701","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-08-001558","UPD-170192","02/08/17 14:07","02/08/17 14:00","OXBOW TRAIL Common Name: STOCKER HALL Location Detail: ROOM 315, Athens, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-08-001569","UPD-170193","02/08/17 18:09","02/08/17 18:09","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: ROOM 419, Athens, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-08-001571","UPD","02/08/17 19:27","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: AT SHAFER ST, Athens, OH 45701","TRAFFIC DUTY TO DISPLAY LICENSE/FURNISH SATISFACTORY PROOF 4507.35","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-09-001579","UPD","02/09/17 00:01","","101 WEST GREEN DRIVE Common Name: RYORS HALL Location Detail: ROOM 245, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-09-001580","UPD","02/09/17 00:30","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: ROOM 318, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-09-001590","UPD-170195","02/09/17 13:34","02/09/17 13:34","UNIVERSITY TERRACE Common Name: ELLIS HALL Location Detail: MEN'S RESTROOM/1ST FLOOR, Athens, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-09-001591","UPD-170194","02/09/17 14:15","01/01/00 00:00","SCOTT QUAD Common Name: OHIO UNIVERSITY POLICE DEPT","THREAT ASSESSMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-09-001596","UPD","02/09/17 15:22","","RICHLAND AVENUE Common Name: RESEARCH AND TECHNOLOGY C Location Detail: ROOM 220, Athens, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-09-001597","UPD-170196","02/09/17 15:27","01/01/00 00:00","PRESIDENT STREET Common Name: BENTLEY HALL Location Detail: STAIRWELL, Athens, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-09-001604","UPD","02/09/17 18:55","","COLLEGE STREET Common Name: COLLEGE STREET Location Detail: AT MILL ST","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-09-001606","UPD","02/09/17 19:09","","UNION STREET Common Name: UNION STREET Location Detail: AT SHAFER ST","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-09-001607","UPD","02/09/17 19:20","","11 COLLEGE STREET Common Name: ATHENS POLICE DEPARTMENT Location Detail: PARKING LOT, Athens, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-09-001608","UPD","02/09/17 19:48","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: SG @ WALTER, Athens, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-09-001609","UPD","02/09/17 19:57","","COURT STREET Common Name: COURT STREET, Athens, OH 45701","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-09-001610","UPD","02/09/17 20:16","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: ROOM 216, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-09-001611","UPD-170197","02/09/17 21:10","02/09/17 21:10","SOUTH GREEN DR Common Name: PARKING LOT 134","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-09-001613","UPD","02/09/17 21:31","","PRESIDENT STREET Common Name: BENTLEY HALL Location Detail: 2ND FLOOR HALLWAY, Athens, OH 45701","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-09-001614","UPD-170198","02/09/17 21:58","02/09/17 21:58","1 PARK PLACE Common Name: BAKER STUDENT CENTER Location Detail: 4TH FLOOR, Athens, OH 45701","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-09-001617","UPD","02/09/17 22:28","","101 WEST GREEN DRIVE Common Name: RYORS HALL Location Detail: ROOM 211, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-09-001618","UPD-170199","02/09/17 22:40","02/09/17 22:40","RICHLAND AVENUE Common Name: RICHLAND AVENUE, Athens, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-09-001619","UPD","02/09/17 22:48","","PRESIDENT STREET Common Name: BENTLEY HALL Location Detail: 1ST FLOOR MEN'S RESTROOM, Athens, OH 45701","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-09-001620","UPD","02/09/17 22:59","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-10-001624","UPD","02/10/17 00:12","","121 SOUTH GREEN DRIVE Common Name: TANAKA HALL Location Detail: ROOM 374, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-10-001625","UPD-170200","02/10/17 00:37","02/10/17 00:37","UNION STREET Common Name: UNION STREET Location Detail: JEFF HILL","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-10-001627","UPD-170201","02/10/17 02:51","02/10/17 02:51","SHAFER ST. Common Name: PARKING LOT 125, Athens, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-10-001638","UPD","02/10/17 15:15","","OXBOW TRAIL Common Name: STOCKER HALL Location Detail: OFFICE 124C, Athens, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-10-001643","UPD-170202","02/10/17 17:45","02/10/17 17:49","UNIVERSITY TERRACE Common Name: T.B. MEMORIAL AUDITORIUM, Athens, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-10-001646","UPD-170203","02/10/17 19:02","02/10/17 19:02","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE, Athens, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-10-001648","UPD","02/10/17 19:44","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: AT UNIVERSITY TERRACE, Athens, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-10-001650","UPD","02/10/17 21:20","","SHAFER STREET Common Name: SHAFER STREET Location Detail: AT CONVO, Athens, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-10-001652","UPD","02/10/17 21:38","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: ROUNDABOUT, Athens, OH 45701","CONVERSION TRAFFIC YIELD HALF OF ROADWAY 4511.26","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-10-001653","UPD","02/10/17 22:12","","71 SOUTH GREEN DRIVE Common Name: CRAWFORD Location Detail: ROOM 331","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-10-001654","UPD","02/10/17 22:24","","RACE ST Common Name: RACE STREET","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-11-001662","UPD","02/11/17 00:20","","49 EAST GREEN STREET Common Name: WASHINGTON HALL Location Detail: ROOM 322","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-11-001667","UPD-170205","02/11/17 02:22","02/11/17 02:22","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: @CLIPPINGER, Athens, OH 45701","OPERATING A VEHICLE UNDER THE INFLUENCE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-11-001670","UPD-170206","02/11/17 03:35","02/11/17 03:35","SHAFER STREET Common Name: SHAFER STREET, Athens, OH 45701","TRAFFIC DRIVING W/TEMP. OL ONLY 4507.05","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-11-001691","UPD-170208","02/11/17 17:25","02/11/17 17:25","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE Location Detail: ROOM 267, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-11-001693","UPD","02/11/17 19:31","","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-11-001695","UPD","02/11/17 20:00","","CHURCH ST. Common Name: SEIGFRED Location Detail: OUTSIDE NEAR ELDRIDGE MURAL, Athens, OH 45701","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-11-001696","UPD-170209","02/11/17 20:32","02/11/17 20:32","SHAFER STREET Common Name: SHAFER STREET Location Detail: @ OU CREDIT UNION, Athens, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-11-001699","UPD-170210","02/11/17 21:38","02/11/17 21:42","100 WEST GREEN DRIVE Common Name: BOYD Location Detail: NEAR LAUNDRY ROOM, Athens, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-11-001702","UPD","02/11/17 22:08","","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-12-001708","UPD","02/12/17 00:13","","123 SOUTH GREEN DRIVE Common Name: O'BLENESS HOUSE Location Detail: 231","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-12-001718","UPD-170211","02/12/17 13:29","02/11/17 20:00","SCOTT QUAD Common Name: OHIO UNIVERSITY POLICE DEPT","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-12-001726","UPD","02/12/17 18:35","","22 UNIVERSITY TERRACE Common Name: BRYAN HALL, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-12-001727","UPD","02/12/17 19:03","","22 UNIVERSITY TERRACE Common Name: BRYAN HALL, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-12-001730","UPD","02/12/17 22:05","","PRESIDENT ST Common Name: PRESIDENT ST, Athens, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-12-001735","UPD-170212","02/12/17 23:17","02/12/17 23:05","SCOTT QUAD Common Name: OHIO UNIVERSITY POLICE DEPT","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-13-001753","UPD","02/13/17 13:11","","98 WEST GREEN DRIVE Common Name: SARGENT HALL, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-13-001754","UPD","02/13/17 13:47","","WEST GREEN DRIVE Common Name: PARKS HALL Location Detail: ROOM 329, Athens, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-13-001757","UPD","02/13/17 14:11","","E.UNION ST. Common Name: MUSIC BUILDING Location Detail: ROOM 471D, Athens, OH 45701","TELECOMMUNICATIONS HARASSMENT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-13-001759","UPD","02/13/17 14:24","","16 WEST GREEN DRIVE Common Name: GROSVENOR HALL Location Detail: ROOM, Athens, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-13-001761","UPD-170214","02/13/17 15:25","02/13/17 15:25","OXBOW TRAIL Common Name: STOCKER HALL Location Detail: 3RD FLOOR WOMEN'S RESTROOM, Athens, OH 45701","SEX OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-13-001763","UPD","02/13/17 16:10","","OXBOW TRAIL Common Name: PARKING LOT 122","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-13-001766","UPD-170213","02/13/17 16:49","02/13/17 16:57","132 SOUTH GREEN DRIVE Common Name: TRUE HOUSE Location Detail: 230, Athens, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-13-001773","UPD-170215","02/13/17 21:07","02/13/17 21:07","COLLEGE STREET Common Name: COLLEGE STREET Location Detail: COLLEGE @ WASHINGTON","TRAFFIC DRIVING UNDER FRA SUSPENSION 4510.16","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-13-001774","UPD","02/13/17 21:24","","WEST STATE STREET Common Name: WEST STATE STREET Location Detail: @ LASH, Athens, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-14-001777","UPD","02/14/17 00:29","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: @PEDEN STADIUM, Athens, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-14-001787","UPD","02/14/17 08:29","","Common Name: UNIVERSITY GARAGE","FUEL STOP","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-14-001804","UPD-170217","02/14/17 22:37","02/14/17 22:37","22 UNIVERSITY TERRACE Common Name: BRYAN HALL Location Detail: STAIRS, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-14-001805","UPD","02/14/17 22:45","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: AT PARK PLACE, Athens, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-14-001808","UPD","02/14/17 23:48","","70 SOUTH GREEN DRIVE Common Name: MACKINNON HALL Location Detail: ROOM 308, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-15-001809","UPD","02/15/17 00:53","","WEST SIDE OF CONVO Common Name: PARKING LOT 127","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-15-001812","UPD-170218","02/15/17 02:16","02/15/17 02:16","STEWART ST. Common Name: STEWART STREET Location Detail: NEAR PARKING LOT 104, Athens, OH 45701","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-15-001828","UPD-170221","02/15/17 09:34","10/01/16 07:00","Common Name: CUTLER HALL","CONVERSION FORGERY 2913.31","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-15-001839","UPD","02/15/17 20:00","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-15-001840","UPD","02/15/17 20:00","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: OUTSIDE THE CONVO, Athens, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-16-001845","UPD-170223","02/16/17 00:10","02/16/17 00:10","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: AT OXBOW, Athens, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-16-001846","UPD","02/16/17 00:15","","134 SOUTH GREEN DRIVE Common Name: WRAY HOUSE Location Detail: GROUND - 1ST FLOORS, Athens, OH 45701","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-16-001847","UPD","02/16/17 00:59","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: AT R&TECH, Athens, OH 45701","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-16-001849","UPD","02/16/17 02:30","","UNIVERSITY TERRACE Common Name: EDWARDS ACCELERATOR LAB, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-16-001852","UPD","02/16/17 05:18","","WEST STATE STREET Common Name: WEST STATE STREET, Athens, OH 45701","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-16-001863","UPD-170224","02/16/17 12:30","02/14/17 08:00","OXBOW TRAIL Common Name: PARKING LOT 122","CONVERSION_TRAFFIC STOPPING AFTER ACCIDENT-PROPERY DAMAGE 4549.03","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-16-001864","UPD","02/16/17 13:00","","RICHLAND AVENUE Common Name: RESEARCH AND TECHNOLOGY C Location Detail: OUTSIDE NEAR ELECTRIC BOX, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
