"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS18-10-02-011068","UPD-181076","10/02/18 13:25","10/02/18 13:25","Common Name: RICHLAND AVENUE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-02-011075","UPD","10/02/18 15:14","","55 HOSPITAL DRIVE Common Name: O'BLENESS MEMORIAL HOSPIT","TRANSPORT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-02-011076","UPD","10/02/18 15:24","","97 WEST GREEN DRIVE Common Name: JAMES HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-02-011086","UPD","10/02/18 19:08","","71 SOUTH GREEN DRIVE Common Name: CRAWFORD HALL Location Detail: BIKE RACK, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - BICYCLES 2913","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-02-011087","UPD","10/02/18 20:25","","Common Name: STEWART STREET Location Detail: AT UNION ST, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-02-011093","UPD","10/02/18 23:08","","N MCKINLEY AVENUE Common Name: N MCKINLEY AVENUE Location Detail: & MULBERRY STREET","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-03-011096","UPD","10/03/18 00:10","","97 SOUTH GREEN DRIVE Common Name: CARR HALL Location Detail: (740-608-6184), ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-03-011097","UPD","10/03/18 00:33","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: NEAR RUFUS, ATHENS, OH 45701","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-03-011116","UPD-181079","10/03/18 01:00","09/26/18 22:00","97 SOUTH GREEN DRIVE Common Name: CARR HALL, ATHENS, OH 45701","RAPE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-03-011100","UPD","10/03/18 01:33","","EAST STATE STREET Common Name: MILL STREET Location Detail: PYRAMIDS HOOKAH LOUNGE","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-03-011129","UPD","10/03/18 17:37","","Common Name: PARKING LOT 41, ATHENS, OH 45701","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-03-011131","UPD","10/03/18 21:07","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: ROOM 137, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-04-011142","UPD","10/04/18 00:27","","97 WEST GREEN DRIVE Common Name: JAMES HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-04-011151","UPD-181080","10/04/18 08:54","10/04/18 08:54","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: AT UNIVERSITY TERRACE, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-04-011153","UPD-181081","10/04/18 09:18","10/03/18 19:30","SHAFER STREET Common Name: PARKING LOT 128, ATHENS, OH 45701","THEFT OFFENSE","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-04-011156","UPD-181082","10/04/18 12:01","10/04/18 12:01","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER Location Detail: DEAN OF STUDENTS OFFICE ROOM 345, ATHENS, OH 45701","TELECOMMUNICATIONS HARASSMENT","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-04-011157","UPD","10/04/18 12:26","","101 EAST UNION Common Name: JEFFERSON HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-04-011160","UPD-181083","10/04/18 13:47","10/04/18 12:30","49 EAST GREEN STREET Common Name: WASHINGTON HALL, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-04-011166","UPD","10/04/18 16:42","","Common Name: PUTNAM HALL Location Detail: BIKE RACK OUTSIDE, ATHENS, OH 45701","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-04-011171","UPD","10/04/18 20:55","","121 SOUTH GREEN DRIVE Common Name: TANAKA HALL Location Detail: TANAKA HALL LUCHS AREA, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-04-011172","UPD-181084","10/04/18 21:37","10/04/18 21:37","101 EAST UNION Common Name: JEFFERSON HALL Location Detail: 315, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-04-011180","UPD-181085","10/04/18 23:20","10/04/18 23:20","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: DUMPSTER BETWEEN ADAMS AND NELSON COMMONS, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-05-011182","UPD-181088","10/05/18 00:08","10/05/18 00:08","98 WEST GREEN DRIVE Common Name: SARGENT HALL Location Detail: 2ND FLOOR MEN'S RESTROOM, ATHENS, OH 45701","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-05-011184","UPD","10/05/18 01:21","","Common Name: UNIVERSITY TERRACE Location Detail: & UNION STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-05-011186","UPD-181089","10/05/18 02:00","10/05/18 02:00","Common Name: SARGENT GARAGE Location Detail: ENTRANCE, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-05-011187","UPD","10/05/18 02:15","","Common Name: PILCHER HOUSE, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-05-011200","UPD","10/05/18 08:34","","Common Name: US ROUTE 33 Location Detail: AT SHARP RD, SUGAR GROVE, FAIRFIELD COUNTY","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-05-011204","UPD","10/05/18 10:55","","Common Name: WEST UNION ST OFFICE CTR Location Detail: ROOM 280F, 608-5863, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-05-011207","UPD","10/05/18 11:58","","Common Name: RICHLAND AVENUE Location Detail: AT SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-05-011215","UPD","10/05/18 15:38","","Common Name: WEST UNION ST OFFICE CTR Location Detail: ROOM 170, 608-5897, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-05-011216","UPD","10/05/18 16:14","","Common Name: MAIN CAMPUS/COLLEGE GREEN Location Detail: COLLEGE GATE","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-05-011217","UPD-181090","10/05/18 16:22","10/05/18 16:22","Common Name: UNION STREET Location Detail: AT COLLEGE ST","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-05-011219","UPD-181091","10/05/18 16:38","10/05/18 16:38","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE Location Detail: ROOM 330, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-05-011221","UPD-181092","10/05/18 17:55","10/05/18 17:55","Common Name: T.B. MEMORIAL AUDITORIUM Location Detail: SCOTT MCCREARY CONCERT, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-05-011224","UPD","10/05/18 19:51","","Common Name: PARKING LOT 109","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-05-011225","UPD","10/05/18 20:06","","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: ROOM 218, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-05-011234","UPD-181093","10/05/18 23:31","10/05/18 23:31","Common Name: MUSIC BUILDING (GLIDDEN HALL), ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-06-011237","UPD","10/06/18 00:26","","111 SOUTH GREEN DRIVE Common Name: LIVING LEARNING CENTER","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-06-011238","UPD-181094","10/06/18 00:33","10/06/18 00:33","Common Name: UNIVERSITY TERRACE Location Detail: AT CLIPPINGER ANNEX, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-06-011239","UPD","10/06/18 02:23","","Common Name: MILL STREET Location Detail: AT COLLEGE STREET","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-06-011243","UPD","10/06/18 03:59","","Common Name: COURT STREET Location Detail: AT UNION STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC ONE-WAY TRAFFIC - ROTARY ISLANDS 4511.32","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-06-011248","UPD","10/06/18 08:02","","57 EAST GREEN DRIVE Common Name: PERKINS HALL Location Detail: SMOKE DETECTOR ROOM 102, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-06-011249","UPD","10/06/18 08:43","","57 EAST GREEN DRIVE Common Name: PERKINS HALL Location Detail: SMOKE DETECTOR ROOM 102, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-06-011252","UPD-181095","10/06/18 14:15","10/06/18 14:15","Common Name: WEST GREEN Location Detail: ACROSS FROM BOYD HALL","CONVERSION_LARCENY-THEFT THEFT - BICYCLES 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-06-011262","UPD-181096","10/06/18 20:22","10/06/18 20:22","Common Name: UNION STREET Location Detail: E UNION NEAR JEFFERSON HALL","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-06-011264","UPD","10/06/18 22:07","","48 EAST GREEN STREET Common Name: READ HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-06-011266","UPD","10/06/18 22:52","","Common Name: RICHLAND AVENUE, ATHENS, OH 45701","TRAFFIC LANES OF TRAVEL 4511.25","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-06-011268","UPD","10/06/18 23:02","","Common Name: MILL STREET Location Detail: @LOWER SEIGFRED","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-06-011270","UPD","10/06/18 23:32","","Common Name: PARK PLACE Location Detail: & COURT STREET","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-07-011271","UPD-181097","10/07/18 00:27","10/07/18 00:27","E CIRCLE DR Common Name: RIDGES BUILDING 20 Location Detail: ACROSS FROM BUILDING 21 (VACANT), ATHENS, OH 45701","PROPERTY DAMAGE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-07-011274","UPD","10/07/18 02:26","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-07-011277","UPD","10/07/18 02:49","","Common Name: MILL STREET","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-07-011279","UPD","10/07/18 03:00","","Common Name: MILL STREET Location Detail: & COLLEGE STREET","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-07-011280","UPD","10/07/18 03:08","","100 WEST GREEN DRIVE Common Name: BOYD HALL Location Detail: ROOM 309, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-07-011286","UPD","10/07/18 11:12","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: TO MILL STREET, ATHENS, OH 45701","TRANSPORT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-07-011295","UPD","10/07/18 18:21","","Common Name: UNION STREET","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-07-011296","UPD","10/07/18 18:42","","PALMER STREET Common Name: PALMER STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-07-011297","UPD-181099","10/07/18 18:52","10/07/18 18:52","55 HOSPITAL DRIVE Common Name: O'BLENESS MEMORIAL HOSPIT","ASSAULT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-07-011298","UPD-181098","10/07/18 18:53","10/07/18 18:53","WEST STATE STREET Common Name: WEST STATE STREET, ATHENS, OH 45701","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-07-011303","UPD","10/07/18 21:02","","Common Name: PARKING LOT 153, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-07-011306","UPD","10/07/18 22:11","","RUFUS DR Common Name: PARKING LOT 55, ATHENS, OH 45701","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-08-011310","UPD","10/08/18 00:32","","71 SOUTH GREEN DRIVE Common Name: CRAWFORD HALL Location Detail: (740-608-6051), ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-08-011325","UPD","10/08/18 12:45","","Common Name: MUSIC BUILDING (GLIDDEN HALL), ATHENS, OH 45701","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-08-011335","UPD","10/08/18 16:03","","97 WEST GREEN DRIVE Common Name: JAMES HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-08-011340","UPD","10/08/18 18:13","","Common Name: STATE ROUTE 682, ATHENS, OH 45701","TRAFFIC FICTITIOUS LICENSE PLATE 4549.08A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-08-011345","UPD","10/08/18 19:47","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-08-011346","UPD-181101","10/08/18 20:38","10/08/18 20:38","Common Name: AQUATIC CENTER, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-08-011348","UPD","10/08/18 21:14","","105 SOUTH GREEN DRIVE Common Name: SOWLE HALL, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-08-011354","UPD","10/08/18 23:34","","Common Name: CONGRESS STREET Location Detail: @EWING, ATHENS, OH 45701","TRAFFIC FICTITIOUS LICENSE PLATE 4549.08A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-09-011356","UPD","10/09/18 00:20","","Common Name: UNION STREET Location Detail: @UNIVERSITY TERRACE","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-09-011358","UPD-181103","10/09/18 02:20","10/09/18 02:20","60 E.GREEN DR. Common Name: TIFFIN HALL Location Detail: MAIN ENTRANCE, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-09-011371","UPD","10/09/18 13:37","","Common Name: 31 SOUTH COURT STREET Location Detail: APT 209, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-10-09-011372","UPD","10/09/18 13:59","","RICHLAND AVENUE Common Name: GROVER CENTER, ATHENS, OH 45701","TELECOMMUNICATIONS HARASSMENT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
