"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS15-10-02-008720","UPD","10/02/15 08:00","","WEST UNION STREET Common Name: HDL CENTER","PROPERTY DAMAGE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-02-008724","UPD","10/02/15 09:47","","WEST GREEN DRIVE Common Name: PARKS HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-02-008726","UPD","10/02/15 12:34","","98 WEST GREEN DRIVE Common Name: SARGENT HALL Location Detail: ROOM 148","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-02-008739","UPD-151123","10/02/15 17:06","10/02/15 13:10","31 Common Name: 31 South Court Street Location Detail: MULTI-CULTURAL STUDENT ACCESS AND RETENTION","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-02-008747","UPD","10/02/15 21:14","","MILL STREET Common Name: MILL STREET Location Detail: AT COSS","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-02-008751","UPD","10/02/15 23:22","","50 EAST GREEN STREET Common Name: BUSH Location Detail: BIDDLE","NOISE COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-02-008752","UPD-151124","10/02/15 23:28","10/02/15 22:45","49 EAST GREEN STREET Common Name: WASHINGTON HALL Location Detail: ARCH WAY","CONVERSOIN LARCENY-THEFT THEFT - ALL OTHER - FELONY 2913.02","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-03-008753","UPD-151125","10/03/15 00:12","10/03/15 00:12","SHAFER STREET Common Name: SHAFER STREET Location Detail: WEST UNION","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-03-008755","UPD-151126","10/03/15 00:36","10/03/15 00:46","45 EAST GREEN STREET Common Name: LINCOLN HALL Location Detail: ROOM 131","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-03-008756","UPD","10/03/15 01:10","","104 WEST GREEN DRIVE Common Name: WILSON HALL - WEST GREEN Location Detail: ROOM 350","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-03-008757","UPD-151127","10/03/15 02:02","10/03/15 02:02","UNIVERSITY TERRACE Common Name: ELLIS HALL","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-03-008758","UPD","10/03/15 02:21","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: ROOM 434","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-03-008759","UPD-151128","10/03/15 02:44","10/03/15 02:44","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: ROOM 434","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-03-008782","UPD","10/03/15 17:47","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: ROOM 412","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-03-008783","UPD-151130","10/03/15 17:56","09/15/15 17:50","UNIVERSITY TERRACE Common Name: TUPPER HALL Location Detail: 1ST FLOOR HALLWAY","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-03-008787","UPD-151131","10/03/15 20:33","10/03/15 20:41","136 SOUTH GREEN DRIVE Common Name: HOOVER HOUSE Location Detail: ROOM 118","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-03-008788","UPD","10/03/15 21:43","","46 EAST GREEN STREET Common Name: JEFFERSON HALL Location Detail: ROOM 237","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-04-008792","UPD","10/04/15 00:10","","136 SOUTH GREEN DRIVE Common Name: HOOVER HOUSE Location Detail: ROOM 148 MOD B","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-04-008796","UPD-151132","10/04/15 02:06","10/04/15 00:00","S.G. DRIVE Common Name: SOUTH GREEN DRIVE Location Detail: NEAR HOOVER HOUSE, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-04-008797","UPD","10/04/15 02:37","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: NEAR SHAFER ST","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-04-008801","UPD-151133","10/04/15 10:28","10/03/15 18:00","Common Name: SOUTH GREEN GARAGE Location Detail: UNDER MACKINNON HALL","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-04-008810","UPD-151134","10/04/15 18:06","10/03/15 12:00","VAN VORHEES & RACE Common Name: MORTON HALL","CONVERSION_LARCENY-THEFT THEFT - BICYCLES 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-04-008814","UPD-151135","10/04/15 21:11","10/04/15 21:11","WEST GREEN DRIVE Common Name: BIKE PATH Location Detail: ACROSS FROM WRAY","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-04-008815","UPD-151136","10/04/15 22:00","10/04/15 22:00","Common Name: BIKE PATH Location Detail: SPILL WAY","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-05-008821","UPD-151137","10/05/15 00:26","10/05/15 00:26","133 SOUTH GREEN DRIVE Common Name: DOUGAN HOUSE Location Detail: ROOMS 422 - 427","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-05-008824","UPD","10/05/15 01:26","","UNION STREET Common Name: UNION STREET Location Detail: NEAR SHAFER STREET","TRAFFIC FAILURE TO YIELD - DRIVEWAY OR LOT 4511.44","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-05-008827","UPD","10/05/15 04:16","","1 PARK PLACE Common Name: BAKER STUDENT CENTER","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-05-008835","UPD-151139","10/05/15 08:15","10/05/15 07:30","133 SOUTH GREEN DRIVE Common Name: DOUGAN HOUSE Location Detail: 1ST FLOOR","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-05-008838","UPD-151140","10/05/15 08:31","10/02/15 15:00","Common Name: SOUTH GREEN GARAGE Location Detail: UNDER NELSON COMMONS","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-05-008858","UPD-151142","10/05/15 18:50","10/05/15 17:10","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER Location Detail: LOCKER ROOM","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-05-008855","UPD-151141","10/05/15 18:50","10/05/15 17:15","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER Location Detail: LOCKER ROOM","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-05-008859","UPD","10/05/15 19:41","","70 SOUTH GREEN DRIVE Common Name: MACKINNON HALL Location Detail: ROOM 123B","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-05-008862","UPD-151143","10/05/15 22:07","10/05/15 22:09","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: ROOM 307","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-06-008866","UPD","10/05/15 23:04","","PRESIDENT ST. Common Name: BENTLEY ANNEX Location Detail: BALCONY CATWALK","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-06-008867","UPD","10/05/15 23:17","","97 SOUTH GREEN DRIVE Common Name: CARR HALL Location Detail: ROOM 359","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-06-008870","UPD","10/06/15 03:10","","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: NEAR HANDICAP RAMP","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-06-008871","UPD-151145","10/06/15 03:19","10/06/15 03:19","22 UNIVERSITY TERRACE Common Name: BRYAN HALL Location Detail: 2ND FLOOR NEAR ROOM 225","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-06-008887","UPD-151146","10/06/15 13:05","10/05/15 11:28","Common Name: GENERAL CAMPUS LOCATION Location Detail: LLC ROOM 228","TELECOMMUNICATIONS HARASSMENT","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-06-008888","UPD","10/06/15 13:24","","WEST UNION STREET Common Name: HDL CENTER Location Detail: NEAR ROOM 264","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-06-008891","UPD-151147","10/06/15 15:08","09/21/15 08:30","Common Name: ACADEMIC RESEARCH CENTER Location Detail: BICYCLE RACK","CONVERSION_LARCENY-THEFT THEFT - BICYCLES 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-06-008899","UPD-151148","10/06/15 21:07","10/06/15 21:07","E.UNION ST. Common Name: MUSIC BUILDING Location Detail: UNDER LOWER LEVEL","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-06-008900","UPD","10/06/15 21:10","","136 SOUTH GREEN DRIVE Common Name: HOOVER HOUSE Location Detail: ROOM 118","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-06-008901","UPD-151150","10/06/15 21:58","10/06/15 21:58","60 E.GREEN DR. Common Name: TIFFIN HALL Location Detail: ROOM 210","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-06-008902","UPD-151149","10/06/15 22:25","10/06/15 08:00","Common Name: MAIN CAMPUS/COLLEGE GREEN","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-07-008913","UPD","10/07/15 10:06","","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-07-008914","UPD-151151","10/07/15 10:15","10/07/15 10:10","100 FACTORY ST. Common Name: PARKING SERVICES","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-07-008918","UPD-151152","10/07/15 14:00","10/07/15 14:00","1 PARK PLACE Common Name: BAKER STUDENT CENTER","TRESPASSING OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-07-008927","UPD-151153","10/07/15 14:35","10/07/15 14:15","1 PARK PLACE Common Name: BAKER STUDENT CENTER Location Detail: FIRST FLOOR RESTROOM","SEX OFFENSE","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-07-008933","UPD-151154","10/07/15 18:00","10/06/15 19:00","WEST GREEN - STOCKER/IRVINE Common Name: PARKING LOT 115","CONVERSION_LARCENY-THEFT THEFT - ALL OTHER 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-07-008935","UPD-151155","10/07/15 19:06","10/07/15 19:06","SOUTH GREEN DRIVE - WALTER HALL Common Name: PARKING LOT 134","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-07-008936","UPD-151156","10/07/15 19:25","10/07/15 18:15","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER Location Detail: MEN'S LOCKER ROOM","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-07-008941","UPD","10/07/15 22:01","","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: SMOKE DETECTOR, ROOM 264","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-08-008944","UPD","10/08/15 00:08","","35 SOUTH CONGRESS Common Name: BROMLEY HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-08-008945","UPD","10/08/15 00:32","","121 SOUTH GREEN DRIVE Common Name: TANAKA HALL Location Detail: ROOM #180","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-08-008946","UPD-151157","10/08/15 01:14","10/08/15 01:14","126 SOUTH GREEN DRIVE Common Name: BROUGH","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-08-008948","UPD","10/08/15 01:45","","UNION STREET Common Name: UNION STREET","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-08-008949","UPD-151158","10/08/15 04:27","10/08/15 04:27","Common Name: HEATING PLANT","TRESPASSING OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-08-008957","UPD-151160","10/08/15 07:58","10/07/15 15:00","CHURCH ST. Common Name: SEIGFRED Location Detail: UNDER THE ARCHWAY","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-08-008959","UPD-151159","10/08/15 08:58","10/07/15 19:09","SOUTH GREEN DRIVE - WALTER HALL Common Name: PARKING LOT 134","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-08-008963","UPD-151161","10/08/15 12:15","10/08/15 12:15","134 SOUTH GREEN DRIVE Common Name: WRAY HOUSE","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-08-008965","UPD","10/08/15 12:58","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: BOYD AREA","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-08-008974","UPD-151162","10/08/15 20:37","10/08/15 18:30","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER Location Detail: MEN'S LOCKER ROOM","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-08-008977","UPD","10/08/15 22:27","","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: ROOM 273","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-08-008982","UPD-151163","10/08/15 23:51","10/08/15 23:51","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL Location Detail: OUTSIDE EAST GREEN DR DOOR","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-09-008983","UPD","10/09/15 00:02","","100 WEST GREEN DRIVE Common Name: BOYD Location Detail: ROOM 420","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-09-008986","UPD","10/09/15 00:30","","57 EAST GREEN DRIVE Common Name: PERKINS HALL Location Detail: ROOM 319","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-09-008990","UPD","10/09/15 01:09","","WEST UNION STREET Common Name: HANING HALL Location Detail: OUTSIDE STEPS","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-09-008994","UPD","10/09/15 01:41","","98 WEST GREEN DRIVE Common Name: SARGENT HALL Location Detail: ROOM 116","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-09-008997","UPD-151164","10/09/15 02:18","10/09/15 02:18","EAST WASHINGTON STREET Common Name: ATHENS CITY BUILDING Location Detail: ALLEY BETWEEN CITY BLDG AND CHURCH","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-09-009007","UPD-151165","10/09/15 07:51","10/08/15 15:00","Common Name: CUTLER HALL","LITTERING","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-09-009008","UPD","10/09/15 07:53","","CHURCH ST. Common Name: SEIGFRED Location Detail: UNDER THE ARCHWAY","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-09-009010","UPD-151166","10/09/15 08:46","10/08/15 06:00","100 FACTORY ST. Common Name: PARKING SERVICES","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-09-009014","UPD-151167","10/09/15 10:05","10/07/15 20:00","127 SOUTH GREEN DRIVE Common Name: MARTZOLFF HOUSE Location Detail: 4TH FLOOR","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-09-009016","UPD-151168","10/09/15 11:03","10/08/15 12:00","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: BICYCLE RACK","CONVERSION_LARCENY-THEFT THEFT - BICYCLES 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-09-009022","UPD","10/09/15 13:02","","MORTON HALL LOT Common Name: PARKING LOT 90","TRAFFIC BRAKE LIGHTS 4513.071","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-09-009027","UPD-151169","10/09/15 16:41","10/08/15 16:00","MORTON HALL LOT Common Name: PARKING LOT 90 Location Detail: BOTTOM OF MORTON HILL","MENACING OFFENSES","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS15-10-09-009029","UPD","10/09/15 17:30","","70 SOUTH GREEN DRIVE Common Name: MACKINNON HALL Location Detail: ROOM 234B","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
