Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Suspicious Behavior,2014-2349,4/4/14,2308,4/4/14,2308,Redstone Apts 10-71,Closed
Alcohol Offense,2014-2350,4/4/14,2312,4/4/14,2312,Marsh Hall,Closed; report to CSES
Blue Light Alarm,2014-2351,4/4/14,2346,4/4/14,2346,Redstone Green,Closed
Fire Alarm,2014-2352,4/5/14,21,4/5/14,21,Wing Hall,Closed
Medical Assist,2014-2354,4/5/14,109,4/5/14,109,Harris Hall,Closed; referred to UVM Rescue
Larceny,2014-2356,4/5/14,133,4/5/14,133,University Health Center,Closed; report to CSES
Blue Light Alarm,2014-2357,4/5/14,147,4/5/14,147,16 Colchester Ave.,Closed
Intrusion Alarm,2014-2358,4/5/14,148,4/5/14,148,460 S Prospect St,Closed
Noise,2014-2359,4/5/14,158,4/5/14,158,Redstone Apts 4-23,Closed
Blue Light Alarm,2014-2360,4/5/14,200,4/5/14,200,Mercy Hall,Closed
Medical Assist,2014-2362,4/5/14,206,4/5/14,206,Redstone Hall,Closed; referred to UVM Rescue
Intoxication / Medical Assist,2014-2363,4/5/14,219,4/5/14,219,Buckham Hall,Closed; referred to Burlington Rescue & Fletcher Allen ER; report to CSES
Intrusion Alarm,2014-2364,4/5/14,652,4/5/14,652,University Health Center,Closed
Agency Assist,2014-2365,4/5/14,802,4/5/14,802,Royal Tyler Theatre,Closed
Vandalism,2014-2367,4/5/14,1142,Unk,Unk,North 2,Open incident
Fire Alarm,2014-2370,4/5/14,1509,4/5/14,1509,South 2,Closed
Intoxication,2014-2373,4/5/14,2009,4/5/14,2009,Wilks Hall,Closed; referred to ACT 1 & Corrections for Detox; report to CSES
Alcohol Offense,2014-2376,4/5/14,2314,4/5/14,2314,South 2,Closed; report to CSES
Drugs / Alcohol Offense,2014-2378,4/6/14,34,4/6/14,34,McCann Hall,Closed; report to CSES
Blue Light Alarm,2014-2379,4/6/14,101,4/6/14,101,460 S. Prospect St,Closed
Motorist Assist,2014-2380,4/6/14,218,4/6/14,218,Main St / Spear St,Closed
Alcohol Offense / Medical Assist,2014-2381,4/6/14,237,4/6/14,237,Millis Hall,Closed; referred to UVM Rescue & report to CSES
Intoxication,2014-2382,4/6/14,243,4/6/14,243,Living & Learning,Closed; referred to ACT 1 for detox & report to CSES
Elevator Alarm,2014-2383,4/6/14,840,4/6/14,840,Patrick Gym,Closed
Attempted Burglary,2014-2385,4/6/14,945,4/6/14,450,Mason Hall,Open incident
Drugs,2014-2386,4/6/14,1205,4/6/14,1205,Harris Hall,Closed; unfounded
Citizen Assist,2014-2388,4/6/14,1457,4/6/14,1457,284 East Ave,Closed
Citizen Assist,2014-2389,4/6/14,1744,4/6/14,1744,Continuing Education,Closed
Drugs,2014-2390,4/6/14,1754,4/6/14,1754,South 1,Closed
Suspicious,2014-2391,4/6/14,2200,04/03-04/2014,1052,Jeanne Mance,Closed
Medical Assist,2014-2392,4/6/14,2318,4/6/14,2318,Converse Hall,Closed; referred to UVM Rescue
Drugs,2014-2396,4/7/14,616,4/7/14,616,Fleming,Closed; unfounded
Blue Light Alarm,2014-2397,4/7/14,947,4/7/14,947,UVM Main Green,Closed
Larceny,2014-2399,4/7/14,1123,03/31/2014-04/07/2014,Unk,109 S. Prospect St,Open incident
Intrusion Alarm,2014-2400,4/7/14,1252,4/7/14,1252,Waterman,Closed
Medical Assist,2014-2401,4/7/14,1411,4/7/14,1411,Bailey Howe,Closed; referred to UVM Rescue
Trespassing,2014-2403,4/7/14,1508,4/7/14,1508,Parking Garage,Closed; subject cited into court for trespassing
Drugs,2014-2404,4/7/14,1852,4/7/14,1852,Marsh Hall,Closed; unfounded
Drugs,2014-2505,4/7/14,2001,4/7/14,2001,South 2,Closed; report to CSES
Fire Alarm,2014-2407,4/7/14,2124,4/7/14,2124,Richardson Hall,Closed
Fire Alarm,2014-2408,4/7/14,2133,4/7/14,2133,Davis Center,Closed
Drugs / Alcohol Offense,2014-2415,4/8/14,17,4/8/14,17,Christie Hall,Closed; report to CSES
Medical Assist,2014-2419,4/8/14,652,4/8/14,652,Royal Tyler Theatre,Closed; referred to UVM Rescue
Fire Alarm,2014-2420,4/8/14,733,4/8/14,733,Robinson Hall,Closed
Larceny,2014-2422,4/8/14,844,04/04-06/2014,Unk,Living & Learning,Open incident
Medical Assist,2014-2433,4/8/14,1810,4/8/14,1810,PFG,Closed; referred to UVM Rescue
Motor Vehicle Complaint,2014-2434,4/8/14,1828,4/8/14,1828,Redstone Campus,Closed
Larceny,2014-2436,4/8/14,2134,4/8/14,Unk,Simpson Hall,Open Incident
K9 Assist,2014-2438,4/8/14,2307,4/8/14,2307,"Simons Plaza, Williston",Closed
Trespassing / Arrest on Warrant,2014-2445,4/9/14,146,4/9/14,146,Bailey Howe Library,Closed; subject lodged at corrections on arrest warrant
Intrusion Alarm,2014-2447,4/9/14,252,4/9/14,252,460 S. Prospect St,Closed
ATM Alarm,2014-2449,4/9/14,715,4/9/14,715,Davis Center,Closed
Suspicious Behavior,2014-2450,4/9/14,800,4/9/14,800,UHC,Closed
Medical,2014-2452,4/9/14,821,4/9/14,821,Davis Rd / S Prospect St,Closed; referred to FAHC by UVM Rescue
Fire Alarm,2014-2453,4/9/14,920,4/9/14,920,WDW,Closed
Welfare Check,2014-2454,4/9/14,1028,4/9/14,1028,Harris,Closed; referred to CAPS
Drugs-Unfounded,2014-2456,4/9/14,1112,4/9/14,1112,CWP,Closed Unfounded
Drugs-Unfounded,2014-2459,4/9/14,1426,4/9/14,1426,CWP,Closed Unfounded
Car Alarm,2014-2461,4/9/14,1542,4/9/14,1542,U Hgts Lot,Unfounded
Fire Alarm,2014-2460,4/9/14,1459,4/9/14,1459,U Hgts S,Closed
Motorist Assist,2014-2462,4/9/14,1906,4/9/14,1906,MAT,Closed
ATM Alarm,2014-2471,4/10/14,700,4/10/14,700,Davis Center,Closed
Lost/ Found property Possession of fake ID,2014-2472,4/10/14,735,4/10/14,735,Billings,Closed one ticket issued for fake ID report to CSES
Fire Alarm,2014-2474,4/10/14,858,4/10/14,858,U Hgts N1,Closed
Accident Property Damage,2014-2475,4/10/14,907,4/10/14,907,Billings,Closed
Suspicious Event,2014-2476,4/10/14,912,4/10/14,912,Bondin St S Burlington,Closed
Fire Alarm,2014-2484,4/10/14,1701,4/10/14,1701,Wills,Closed
Motorist Assist,2014-2489,4/10/14,1939,4/10/14,1939,Mercy,Closed
Suspicious Behavior,2014-2490,4/10/14,1953,4/10/14,1953,Millis,Closed gone on arrival
Vandalism,2014-2492,4/10/14,2059,4/10/14,2059,McAuley,Open
Drug Possession,2014-2494,4/10/14,2147,4/10/14,2147,U Hgts N,Closed
Citizen Assist,2014-2496,4/10/14,2149,4/10/14,2149,Main St / U Terrace,Closed
Citizen Assist,2014-2501,4/10/14,2335,4/10/14,2335,N Prospect / Pearl St,Closed
ATM Alarm,2014-2508,4/11/14,659,4/11/14,659,Davis Center,Closed
Intrusion Alarm,2014-2509,4/11/14,712,4/11/14,712,Continuing Ed,Closed
Other Assist,2014-2510,4/11/14,803,4/11/14,803,Waterman,Closed
911 Hang up,2014-2514,4/11/14,935,4/11/14,935,Wheeler House,Closed
Larceny from Motor vehicle,2014-2515,4/11/14,944,4/10/14,Unknown,Billings,Closed
911 Hang up,2014-2517,4/11/14,1035,4/11/14,1035,Davis Center,Closed
Threats / Harassment,2014-2518,4/11/14,1039,4/9/14,Unknown,Redstone Campus,Closed
Motorist Assist,2014-2519,4/11/14,1119,4/11/14,1119,Sheraton Pk Lot,Closed
Agency Assist,2014-2523,4/11/14,1444,4/11/14,1444,Millis,Closed
Drugs Unfounded,2014-2524,4/11/14,1514,4/11/14,1514,U Hgts N,Closed unfounded
Other Assist,2014-2525,4/11/14,1602,4/11/14,1602,Davis Center,Closed
Blue Light Alarm,2014-2526,4/11/14,1927,4/11/14,1927,Given Loading Dock,Closed
Drug Possession,2014-2528,4/11/14,2023,4/11/14,2023,Harris,Closed; one transported to FAHC by UVM Rescue paraphernalia and drugs confiscated report to CSES
Agency Assist,2014-2529,4/11/14,2027,4/11/14,2027,Police Services,Closed
Ordinance Violation,2014-2531,4/11/14,2259,4/11/14,2259,Loomis St / N Union,Closed
Agency Assist,2014-2533,4/11/14,2331,4/11/14,2331,Wilks,Closed
Ordinance Violation,2014-2535,4/12/14,44,4/12/14,44,John Dewey,Closed Unfounded
Noise,2014-2536,4/12/14,48,4/12/14,48,Ampitheatre,Closed Gone on Arrival
Intoxication,2014-2537,4/12/14,102,4/12/14,102,Mercy,Closed report to CSES
Blue Light Alarm,2014-2539,4/12/14,152,4/12/14,152,146 S Williams,Closed
Agency Assist,2014-2540,4/12/14,203,4/12/14,203,9 Booth St,Closed
Drug Possession,2014-2546,4/12/14,956,4/12/14,956,Police Services Lost and Found,Closed report to CSES
Suspicious Event /  Fire Alarm,2014-2547,4/12/14,1007,4/12/14,1007,Given,Closed
Fire Alarm,2014-2548,4/12/14,1046,4/12/14,1046,U Hgts N1,Closed
Suspicious Behavior,2014-2550,4/12/14,1225,4/12/14,1225,HM Dining Roof,Closed Unfounded
Suspicious Event,2014-2553,4/12/14,1333,Unknown,Unknown,Ira Allen School,Open
Medical,2014-2554,4/12/14,1338,4/12/14,1338,PFG,Closed referred to FAHC by UVM rescue
Blue Light Alarm,2014-2558,4/12/14,1936,4/12/14,1936,Given,Closed
Motor Vehicle  Complaint,2014-2562,4/12/14,2231,4/12/14,2231,486 S Prospect St,Closed
Alcohol Offense,2014-2568,4/13/14,19,4/13/14,19,Main St / S Willard,Closed report to CSES
Motor Vehicle Complaint,2014-2571,4/13/14,33,4/13/14,33,Billings,Closed
 Welfare Check,2014-2572,4/13/14,46,4/13/14,46,Davis Hall,Closed Unfounded
Suspicious Behavior,2014-2575,4/13/14,209,4/13/14,209,Forestry Service,Closed
Agency Assist,2014-2576,4/13/14,320,4/13/14,320,Sheraton,Closed
911 Hang Up,2014-2577,4/13/14,321,4/13/14,321,Chittenden,Closed
Fire Alarm,2014-2579,4/13/14,901,4/13/14,901,Sichel,Closed
Medical,2014-2580,4/13/14,1045,4/13/14,1045,PFG,Closed referred to FAHC by UVM rescue
Fire Alarm,2014-2581,4/13/14,1209,4/13/14,1209,U Hgts S1,Closed
Suspicious Behavior,2014-2586,4/13/14,1943,Unknown,Unknown,500 S Prospect St        Miller Research,Closed
Motor Vehicle Complaint,2014-2587,4/13/14,1943,4/13/14,1943,Gutterson,Closed
ATM Alarm,2014-2600,4/14/14,655,4/14/14,655,Davis Center,Closed
Accident,2014-2603,4/14/14,812,4/14/14,812,111 Colchester Ave,Closed
Larceny,2014-2604,4/14/14,906,04/11-04/14/2014,Unk,Austin,Open
Vandalism,2014-2605,4/14/14,920,04/11-04/14/2014,Unk,284 East Ave Lot,Open
Property Damage,2014-2606,4/14/14,930,04/11-04/14/2014,Unk,Jeffords,Open
Citizen Assist,2014-2608,4/14/14,952,4/14/14,952,MAT Lot,Closed
Medical Assist,2014-2609,4/14/14,1049,4/14/14,1049,MLS,Closed; Rescue transported to FAHC
Blue Light Alarm,2014-2610,4/14/14,1201,4/14/14,1201,Davis Center,Closed
ATM Alarm,2014-2611,4/14/14,1354,4/14/14,1354,1 S Prospect St,Closed
911 Hang Up,2014-2612,4/14/14,1404,4/14/14,1404,RTT,Closed
Drug Offense,2014-2613,4/14/14,1503,4/14/14,1503,Jeanne Mance,Closed; Report to CSES
Larceny,2014-2614,4/14/14,1816,4/9/14,2045-2200,PFG,Open
Agency Assist,2014-2615,4/14/14,1855,4/14/14,1855,"4 Tigan St, Winooski",Closed
Animal Problem,2014-2618,4/14/14,2039,4/14/14,2039,Johnson House,Closed
Blue Light Alarm,2014-2620,4/14/14,2301,4/14/14,2301,Given,Closed
Citizen Assist,2014-2621,4/14/14,2328,4/14/14,2328,Cook,Closed
Motorist Assist,2014-2625,4/15/14,628,4/15/14,628,Interstate 89 /  Exit 14,Closed
Medical Assist,2014-2627,4/15/14,841,4/15/14,841,Cook,Closed; referred to UVM Rescue
Citizen Assist,2014-2630,4/15/14,1037,4/15/14,1037,284 East Ave.,Closed
Medical Assist,2014-2631,4/15/14,1129,4/15/14,1129,University Health Center,Closed; referred to UVM Rescue
Accident,2014-2640,4/15/14,1557,4/15/14,1557,Votey Parking Lot,Closed
Drugs,2014-2642,4/15/14,1929,4/15/14,1929,Marsh Hall,Closed; unfounded
Suspicious Behavior,2014-2644,4/15/14,2043,4/15/14,2043,Davis Center,Closed
Traffic / Drugs,2014-2645,4/15/14,2111,4/15/14,2111,East Ave / Catamount Dr,Closed; civil tickets issued for marijuana possession & report to CSES
Anonymous Late Reported Sexual Assault,2014-2646,4/15/14,2150,4/5/14,Unk,UVM Campus/ Residential Hall,Open incident
Anonymous Late Reported Sexual Assault,2014-2647,4/15/14,2154,Oct-13,Unk,UVM Campus/ Residential Hall,Open incident
Suspicious Odor,2014-2649,4/16/14,129,4/16/14,129,Mercy Hall,Closed
Accident,2014-2650,4/16/14,626,4/16/14,626,Parking and Transportation Lot,Closed
Medical,2014-2651,4/16/14,631,4/16/14,631,Waterman,Closed referred to FAHC by UVM rescue
Agency Assist,2014-2653,4/16/14,711,4/16/14,711,Austin,Closed
ATM Alarm,2014-2652,4/16/14,705,4/16/14,705,Davis Center,Closed
Fire Alarm,2014-2654,4/16/14,728,4/16/14,728,U Hgts N,Closed
Motorist Assist,2014-2655,4/16/14,816,4/16/14,816,East Commuter Lot,Closed
Suspicious Behavior,2014-2659,4/16/14,1028,4/16/14,1028,Dana Medical,Closed
Vandalism,2014-2660,4/16/14,1036,4/16/14,1036,U Hghts N,Closed
Motor Vehicle Complaint,2014-2662,4/16/14,1250,4/16/14,1250,UHC,Closed
Medical,2014-2665,4/16/14,2037,4/16/14,2037,U Hgts S,Closed  referred to FAHC by UVM Rescue
Welfare Check,2014-2667,4/16/14,2108,4/16/14,2108,U Hgts S,Closed referred to FAHC
ATM Alarm,2014-2670,4/17/14,653,4/17/14,653,Davis Center,Closed
Suspicious Behavior,2014-2671,4/17/14,809,4/17/14,809,Votey,Closed
Suspicious,2014-2672,4/17/14,831,4/16/14,Unknown,Terrill,Closed
Vandalism,2014-2675,4/17/14,1034,4/17/14,0100-0300,U Hgts N,Open
Medical,2014-2676,4/17/14,1051,4/17/14,1051,Harris,Closed referred to FAHC by UVM Rescue
Hazing,2014-2678,4/17/14,1358,Unknown,Unknown,Alpha Delta Phi,Closed
Elevator Alarm,2014-2683,4/17/14,1503,4/17/14,1503,Old Mill,Closed
Intrusion Alarm,2014-2684,4/17/14,1706,4/17/14,1706,460 S Prospect St,Closed
Accident,2014-2685,4/17/14,1718,4/17/14,1718,Southwick Lot,Closed
Accident,2014-2686,4/17/14,1806,4/17/14,1806,Living and Learning Lot,Closed
Drug Possession,2014-2687,4/17/14,2128,4/17/14,2128,McCann,Closed paraphernalia and drugs confiscated report to CSES
Alcohol Offense,2014-2702,4/17/14,2317,4/17/14,2317,Main St / East Ave,Closed  report to CSES
Agency Assist,2014-2712,4/18/14,208,4/18/14,208,388 Main St,Closed
Agency Assist,2014-2713,4/18/14,209,4/18/14,209,S Willard St / Bradley,Closed
Alcohol Offense,2014-2714,4/18/14,241,4/18/14,241,Main St / S Prospect St,Closed report to CSES
Alcohol Offense,2014-2715,4/18/14,251,4/18/14,251,Main St / S Prospect St,Closed report to CSES
Welfare Check,2014-2719,4/18/14,412,4/18/14,412,RTT,Closed
Motorist Assist,2014-2721,4/18/14,429,4/18/14,429,Main St / University Hgts,Closed
Vandalism,2014-2722,4/18/14,728,4/18/14,728,Centennial Field Lot,Closed
Animal Problem,2014-2727,4/18/14,933,4/18/14,933,Athletic Campus,Closed
Animal Problem,2014-2728,4/18/14,1042,4/18/14,1042,Main Green / UHC,Closed
Graffiti,2014-2729,4/18/14,1102,4/18/14,1102,61 Summit St,Closed
Agency Assist,2014-2731,4/18/14,1256,4/18/14,1256,Jacobs House,Closed transported to the ER by UVM Police
Suspicious Behavior,2014-2732,4/18/14,1328,4/18/14,1328,S Prospect St / College,Open
Drug Possession,2014-2733,4/18/14,1412,4/18/14,1412,UHC,Closed paraphernalia and drugs confiscated
Agency Assist,2014-2734,4/18/14,1449,4/18/14,1449,Staples Complex S Burlington,Closed Gone on Arrival
Elevator Alarm,2014-2735,4/18/14,1456,4/18/14,1456,Mason Hall,Closed
Suspicious Behavior,2014-2738,4/18/14,1512,4/18/14,1512,MLS,Closed unable to located
Intoxication,2014-2742,4/18/14,1707,4/18/14,1707,H/M,Closed referred to corrections for detox report to CSES
Agency Assist,2014-2746,4/18/14,1847,4/18/14,1847,Converse,Closed
Drug Possession,2014-2754,4/18/14,2253,4/18/14,2253,Wills,Closed drugs and paraphernalia confiscated  report to CSES
Drug Possession / Alcohol Offense,2014-2757,4/18/14,2311,4/18/14,2311,U Hgts S,Closed drugs and alcohol confiscated report to CSES
Attempted Burglary,2014-2758,4/18/14,2337,4/18/14,2337,Cottages 252,Open
Intoxication,2014-2760,4/19/14,146,4/19/14,146,S Prospect St / Main St,Closed referred to ACT 1 for detox report to CSES
Intoxication,2014-2761,4/19/14,147,4/19/14,147,S Prospect St / Main St,Closed referred to Act then to Corrections for detox report to CSES
Agency Assist,2014-2762,4/19/14,222,4/19/14,222,Green St / Loomis St,Closed
Agency Assist,2014-2763,4/19/14,823,4/19/14,823,"North Ave, Burlington",Closed
Agency Assist,2014-2764,4/19/14,922,4/19/14,922,"Main St, Burlington",Closed
Agency Assist,2014-2767,4/19/14,1344,4/19/14,1344,"Quarry Hill Rd, S. Burlington",Closed
Larceny,2014-2768,4/19/14,1348,4/18/14,Unk,South 2,Open incident
Agency Assist,2014-2771,4/19/14,1647,4/19/14,1647,Main St / University Ter,Closed
Vandalism,2014-2773,4/19/14,1711,Unk,Unk,Nicholson House,Open incident
Drugs,2014-2778,4/19/14,2243,4/19/14,2243,Coolidge Hall,Closed; report to CSES
Alcohol Offense,2014-2779,4/19/14,2252,4/19/14,2252,Harris Millis,Closed; alcohol ticket issued & report to CSES
Suspicious Behavior,2014-2780,4/19/14,2316,4/19/14,2316,Wing-Davis-Wilks,Closed; unfounded
Alcohol Offense,2014-2781,4/19/14,2319,4/19/14,2319,Simpson Hall,Closed; alcohol ticket issued & report to CSES
Traffic / DUI,2014-2785,4/20/14,21,4/20/14,21,Main St / University Pl,Closed; subject cited for DUI & report to CSES
Drugs,2014-2792,4/20/14,139,4/20/14,139,284 East Ave,Closed; subject cited for Poss. of LSD
Agency Assist,2014-2793,4/20/14,153,4/20/14,153,Main St / Spear St,Closed
Intoxication / Medical Assist,2014-2794,4/20/14,224,4/20/14,224,Wing Davis Wilks,"Closed; referred to UVM Rescue, Fletcher Allen ER, & ACT 1 for Detox; report to CSES"
Drugs,2014-2801,4/20/14,1212,4/20/14,1212,Redstone Green,Closed; unfounded
Suspicious Behavior,2014-2802,4/20/14,1303,4/20/14,1303,Health Science Research Facility,Closed; unfounded
Vandalism,2014-2805,4/20/14,1408,Unk,Unk,McCann Hall Parking Lot,Open incident
Vandalism / Larceny,2014-2806,4/20/14,1421,Unk,Unk,Coolidge Hall,Open incident
Noise,2014-2807,4/20/14,1422,4/20/14,1422,Coolidge Hall,Closed
Citizen Assist,2014-2808,4/20/14,1431,4/20/14,1431,Redstone Lofts North,Closed
Drugs,2014-2809,4/20/14,1454,4/20/14,1454,Redstone Quad,Closed; Marijuana ticket issued
Drugs,2014-2810,4/20/14,1517,4/20/14,1517,Redstone Quad,Closed; Marijuana ticket issued
Drugs,2014-2812,4/20/14,1535,4/20/14,1535,Redstone Campus,Closed; Marijuana ticket issued; report to CSES
Drugs,2014-2813,4/20/14,1541,4/20/14,1541,Simpson Hall,Closed; report to CSES
Drugs,2014-2814,4/20/14,1544,4/20/14,1544,Redstone Quad,Closed; report to CSES
Drugs,2014-2816,4/20/14,1557,4/20/14,1557,Redstone Quad,Closed; Marijuana ticket's issued
Drugs,2014-2817,4/20/14,1559,4/20/14,1559,Redstone Quad,Closed; Marijuana ticket issued; report to CSES
Drugs,2014-2818,4/20/14,1607,4/20/14,1607,Redstone Quad,Closed; report to CSES
Suspicious Behavior,2014-2819,4/20/14,1614,4/20/14,1614,Hunt Hall,Closed; report to CSES
Drugs,2014-2820,4/20/14,1632,4/20/14,1632,Christie Wright Patterson,Closed; Marijuana ticket issued; report to CSES
Drugs,2014-2821,4/20/14,1634,4/20/14,1634,Redstone Quad,Closed; Marijuana ticket issued; report to CSES
Intrusion Alarm,2014-2823,4/20/14,1707,4/20/14,1707,460 S. Prospect St,Closed
Fire,2014-2824,4/20/14,1708,4/20/14,1708,Waterman,Closed
Medical Assist,2014-2825,4/20/14,1712,4/20/14,1712,Wing Davis Wilks,Closed; referred to UVM Rescue
Drugs,2014-2826,4/20/14,1856,4/20/14,1856,Harris Millis,Closed; unfounded
Suspicious Odor / Hazardous Material,2014-2827,4/20/14,2003,4/20/14,2003,South 2,Closed; referred to Burlington Fire Department
Agency Assist,2014-2833,4/21/14,411,4/21/14,411,"Williston Rd, S. Burlington",Closed
Property Damage,2014-2838,4/21/14,828,4/21/14,828,Converse Hall,Closed
Agency Assist,2014-2840,4/21/14,920,4/21/14,920,University of New Hampshire,Closed
Accident,2014-2841,4/21/14,1003,4/21/14,1003,University Health Center,Closed
Drugs,2014-2843,4/21/14,1436,4/21/14,1436,Harris Hall,Closed; report to CSES
Vandalism,2014-2845,4/21/14,1446,Unk,Unk,South 1,Open incident
Drugs,2014-2848,4/21/14,1507,4/21/14,1507,Jeanne Mance,Closed; unfounded
Accident,2014-2851,4/21/14,1834,4/21/14,Unk,475 Main St,Closed
Drugs,2014-2852,4/21/14,1913,4/21/14,1913,Harris Hall,Closed; unfounded
Drugs,2014-2856,4/21/14,2310,4/21/14,2310,Marsh Hall,Closed; unfounded
Drugs,2014-2857,4/21/14,2328,4/21/14,2328,Hamilton Hall,Closed; unfounded
Traffic / Drugs,2014-2859,4/22/14,36,4/22/14,36,Colchester Ave / Riverside Ave,Closed; marijuana ticket issued
Suspicious Behavior,2014-2860,4/22/14,116,4/22/14,116,Allen House,Closed
Noise,2014-2862,4/22/14,256,4/22/14,256,Redstone Apts 7-44,Closed; noise warning issued
Medical Assist,2014-2866,4/22/14,1027,4/22/14,1027,Rowell Hall,Closed; referred to UVM Rescue
Larceny,2014-2869,4/22/14,1235,04/16-21/2014,2300-1300,Chittenden Hall,Open incident
Fire Alarm,2014-2877,4/22/14,2243,4/22/14,2243,South 1,Closed
Motorist Assist,2014-2883,4/22/14,2351,4/22/14,2351,Colchester Ave,Closed
ATM Alarm,2014-2891,4/23/14,722,4/23/14,722,Davis Center,Closed
Lewd and Lascivious Conduct,2014-2896,4/23/14,1325,01/2014 - 02/2014,Unknown,MAT,Open
Larceny,2014-2897,4/23/14,1329,4/23/14,1329,Visitors Center Pathway,Open
Fire Alarm,2014-2899,4/23/14,1422,4/23/14,1422,Christie,Closed
Open Door,2014-2900,4/23/14,1500,4/23/14,1500,Blundell,Closed
Blue Light Alarm,2014-2903,4/23/14,2041,4/23/14,2041,500 Spear St,Closed
Agency Assist,2014-2926,4/24/14,1057,4/24/14,1057,Main St / University Hgts,Closed
Citizen Assist,2014-2934,4/24/14,1326,4/24/14,1326,111 Colchester Ave,Closed
