Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Suspicious Behavior,2015-7752,12/3/15,2350,12/3/15,2350,Living & Learning,Closed; non substantiated
Welfare Check / Alcohol Offense,2015-7753,12/4/15,114,12/4/15,114,Living & Learning,Closed; affiliate located & report to CSES
Unsecured Premise,2015-7755,12/4/15,522,12/4/15,522,109 S Prospect St,Closed
Fire Alarm,2015-7764,12/4/15,1826,12/4/15,1826,Mercy,Closed
Fire Alarm,2015-7765,12/4/15,1845,12/4/15,1845,Mercy,Closed
Fire Alarm,2015-7768,12/4/15,2239,12/4/15,2239,Christie,Closed
Ordinance Violation / Open Container,2015-7770,12/4/15,2302,12/4/15,2302,Patterson,Closed; Report to CSES
Intoxication,2015-7771,12/4/15,2306,12/4/15,2306,Coolidge,Closed; UVM Rescue transported to UMV MC for detox
Intoxication,2015-7772,12/4/15,2313,12/4/15,2313,University Heights South 1,Closed; BFD Rescue transported to UMV MC; detoxed at ACT 1
Vandalism,2015-7773,12/4/15,2333,Unk,Unk,Simpson,Open
Intoxication,2015-7774,12/5/15,3,12/5/15,3,Davis Center,Closed; Refused at ACT 1; Detoxed at corrections
Welfare Check,2015-7775,12/5/15,100,12/5/15,100,Living and Learning,Closed
Drugs / Alcohol Offense,2015-7776,12/5/15,122,12/5/15,122,Living and Learning,Closed; Report to CSES
Drugs / Alcohol Offense,2015-7777,12/5/15,223,12/5/15,223,Living and Learning,Closed; Report to CSES
Accident LSA,2015-7781,12/5/15,1440,12/5/15,Unk,Redstone Lofts Lot,Open
Agency Assist,2015-7782,12/5/15,1559,12/5/15,1559,Coolidge,Closed; Assist to BPD
Agency Assist / Domestic Violence / Agg. Assault,2015-7783,12/5/15,1613,12/4/15,2100,216 S Prospect St,Closed; Assist to BPD
Fire Alarm,2015-7784,12/5/15,1640,12/5/15,1640,Living and Learning,Closed
Motorist Assist,2015-7785,12/5/15,1721,12/5/15,1721,Williston Rd / East Ave,Closed
Suspicious Event,2015-7788,12/5/15,1822,12/5/15,1822,Coolidge Lot,Closed
Traffic / Drugs,2015-7789,12/5/15,2220,12/5/15,2220,Colchester Ave / East Ave,Closed; Ticket issued for Poss of Marijuana
Alcohol Offense,2015-7790,12/5/15,2307,12/5/15,2307,439 College St,Closed; Report to CSES
Agency Assist,2015-7791,12/5/15,2315,12/5/15,2315,Weaver St / Tigen St,Closed; Assist to WPD
Drugs,2015-7792,12/6/15,12,12/6/15,12,Jeanne Mance,Closed; Report to CSES
Noise,2015-7793,12/6/15,45,12/6/15,45,Redstone Lofts,Closed; Verbal Warning
Fire Alarm,2015-7797,12/6/15,1046,12/6/15,1046,Wright,Closed
Trespass,2015-7800,12/6/15,1530,12/6/15,1530,PFG,Closed; Non affiliate cited into court for Unlawful Trespass
Intoxication,2015-7801,12/6/15,2129,12/6/15,2129,Harris Millis Lot,Closed; UVM Rescue transported to UVM MC
Fire Alarm,2015-7802,12/7/15,220,12/7/15,220,WDW,Closed
Medical Assist,2015-7806,12/7/15,934,12/7/15,934,Kalkin Hall,Closed; referred to UVM Medical Center via UVM Rescue
Intrusion Alarm,2015-7808,12/7/15,1020,12/7/15,1020,Fleming,Closed
Welfare Check,2015-7809,12/7/15,1100,12/7/15,1100,Living & Learning,Closed; affiliate located
Medical Assist,2015-7811,12/7/15,1414,12/7/15,1414,Wing Hall,Closed; referred to UVM Medical Center via Burlington Rescue
Medical Assist / Welfare Check,2015-7812,12/7/15,1433,12/7/15,1443,Living & Learning,Closed; affiliate located and referred to UVM Medical Center via UVM Rescue
Accident,2015-7813,12/7/15,1441,12/7/15,1441,PFG Parking Lot,Closed
Welfare Check,2015-7814,12/7/15,1556,12/7/15,1556,Harris Hall,Closed; affiliate located
Agency Assist,2015-7815,12/7/15,1632,12/7/15,1632,UVM Police Services,Closed; assist to South Burlington Police
Fire Alarm,2015-7816,12/7/15,1837,12/7/15,1837,Wilks Hall,Closed
Vandalism,2015-7817,12/7/15,1923,12/6/15,1600-1800,Englesby Parking Lot,Open incident
Fire Alarm,2015-7818,12/7/15,2137,12/7/15,2137,Patterson Hall,Closed
Fire Alarm,2015-7821,12/7/15,2253,12/7/15,2253,Mason Simpson Hamilton,Closed
Threats,2015-7823,12/8/15,1,Unk,Unk,Wright Hall,Closed; report to CSES
Agency Assist,2015-7826,12/8/15,219,12/8/15,219,UVM Medical Center Parking Lot,Closed; assist to South Burlington Police
Intrusion Alarm,2015-7828,12/8/15,618,12/8/15,618,Waterman,Closed
Agency Assist,2015-7829,12/8/15,816,12/8/15,816,UVM Medical Center,Closed; Assist to UVM MC
Welfare Check,2015-7835,12/8/15,1123,12/8/15,1123,Harris,Closed
Vandalism - Graffiti,2015-7836,12/8/15,1206,Unk,Unk,Living and Learning,Open
Drugs,2015-7837,12/8/15,1318,12/8/15,1255,Bailey Howe,Closed
Alcohol Offense,2015-7838,12/8/15,1320,12/04-05/2015,Unk,Davis Center,Closed
Traffic Hazard,2015-7842,12/8/15,1633,12/8/15,1633,Carrigan Dr,Closed
Intrusion Alarm,2015-7843,12/8/15,1741,12/8/15,1741,Fleming,Closed
Vandalism,2015-7844,12/8/15,1819,12/05-06/2015,1800-0800,WDW Parking Lot,Open Incident
Suspicious Person,2015-7845,12/8/15,1853,12/8/15,1853,Stafford,Closed; non substantiated
Fire Alarm,2015-7846,12/8/15,1900,12/8/15,1900,Mason,Closed
Intrusion Alarm,2015-7847,12/8/15,1917,12/8/15,1917,Waterman,Closed
Intoxication,2015-7848,12/8/15,2042,12/8/15,2042,284 East Av,Closed; referred to UVM Medical Center ER
Intoxication,2015-7849,12/9/15,19,12/9/15,19,Hamilton,Closed; Transported to ACT 1 & report to CSES
Medical Assist,2015-7850,12/9/15,638,12/9/15,638,PFG,Closed; referred to UVM Medical Center via UVM Rescue
Larceny,2015-7851,12/9/15,658,12/08-09/2015,Unk,Converse Hall,Open incident
Vandalism - Graffiti,2015-7853,12/9/15,756,Unk,Unk,Hunt Hall,Open incident
Fire Alarm,2015-7861,12/9/15,1326,12/9/15,1326,Given,Closed
Theft of Service,2015-7862,12/9/15,1401,12/9/15,1401,Philosophy Building Parking Lot,Closed; report to CSES
Stalking,2015-7864,12/9/15,1550,9/2015-12/2015,Various Times,Various campus & off campus locations,Open incident
Alcohol / Drug Offense,2015-7866,12/9/15,1943,12/9/15,1943,Wing Davis Wilks,Closed; report to CSES & referred to Alternative Justice
Drugs,2015-7867,12/9/15,1950,12/9/15,1950,Millis Hall,Closed; report to CSES
Agency Assist,2015-7868,12/9/15,1957,12/9/15,1957,"Pearl St, Burlington",Closed; assist to Williston Police
Alcohol Offense,2015-7869,12/9/15,2010,12/9/15,2010,University Hgts South 1 Parking Lot,Closed; report to CSES
Drugs,2015-7870,12/9/15,2019,12/9/15,2019,Wing Hall Parking Lot,Closed; report to CSES
Alcohol Offense,2015-7871,12/9/15,2035,12/9/15,2035,Wing Hall,Closed; report to CSES
Alcohol Offense,2015-7872,12/9/15,2038,12/9/15,2038,Wing Hall,Closed; alcohol ticket issued to non affiliate
Alcohol / Drug Offense,2015-7873,12/9/15,2043,12/9/15,2043,Mercy Hall,Closed; report to CSES
Suspicious Activity,2015-7874,12/9/15,2049,12/9/15,2049,Catholic Center Outside,Closed
Drugs,2015-7877,12/10/15,0,12/10/15,0,Living & Learning,Closed; not substantiated
Citizen Assist,2015-7878,12/10/15,12,12/10/15,12,UVM East Campus,Closed
Drugs,2015-7879,12/10/15,34,12/10/15,34,Living & Learning,Closed; not substantiated
Disorderly Conduct,2015-7880,12/10/15,51,12/10/15,51,Living & Learning,Open incident
Intoxication,2015-7881,12/10/15,55,12/10/15,55,Living & Learning,Closed; referred to ACT 1 for detox; report to CSES
Alcohol Offense,2015-7883,12/10/15,59,12/10/15,59,University Hgts South 2,Closed; report to CSES
Alcohol / Drug Offense,2015-7884,12/10/15,112,12/10/15,112,Millis Hall,Closed; report to CSES
Fire Alarm,2015-7886,12/10/15,221,12/10/15,221,Christie Wright Patterson,Closed
Alcohol Offense,2015-7887,12/10/15,228,12/10/15,228,Christie Wright Patterson,Closed; Report to CSES
Citizen Assist,2015-7888,12/10/15,255,12/10/15,255,Harris Millis,Closed
Vandalism,2015-7895,12/10/15,801,12/10/15,Unk,Davis Hall,Open
Vandalism,2015-7897,12/10/15,941,12/10/15,Unk,Southwick Lot,Open
Alcohol Offense,2015-7901,12/10/15,1039,12/04-05/2015,Unk,215 S Prospect St,Open
Anonymous Sexual Assault,2015-7905,12/10/15,1442,Fall 2015,Unk,Unknown,Closed; Referred to Title IX Coordinator
Trespass,2015-7907,12/10/15,1914,12/10/15,1914,Jeanne Mance,Closed
Suspicious Event,2015-7908,12/10/15,1930,12/10/15,Unk,Wing,Closed
Agency Assist,2015-7909,12/10/15,2019,12/10/15,2019,801 Williston Rd,Closed; Assist to SBPD
Alcohol Offense,2015-7910,12/10/15,2123,12/10/15,2123,Harris,Closed; Report to CSES
Intoxication,2015-7912,12/10/15,2153,12/10/15,2153,Harris,Closed; Female transported to ACT 1 and Corrections for detox; Male transported to UVM MC via UVM Rescue and ACT 1 for detox
Medical Assist,2015-7915,12/10/15,2224,12/10/15,2224,Living and Learning,Closed; UVM Rescue transported to UVM MC
Welfare Check,2015-7916,12/10/15,2258,12/10/15,2258,East Commuter Lot,Closed; Unable to locate
Fire Alarm,2015-7917,12/10/15,2354,12/10/15,2354,WDW,Closed
Agency Assist,2015-7923,12/11/15,1533,12/6/15,100,"Grant St, Burlington",Closed; assist to Burlington Police
Stalking,2015-7925,12/11/15,1854,12/08-09/2015,Various,Various On & Off Campus Locations,Open incident
Intrusion Alarm,2015-7927,12/11/15,2038,12/11/15,2038,Fleming,Closed
Suspicious Behavior,2015-7928,12/11/15,2053,12/11/15,2053,Gutterson Field House,Closed
Intoxication / Medical Assist / Violation  Conditions of Release,2015-7930,12/12/15,100,12/12/15,100,Hamilton hall,"Closed; affiliate referred to UVM Medical Center via UVM Rescue, ACT 1, & Corrections for detox & Cited into Court for Violation Conditions of Release; report to CSES"
Noise / Alcohol Offense,2015-7931,12/12/15,128,12/12/15,128,Redstone Lofts S466,Closed; report to CSES
Fire Alarm,2015-7932,12/12/15,216,12/12/15,216,Wright Hall,Closed
Welfare Check,2015-7933,12/12/15,318,12/12/15,318,University Hgts North 2,Closed; subject located
Agency Assist,2015-7938,12/12/15,1021,12/11-12/2015,Unk,PFG,Closed; Assist to Athletics
Intoxication,2015-7941,12/12/15,1533,12/12/15,1533,Harris,"Closed; Transported to ACT 1, Corrections then UVM MC for detox"
Fraud,2015-7942,12/12/15,1537,12/12/15,Unk,Harris,Open
Welfare Check / Medical Assist,2015-7955,12/13/15,1822,12/13/15,1822,Harris,Closed; UVM Rescue transported to UVM MC
Agency Assist,2015-7947,12/12/15,2209,12/12/15,2209,Redstone Campus,Closed; Assist to GMCS
Drugs,2015-7949,12/12/15,2338,12/12/15,2338,Living and Learning,Closed
Medical Assist,2015-7953,12/13/15,51,12/13/15,51,University Heights North 2,Closed; UVM Rescue transported to UVM MC
Drugs,2015-7954,12/13/15,145,12/13/15,145,Jeanne Mance,Closed; Report to CSES
Intrusion Alarm,2015-7960,12/13/15,1850,12/13/15,1850,Morrill,Closed
Intrusion Alarm,2015-7961,12/13/15,1918,12/13/15,1918,Englesby,Closed
Safety Escort,2015-7964,12/13/15,2213,12/13/15,2213,Waterman Manor,Closed
Intrusion Alarm,2015-7971,12/14/15,1008,12/14/15,1008,Fleming,Closed
Medical Assist,2015-7973,12/14/15,1219,12/14/15,1219,HM Dining Hall,Closed; UVM Rescue evaluated; No transport
Agency Assist,2015-7977,12/14/15,1633,12/14/15,1633,485 Colchester Av,Closed; Assist to Burlington Police
Citizen Assist,2015-7979,12/14/15,1937,12/14/15,1937,Redstone Lofts Bike Rack,Closed
Medical Assist,2015-7980,12/14/15,2148,12/14/15,2148,Wright,Closed; UVM Rescue transported to UVM MC
Medical Assist,2015-7985,12/15/15,219,12/15/15,219,Patterson,Closed; UVM Rescue transported to UVM MC
Fire Alarm,2015-7990,12/15/15,1030,12/15/15,1030,Wright,Closed
Theft of Service,2015-7992,12/15/15,1358,12/15/15,1358,Gutterson Garage,Closed
Larceny Bicycle,2015-7993,12/15/15,1603,12/12-15/2015,Unk,UH North Bicycle Rack,Open
Vandalism - Graffiti,2015-7994,12/15/15,1632,12/11-12/14/2015,Unk,Williams,Open
Drugs,2015-7995,12/15/15,2128,12/15/15,2128,Mercy,Closed
Intoxication / Medical Assist,2015-7996,12/16/15,22,12/16/15,22,Jeanne Mance,Closed; UVM Rescue transported to UVM MC
Medical Assist,2015-7997,12/16/15,35,12/16/15,35,University Heights North 1,Closed; BFD Rescue transported to UVM MC
Agency Assist / Accident,2015-8000,12/16/15,703,12/16/15,703,Colchester Ave / University Pl,Closed; assist to Burlington Police
Agency Assist,2015-8001,12/16/15,846,12/16/15,846,"Dog River Dr, Northfield, VT",Closed; assist to Green Mountain Critical Incident Mgmt Services
Fire Alarm,2015-8006,12/16/15,1256,12/16/15,1256,Mercy Hall,Closed
Agency Assist,2015-8007,12/16/15,1315,12/16/15,1315,"County Rd, Windsor, VT",Closed; assist to Green Mountain Critical Incident Mgmt Services
Fire Alarm,2015-8017,12/17/15,301,12/17/15,301,Wilks Hall,Closed
Citizen Assist,2015-8018,12/17/15,348,12/17/15,348,Millis Hall,Closed
Intrusion Alarm,2015-8019,12/17/15,657,12/17/15,657,460 S Prospect St,Closed
Vandalism,2015-8020,12/17/15,923,12/16-17/2015,Unk,Davis Center,Open incident
Fire Alarm,2015-8021,12/17/15,929,12/17/15,929,Given,Closed
Medical Assist,2015-8022,12/17/15,932,12/17/15,932,Aiken Outside,Closed; referred to UVM Medical Center via Burlington Rescue
Late Reported Sexual Assault,2015-8026,12/17/15,1329,Dec-15,Unk,Sichel Hall,Open incident
Medical Assist,2015-8029,12/17/15,1504,12/17/15,1504,Benedict House Outside,Closed; referred to UVM Medical center via Burlington Rescue
Agency Assist,2015-8030,12/17/15,2157,12/17/15,2157,"Williston Rd, South Burlington",Closed; assist to South Burlington Police
Fire Alarm / University Policy Violation,2015-8031,12/17/15,2220,12/17/15,2220,University Hgts North 1,Closed; report to CSES
Noise,2015-8032,12/18/15,6,12/18/15,6,University Hgts South 2,Closed; referred to UVM Residential Life
Noise,2015-8033,12/18/15,13,12/18/15,13,Converse Hall Outside,Closed
Disorderly Conduct,2015-8035,12/18/15,208,12/18/15,208,Wing Davis Wilks Lobby Area,Open incident
Trespassing,2015-8043,12/18/15,1642,12/18/15,1642,Williams Hall,Closed; subject located & escorted off campus
Fire Alarm,2015-8047,12/18/15,2226,12/18/15,2226,Hunt Hall,Closed
Drugs,2015-8048,12/18/15,2239,12/18/15,2239,Jeanne Mance,Closed; referred to Residential Life
Citizen Assist,2015-8049,12/19/15,3,12/19/15,3,Wilks Hall,Closed
Motorist Assist,2015-8051,12/19/15,149,12/19/15,149,PFG Garage,Closed
Fire Alarm,2015-8052,12/19/15,257,12/19/15,257,Living & Learning,Closed
Agency Assist / Welfare Check,2015-8055,12/19/15,1055,12/19/15,1055,"N. Union St, Burlington",Closed; referred to Burlington Police; affiliate located
Drugs,2015-8056,12/19/15,1125,12/19/15,1125,Wing Davis Wilks,Closed; referred to UVM Residential Life
Drugs,2015-8057,12/19/15,1219,12/19/15,1219,Harris Mill,Closed; referred to UVM Residential Life
Intrusion Alarm,2015-8063,12/19/15,1631,12/19/15,1631,Fleming,Closed
 Accident / DUI,2015-8069,12/20/15,14,12/20/15,14,Main St / S Williams St,Closed; non affiliate cited for DUI
Intrusion Alarm,2015-8076,12/20/15,2157,12/20/15,2157,460 S Prospect St,Closed
Motorist Assist,2015-8077,12/20/15,2258,12/20/15,2258,Gutterson Garage,Closed
Agency Assist / Intrusion Alarm,2015-8078,12/20/15,2320,12/20/15,2320,Petco; Williston Rd,Closed; Assist to SBPD
Agency Assist / Panic Alarm,2015-8079,12/21/15,311,12/21/15,311,Monkey House; 30 Main St Winooski,Closed; Assist to WPD
Fire Alarm,2015-8095,12/21/15,1428,12/21/15,1428,Waterman,Closed
Intrusion Alarm,2015-8097,12/21/15,2041,12/21/15,2041,TCO,Closed
Intrusion Alarm,2015-8098,12/21/15,2219,12/21/15,2219,TCO,Closed
Drugs,2015-8105,12/22/15,117,12/22/15,117,East Commuter Lot,Closed; Tickets issued to 4 non affiliates for marijuana
Fire Alarm,2015-8106,12/22/15,446,12/22/15,446,Waterman,Closed
Suspicious Behavior,2015-8108,12/22/15,936,12/22/15,936,Mann Hall,Closed
Unsecured Premise,2015-8109,12/22/15,1226,12/22/15,1226,Living & Learning,Closed
Fire Alarm,2015-8110,12/22/15,1257,12/22/15,1257,Stafford Hall,Closed
Parking Violation,2015-8112,12/22/15,1318,12/22/15,1318,Health Science Research Facility,Closed
Suspicious Event,2015-8114,12/22/15,1450,12/22/15,1450,Mann Hall Outside,Closed; non substantiated
Intrusion Alarm,2015-8116,12/22/15,1702,12/22/15,1702,Training & Compliance Office,Closed
Intrusion Alarm,2015-8117,12/22/15,1905,12/22/15,1905,Training & Compliance Office,Closed
Agency Assist,2015-8118,12/22/15,1959,12/22/15,1959,"Crescent Beach Dr, Burlington",Closed; assist to Burlington Police
Citizen Assist,2015-8119,12/22/15,2135,12/22/15,2135,Bailey Howe,Closed
Agency Assist,2015-8120,12/23/15,19,12/23/15,19,"Williston Rd, S. Burlington",Closed; assist to South Burlington Police
Citizen Assist,2015-8128,12/24/15,1654,12/24/15,1654,Tupper,Closed
Agency Assist,2015-8130,12/24/15,2336,12/24/15,2336,Shelburne Rd / Swift St,Closed; assist to South Burlington Police
Intrusion Alarm,2015-8133,12/26/15,335,12/26/15,335,Fleming,Closed
Unsecured Premise,2015-8142,12/27/15,216,12/27/15,216,Redstone Campus Water Tower Area,Closed
Agency Assist,2015-8143,12/27/15,241,12/27/15,241,"Main St, Burlington",Closed; assist to Burlington Police
Citizen Assist,2015-8148,12/27/15,1403,12/27/15,1403,PFG,Closed
Fire Alarm,2015-8155,12/28/15,146,12/28/15,146,Redstone Apts 7-45,Closed
Intrusion Alarm,2015-8160,12/28/15,911,12/28/15,911,"321 Ryan St, Essex",Closed
ATM Alarm,2015-8173,12/29/15,210,12/29/15,210,Davis Center,Closed
Blue Light Alarm,2015-8180,12/29/15,910,12/29/15,910,Given,Closed
Medical Assist,2015-8190,12/29/15,1357,12/29/15,1357,PFG Rd / University Hgts Rd,Closed; UVM Rescue transported to UVM MC
Agency Assist,2015-8194,12/29/15,1608,12/29/15,1608,Athletic Complex,Closed; Assist to Parking
Medical Assist,2015-8195,12/29/15,2309,12/29/15,2309,1 S Prospect St,Closed; UVM Rescue transported to UVM MC
Alarm,2015-8206,12/30/15,1939,12/30/15,1939,Fleming Museum,Closed
Alarm,2015-8207,12/30/15,2031,12/30/15,2031,"321 Ryan St, Essex",Closed
Blue Light Alarm,2015-8208,12/31/15,35,12/31/15,35,Admissions,Closed
Agency Assist,2015-8209,12/31/15,43,12/31/15,43,Williston Rd / I89,Closed; Assist to CCSD
Motor Vehicle Complaint,2015-8211,12/31/15,133,12/31/15,133,Mann Lot,Closed
Suspicious Vehicle,2015-8224,12/31/15,2037,12/31/15,2037,East Campus Parking Lot,Closed
Suspicious Activity,2015-8227,12/31/15,2338,12/31/15,2338,Williams Hall,Closed
