Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Intrusion Alarm,2014-3665,5/15/14,536,5/15/14,536,Waterman,Closed
Elevator Alarm,2014-3677,5/15/14,1443,5/15/14,1443,Cook,Closed
Intrusion Alarm,2014-3680,5/15/14,1838,5/15/14,1838,University Health Center,Closed
Intoxication,2014-3697,5/16/14,54,5/16/14,54,Colchester Ave / Mansfield Ave,Closed; unfounded
Suspicious Behavior,2014-3699,5/16/14,319,5/16/14,319,Williston Rd / Mary St,Closed
Intrusion Alarm,2014-3702,5/16/14,914,5/16/14,914,Living and Learning,Closed
Larceny,2014-3705,5/16/14,1322,05/12/2014 - 05/15/2014,Unknown,Redstone Lofts,Open
Motorist Assist,2014-3716,5/16/14,2355,5/16/14,2355,Main St / University Pl,Closed
Open  Door,2014-3718,5/17/14,532,5/17/14,532,Living and Learning,Closed
Assist,2014-3726,5/17/14,1256,5/17/14,1256,PFG,Closed
Suspicious Behavior,2014-3728,5/17/14,1314,5/17/14,1314,Sheraton S Burlington,Closed
Citizen Assist,2014-3733,5/17/14,1700,5/17/14,1700,McCann,Closed
Suspicious Event,2014-3737,5/17/14,1924,5/17/14,1924,WDW,Closed
Blue Light Alarm,2014-3749,5/18/14,212,5/18/14,212,Jeanne Mance,Closed
Agency Assist,2014-3751,5/18/14,304,5/18/14,304,Police Services,Closed
K9 Assist,2014-3754,5/18/14,429,5/18/14,429,19 Lime Kiln Rd Colchester,Closed
Panic Alarm,2014-3758,5/18/14,703,5/18/14,703,UHC,Closed
Larceny,2014-3762,5/18/14,1218,Unknown,Unknown,Living and Learning,Open
Agency Assist,2014-3768,5/18/14,1955,5/18/14,1955,Winooski Falls Way Winooski,Closed
Agency Assist,2014-3769,5/18/14,2012,5/18/14,2012,Winooski River Bridge Winooski,Closed
Blue Light Alarm,2014-3770,5/18/14,2218,5/18/14,2218,Given,Closed
K9 Assist,2014-3772,5/18/14,2326,5/18/14,2326,1705 rt 128 Westford,Closed
Suspicious Behavior,2014-3777,5/19/14,329,5/19/14,329,Pearl St / S Prospect St,Closed
Intrusion Alarm,2014-3778,5/19/14,813,5/19/14,813,Southwick,Closed
Fire Alarm,2014-3785,5/19/14,1003,5/19/14,1003,Davis Center,Closed
Anonymous Late Reported Sexual Assault,2014-3788,5/19/14,1216,02/21/2014-04/2014,Unk,UVM Main Campus,Open incident
Welfare Check,2014-3802,5/19/14,1546,5/19/14,1546,Rowell Hall,Closed; subject located
911 Hang Up,2014-3818,5/19/14,2059,5/19/14,2059,Redstone Lofts N213,Closed
Fire Alarm,2014-3820,5/19/14,2146,5/19/14,2146,Buckham Hall,Closed
Blue Light Alarm,2014-3822,5/19/14,2316,5/19/14,2316,Given Loading Dock,Closed
Suspicious Behavior,2014-3823,5/20/14,19,5/20/14,19,North 1 Parking Lot,Closed
911 Hang Up,2014-3825,5/20/14,900,5/20/14,900,Waterman,Closed
Animal Problem,2014-3828,5/20/14,933,5/20/14,933,Transportation & Parking,Closed
Larceny,2014-3834,5/20/14,1033,4/26/14,Unk,Ira Allen Chapel,Open incident
Citizen Assist,2014-3860,5/20/14,1839,5/20/14,1839,Living & Learning,Closed
Suspicious Behavior,2014-3863,5/20/14,1944,5/20/14,1944,Williams Hall,Closed
Blue Light Alarm,2014-3873,5/20/14,2303,5/20/14,2303,Given Loading Dock,Closed
Suspicious Vehicle,2014-3878,5/21/14,137,5/21/14,137,Centennial Field,Closed; unfounded
Blue Light Alarm,2014-3881,5/21/14,717,5/21/14,717,16 Colchester Ave.,Closed
Citizen Assist,2014-3906,5/21/14,1956,5/21/14,1956,Living & Learning,Closed
Intrusion Alarm,2014-3907,5/21/14,1958,5/21/14,1958,460 S. Prospect St,Closed
Unsecured Building,2014-3912,5/21/14,2323,5/21/14,2323,Colchester Research Facility,Closed
Suspicious Behavior,2014-3914,5/21/14,2343,5/21/14,2343,Blundell House,Closed
Suspicious Behavior,2014-3917,5/22/14,56,5/22/14,56,Southwick / Music,Closed
Suspicious Behavior,2014-3921,5/22/14,518,5/22/14,518,Marsh Hall,Closed; unfounded
Blue Light Alarm,2014-3922,5/22/14,657,5/22/14,657,16 Colchester Ave.,Closed
Medical Assist,2014-3926,5/22/14,1028,5/22/14,1028,Rowell Hall,Closed; referred to UVM Rescue
Medical Assist,2014-3929,5/22/14,1449,5/22/14,1449,Marsh Hall,Closed; referred to UVM Rescue
Drugs,2014-3930,5/22/14,1514,May-14,Unk,UVM Campus,Open incident
Motorist Assist,2014-3933,5/22/14,2002,5/22/14,2002,Mason Hall Parking Lot,Closed
Suspicious Behavior,2014-3950,5/23/14,149,5/23/14,149,S Williams St / College St,Closed
Larceny,2014-3960,5/23/14,1407,Unknown,Unknown,Redstone Lofts,Open
Anonymous Sexual Assault,2014-3965,5/23/14,1501,Winter Break 2013 2014,Unknown,"Unknown , Burlington VT",Closed anonymous
Medical,2014-3988,5/23/14,2059,5/23/14,2059,Main Green,Closed referred to FAHC for evaluation
DUI,2014-3996,5/23/14,2257,5/23/14,2257,Colchester Ave / Fletcher Pl,Closed cited into court for driving under the influence
Agency Assist,2014-4000,5/24/14,105,5/24/14,105,811 Williston Rd / Maplefields,Closed
Intrusion Alarm,2014-4004,5/24/14,608,5/24/14,608,Waterman,Closed
Intrusion Alarm,2014-4005,5/24/14,802,5/24/14,802,Waterman,Closed
Intrusion Alarm,2014-4009,5/24/14,936,5/24/14,936,Waterman,Closed
Intrusion Alarm,2014-4012,5/24/14,1041,5/24/14,1041,Waterman,Closed
Intrusion Alarm,2014-4015,5/24/14,1136,5/24/14,1136,Waterman,Closed
Intrusion Alarm,2014-4017,5/24/14,1143,5/24/14,1143,UHC,Closed
Blue Light Alarm,2014-4027,5/24/14,2043,5/24/14,2043,Mann,Closed
Agency Assist,2014-4038,5/24/14,2358,5/24/14,2358,Weaver St / Union St   Burlington,Closed
Welfare Check,2014-4051,5/25/14,936,5/25/14,936,CBW,Closed
Vandalism,2014-4073,5/25/14,1626,5/25/14,1626,Given,Open
Motorist Assist,2014-4078,5/25/14,2103,5/25/14,2103,Spear St / PFG Road,Closed
Agency Assist,2014-4099,5/26/14,37,5/26/14,37,Main St / University Hgts,Closed
Traffic / Drug Offense,2014-4100,5/26/14,58,5/26/14,58,Staples / Williston Rd S Burlington,Closed drug ticket issued
Suspicious Event,2014-4102,5/26/14,117,5/26/14,117,Champlain Farms,Closed
Intoxication,2014-4106,5/26/14,214,5/26/14,214,Williams,Closed
Noise,2014-4109,5/26/14,610,5/26/14,610,Redstone Apts 10-69,Closed
Drugs,2014-4110,5/26/14,626,5/26/14,629,S Prospect st,Closed
Citizen Assist,2014-4118,5/26/14,1235,5/26/14,1235,Redstone Lofts,Closed
Agency Assist,2014-4121,5/26/14,1350,5/26/14,1350,"Shelburne Rd, S. Burlington",Closed
Intrusion Alarm,2014-4122,5/26/14,1416,5/26/14,1416,PFG,Closed
Suspicious Activity,2014-4129,5/26/14,2256,5/26/14,2256,S Prospect St / College St,Closed
Agency Assist,2014-4134,5/27/14,39,5/27/14,39,Main St / Spear St,Closed
Vandalism,2014-4135,5/27/14,123,5/27/14,123,Bailey Howe,Open incident
Fire Alarm,2014-4136,5/27/14,829,5/27/14,829,PFG,Closed
Leaving the Scene of an Accident,2014-4139,5/27/14,930,5/23/14,Unk,Given Parking Lot,Open incident
Medical Assist,2014-4144,5/27/14,1110,5/27/14,1110,Given,Closed; referred to UVM Rescue
Agency Assist,2014-4145,5/27/14,1116,5/27/14,1116,"Swift St, S. Burlington",Closed
Drugs,2014-4147,5/27/14,1440,5/27/14,1442,Marsh Hall,Closed; report to CSES
Fire Alarm,2014-4149,5/27/14,1703,5/27/14,1703,Chittenden Buckham Wills,Closed
Agency Assist,2014-4150,5/27/14,2034,5/27/14,2034,"Williston Rd / I 89, S. Burlington",Closed
Unsecured Building,2014-4151,5/27/14,2034,5/27/14,2034,Bailey Howe,Closed
Intrusion Alarm,2014-4153,5/27/14,2341,5/27/14,2341,Fleming,Closed
Blue Light Alarm,2014-4154,5/28/14,10,5/28/14,10,Parking Garage,Closed
Unsecured Building,2014-4155,5/28/14,24,5/28/14,24,Redstone Apts 4-23,Closed
Motorist Assist,2014-4165,5/28/14,850,5/28/14,850,Spear St / Main St,Closed
Fire Alarm,2014-4173,5/28/14,1019,5/28/14,1019,PFG,Closed
Fire Alarm,2014-4189,5/28/14,1516,5/28/14,1516,Living & Learning,Closed
Unsecured Building,2014-4191,5/28/14,2202,5/28/14,2202,Redstone Apts. 6-41,Closed
Blue Light Alarm,2014-4192,5/28/14,2316,5/28/14,2316,Gutterson,Closed
Fire Alarm,2014-4199,5/29/14,916,5/29/14,916,Wilks Hall,Closed
Drugs,2014-4201,5/29/14,930,5/29/14,930,Kalkin Hall,Closed
Agency Assist,2014-4202,5/29/14,1029,5/29/14,600,"Barre, VT",Closed
Animal Problem,2014-4204,5/29/14,1112,5/29/14,1112,Given,Closed
Citizen Assist,2014-4207,5/29/14,1227,5/29/14,1227,CBW Parking Lot,Closed
Welfare Check,2014-4220,5/29/14,1627,5/29/14,1627,Redstone Apts 2-7,Closed; subject located
Disorderly Conduct,2014-4221,5/29/14,1656,5/29/14,1656,Patrick Gym,Closed
Intoxication,2014-4225,5/29/14,2336,5/29/14,2336,Main St,Closed; subject referred to ACT 1 for detox
Fire Alarm,2014-4226,5/29/14,2351,5/29/14,2351,Davis Center,Closed
Fire Alarm,2014-4229,5/30/14,135,5/30/14,135,Davis Center,Closed
Unsecured Building,2014-4230,5/30/14,215,5/30/14,215,Coolidge Hall,Closed
Suspicious Event,2014-4231,5/30/14,232,5/30/14,232,Colchester Ave / Mansfield Ave,Closed
Blue Light Alarm,2014-4232,5/30/14,234,5/30/14,234,Mann Hall,Closed
Blue Light Alarm,2014-4233,5/30/14,240,5/30/14,240,16 Colchester Ave,Closed
Blue Light Alarm,2014-4234,5/30/14,248,5/30/14,248,Women's Center,Closed
Medical,2014-4252,5/30/14,2223,5/30/14,2223,Wilks,Closed referred to FAHC by UVM Rescue
Intoxication,2014-4257,5/31/14,111,5/31/14,111,East Ave / Case Pkwy,Closed
Fire Alarm,2014-4260,5/31/14,335,5/31/14,335,ESF /  667 Spear St,Closed
Open Window,2014-4261,5/31/14,339,5/31/14,339,Living and Learning,Closed
Fire Alarm,2014-4264,5/31/14,738,5/31/14,738,Davis Center,Closed
Drugs,2014-4276,5/31/14,1715,5/31/14,1715,Chittenden Hall,Closed; unfounded
