Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Noise,2017-5154,7/4/17,2149,7/4/17,2149,Redstone Lofts Outside,Closed
Fire Alarm,2017-5155,7/4/17,2209,7/4/17,2209,University Heights North 1,Closed
Noise,2017-5157,7/4/17,2243,7/4/17,2243,University Heights Outside,Closed
Agency Assist / Citizen Assist,2017-5158,7/4/17,2345,7/4/17,2345,Main St / Spear St,Closed; Assist to SBPD
Larceny From a Motor Vehicle,2017-5170,7/5/17,1737,07/04-05/2017,2000-0745,500 S Prospect St,Open
Intrusion Alarm,2017-5172,7/5/17,1857,7/5/17,1857,Nolan House,Closed
Agency Assist,2017-5179,7/5/17,2259,7/5/17,2259,1611 Williston Rd,Closed; Assist to SBPD
Suspicious Vehicle,2017-5185,7/6/17,115,7/6/17,115,Redstone Lofts,Closed
Agency Assist,2017-5187,7/6/17,121,7/6/17,121,111 Colchester Ave,Closed; Assist to WPD
Agency Assist / Mental Health Issue,2017-5190,7/6/17,1020,7/6/17,1020,University Health Center,Closed; assist to University Health Center
Agency Assist / Animal Problem,2017-5191,7/6/17,1048,7/6/17,1048,Gutterson Outside,Closed; assist to So. Burlington Police
Motor Vehicle Complaint,2017-5194,7/6/17,1402,7/6/17,1402,Votey Parking Lot,Closed
University Policy Violation,2017-5197,7/6/17,1519,7/6/17,1519,Hills Outside,Closed; non substantiated
Accident - Leaving the Scene,2017-5198,7/6/17,1520,Unk,Unk,Jeffords Hall Parking Lot,Open incident
Intrusion Alarm,2017-5199,7/6/17,1714,7/6/17,1714,University Health Center,Closed
Citizen Assist,2017-5200,7/6/17,1747,7/6/17,1747,Mann Hall,Closed
Motorist Assist,2017-5203,7/6/17,1857,7/6/17,1857,Main St / Spear St,Closed
Arrest on Warrant (2) / Drugs,2017-5212,7/6/17,2317,7/6/17,2317,"Williston Rd, So. Burlington",Closed; 2 non affiliates lodged at Corrections on Arrest Warrant
Drugs / Alcohol Offense,2017-5218,7/7/17,334,7/7/17,334,Coolidge Hall,Closed; ticket issued & report to CSC
Suspicious Event,2017-5219,7/7/17,1451,7/7/17,1451,16 Colchester Ave,Closed
Property Damage,2017-5220,7/7/17,1452,Unk,Unk,UVM Police Services,Closed
Traffic / DUI,2017-5239,7/8/17,0,7/8/17,0,Pearl St / Handy Ct,Open incident
Suspicious Behavior,2017-5252,7/8/17,1205,7/8/17,1205,Redstone Lofts Outside,Closed
Fire Alarm,2017-5253,7/8/17,1325,7/8/17,1325,Torrey Hall,Closed
Vandalism - Graffiti,2017-5258,7/8/17,2009,Unk,Unk,Trinity Campus,Open
Welfare Check,2017-5261,7/8/17,2155,7/8/17,2155,Nicholson House Outside,Closed; non affiliate located
Motorist Assist,2017-5266,7/8/17,2322,7/8/17,2322,Main St / Summit St,Closed
Traffic / Drugs,2017-5269,7/9/17,44,7/9/17,44,Colchester Ave / Barrett St,Closed; Ticket issued for marijuana
Citizen Assist,2017-5271,7/9/17,156,7/9/17,156,Environment Safety Facility,Closed
Trespass,2017-5273,7/9/17,809,7/9/17,809,Hills,Closed; Unable to locate
Fire,2017-5279,7/9/17,1438,7/9/17,1438,Stem,Closed
Drugs,2017-5289,7/9/17,2053,7/9/17,2053,Redstone Apts,Closed; Report to CSC
Arrest on Warrant / Drugs,2017-5291,7/10/17,2329,7/10/17,2329,Colchester Ave / Thibault Pkwy,Closed; Subject lodged at Corrections
Traffic / DLS,2017-5296,7/10/17,358,7/10/17,358,Colchester Ave / Carrigan Dr,Closed; Cited into court for Driving while License Suspended
Larceny,2017-5298,7/10/17,906,07/05-09-2017,Unk,Stem Discovery Hall,Open
Agency Assist,2017-5303,7/10/17,1513,7/10/17,1513,Jeffords,Closed; Assist to CCSD
Accident,2017-5304,7/10/17,1544,7/10/17,1544,Carrigan Dr / East Ave,Closed
Intrusion Alarm,2017-5306,7/10/17,1848,7/10/17,1848,Fleming,Closed
Suspicious Person,2017-5326,7/11/17,601,7/11/17,601,37 Fletcher Pl,Closed
Larceny Bicycle,2017-5332,7/11/17,1329,Dec-16,Unk,Votey Outside,Open
Assist Other,2017-5334,7/11/17,1609,7/11/17,1609,Morrill Hall,Closed
Agency Assist,2017-5342,7/11/17,1906,7/11/17,1906,Riverside Ave / Salmon Hole Path,Closed; Assist to WPD
Disturbance,2017-5344,7/11/17,2035,7/11/17,2035,Coolidge,Closed; Report to CSC
Welfare Check,2017-5349,7/11/17,2317,7/11/17,2317,Riverside Ave / Salmon Hole,Closed
Intrusion Alarm,2017-5363,7/12/17,525,7/12/17,525,Fleming,Closed
Safety Escort,2017-5369,7/12/17,1153,7/12/17,1153,1 S Prospect St,Closed
Suspicious Event,2017-5383,7/12/17,1959,7/12/17,1959,Waterman,Closed
Unsecure Premise,2017-5385,7/12/17,2141,7/12/17,2141,500 S Prospect St,Closed
Unsecure Premise,2017-5388,7/12/17,2155,7/12/17,2155,First Year Student Housing,Closed
Unsecure Premise,2017-5389,7/12/17,2156,7/12/17,2156,Christie,Closed
Fire Alarm,2017-5397,7/13/17,331,7/13/17,331,First Year Student Housing,Closed
Blue Light Alarm,2017-5403,7/13/17,847,7/13/17,847,Jeffords,Closed
Suspicious Event,2017-5408,7/13/17,1110,7/13/17,800,Admissions,Closed
Welfare Check,2017-5410,7/13/17,1240,7/13/17,1240,Tupper,Closed
Suspicious Event,2017-5422,7/13/17,1912,7/13/17,1912,WDW Outside,Closed
Suspicious Event,2017-5427,7/13/17,2013,7/13/17,2013,Waterman Outside,Closed
Assist Other,2017-5429,7/13/17,2024,7/13/17,2024,Fleming,Closed
Agency Assist,2017-5433,7/13/17,2205,7/13/17,2205,Grove St / Chase St,Closed; Assist to BPD
Traffic / Drugs,2017-5437,7/13/17,2316,7/13/17,2316,S Prospect St / Robinson Pkwy,Closed
Unsecure Premise,2017-5444,7/14/17,243,7/14/17,243,Living and Learning,Closed
Citizen Assist,2017-5449,7/14/17,1344,7/14/17,1344,"27 E Allen St, Winooski",Closed
Larceny Building,2017-5450,7/14/17,1407,Unk,Unk,Discovery,Open
Citizen Assist,2017-5454,7/14/17,2031,7/14/17,2031,Southwick,Closed
Assist Other,2017-5457,7/14/17,2238,7/14/17,2238,284 East Ave,Closed
Suspicious Event,2017-5461,7/14/17,2356,7/14/17,2356,Staples Plaza,Closed
Disturbance / Alcohol Offense,2017-5470,7/15/17,128,7/15/17,128,239 S Prospect St,Closed; Report to CSC
Traffic / DUI,2017-5475,7/15/17,202,7/15/17,202,Spear St / PFG Rd,Closed; Cited into court for DUI
Agency Assist,2017-5480,7/15/17,505,7/15/17,505,454 Riverside Ave,Closed; Assist to BPD
Drugs,2017-5492,7/15/17,2344,7/15/17,2344,Redstone Apts,Closed; Ticket issued to non affiliate; Report to CSC
Agency Assist / Disturbance,2017-5493,7/16/17,29,7/16/17,29,870 Williston Rd,Closed; Assist to SBPD
Traffic / DUI,2017-5498,7/16/17,156,7/16/17,156,Williston Rd / Staples Plaza,Closed; Cited into court for DUI
Citizen Assist,2017-5500,7/16/17,407,7/16/17,407,61 Summit St,Closed
Citizen Assist,2017-5503,7/16/17,1325,7/16/17,1325,Medical Education,Closed; Unable to locate
Agency Assist,2017-5506,7/16/17,1937,7/16/17,1937,284 East Ave,Closed; Assist to Sarasota Springs PD NY
Eluding Police,2017-5512,7/17/17,155,7/17/17,155,Manhattan Dr / Champlain St,Open
Agency Assist / Burglary,2017-5513,7/17/17,251,7/17/17,251,"157 Blakey Rd, Colchester",Closed; Assist to CPD
Agency Assist,2017-5514,7/17/17,829,7/17/17,829,Williston Rd / East Ave,Closed; Assist to SBPD
Vin Verification / Citizen Assist,2017-5515,7/17/17,842,7/17/17,842,284 East Ave,Closed
Suspicious Event,2017-5518,7/17/17,1115,7/17/17,1115,10 Gregory Dr,Closed
Agency Assist,2017-5524,7/17/17,1431,7/17/17,1431,Winooski Police,Closed; Assist to WPD
Citizen Assist,2017-5528,7/17/17,1559,7/17/17,1559,Davis Center,Closed
Motorist Assist,2017-5532,7/17/17,1834,7/17/17,1834,Given,Closed
Blue Light Alarm,2017-5535,7/17/17,1929,7/17/17,1929,Living and Learning,Closed
Traffic / Drugs,2017-5545,7/17/17,2335,7/17/17,2335,Staples Plaza,Closed; Ticket issued poss of marijuana
Unsecure Premise,2017-5550,7/18/17,543,7/18/17,543,440 College St,Closed
Intrusion Alarm,2017-5560,7/18/17,1006,7/18/17,1006,Waterman,Closed
Citizen Assist,2017-5562,7/18/17,1042,7/18/17,1042,Lakeshore Dr / Prim Rd,Closed
Agency Assist / Accident,2017-5567,7/18/17,1234,7/18/17,1234,"Sunny Hollow, Colchester",Closed; Assist to CPD
Fire Alarm,2017-5568,7/18/17,1341,7/18/17,1341,Villa,Closed
Agency Assist,2017-5573,7/18/17,1521,7/18/17,1521,East Commuter Parking Lot,Closed; Assist to Med Center Security
Citizen Assist,2017-5574,7/18/17,1743,7/18/17,1743,454 Riverside Ave,Closed
Agency Assist / Traffic,2017-5581,7/18/17,2100,7/18/17,2100,Pearl St / S Willard St,Closed; Assist to BPD
Alcohol Offense,2017-5583,7/18/17,2215,7/18/17,2215,Coolidge,Closed; Report to CSC
Citizen Assist,2017-5597,7/19/17,836,7/19/17,836,Tupper,Closed
Trespass,2017-5598,7/19/17,912,7/19/17,912,Centennial Field,Closed
Drugs / Alcohol Offense,2017-5599,7/19/17,1020,7/19/17,1020,Coolidge,Closed; Cited into court for Poss of Marijuana; Trespass issued; Report to CSC
Agency Assist,2017-5605,7/19/17,1705,7/19/17,1705,Main St / University Pl,Closed; Assist to BPD
Noise,2017-5610,7/19/17,2017,7/19/17,2017,Athletic / Redstone Campuses,Closed; Unable to locate
Animal Problem,2017-5611,7/19/17,2025,7/19/17,2025,Harris Millis,Closed
Suspicious Event,2017-5623,7/20/17,1,7/20/17,1,Bailey Howe,Closed; Unable to locate
Suspicious Event,2017-5624,7/20/17,9,7/20/17,9,Davis,Closed
Blue Light Alarm / Citizen Assist,2017-5629,7/20/17,308,7/20/17,308,Fleming,Closed
Fire Alarm,2017-5633,7/20/17,1048,7/20/17,1048,Torrey Hall,Closed
Agency Assist,2017-5636,7/20/17,1351,7/20/17,1351,"W. Allen St, Winooski",Closed; assist to Winooski Police
Fire Alarm,2017-5644,7/20/17,1921,7/20/17,1921,Trinity Campus Cottages,Closed
Fire,2017-5645,7/20/17,1931,7/20/17,1931,Lapoint Field House @ Centennial Field,Closed
Agency Assist,2017-5655,7/21/17,0,7/21/17,0,S Winooski Ave / Bank St,Closed; assist to Burlington Police
Drugs,2017-5657,7/21/17,13,7/21/17,13,Redstone Apts,Closed; Marijuana ticket issued
Unsecured Premise,2017-5663,7/21/17,132,7/21/17,132,University Hgts South 1,Closed
Traffic / DUI,2017-5666,7/21/17,232,7/21/17,232,"Dorset St / Market St, So. Burlington",Closed; non affiliate cited into court for DUI
Blue Light Alarm / Welfare Check,2017-5668,7/21/17,407,7/21/17,407,Kalkin Hall Outside,Closed; non affiliate located
Blue Light Alarm,2017-5670,7/21/17,502,7/21/17,502,Jeanne Mance Outside,Closed
Alarm,2017-5672,7/21/17,835,7/21/17,835,Living & Learning,Closed
Trespassing,2017-5675,7/21/17,1016,7/21/17,1016,Marsh Austin Tupper,Closed; non affiliate located and escorted from campus
Welfare Check,2017-5678,7/21/17,1135,7/21/17,1135,East Ave / Carrigan Dr,Closed; non substantiated
Citizen Assist,2017-5687,7/21/17,1941,7/21/17,1941,UVM Police Services,Closed
Agency Assist,2017-5695,7/22/17,34,7/22/14,34,Maple St / S Willard St,Closed; assist to Burlington Police
Unsecured Premise,2017-5697,7/22/17,38,7/22/17,38,Jeffords Hall,Closed
Fire Alarm,2017-5710,7/22/17,352,7/22/17,352,UVM Outing Club,Closed
Unsecured Premise,2017-5711,7/22/17,438,7/22/17,438,Discovery STEM,Closed
Traffic / Driving while Suspended / Arrest on Warrant,2017-5712,7/22/17,910,7/22/17,910,"Rt 15 / Barlow St, Winooski",Closed; non affiliate cited into court for Driving while Suspended & lodged at Corrections on Arrest Warrant
Motor Vehicle Complaint,2017-5716,7/22/17,1516,7/22/17,1516,Redstone Lofts Parking Lot,Closed
Traffic / Drugs,2017-5731,7/22/17,2303,7/22/17,2303,"Williston Rd / Midas Dr, So. Burlington",Closed; non affiliate cited into court for Poss. of Marijuana & LSD
Unsecured Premise,2017-5741,7/23/17,141,7/23/17,141,Main Campus Construction Area,Closed
Suspicious Vehicle,2017-5748,7/23/17,1203,7/23/17,1203,UVM Parking Garage,Closed
Traffic / Driving while Suspended / Violation of Conditions of Release,2017-5751,7/23/17,1537,7/23/17,1537,"E. Allen St, Winooski",Closed; non affiliate cited into court for Driving while Suspended & Violation of Conditions of Release
Blue Light Alarm,2017-5757,7/23/17,2050,7/23/17,2050,University Hgts South 3,Closed
Suspicious Activity,2017-5758,7/23/17,2119,7/23/17,2119,Lafayette Building,Closed; non substantiated
Traffic / DLS,2017-5771,7/24/17,1230,7/24/17,1230,Colchester Ave / Colchester Ct,Closed; Cited into court for Criminal DLS
Unsecured Premise,2017-5775,7/24/17,1945,7/24/17,1945,170 Carrigan Dr,Closed
Fire Alarm,2017-5779,7/24/17,2038,7/24/17,2038,Votey,Closed
Fire Alarm,2017-5794,7/25/17,241,7/25/17,241,Torrey,Closed
Drugs,2017-5800,7/25/17,905,7/25/17,905,Aiken,Closed
Accident,2017-5801,7/25/17,945,7/25/17,945,Votey,Open
Suspicious Event / Computer Crime,2017-5802,7/25/17,1013,7/25/17,1013,34 S Williams St,Open
Suspicious Event,2017-5806,7/25/17,1129,7/25/17,1129,665 Spear St,Closed
Animal Problem,2017-5823,7/25/17,1553,7/25/17,1553,601 Main St Lot,Closed
Agency Assist / Accident,2017-5824,7/25/17,1602,7/25/17,1602,152 Riverside Ave,Closed; Assist to BPD
Suspicious Event,2017-5847,7/26/17,39,7/26/17,39,Pearl St / Williams St,Closed
Motorist Assist,2017-5853,7/26/17,812,7/26/17,812,Carrigan Dr / Beaumont Ave,Closed
Unsecured Premise,2017-5882,7/26/17,1955,7/26/17,1955,Simpson,Closed
Motorist Assist,2017-5886,7/26/17,2046,7/26/17,2046,Harris Mills Lot,Closed
Agency Assist / Lewd and Lascivious / Fondling,2017-5890,7/26/17,2318,7/26/17,2318,343 College St,Closed; Assist to BPD; Referred to Title IX Coordinator
Assist Other,2017-5895,7/27/17,554,7/27/17,554,Nolin House,Closed; Assist to Physical Plant
Blue Light Alarm,2017-5896,7/27/17,555,7/27/17,555,Jeffords,Closed
Intrusion Alarm,2017-5905,7/27/17,1517,7/27/17,1517,"Blasberg Farm, So. Burlington",Closed
Accident - Property Damage,2017-5906,7/27/17,1531,7/27/17,1531,UVM Parking Garage,Closed
Agency Assist / Juvenile Problem,2017-5911,7/27/17,1736,7/27/17,1736,"Mallets Bay Ave, Winooski",Closed; assist to Winooski Police
Fire Alarm,2017-5928,7/28/17,337,7/28/17,337,Rowell hall,Closed
Agency Assist / Welfare Check,2017-5929,7/28/17,505,7/28/17,505,"Mallets Bay Ave, Winooski",Closed; assist to Winooski Police
Motorist Assist,2017-5933,7/28/17,1103,7/28/17,1103,Shelburne Rd / Lyman Ave,Closed
Animal Problem,2017-5934,7/28/17,1338,7/28/17,1338,Continuing Education Outside,Closed
Welfare Check,2017-5946,7/28/17,2258,7/28/17,2258,Redstone Apts Parking Lot,Closed; subject located
Citizen Assist,2017-5961,7/29/17,226,7/29/17,226,College St / S Williams St,Closed
Unsecured Premise,2017-5962,7/29/17,230,7/29/17,230,Main Campus Construction Area,Closed
Agency Assist / Assault,2017-5963,7/29/17,239,7/29/17,239,"Cascade Way / E Allen St, Winooski",Closed; assist to Winooski Police
Agency Assist,2017-5964,7/29/17,256,7/29/17,256,UVM Police Services,Closed; assist to Burlington Police
Blue Light Alarm / Intoxication,2017-5965,7/29/17,325,7/29/17,325,Bailey Howe Library Outside,Closed; non affiliate detoxed at ACT 1
Larceny,2017-5966,7/29/17,950,07/27-29/2017,1600-0830,Redstone Lofts Bike Rack,Open incident
Blue Light Alarm,2017-5969,7/29/17,1242,7/29/17,1242,Patrick Gym Outside,Closed
Suspicious Behavior,2017-5977,7/29/17,2238,7/29/17,2238,Main St @ Jug Handle,Closed
Blue Light Alarm,2017-5983,7/30/17,26,7/30/17,26,Jacobs House Outside,Closed
Blue Light Alarm,2017-5989,7/30/17,621,7/30/17,621,Alumni Building Outside,Closed
Agency Assist / Accident,2017-5990,7/30/17,900,7/30/17,900,"Williston Rd / Dorset St, So. Burlington",Closed; assist to So. Burlington Police
Trespassing,2017-5992,7/30/17,1426,7/30/17,1426,Centennial Woods,Closed
Unsecured Premise,2017-5993,7/30/17,1702,7/30/17,1702,University Health Center,Closed
Fire Alarm,2017-5997,7/30/17,1913,7/30/17,1913,Trinity Campus Cottage 256,Closed
Medical Assist,2017-5998,7/30/17,2051,7/30/17,2051,PFG Ice Rink,Closed; non affiliate transported to UVM MC Via UVM Rescue
Fire Alarm,2017-6007,7/31/17,732,7/31/17,732,Christie Wright Patterson,Closed
Property Damage,2017-6008,7/31/17,803,7/31/17,803,109 S Prospect St Parking Lot,Closed
Animal Problem,2017-6013,7/31/17,1527,7/31/17,1527,Music Building Outside,Closed
Motor Vehicle Complaint,2017-6020,7/31/17,1955,7/31/17,1955,Jeffords Hall Parking Lot,Closed
