Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Blue Light Alarm,2014-4672,6/16/14,405,6/16/14,405,PFG Parking Garage,Closed
Citizen Assist,2014-4674,6/16/14,859,6/16/14,859,University Hgts S1,Closed
Driving License Suspended,2014-4684,6/16/14,1306,6/16/14,1306,East Ave / Catamount Dr,Closed one cited into district court for operating a motor vehicle with a suspended license
Leaving the Scene of an Accident,2014-4686,6/16/14,1354,6/16/14,1354,Chittenden Pk Lot,Open
Agency Assist,2014-4688,6/16/14,1756,6/16/14,1756,401 Dorset St S Burlington,Closed
Suspicious Behavior,2014-4693,6/17/14,2,6/17/14,2,Centennial Field,Closed
Open Door,2014-4697,6/17/14,535,6/17/14,535,Old Mill,Closed
Fire Alarm,2014-4698,6/17/14,710,6/17/14,710,Given,Closed
Intrusion Alarm,2014-4699,6/17/14,826,6/17/14,826,Fleming,Closed
Blue Light Alarm,2014-4710,6/17/14,1416,6/17/14,1416,IMF,Closed
Accident / Agency Assist,2014-4714,6/17/14,1646,6/17/14,1646,Main St / University Pl,Closed
Motorist Assist,2014-4715,6/17/14,1658,6/17/14,1658,Main St / University Pl,Closed
Suspicious Behavior,2014-4728,6/18/14,52,6/18/14,52,Main Campus / CBW Green,Closed
Intrusion Alarm,2014-4733,6/18/14,713,6/18/14,713,Fleming,Closed
Accident,2014-4734,6/18/14,743,6/18/14,743,Christie Wright Patterson Parking Lot,Closed
Larceny,2014-4739,6/18/14,1039,Unk,Unk,PFG Parking Lot,Open incident
Citizen Assist,2014-4746,6/18/14,1636,6/18/14,1636,284 East Ave.,Closed
Burglary,2014-4748,6/18/14,1700,6/18/14,0900-1630,Redstone Apts,Open incident
Medical Assist,2014-4749,6/18/14,1904,6/18/14,1907,PFG,Closed; referred to UVM Rescue
Suspicious Behavior,2014-4751,6/18/14,2233,6/18/14,2233,Southwick Music,Closed
Accident,2014-4756,6/19/14,759,6/19/14,759,Jeffords Parking Lot,Closed
Suspicious Behavior,2014-4757,6/19/14,804,6/19/14,804,Given Parking Lot,Closed; unfounded
Citizen Assist,2014-4760,6/19/14,949,6/19/14,949,Waterman,Closed
Accident,2014-4764,6/19/14,1241,6/19/14,Unk,466 S. Prospect St Parking Lot,Closed
Larceny,2014-4765,6/19/14,1331,05/09/2014-06/14/2014,Unk,Redstone Lofts,Open incident
Suspicious Activity,2014-4766,6/19/14,1336,6/19/14,1336,Royal Tyler Theatre,Closed
Larceny,2014-4772,6/19/14,1853,6/18/14,0900-1200,Tupper Hall,Open incident
Suspicious Activity,2014-4773,6/19/14,1928,6/19/14,1928,Main St / Carrigan Dr,Closed; unfounded
Agency Assist,2014-4774,6/19/14,2211,6/19/14,2211,Main St / Summit St,Closed
Medical Assist,2014-4778,6/20/14,702,6/20/14,702,284 East Ave.,Closed; referred to UVM Rescue
Agency Assist,2014-4782,6/20/14,1148,6/20/14,1148,"Williston Rd / Dorset St, S. Burlington",Closed
Fire Alarm,2014-4783,6/20/14,1353,6/20/14,1353,Simpson Hall,Closed
Medical Assist,2014-4784,6/20/14,1417,6/20/14,1417,Davis Center,Closed; referred to UVM Rescue
Larceny,2014-4785,6/20/14,1507,06/18-19/2014,1110-1800,Redstone Lofts,Open incident
Intrusion Alarm,2014-4786,6/20/14,1630,6/20/14,1630,Fleming,Closed
Noise,2014-4791,6/20/14,2344,6/20/14,2344,Redstone Apts 4-23,Closed; noise warning issued
Agency Assist,2014-4794,6/21/14,21,6/21/14,21,"Church St, Burlington",Closed
Noise,2014-4795,6/21/14,145,6/21/14,145,Redstone Apts.,Closed; unfounded
911 Hang Up,2014-4796,6/21/14,324,6/21/14,324,Davis Rd,Closed
Medical Assist,2014-4798,6/21/14,848,6/21/14,848,Tupper Hall,Closed; referred to UVM Rescue
Intrusion Alarm,2014-4806,6/21/14,1629,6/21/14,1629,Fleming,Closed
Fire Alarm,2014-4811,6/21/14,2300,6/21/14,2300,Wills Hall,Closed
Suspicious Odor,2014-4813,6/21/14,2322,6/21/14,2322,Harris Millis,Closed
Alarm,2014-4816,6/22/14,627,6/22/14,627,North 2,Closed
Motorist Assist,2014-4826,6/22/14,1141,6/22/14,1141,Morrill Hall Parking Lot,Closed
Suspicious Behavior,2014-4835,6/22/14,2244,6/22/14,2030,Trinity Cottages,Closed
Agency Assist,2014-4838,6/23/14,52,6/23/14,52,"Dorset St, S. Burlington",Closed
Accident,2014-4846,6/23/14,1051,6/23/14,1051,University Health Center Parking Lot,
Citizen Assist,2014-4856,6/23/14,1509,6/23/14,1509,Bailey Howe Library,
Parking Enforcement,2014-4857,6/23/14,1512,6/23/14,1512,PFG Parking Lot,
Blue Light Alarm,2014-4858,6/23/14,1525,6/23/14,1525,Library Research Annex,
Accident,2014-4861,6/23/14,2042,6/23/14,1815-2000,PFG Parking Lot,
Fire Alarm,2014-4867,6/24/14,912,6/24/14,912,Patterson Hall,Closed
Elevator Alarm,2014-4869,6/24/14,1121,6/24/14,1121,Davis Center,Closed
Suspicious Activity,2014-4872,6/24/14,1515,6/24/14,1515,John Dewey Hall,Closed
Medical Assist,2014-4874,6/24/14,1852,6/24/14,1852,Tupper Hall,Closed; referred to UVM Rescue
Motorist Assist,2014-4880,6/24/14,2329,6/24/14,2329,University Pl / Main St,Closed
Blue Light Alarm,2014-4884,6/24/14,2353,6/24/14,2353,Spear St Bike Path,Closed
Suspicious Behavior,2014-4891,6/25/14,508,6/25/14,508,Redstone Apts.,Closed
911 Hang Up,2014-4896,6/25/14,1351,6/25/14,1351,705 Spear St,Closed
Agency Assist,2014-4910,6/26/14,111,6/26/14,111,Main St / University Pl,Closed
Suspicious Behavior,2014-4915,6/26/14,1004,6/26/14,1004,McAuley Hall,Closed; unfounded
Suspicious Event,2014-4918,6/26/14,1125,6/26/14,1125,Waterman,Closed
Agency Assist,2014-4921,6/26/14,1654,6/26/14,1559,284 East Ave,Closed
Fire Alarm,2014-4922,6/26/14,1740,6/26/14,1740,Trinity Cottages,Closed
Blue Light Alarm,2014-4923,6/26/14,1819,6/26/14,1819,Library Research Annex,Closed
Blue Light Alarm,2014-4924,6/26/14,1841,6/26/14,1841,PFG,Closed
Alarm / Power Outage,2014-4925,6/26/14,2051,6/26/14,2051,East & Redstone Campus,Closed
Agency Assist,2014-4926,6/26/14,2213,6/26/14,2213,PFG,Closed
Citizen Assist,2014-4932,6/27/14,206,6/27/14,206,S Prospect St / Maple St,Closed
Blue Light Alarm,2014-4933,6/27/14,223,6/27/14,223,PFG,Closed
Blue Light Alarm,2014-4934,6/27/14,602,6/27/14,602,Given,Closed
Blue Light Alarm,2014-4935,6/27/14,659,6/27/14,659,Southwick,Closed
Trespass,2014-4946,6/27/14,1153,6/27/14,1153,Williams,Closed
Larceny,2014-4947,6/27/14,1453,6/27/14,1200-1453,UHC,Open
Citizen Assist,2014-4948,6/27/14,1607,6/27/14,1607,Tupper,Closed; Cancelled by Complainant
Blue Light Alarm/Citizen Assist,2014-4950,6/27/14,1819,6/27/14,1819,Villa,Closed; Cancelled by Complainant
Noise,2014-4952,6/27/14,2209,6/27/14,2209,Redstone Lofts S467,Closed; Report to CSES
Suspicious Activity,2014-4963,6/28/14,1439,6/28/14,1439,PFG,Closed
Blue Light Alarm,2014-4964,6/28/14,1658,6/28/14,1658,280 East Av,Closed
Blue Light Alarm,2014-4965,6/28/14,1918,6/28/14,1918,Gutterson,Closed
Noise,2014-4971,6/28/14,2240,6/28/14,2240,544 S Prospect St,Closed
Citizen Assist,2014-4973,6/28/14,2310,6/28/14,2310,Wright,Closed
Noise,2014-4976,6/29/14,459,6/29/14,459,Centennial Woods,Closed
Aggravated Domestic Assault,2014-4977,6/30/14,745,6/30/14,745,Tupper,Closed one arrested and lodged for aggravated domestic assault
Blue Light Alarm,2014-4979,6/30/14,1649,6/30/14,1649,IMF,Closed
,,,,,,,
