Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Medical Assist,2016-2474,4/18/16,2052,4/18/16,2052,University Hgts South 1,Closed; affiliate referred to UVM Medical Center ER via UVM Rescue
Fire Alarm,2016-2475,4/18/16,2135,4/18/16,2135,Sichel Hall,Closed
Citizen Assist,2016-2488,4/19/16,950,4/19/16,950,Davis Center,Closed
Animal Problem,2016-2489,4/19/16,1057,4/19/16,1057,Cook Outside,Closed
Medical Assist,2016-2493,4/19/16,1649,4/19/16,1649,Austin Hall,Closed; affiliate referred to UVM Medical Center ER via UVM Rescue
Sexual Assault,2016-2494,4/19/16,1639,Oct-12,Unk,Unknown On Campus Residential Building,Closed; referred to Title IX coordinator
Medical Assist,2016-2495,4/19/16,1835,4/19/16,1835,Patrick Gym,Closed; affiliate referred to UVM Medical Center ER via UVM Rescue
Intrusion Alarm,2016-2496,4/19/16,1956,4/19/16,1956,Fleming,Closed
Intrusion Alarm,2016-2497,4/19/16,2129,4/19/16,2129,Waterman,Closed
Fire Alarm / Tampering with Facilities / Drugs,2016-2504,4/20/16,426,4/20/16,426,Austin Hall,Closed; report to CSES
Drugs,2016-2516,4/20/16, 1515,4/20/16, 1515,Redstone Quad,Closed; 3 Tickets issued; Report to CSES
Drugs,2016-2517,4/20/16,1615,4/20/16,1615,Redstone Quad,Closed; Tickets issued 1 affiliate 1 non affiliate; Report to CSES
Drugs,2016-2518,4/20/16,1617,4/20/16,1617,Redstone Quad,Closed; 1 Ticket issued; Report to CSES
Fire Alarm / Tampering with Facilities / Drugs,2016-2519,4/20/16,1622,4/20/16,1622,University Heights South 2,Closed; Report to CSES and Civil ticket issued
Drugs,2016-2520,4/20/16,1626,4/20/16,1626,Redstone Quad,Closed; 2 Tickets issued; Report to CSES
Medical Assist / Drugs,2016-2521,4/20/16,1629,4/20/16,1629,Simpson,Closed; No transport; Report to CSES
Drugs,2016-2522,4/20/16,1633,4/20/16,1633,Redstone Quad,Closed; 2 Tickets issued; Report to CSES
Drugs,2016-2523,4/20/16,1634,4/20/16,1634,Redstone Quad,Closed; 1 Ticket issued; Report to CSES
Medical Assist / Intoxication,2016-2525,4/20/16,1637,4/20/16,1637,Simpson,Closed; UVM Rescue transported to UVM MC
Suspicious Event,2016-2527,4/20/16,1712,4/20/16,1712,Centennial Woods,Closed
Lewd and Lascivious,2016-2528,4/20/16,1749,4/20/16,1749,79 Colchester Ave,Closed; Unfounded
Intrusion Alarm,2016-2529,4/20/16,1805,4/20/16,1805,Waterman,Closed
Blue Light Alarm,2016-2532,4/20/16,2127,4/20/16,2127,Simpson,Closed
Fire Alarm,2016-2534,4/20/16,2327,4/20/16,2327,University Heights South 1,Closed
Citizen Assist,2016-2535,4/21/16,0,4/21/16,0,HSRF,Closed
Unsecure Premise,2016-2536,4/21/16,26,4/21/16,26,Moulton-Winder Field,Closed
Suspicious Event,2016-2537,4/21/16,128,4/21/16,Unk,IMF Lot,Closed
Assist Other,2016-2541,4/21/16,505,4/21/16,505,Living and Learning,Closed
Suspicious Event,2016-2546,4/21/16,1413,Unk,Unk,IMF,Closed
Suspicious Event,2016-2547,4/21/16,1540,Unk,Unk,Off campus private residence,Open
Intrusion Alarm,2016-2551,4/21/16,1804,4/21/16,1804,Waterman,Closed
Intrusion Alarm,2016-2559,4/21/16,2130,4/21/16,2130,Englesby,Closed
Alcohol Offense,2016-2561,4/21/16,2143,4/21/16,2143,Tupper,Closed
Drugs,2016-2569,4/21/16,2258,4/21/16,2258,Simpson,Closed; Report to CSES
Vandalism,2016-2570,4/21/16,2310,Unk,Unk,Coolidge,Open
Unsecure Premise,2016-2572,4/21/16,2325,4/21/16,2325,Living and Learning,Closed
Drugs,2016-2573,4/21/16,2340,4/21/16,2340,Coolidge,Closed; Report to CSES
Medical Assist / Intoxication,2016-2574,4/22/16,311,4/22/16,311,Converse,Closed; UVM Rescue transported to UVM MC; Corrections for detox
Hazing,2016-2578,4/22/16,1023,4/22/16,1023,384 Main St,Closed
Intoxication,2016-2584,4/23/16,54,4/23/16,54,MAT,Closed; Transported to Corrections for detox; Civil ticket issued for posession of marijuana
Blue Light Alarm,2016-2585,4/23/16,109,4/23/16,109,16 Colchester Ave,Closed
Drugs / Alcohol Offense,2016-2587,4/23/16,112,4/23/16,112,Wing,Closed; Report to CSES
Blue Light Alarm,2016-2588,4/23/16,255,4/23/16,255,Fleming,Closed
Domestic Disturbance,2016-2591,4/23/16,358,4/23/16,358,Davis,Closed; Report to CSES; Report to Title IX
Parking,2016-2592,4/23/16,439,4/23/16,439,University Heights South 3 Lot,Closed; Warning Issued
Intoxication,2016-2593,4/23/16,508,4/23/16,508,Harris,Closed; Transported to ACT 1
Stalking,2016-2599,4/23/16,1640,03/2016-04/2016,Various,Living & Learning,Closed; referred to Title IX coordinator
Fire Alarm / University Policy Violation,2016-2604,4/23/16,1809,4/23/16,1809,Davis Hall,Closed; report to CSES
Medical Assist,2016-2605,4/23/16,1818,4/23/16,1818,Austin Hall,Closed; affiliate referred to UVM Medical Center ER
Drugs,2016-2606,4/23/16,1932,4/23/16,1932,Davis Hall,Closed; 3 affiliates cited into court for various drug charges; report to CSES
Medical Assist / Intoxication,2016-2607,4/23/16,1941,4/23/16,1941,Davis Center,Closed; non affiliate referred to UVM Medical Center ER
Agency Assist,2016-2608,4/23/16,1956,4/23/16,1956,"Spear St, S. Burlington",Closed; assist to South Burlington Fire Department & South Burlington Police
Fire Alarm,2016-2614,4/23/16,2319,4/23/16,2319,Wilks Hall,Closed
Noise,2016-2616,4/24/16,5,4/24/16,5,Redstone Apts,Closed; noise warning issued
Agency Assist / Noise,2016-2619,4/24/16,342,4/24/16,342,"North St, Winooski",Closed; noise warning issued & assist to Winooski Police
Fire Alarm,2016-2622,4/24/16,1741,4/24/16,1741,Simpson Hall,Closed
Drugs,2016-2626,4/24/16,2225,4/24/16,2225,Living & Learning,Closed; non substantiated
Larceny,2016-2633,4/25/16,1249,4/13/16,Unk,Living & Learning Outside,Open incident
Accident,2016-2637,4/25/16,1506,4/25/16,1506,UVM Parking Garage,Closed
Fire,2016-2638,4/25/16,1507,4/25/16,1507,Wing Hall,Closed
Larceny,2016-2639,4/25/16,1757,Unk,Unk,Terrill Hall Outside,Open incident
Suspicious Behavior,2016-2640,4/25/16,1903,4/25/16,1903,Living & Learning,Closed
Fire / CO Alarm,2016-2643,4/25/16,1942,4/25/16,1942,University Hgts South 1,Closed
Larceny,2016-2644,4/25/16,2004,4/25/16,1500-2004,Marsh Life Science Outside,Open incident
Intrusion Alarm,2016-2645,4/25/16,2025,4/25/16,2025,Waterman,Closed
Fire Alarm,2016-2646,4/25/16,2157,4/25/16,2157,Given,Closed
Drugs,2016-2648,4/25/16,2243,4/25/16,2243,Harris Hall,"Closed; affiliate cited into court for Possession of Marijuana, Narcotics, & Mushrooms & Sale of Marijuana; report to CSES"
Citizen Assist,2016-2661,4/26/16,1410,4/26/16,1410,University Hgts North 3,Closed
Fire Alarm / University Policy Violation,2016-2662,4/26/16,1541,4/26/16,1541,University Hgts North 2,Closed; report to CSES
Larceny / Vandalism,2016-2663,4/26/16,1856,4/26/16,1300-1830,McCann Hall Parking Lot,Open incident
Medical Assist,2016-2667,4/27/16,555,4/27/16,555,Davis Hall,Closed; affiliate referred to UVM Medical Center ER via UVM Rescue
Medical Assist,2016-2672,4/27/16,1159,4/27/16,1159,Simpson Dining,Closed; UVM Rescue transported to UVM MC
Welfare Check,2016-2677,4/27/16,2221,4/27/16,2221,Redstone Apts,Closed
Motor Vehicle Complaint,2016-2678,4/27/16,2222,4/27/16,2222,Main St / University Hgts,Closed
Medical Assist / Unlawful Mischief,2016-2680,4/27/16,2342,4/27/16,2342,Ready,Closed; UVM Rescue transported to UVM MC; Report to CSES
Agency Assist,2016-2683,4/28/16,118,4/28/16,118,Dorset St / Swift St,Closed; Assist to SBPD
Suspicious Event,2016-2694,4/28/16,1127,4/25/16,Unk,Rowell,Closed
Drugs,2016-2696,4/28/16,1210,4/28/16,1210,Simpson,Closed; Cited into court for Possession of Cocaine
Accident,2016-2697,4/28/16,1242,4/28/16,1242,Votey Parking Lot,Closed
Vandalism Graffiti,2016-2700,4/28/16,1623,Unk,Unk,Coolidge,Open
UVM Policy Violation,2016-2701,4/28/16,1942,4/28/16,1942,Williams Fire Escape,Closed
Welfare Check,2016-2703,4/28/16,2056,4/28/16,2056,University Heights South 2,Closed
Drugs,2016-2706,4/28/16,2224,4/28/16,2224,McCann,Closed; Report to CSES
Drugs,2016-2707,4/28/16,2246,4/28/16,2246,McCann,Closed; Report to CSES
Drugs,2016-2708,4/28/16,2251,4/28/16,2251,McCann,Closed; 1 cited into court for Poss of Marijuana; Report to CSES
Drugs,2016-2709,4/28/16,2348,4/28/16,2348,Living and Learning,Closed
Blue Light,2016-2710,4/29/16,352,4/29/16,352,Redstone Lofts,Closed
Vandalism,2016-2719,4/29/16,1100,04/20-04/30/2016,Unk,Guterson Garage,Open
Medical Assist,2016-2726,4/29/16,1922,4/29/16,1922,Rowell,Closed; UVM Rescue transported to UVM MC
Welfare Check,2016-2727,4/29/16,1950,4/29/16,1950,Jeanne Mance,Closed
Medical Assist,2016-2728,4/29/16,2012,4/29/16,2012,Mason,Closed
Fire Alarm,2016-2729,4/29/16,2102,4/29/16,2102,Harris,Closed
Medical Assist / Alcohol Offense,2016-2739,4/30/16,108,4/30/16,108,University Heights S2,Closed; Rescue evaluated no transport; Report to CSES
Agency Assist,2016-2740,4/30/16,111,4/30/16,111,326 Quarry Hill Rd,Closed; Assist to BPD
Intrusion Alarm,2016-2741,4/30/16,132,4/30/16,132,406 S Prospect St,Closed
Suspicious Event,2016-2742,4/30/16,216,4/30/16,216,Davis Center,Closed
Medical Assist,2016-2743,4/30/16,221,4/30/16,221,University Height N1,Closed; UVM Rescue transported to UVM MC
Vandalism,2016-2745,4/30/16,903,Unk,Unk,Coolidge Hall,Open incident
Vandalism,2016-2746,4/30/16,915,Unk,Unk,University Hgts South 2,Open incident
Citizen Assist,2016-2747,4/30/16,948,4/30/16,948,Ira Allen Chapel,Closed
Citizen Assist,2016-2748,4/30/16,1005,4/30/16,1005,UVM Parking Garage,Closed
Vandalism,2016-2751,4/30/16,1345,04/21-29/2016,Unk,Christie Wright Patterson Parking Lot,Open incident
Larceny,2016-2752,4/30/16,1509,04/29-30/2016,0930-1509,Votey Hall Bike Rack,Open incident
Agency Assist,2016-2753,4/30/16,1538,4/30/16,1538,Redstone Green,Closed; assist to Burlington Police
Larceny,2016-2754,4/30/16,1559,4/30/16,0900-1430,Marsh Life Science Outside,Open incident
Intoxication / Medical Assist,2016-2755,4/30/16,1604,4/30/16,1604,Jeffords Hall Parking Lot,Closed; non affiliate referred to UVM Medical Center ER & ACT 1 for detox
Intoxication / Medical Assist,2016-2756,4/30/16,1622,4/30/16,1622,Jeffords Hall Parking Lot,"Closed; affiliate referred to UVM Medical Center ER, ACT 1, & Corrections for detox; report to CSES"
Alcohol Offense,2016-2757,4/30/16,1654,4/30/16,1654,Jeffords Hall Parking Lot,Closed; report to CSES
Alcohol Offense / City Ordinance Violation,2016-2760,4/30/16,1747,4/30/16,1747,Jeffords Hall Parking Lot,Closed; report to CSES
Citizen Assist,2016-2761,4/30/16,1813,4/30/16,1813,Jeffords Hall Parking Lot,Closed
Fire / CO Alarm,2016-2763,4/30/16,1925,4/30/16,1925,University Hgts South 1,Closed
Fire Alarm,2016-2765,4/30/16,1932,4/30/16,1932,Wing Hall,Closed
Suspicious Vehicle,2016-2771,4/30/16,2111,4/30/16,2111,Main St / University Pl,Closed
