Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Suspicious Behavior,2014-5087,7/5/14,2035,7/5/14,2035,Given,Closed
Medical,2014-5088,7/5/14,2049,7/5/14,2049,MAT,Closed referred to FAHC by UVM Rescue
Suspicious Event,2014-5089,7/5/14,2123,7/5/14,2123,Redstone Lofts,Closed
Agency Assist,2014-5090,7/5/14,2149,7/5/14,2149,Police Services,Closed
Citizen Assist,2014-5091,7/5/14,2207,7/5/14,2207,343 S Prospect St,Closed
Fire Alarm,2014-5093,7/5/14,2304,7/5/14,2304,Redstone Apts,Closed
Blue Light Alarm,2014-5097,7/6/14,151,7/6/14,151,Catholic Center,Closed
Agency Assist,2014-5098,7/6/14,338,7/6/14,338,825 Williston Rd S Burlington,Closed
Agency Assist,2014-5099,7/6/14,341,7/6/14,341,FAHC,Closed
Blue Light Alarm,2014-5106,7/6/14,1041,7/6/14,1041,Gutterson,Closed
Citizen Assist,2014-5112,7/6/14,1849,7/6/14,1849,U Hgts S,Closed
Property Damage,2014-5113,7/6/14,2138,7/6/14,2138,Coolidge,Closed
Vandalism Graffiti,2014-5120,7/7/14,1224,Unknown,Unknown,Police Services,Closed
Violation Of Conditions,2014-5121,7/7/14,1226,7/7/14,1226,S Prospect St / Colchester Ave,Closed subject cited into district court for violations of conditions of release
Welfare Check,2014-5122,7/7/14,1406,7/7/14,1406,56 Student Ln Colchester,Closed
Panic Alarm,2014-5123,7/7/14,1510,7/7/14,1510,Med Ed,Closed
Fire Alarm,2014-5124,7/7/14,1528,7/7/14,1528,Delehanty,Closed
Blue Light Alarm,2014-5128,7/8/14,54,7/8/14,54,16 Colchester Ave,Closed
Vandalism,2014-5131,7/8/14,527,7/8/14,527,109 S Prospect St,Open
Intrusion Alarm,2014-5132,7/8/14,606,7/8/14,606,Waterman,Closed
Fire Alarm,2014-5136,7/8/14,1041,7/8/14,1041,Cook,Closed
Fire Alarm,2014-5138,7/8/14,1438,7/8/14,1438,Delehanty,Closed
Property Damage,2014-5142,7/8/14,2348,7/8/14,2348,Fitness Center,Closed
Intrusion Alarm,2014-5143,7/9/14,106,7/9/14,106,Southwick,Closed
Property Damage,2014-5144,7/9/14,637,7/9/14,637,Coolidge,Closed
Suspicious Behavior,2014-5147,7/9/14,946,7/9/14,946,Bailey Howe,Closed
Medical,2014-5148,7/9/14,1020,7/9/14,1020,HSRF,Closed
Suspicious Behavior / Medical,2014-5152,7/9/14,1322,7/9/14,1322,Rugby Field,Closed
Motorist Assist,2014-5156,7/9/14,1612,7/9/14,1612,I89  /  Exit 15 Colchester,Closed
Vandalism  Graffiti,2014-5163,7/10/14,522,7/10/14,522,Nichelson,Closed
Vandalism- Graffiti,2014-5164,7/10/14,720,Unk,Unk,Waterman,Open incident
Vandalism- Graffiti,2014-5165,7/10/14,742,Unk,Unk,Center for Student Ethics & Standards,Open incident
Fire Alarm,2014-5169,7/10/14,1023,7/10/14,1023,Chittenden Buckham Wills,Closed
Agency Assist,2014-5172,7/10/14,1135,7/10/14,1135,University Health Center,Closed
Property Damage,2014-5173,7/10/14,1353,7/10/14,1353,Jeffords Hall Parking Lot,Closed
Intrusion Alarm,2014-5175,7/10/14,1643,7/10/14,1643,Waterman,Closed
Fire Alarm,2014-5187,7/11/14,1248,7/11/14,1248,Simpson Hall,Closed
Animal Problem,2014-5189,7/11/14,1332,7/11/14,1332,Parking Garage,Closed
Larceny,2014-5190,7/11/14,1339,07/10-11/2014,0800-1300,Davis Center,Closed
Citizen Assist,2014-5191,7/11/14,1407,7/11/14,1407,Centennial Woods,Closed
Citizen Assist,2014-5192,7/11/14,1533,7/11/14,1533,Mercy Hall,Closed
Suspicious Vehicle,2014-5195,7/11/14,1901,7/11/14,1901,Helipad,Closed
Unsecured Building,2014-5199,7/11/14,1940,7/11/14,1940,Wing Hall,Closed
Suspicious Event,2014-5210,7/12/14,15,7/12/14,15,IMF Parking Lot,Closed
Traffic / DUI,2014-5211,7/12/14,58,7/12/14,58,"Williston Rd, S. Burlington",Closed; subject cited for DUI
Intoxication / Medical Assist,2014-5212,7/12/14,228,7/12/14,228,S. Prospect St,Closed; subject referred to UVM Rescue & Fletcher Allen ER for Detox; report to CSES
Agency Assist,2014-5213,7/12/14,332,7/12/14,332,"Main St, Winooski",Closed
Alarm,2014-5214,7/12/14,655,7/12/14,655,Medical Education,Closed
Intrusion Alarm,2014-5217,7/12/14,901,7/12/14,901,Waterman,Closed
Animal Problem,2014-5218,7/12/14,939,7/12/14,939,Villa,Closed
Animal Problem,2014-5219,7/12/14,1152,7/12/14,1152,Wills Hall,Closed
Suspicious Event,2014-5220,7/12/14,1206,7/12/14,1206,Marsh Hall,Closed
Intrusion Alarm,2014-5222,7/12/14,1624,7/12/14,1624,Waterman,Closed
Agency Assist,2014-5229,7/12/14,2334,7/12/14,2334,"Lower Mountain View Dr, Colchester",Closed
Alarm / Agency Assist,2014-5230,7/13/14,14,7/13/14,14,"Williston Rd, S. Burlington",Closed
Alcohol Offense,2014-5232,7/13/14,114,7/13/14,114,Redstone Campus,Closed
Noise,2014-5233,7/13/14,120,7/13/14,120,Redstone Apts 11-81,Closed; report to CSES
Blue Light Alarm,2014-5234,7/13/14,303,7/13/14,303,Spear St Bike Path,Closed
Noise,2014-5236,7/13/14,314,7/13/14,314,Redstone Apts 10-66,Closed; noise warning issued
Unlawful Trespass / Intoxication,2014-5237,7/13/14,114,7/13/14,114,Redstone Apts,Closed; subject cited for unlawful trespassing & referred to ACT 1 & Corrections for Detox
Suspicious Activity,2014-5238,7/13/14,521,7/13/14,521,Redstone Apts Parking Lot,Closed
Fire Alarm,2014-5244,7/13/14,1755,7/13/14,1755,Wright Hal,Closed
Medical,2014-5261,7/14/14,1000,7/14/14,1000,Davis Center,Closed patient referred to FAHC by UVM Rescue
Agency Assist,2014-5266,7/14/14,1319,7/14/14,1319,Harris Millis,Closed
Fire,2014-5267,7/14/14,1328,7/14/14,1328,Bailey Howe,Closed
Fire Alarm,2014-5271,7/14/14,2102,7/14/14,2102,Cottages   258,Closed
Fire Alarm,2014-5306,7/16/14,901,7/16/14,901,MAT,Closed
Blue Light Alarm,2014-5312,7/16/14,1108,7/16/14,1108,Jeffords,Closed
Medical,2014-5315,7/16/14,1214,7/16/14,1214,Wright,Closed referred to FAHC by UVm Rescue
Fire Alarm,2014-5317,7/16/14,1315,7/16/14,1315,Davis Center,Closed
Fire Alarm,2014-5318,7/16/14,1349,7/16/14,1349,Davis Center,Closed
Suspicious Behavior,2014-5319,7/16/14,1437,7/16/14,1437,Waterman,Closed
Fire Alarm,2014-5320,7/16/14,1748,7/16/14,1748,MAT,Closed
Blue Light Alarm,2014-5322,7/16/14,1812,7/16/14,1812,Billings,Closed
Blue Light Alarm,2014-5327,7/16/14,1947,7/16/14,1947,Cottages  252,Closed
Open Door,2014-5328,7/16/14,2105,7/16/14,2105,Mann,Closed
Alarm,2014-5330,7/16/14,2202,7/16/14,2202,U Hgts S2,Closed
Open Window,2014-5331,7/16/14,2335,7/16/14,2335,Coolidge,Closed
Agency Assist,2014-5332,7/17/14,318,7/17/14,318,41 Hercules Dr    S Burlington,Closed
Suspicious Behavior,2014-5333,7/17/14,613,7/17/14,613,Rowell,Closed
Larceny,2014-5335,7/17/14,819,07/16 to 07/17/2014,Unknown,Redstone Lofts,Open
Larceny,2014-5336,7/17/14,910,06/2014 to 07/17/2014,Unknown,University Communications,Open
Motorist Assist,2014-5343,7/17/14,1359,7/17/14,1359,Univeristy Heights and Main St Burlington,Closed
Suspicious Behavior / Violation of Condiditons of Release,2014-5345,7/17/14,1522,7/17/14,1522,CBW Green,Closed one cited into district court for violation of conditions
Blue Light Alarm,2014-5349,7/17/14,1845,7/17/14,1845,Billings,Closed
Blue Light Alarm,2014-5352,7/17/14,2119,7/17/14,2119,Admissions,Closed
Blue Light Alarm,2014-5353,7/17/14,2202,7/17/14,2202,Farrell Hall,Closed
K9 Assist,2014-5359,7/18/14,144,7/18/14,144,1712  Shelburne Rd S Burlington,Closed
Citizen Assist,2014-5360,7/18/14,909,7/18/14,909,Redstone Apts Parking Lot,Closed
Alcohol / Fireworks Violation,2014-5365,7/18/14,2243,7/18/14,2243,College St,Closed; alcohol ticket issued & fireworks warning issued
Blue Light Alarm,2014-5370,7/19/14,46,7/19/14,46,PFG,Closed
Drugs / Alcohol Offense,2014-5371,7/19/14,58,7/19/14,58,Catholic Center,Closed; report to CSES
Traffic / DUI / Alcohol Offense,2014-5375,7/19/14,235,7/19/14,235,S. Prospect St.,Closed; operator  cited for DUI & 2 passengers issued alcohol tickets
Blue Light Alarm,2014-5391,7/19/14,1848,7/19/14,1848,Trinity Cottages,Closed
Alcohol Offense,2014-5397,7/19/14,2250,7/19/14,2250,Living & Learning,Closed; report to CSES
Assist Motorist,2014-5404,7/20/14,414,7/20/14,414,N. Prospect St / Henry St,Closed
Domestic Disturbance,2014-5420,7/20/14,1536,7/20/14,1536,Redstone Lofts,Closed
Fire Alarm,2014-5421,7/20/14,1801,7/20/14,1801,South 2,Closed
Suspicious Activity,2014-5423,7/20/14,2227,7/20/14,2227,Catholic Center,Closed
Suspicious Behavior,2014-5441,7/21/14,1220,7/21/14,1220,Harris MillisLot,Closed / Unfounded
Assist,2014-5442,7/21/14,1245,7/21/14,1245,Davis Center,Closed
Assist Other,2014-5446,7/21/14,1445,7/21/14,1445,Living and Learning,Closed
Assist,2014-5447,7/21/14,1523,7/21/14,1523,Dewey,Closed
Medical,2014-5448,7/21/14,1844,7/21/14,1844,PFG,Closed referred to FAHC by UVM rescue 
Larceny,2014-5449,7/21/14,1957,7/21/14,1957,Redstone Apts,Open
Animal Problem,2014-5454,7/22/14,749,7/22/14,749,Ready,Closed
Fire Alarm,2014-5456,7/22/14,842,7/22/14,842,Slade,Closed
Fire Alarm,2014-5459,7/22/14,955,7/22/14,955,Harris Millis,Closed
Larceny,2014-5462,7/22/14,1046,07/21/2014 - 7/21/2014,1700 to 0800,PFG,Open
Property Damage,2014-5464,7/22/14,1330,7/22/14,1330,Wheeler House,Closed
Fraud,2014-5467,7/22/14,1416,05/28/2014-06/11/2014,Unknown,Waterman,Open
Fire Alarm,2014-5468,7/22/14,1523,7/22/14,1523,Villa,Closed
Suspicious Behavior,2014-5469,7/22/14,1540,7/22/14,1540,Votey,Closed
Burglary,2014-5472,7/23/14,1,7/22/14,2200,Wright,Closed
Citizen Assist,2014-5473,7/23/14,1008,7/23/14,1008,Bailey Howe,Open
Motorist Assist,2014-5474,7/23/14,1043,7/23/14,1043,Main St / East Ave,Closed
Accident,2014-5476,7/23/14,1244,7/23/14,1244,Mercy,Closed
Intrusion Alarm,2014-5483,7/23/14,2040,7/23/14,2040,Southwick,Closed
Parking Enforcement,2014-5492,7/24/14,937,7/24/14,937,Morrill Hall Parking Lot,Closed
Blue Light Alarm,2014-5499,7/24/14,1147,7/24/14,1147,Farrell Hall,Closed
Agency Assist,2014-5501,7/24/14,1330,7/24/14,1330,Spear St / Main St,Closed
Larceny,2014--5506,7/24/14,1533,Unk,Unk,Trinity Campus,Open incident
Blue Light Alarm,2014-5507,7/24/14,1639,7/24/14,1639,Mann Hall,Closed
Citizen Assist,2014-5508,7/24/14,1652,7/24/14,1652,284 East Ave,Closed
Intrusion Alarm,2014-5510,7/24/14,1834,7/24/14,1834,Fleming,Closed
Citizen Assist,2014-5513,7/24/14,2140,7/24/14,2140,Davis Center,Closed
Suspicious Activity,2014-5520,7/25/14,852,7/24/14,1700,WDW Parking Lot,Closed
Agency Assist,2014-5522,7/25/14,1056,Unk,Unk,"Hartford, VT",Closed
Suspicious Activity,2014-5525,7/25/14,1245,7/25/14,1245,Davis Center,Closed
Theft of Service,2014-5526,7/25/14,1318,7/25/14,1318,PFG Parking Lot,Closed; report to CSES
Citizen Assist,2014-5533,7/25/14,2310,7/25/14,2310,Colchester Ave / East Ave,Closed
Noise,2014-5535,7/26/14,18,7/26/14,18,Redstone Lofts N205,Closed; noise warning issued
Citizen Assist,2014-5536,7/26/14,36,7/26/14,36,Bailey Howe,Closed
Fire Alarm,2014-5545,7/26/14,1150,7/26/14,1150,Living and Learning,Closed
Vandalism- Graffiti,2014-5549,7/26/14,1558,7/26/14,Unk,Gutterson Garage,Open
Citizen Assist,2014-5555,7/26/14,2204,7/26/14,2204,East Commuter Lot,Closed
Citizen Assist,2014-5556,7/26/14,2210,7/26/14,2210,Living and Learning,Closed
DUI,2014-5560,7/27/14,113,7/27/14,113,590 Main St,Closed; Cited into court for DUI
Property Damage,2014-5564,7/27/14,1105,7/27/14,1105,70 S Williams St,Open
Property Damage,2014-5569,7/27/14,1817,7/27/14,Unk,Southwick,Open
Blue Light Alarm,2014-5570,7/27/14,1851,7/27/14,1851,Billings,Closed
Vandalism,2014-5575,7/28/14,809,7/28/14,809,86 S Williams,Closed
Fire Alarm,2014-5581,7/28/14,944,7/28/14,944,Stafford,Closed
Accident,2014-5591,7/28/14,1350,7/28/14,1350,UHC,Closed
Assist,2014-5593,7/28/14,1514,7/28/14,1514,CBW,Closed
Fire Alarm,2014-5598,7/29/14,42,7/29/14,42,MAT,Closed
Suspicious Behavior,2014-5607,7/29/14,1142,7/29/14,1142,Waterman,Closed
Drug Possession,2014-5624,7/29/14,2158,7/29/14,2158,Redstone Apts,Closed drugs and paraphernalia confiscated report to CSES
Fire Alarm,2014-5624,7/29/14,2158,7/29/14,2158,Waterman,Closed
Agency Assist,2014-5630,7/30/14,816,7/30/14,816,East Ave / Main St,Closed
Intrusion Alarm,2014-5632,7/30/14,1134,7/30/14,1134,UHC,Closed
Property Damage,2014-5633,7/30/14,1158,7/30/14,1158,PFG,Closed
Motorist Assist,2014-5637,7/30/14,1403,7/30/14,1403,Living and Learning,Closed
Suspicious Behavior,2014-5639,7/30/14,1425,7/30/14,1425,Waterman,Closed
Fire Alarm,2014-5647,7/30/14,1916,7/30/14,1916,Redstone Hall,Closed
Agency Assist,2014-5650,7/30/14,2338,7/30/14,2338,1214 Williston Rd S Burlington,Closed
Agency Assist,2014-5652,7/31/14,139,7/31/14,139,Rt 15 / Lime Kiln Rd,Closed
Blue Light Alarm,2014-5653,7/31/14,144,7/31/14,144,460 S Prospect St,Closed
Fire Alarm,2014-5662,7/31/14,1343,7/31/14,1343,Grasse Mount,Closed
Suspicious Event,2014-5665,7/31/14,1726,7/31/14,1726,Redstone Lofts,Closed; Unfounded
,,,,,,,
   ,,,,,,,
