Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Drug-Possession,2013-7115,9/1/13,2336,9/1/13,2336,Buckham,Closed drugs and paraphernalia confiscated   report to CSES
Intoxication,2013-7116,9/1/13,2344,9/1/13,2344,Mason,Closed report to CSES
Alcohol Offense,2013-7117,9/1/13,2350,9/1/13,2350,Mason,Closed alcohol confiscated  report to CSES
Fire Alarm,2013-7118,9/2/13,1,9/2/13,1,McAuley,Closed
Noise,2013-7119,9/2/13,14,9/2/13,14,Redstone Loft,Closed report to CSES
Suspicious Event,2013-7120,9/2/13,30,9/2/13,30,Simpson,Closed
Noise,2013-7121,9/2/13,39,9/2/13,39,University Hgts / Main St,Closed; unfounded
Drug-Possession,2013-7123,9/2/13,40,9/2/13,40,Redstone Quad,Closed drugs and one knife confiscated  report to CSES
Welfare Check,2013-7124,9/2/13,128,9/2/13,128,Chittenden,Closed subject referred to FAHC by UVM Rescue  report to CSES
DUI,2013-7125,9/2/13,303,9/2/13,303,Dorset St S Burlington,Closed subject cited into district court for driving under the influence
Larceny,2013-7127,9/2/13,326,9/2/13,326,Spear St / Quarry Hill,Closed
Suspicious Event,2013-7128,9/2/13,447,9/2/13,447,Bio Research,Closed
Intoxication,2013-7129,9/2/13,521,9/2/13,521,Patterson,Closed report to CSES
Welfare Check,2013-7130,9/2/13,642,9/2/13,642,University Hgts,Closed
Solicitation,2013-7133,9/2/13,1021,9/2/13,1021,284 East Ave.,Closed
Intrusion Alarm,2013-7134,9/2/13,1027,9/2/13,1027,Fleming,Closed
Fire Alarm,2013-7139,9/2/13,1720,9/2/13,1720,Wright Hall,Closed
Agency Assist,2013-7140,9/2/13,1729,9/2/13,1729,East Ave / Main St.,Closed
Fire Alarm,2013-7143,9/2/13,2007,9/2/13,2007,Torrey Hall,Closed
Medical Assist / Mental Health Issue,2013-7145,9/2/13,2301,9/2/13,2301,Chittenden Hall,Closed; referred to UVM Rescue
Fire Alarm,2013-7146,9/2/13,2327,9/2/13,2327,Mercy Hall,Closed
Vandalism,2013-7147,9/3/13,130,9/3/13,100,Wills Hall,Open incident
Fire Alarm,2013-7156,9/3/13,953,9/3/13,953,Christie Hall,Closed
Graffiti,2013-7157,9/3/13,958,Unk,Unk,Wright Hall,Open incident
Larceny,2013-7161,9/3/13,1135,09/02-03/13,1930-0815,Millis Hall,Open incident
Larceny,2013-7163,9/3/13,1242,08/31/13-09/01/13,0000-1700,North 2,Open incident
Medical Assist,2013-7164,9/3/13,1326,9/3/13,1326,Williams Hall,Closed; referred to UVM Rescue
Suspicious Event,2013-7166,9/3/13,1431,9/1/13,149,Chittenden Hall,Open incident
Drugs,2013-7170,9/3/13,1657,9/3/13,1657,MAT,Closed; unfounded
Intrusion Alarm,2013-7172,9/3/13,1739,9/3/13,1739,Living & Learning,Closed
Drugs,2013-7177,9/3/13,2031,9/3/13,2031,Hunt Hall,Closed; unfounded
Anonymous Reported Sexual Assault,2013-7179,9/3/13,2135,08/30-31/2013,Unk,Simpson Hall,Open incident
Medical Assist,2013-7180,9/3/13,2211,9/3/13,2211,Jeanne Mance,Closed; referred to UVM Rescue
Intrusion Alarm,2013-7182,9/3/13,2256,9/3/13,2256,Waterman,Closed
Fire Alarm,2013-7183,9/3/13,2313,9/3/13,2313,South 1,Closed
Drugs,2013-7186,9/4/13,2,9/4/13,2,McAuley Hall,Closed; unfounded
Agency Assist,2013-7187,9/4/13,27,9/4/13,27,S Prospect St / College St,Closed
Drugs,2013-7191,9/4/13,742,Unk,Unk,East Campus,Open incident
Larceny,2013-7195,9/4/13,959,Unk,Unk,Royal Tyler Theatre,Open incident
Medical Assist,2013-7200,9/4/13,1048,9/4/13,1048,438 College St.,Closed; referred to UVM Rescue
Fire Alarm,2013-7201,9/4/13,1052,9/4/13,1052,Trinity Cottages,Closed
Larceny,2013-7209,9/4/13,1231,9/4/13,1000-1230,Waterman,Open incident
Motor Vehicle Complaint,2013-7211,9/4/13,1301,9/4/13,1246,University Heights,Closed
Accident,2013-7212,9/4/13,1320,9/4/13,1320,Mann Hall Parking Lot,Closed
Property Damage,2013-7215,9/4/13,1512,8/30/13,1000-1500,Parking Garage,Closed
Larceny,2013-7216,9/4/13,1553,9/4/13,Unk,Bailey Howe Green,Open incident
Larceny,2013-7217,9/4/13,1748,08/30/13-09/03/13,Unk,South 1,Open incident
Intrusion Alarm,2013-7220,9/4/13,2048,9/4/13,2048,Waterman,Closed
Intrusion Alarm,2013-7222,9/4/13,2129,9/4/13,2129,Waterman,Closed
Blue Light Alarm,2013-7223,9/4/13,2255,9/4/13,2255,Mann Hall,Closed; unfounded
Drugs,2013-7224,9/4/13,2308,9/4/13,2308,MAT,Closed; unfounded
Intrusion Alarm,2013-7225,9/4/13,2310,9/4/13,2310,Waterman,Closed
Drugs,2013-7226,9/4/13,2312,9/4/13,2312,Harris Hall,Closed; unfounded
Property Damage,2013-7230,9/5/13,824,9/5/13,824,Waterman Parking Lot,Closed
Burglary,2013-7231,9/5/13,850,9/2/13,30,McCann Hall,Open incident
Property Damage,2013-7233,9/5/13,904,9/4/13,Unk,Jeffords Hall Parking Lot,Closed
Fire Alarm,2013-7235,9/5/13,1033,9/5/13,1033,Given,Closed
Citizen Assist,2013-7236,9/5/13,1035,9/5/13,1035,109 S. Prospect St Parking Lot,Closed
Suspicious Event,2013-7239,9/5/13,1307,9/4/13,Unk,Bailey Howe Green Space,Closed
Fire Alarm,2013-7241,9/5/13,1517,9/5/13,1517,WDW,Closed
Larceny,2013-7242,9/5/13,1519,9/5/13,Unk,Harris Hall,Open incident
Citizen Assist,2013-7244,9/5/13,1627,9/5/13,1627,UHC Parking Lot,Closed
Citizen Assist,2013-7245,9/5/13,1716,9/5/13,1245,284 East Ave,Closed
Drugs,2013-7246,9/5/13,1731,9/5/13,1731,Christie Hall,Closed
Drugs,2013-7249,9/5/13,1943,9/5/13,1943,North 2,Closed; report to CSES
Fire Alarm,2013-7252,9/5/13,2250,9/5/13,2250,Patterson Hall,Closed
Graffiti,2013-7253,9/5/13,2357,9/5/13,2357,McCann Hall,Open incident
Noise,2013-7254,9/6/13,35,9/6/13,35,Redstone Green,Closed
Blue Light Alarm,2013-7255,9/6/13,50,9/6/13,50,Mann Hall,Closed; unfounded
Agency Assist,2013-7256,9/6/13,111,9/6/13,111,Main St / University Pl,Closed
Medical Assist,2013-7257,9/6/13,131,9/6/13,131,Mercy Hall,Closed; referred to UVM Rescue
Agency Assist,2013-7259,9/6/13,613,9/6/13,613,Susie Wilson Rd  Essex,Closed
Fire Alarm,2013-7260,9/6/13,757,9/6/13,757,Living and Learning,Closed
Accident,2013-7261,9/6/13,810,9/6/13,810,Waterman,Closed
Theft of Service,2013-7271,9/6/13,1219,9/6/13,1219,Delehanty,Closed
Fire Alarm,2013-7276,9/6/13,1344,9/6/13,1344,Harris Millis,Closed
Larceny,2013-7280,9/6/13,1405,Jul-13,Unk,Waterman,Open
Drugs- Unfounded,2013-7281,9/6/13,1702,9/6/13,1702,Austin,Closed; Unfounded
Animal Problem,2013-7283,9/6/13,1728,9/6/13,1728,ESF,Closed; Unfounded
Property Damage,2013-7284,9/6/13,1900,9/6/13,1900,RTT,Closed
Assist Motorist,2013-7285,9/6/13,1902,9/6/13,1902,Williston Rd / I89,Closed
Alcohol Offense,2013-7286,9/6/13,2016,9/6/13,2016,U Hgts / Davis Rd,Closed; Alcohol tickets issued    report to CSES
Alcohol Offense,2013-7292,9/6/13,2143,9/6/13,2143,Jeanne Mance,Closed alcohol confiscated ; report to CSES
Alcohol Offense,2013-7298,9/6/13,2218,9/6/13,2218,Catholic Center,Closed
Drug Possession,2013-7299,9/6/13,2242,9/6/13,2242,PFG,"Closed drugs and paraphernalia confiscated , report to CSES"
Ordinance Violation,2013-7303,9/6/13,2310,9/6/13,2310,Coolidge,Closed; report to CSES
Drugs-Unfounded,2013-7307,9/6/13,2333,9/6/13,2333,Wilks,Closed; Unfounded
Drug Possession/Alcohol Offense,2013-7308,9/6/13,2334,9/6/13,2334,Redstone Quad,Closed alcohol and drugs confiscated ; report to CSES
Noise,2013-7311,9/6/13,2342,9/6/13,2342,U Hgts,Closed; Unfounded
Drug Possession,2013-7313,9/6/13,2349,9/6/13,2349,Redstone Quad,Closed report to CSES
Drug Possession,2013-7314,9/6/13,2352,9/6/13,2352,Redstone Quad,Closed paraphernalia confiscated  report to CSES
Alcohol Offense,2013-7315,9/6/13,2353,9/6/13,2353,Hamilton,Closed alcohol confiscated report to CSES
Alcohol Offense,2013-7316,9/7/13,9,9/7/13,9,U Hgts,Closed alcohol confiscated report to CSES
Alcohol Offense./Drug Possession,2013-7317,9/7/13,16,9/7/13,16,MAT,Closed alcohol and drugs confiscated   report to CSES
Medical,2013-7318,9/7/13,20,9/7/13,20,Simpson,Closed subject referred to FAHC by UVM rescue report to CSES
Intoxication,2013-7324,9/7/13,122,9/7/13,122,Mercy,Closed; referred to FAHC By UVM rescue then  ACT 1 for Detox
Fire Alarm,2013-7325,9/7/13,124,9/7/13,124,Living and Learning,Closed
Alcohol Offense,2013-7326,9/7/13,128,9/7/13,128,Harris Millis,Closed alcohol confiscated ; report to CSES
Medical,2013-7327,9/7/13,137,9/7/13,137,Harris,Closed
Medical,2013-7328,9/7/13,139,9/7/13,139,Redstone Lofts,Closed referred to FAHC by UVM Rescue
Fire Alarm,2013-7329,9/7/13,146,9/7/13,146,U Hgts,Closed
Blue Light Alarm,2013-7330,9/7/13,147,9/7/13,147,Slade,Closed
Intoxication,2013-7331,9/7/13,152,9/7/13,152, S Winooski Ave /  College St,Closed referred to Corrections for Detox
Intoxication,2013-7332,9/7/13,155,9/7/13,155,Gutterson,Closed referred to corrections for detox
Medical / Alcohol Offense,2013-7333,9/7/13,202,9/7/13,202,Simpson,Closed
Intoxication,2013-7334,9/7/13,207,9/7/13,207,Gutterson,"Closed alcohol tickets issued , out at Corrections for detox"
Alcohol Offense,2013-7335,9/7/13,212,9/7/13,212,CWP,Closed report to CSES
Suspicious Event,2013-7337,9/7/13,242,9/7/13,242,S Willard St Burlington,Closed
Intoxication,2013-7339,9/7/13,310,9/7/13,310,Mason,Closed referred to FAHC then to Act 1 for detox
Intoxication,2013-7341,9/7/13,411,9/7/13,411,MAT,Closed alcohol confiscated one referred to Corrections for Detox report to CSES
Drug Possession,2013-7342,9/7/13,443,9/7/13,443,Mason,Closed drugs confiscated report to CSES
Blue Light Alarm,2013-7343,9/7/13,619,9/7/13,619,Kalkin,Closed
Suspicious Event,2013-7348,9/7/13,1029,9/7/13,1029,Living and Learning,Closed
Motor Vehicle Complaint,2013-7349,9/7/13,1100,9/7/13,1100,Quarry Hill Rd  S Burlington,Closed
Suspicious Event,2013-7352,9/7/13,1311,9/7/13,1311,Davis Center,Closed
Drugs-Unfounded,2013-7354,9/7/13,1625,9/7/13,1625,MAT,Closed-Unfounded
Medical / Drug Possession,2013-7355,9/7/13,1706,9/7/13,1706,Tupper,Closed transported to FAHC by UVM rescue; report to CSES
Agency Assist,2013-7356,9/7/13,1932,9/7/13,1932,ESF,Closed
Drug Possession,2013-7358,9/7/13,1955,9/7/13,1955,Harris,Closed drugs and paraphernalia confiscated ; report to CSES
Fire Alarm,2013-7359,9/7/13,1959,9/7/13,1959,Wing,
DUI,2013-7365,9/7/13,2221,9/7/13,2221,Main St / East Ave,Closed subject lodged at the correctional center on driving under the influence
Intoxication,2013-7367,9/7/13,2247,9/7/13,2247,Davis Center,Closed report to CSES
Burglary,2013-7369,9/7/13,2307,9/7/13,2307,Wills,Open
Noise,2013-7370,9/7/13,2331,9/7/13,2331,Redstone Apts,Closed; unfounded
Suspicious Event,2013-7371,9/7/13,2334,9/7/13,2334,Bailey Howe,Closed
Medical / Intoxication,2013-7372,9/7/13,2336,9/7/13,2336,University Hgts,"Closed referred to FAHC by UVM Rescue  then to ACT1 for detox, report to CSES"
Suspicious Event,2013-7374,9/7/13,2347,9/7/13,2347,Mason,Closed
Drugs Possession,2013-7375,9/8/13,7,9/8/13,7,Jeanne Mance,Closed drugs confiscated ; report to CSES
Suspicious Event,2013-7376,9/8/13,9,9/8/13,9,Redstone Quad,Closed
Drug Possession,2013-7377,9/8/13,30,9/8/13,30,Mason,Closed report to CSES
Alcohol Offense,2013-7378,9/8/13,32,9/8/13,32,Christie,Closed alcohol confiscated  report to CSES
Intoxication,2013-7379,9/8/13,45,9/8/13,45,H/M,Closed referred to FAHC by UVM rescue  report to CSES
Noise,2013-7380,9/8/13,50,9/8/13,50,Redstone Apts,Closed report to CSES
Intoxication,2013-7381,9/8/13,106,9/8/13,106,Jeanne Mance,Closed transported to FAHC by UVM rescue report to CSES
Drug Possession,2013-7382,9/8/13,119,9/8/13,119,Hamilton,Closed drugs confiscated  report to CSES
Medical,2013-7383,9/8/13,130,9/8/13,130,Richardson,Closed report to CSES
DUI,2013-7384,9/8/13,145,9/8/13,145,Davis Rd / University Hgts,Closed subject cited and released for driving under the influence report to CSES
Fire Alarm,2013-7385,9/8/13,435,9/8/13,435,PFG,Closed
Vandalism,2013-7386,9/8/13,856,9/8/13,856,Wills,Closed
Agency Assist,2013-7390,9/8/13,1027,9/8/13,1027,Williston Rd S Burlington,Closed
Agency Assist,2013-7391,9/8/13,1252,9/8/13,1252,Police Services,Closed
Fire Alarm,2013-7397,9/8/13,1858,9/8/13,1858,Wright,Closed
Drugs-Unfounded,2013-7398,9/8/13,2020,9/8/13,2020,MAT,Closed Unfounded
Larceny,2013-7399,9/8/13,2221,9/8/13,2221,Dewey,Open
Drug Possession,2013-7400,9/8/13,2316,9/8/13,2316,Millis,Closed drugs and paraphernalia confiscated; report to CSES
Blue Light Alarm,2013-7401,9/9/13,27,9/9/13,27,Main Green,Closed
Suspicious Person,2013-7403,9/9/13,702,9/9/13,702,Redstone Path,Closed
Medical Assist,2013-7404,9/9/13,930,9/9/13,930,University Health Center,Closed; referred to UVM Rescue
Vandalism,2013-7408,9/9/13,1139,9/9/13,1139,IMF Building,Open incident
Drugs,2013-7411,9/9/13,1503,9/9/13,1503,Living & Learning,Closed; unfounded
Accident,2013-7412,9/9/13,1516,9/9/13,1516,Jeffords Hall,Closed
Motor Vehicle Complaint,2013-7415,9/9/13,1551,9/9/13,1551,Jeffords Hall,Closed
Citizen Assist,2013-7416,9/9/13,1600,9/9/13,1600,HSRF,Closed
Open Door,2013-7417,9/9/13,1759,9/9/13,1749,442 S. Prospect St.,Closed
Drugs,2013-7418,9/9/13,1824,9/9/13,1824,Wilks Hall,Closed; report to CSES
Drugs,2013-7419,9/9/13,1930,9/9/13,1930,Harris Hall,Closed; report to CSES
Larceny,2013-7420,9/9/13,2010,9/9/13,Unk,Williams Hall,Open incident
Citizen Assist,2013-7423,9/10/13,7,9/10/13,7,Millis Hall,Closed
DLS,2013-7424,9/10/13,17,9/10/13,17,Main St / S. Williams St,Closed; subject cited into court for Driving while Suspended
Noise,2013-7425,9/10/13,54,9/10/13,54,McCann Hall,Closed; unfounded
Agency Assist,2013-7427,9/10/13,443,9/10/13,443,"Williston Rd, S. Burlington",Closed
Intrusion Alarm,2013-7428,9/10/13,733,9/10/13,733,Waterman,Closed
Accident,2013-7439,9/10/13,1326,9/10/13,Unk,Waterman Parking Lot,Open incident
Graffiti,2013-7441,9/10/13,1456,9/10/13,1456,Royal Tyler Theatre,Open incident
Suspicious Event,2013-7442,9/10/13,1736,9/10/13,1736,University Health Center,Closed; unfounded
Fire Alarm,2013-7443,9/10/13,1813,9/10/13,1813,Christie Hall,Closed
Welfare Check,2013-7444,9/10/13,1815,9/10/13,1815,Harris Millis,Closed
Medical Assist,2013-7447,9/10/13,1835,9/10/13,1835,Given,Closed; referred to UVM Rescue
Drugs,2013-7449,9/10/13,1917,9/10/13,1917,Marsh Hall,Closed; report to CSES
Drugs,2013-7451,9/10/13,2120,9/10/13,2120,Harris Millis Amphitheatre,Closed; report to CSES
Fire Alarm,2013-7456,9/10/13,2316,9/10/13,2316,Living & Learning,Closed
Fire Alarm,2013-7458,9/11/13,38,9/11/13,38,Harris Millis,Closed
Suspicious Person,2013-7459,9/11/13,805,9/11/13,805,Bailey Howe,Closed
Motorist Assist,2013-7460,9/11/13,812,9/11/13,812,Williston Rd.,Closed
Suspicious Person,2013-7462,9/11/13,949,9/11/13,949,Main St,Closed
Medical Assist,2013-7465,9/11/13,1027,9/11/13,1027,Lafayette Building,Closed; referred to Burlington Rescue
Threats/Harassment,2013-7470,9/11/13,1145,9/11/13,1145,Mercy Hall,Closed
Medical Assist,2013-7472,9/11/13,1309,9/11/13,1309,Simpson Hall,Closed; referred to UVM Rescue
Suspicious Event,2013-7473,9/11/13,1330,8/29/13,Unk,Bailey Howe,Closed
Medical Assist,2013-7474,9/11/13,1353,9/11/13,1353,PFG,Closed; referred to UVM Rescue
Medical Assist,2013-7476,9/11/13,1424,9/11/13,1424,Benedict House,Closed; referred to UVM Rescue
Suspicious Event,2013-7477,9/11/13,1432,9/11/13,1432,284 East Ave,Closed
Drugs,2013-7479,9/11/13,1542,9/11/13,1542,Patterson Hall,Closed; unfounded
Drugs,2013-7481,9/11/13,1916,9/11/13,1916,North 1,Closed; unfounded
Drugs,2013-7482,9/11/13,2144,9/11/13,2144,Tupper Hall,Closed; report to CSES
Drugs,2013-7483,9/11/13,2203,9/11/13,2203,MAT,Closed; report to CSES
Blue Light Alarm,2013-7486,9/11/13,2253,9/11/13,2253,Mercy Hall,Closed; unfounded
Noise,2013-7488,9/12/13,17,9/12/13,17,North 1,Closed; unfounded
Drugs,2013-7489,9/12/13,21,9/12/13,21,Harris Millis,Closed; unfounded
Intrusion Alarm,2013-7491,9/12/13,328,9/12/13,328,Fort Ethan Allen,Closed
Citizen Assist,2013-7498,9/12/13,1408,9/12/13,1408,Royal Tyler Theatre,Closed
Larceny,2013-7499,9/12/13,1415,Unk,Unk,Redstone Lofts,Open incident
Citizen Assist,2013-7500,9/12/13,1442,9/12/13,1442,Billings,Closed
Welfare Check,2013-7503,9/12/13,1548,9/12/13,1548,Hunt Hall,Closed; unable to locate
Alcohol Offense,2013-7505,9/12/13,1925,9/12/13,1925,Wing Hall,Closed; report to CSES
Alcohol Offense,2013-7506,9/12/13,2014,9/12/13,2014,Wing Hall,Closed; report to CSES
Alcohol Offense,2013-7508,9/12/13,2129,9/12/13,2129,McCann Hall,Closed; unfounded
Drugs,2013-7510,9/12/13,2316,9/12/13,2316,South 1,Closed; unfounded
Drugs,2013-7513,9/12/13,2331,9/12/13,2331,Austin Hall,Closed; unfounded
Drugs,2013-7515,9/13/13,15,9/13/13,15,Tupper Hall,Closed; unfounded
Suspicious Person,2013-7522,9/13/13,615,9/13/13,615,Living and Learning,Closed
Larceny from a Motor Vehicle,2013-7526,9/13/13,751,9/13/13,751,35 University Ln,Closed
Medical,2013-7530,9/13/13,1118,9/13/13,1118,Buckham,Closed
Vandalism / Hate Motivated,2013-7532,9/13/13,1152,9/13/13,1152,Votey,Closed
Agency Assist,2013-7533,9/13/13,1249,9/13/13,1249,Police Services,Closed
Agency Assist,2013-7535,9/13/13,1406,9/13/13,1406,Davis Center,Closed
Drugs-Possession,2013-7536,9/13/13,1543,9/13/13,1543,Austin,Closed; marijuana confiscated report to CSES
Drugs-Possession,2013-7540,9/13/13,1907,9/13/13,1907,Chittenden,Closed paraphernalia confiscated report to CSES
Drugs-Possession/ Alcohol Offense,2013-7542,9/13/13,2145,9/13/13,2145,Redstone Apts,Closed; drugs and paraphernalia confiscated report to CSES
Drugs-Unfounded,2013-7543,9/13/13,2203,9/13/13,2203,Tupper,Closed ; unfounded
Drugs-Unfounded,2013-7544,9/13/13,2240,9/13/13,2240,H/M,Closed ; Unfounded
Fire Alarm,2013-7547,9/13/13,2327,9/13/13,2327,Redstone Lofts,Closed
Drugs-Unfounded,2013-7548,9/13/13,2327,9/13/13,2327,H/M,Closed; Unfounded
Intoxication,2013-7550,9/14/13,5,9/14/13,5,Davis Center,Closed; referred to FAHC by UVM Rescue report to CSES
Intoxication,2013-7551,9/14/13,9,9/14/13,9,Slade,Closed; subject referred to ACT 1 for detox  report to CSES
Intoxication,2013-7552,9/14/13,31,9/14/13,31,Colchester Ave / S Prospect St,Closed referred to Corrections for detox report to CSES
Intoxication,2013-7553,9/14/13,40,9/14/13,40,Mason,Closed referred to FAHC  report to CSES
Alcohol Offense,2013-7555,9/14/13,108,9/14/13,108,University Hgts / Main St,"Closed confiscated alcohol , report to CSES"
Drugs-Unfounded,2013-7556,9/14/13,115,9/14/13,115,H/M,Closed;Unfounded
Medical,2013-7557,9/14/13,124,9/14/13,124,University Hgts,Closed referred to FAHC by UVM rescue  report to CSES
Suspicious Person,2013-7558,9/14/13,141,9/14/13,141,CWP,Closed
Blue Light Alarm,2013-7559,9/14/13,238,9/14/13,238,Dewey,Closed
Fire Alarm,2013-7562,9/14/13,437,9/14/13,437,H/M,Closed
Trespass,2013-7538,9/13/13,1744,9/13/13,1744,Fleming,Closed report to CSES
Alcohol Offense,2013-7554,9/14/13,43,9/14/13,43,Jeanne Mance,Closed; Unfounded
Medical /Intoxication,2013-7563,9/14/13,614,9/14/13,614,MSH,Closed ; referred to FAHC by UVM rescue report to CSES
Fire Alarm,2013-7564,9/14/13,657,9/14/13,657,WDW,Closed
Larceny,2013-7570,9/14/13,1225,08/23/2013-08/24/2013,Unknown,Redstone Lofts,Open
Medical,2013-7571,9/14/13,1441,9/14/13,1441,Simpson Dining,Closed; referred to FAHC by UVM rescue  report to CSES
Blue Light Alarm,2013-7572,9/14/13,1517,9/14/13,1517,PFG,Closed
Assist Other,2013-7573,9/14/13,1528,9/14/13,1528,481 Main St,Closed
Drugs-Possession,2013-7574,9/14/13,1931,9/14/13,1931,Marsh,Closed; drugs confiscated  report to CSES
Drugs-Unfounded,2013-7575,9/14/13,2023,9/14/13,2023,Ampitheatre,Closed; Unfounded
Medical,2013-7578,9/14/13,2044,9/14/13,2044,WDW,Closed
Drugs-Possession,2013-7580,9/14/13,2222,9/14/13,2222,Marsh,Closed report to CSES
Alcohol Offense,2013-7582,9/14/13,2226,9/14/13,2226,MAT,Closed report to CSES
Assist,2013-7585,9/14/13,2302,9/14/13,2302,MAT,Closed
Drugs-Possession,2013-7586,9/14/13,2304,9/14/13,2304,Christie,Closed; report to CSES
Intoxication,2013-7587,9/14/13,2316,9/14/13,2316,Harris,Closed
Motorist Assist,2013-7588,9/14/13,2317,9/14/13,2317,Simpson,Closed
Alcohol Offense,2013-7589,9/14/13,2325,9/14/13,2325,Simpson,Closed; alcohol confiscated  report to CSES
Agency Assist,2013-7590,9/14/13,2343,9/14/13,2343,239 S Prospect St,Closed
Blue Light Alarm,2013-7591,9/14/13,2344,9/14/13,2344,Mann,Closed
Ordinance Violation,2013-7592,9/14/13,2355,9/14/13,2355,292 S Prospect St,Closed report to CSES
Alcohol Offense,2013-7593,9/15/13,1,9/15/13,1,S Prospect / Main St,Closed; report to CSES
Alcohol Offense,2013-7594,9/15/13,2,0915/2013,2,Millis,Closed alcohol confiscated report to CSES
Alcohol Offense,2013-7595,9/15/13,3,9/15/13,3,460 S Prospect St,Closed report to CSES
Alcohol Offense,2013-7596,9/15/13,9,9/15/13,9,Mercy,Closed report to CSES
Assist Other,2013-7597,9/15/13,24,9/15/13,24,University Hgts,Closed
Assist Other,2013-7598,9/15/13,40,9/15/13,40,Davis Center,Closed
Alcohol Offense,2013-7599,9/15/13,100,9/15/13,100,Jeanne Mance,Closed
Alcohol Offense,2013-7602,9/15/13,112,9/15/13,112,College St / S Williams,Closed; ticket issued  report to CSES
Alcohol Offense,2013-7603,9/15/13,121,9/15/13,121,Hungerford Terr / Buell St,Closed tickets issued report to CSES
Blue Light Alarm,2013-7605,9/15/13,133,9/15/13,133,McAuley,Closed
Alcohol Offense,2013-7606,9/15/13,135,9/15/13,135,S Prospect St /  Main St,Closed ; report to CSES
Blue Light Alarm,2013-7607,9/15/13,147,9/15/13,147,Dewey,Closed
Blue Light Alarm,2013-7608,9/15/13,156,9/15/13,156,Jacobs House,Closed
Intoxication,2013-7609,9/15/13,159,9/15/13,159,Morrill,Closed
