Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Welfare Check,2015-4132,7/22/15,756,7/22/15,756,University Pl / Colchester Ave,Closed; non affiliate located
Vandalism,2015-4134,7/22/15,1010,Unk,Unk,Centennial Field,Open incident
Citizen Assist,2015-4137,7/22/15,1651,7/22/15,1651,UVM Police Services,Closed
Welfare Check,2015-4142,7/22/15,2131,7/22/15,2131,"Hickok Pl, Burlington",Closed; affiliate located
Citizen Assist,2015-4150,7/23/15,851,7/23/15,851,Davis Center,Closed
Property Damage,2015-4151,7/23/15,1707,Unk,Unk,"IMF Parking Lot, 280 East Ave",Closed
Blue Light Alarm,2015-4156,7/23/15,2217,7/23/15,2217,Mann Hall,Closed
Motorist Assist,2015-4158,7/23/15,2228,7/23/15,2228,East Ave / Williston Rd,Closed
Agency Assist,2015-4160,7/23/15,2237,7/23/15,2237,"Dorset St, S. Burlington",Closed; assist to South Burlington Police
Suspicious Behavior,2015-4169,7/24/15,404,7/24/15,404,"Williston Rd, S. Burlington",Closed
Suspicious Behavior,2015-4171,7/24/15,921,Fall 2014 & Spring 2015,Unk,Living & Learning,Closed
Agency Assist,2015-4172,7/24/15,1307,7/24/15,1307,Marsh Austin Tupper,Closed; assist to UVM Residential Life
Motor Vehicle Complaint,2015-4173,7/24/15,1840,7/24/15,1840,Coolidge Hall Roadway,Closed
Citizen Assist,2015-4180,7/25/15,535,7/25/15,535,"ECHO Center, College St",Closed
Agency Assist,2015-4181,7/25/15,754,7/25/15,754,Main St / University Pl,Closed; assist to Burlington Police
Agency Assist,2015-4183,7/25/15,830,7/25/15,830,"East Spring St, Winooski",Closed; assist to Winooski Police
Agency Assist,2015-4186,7/25/15,1311,7/25/15,1311,"West Allen St, Winooski",Closed; assist to Winooski Police
Intrusion Alarm,2015-4187,7/25/15,1503,7/25/15,1503,Waterman,Closed
Agency Assist,2015-4195,7/26/15,27,7/26/15,27,"Williston Rd, South Burlington",Closed; assist to South Burlington Police
Agency Assist,2015-4197,7/26/15,50,7/26/15,50,"Williston Rd, South Burlington",Closed; assist to South Burlington Police
Traffic / Driving while Suspended,2015-4198,7/26/15,54,7/26/15,54,Main St / Summit St,Closed; non affiliate cited into court for driving while suspended
Intrusion Alarm,2015-4215,7/27/15,605,7/27/15,605,Waterman,Closed
Accident,2015-4218,7/27/15,1109,7/27/15,1109,Jeffords Parking Lot,Closed
Larceny,2015-4219,7/27/15,1348,7/27/15,0650 to 0740,Hamilton,Open
Suspicious Behavior,2015-4220,7/27/15,2012,7/27/15,2012,Admissions,Closed
Blue Light Alarm,2015-4222,7/27/15,2117,7/27/15,2117,John Dewey,Closed
Agency Assist,2015-4224,7/27/15,2214,7/27/15,2214,City Hall Park,Closed assist to Burlington Police
Property Damage,2015-4237,7/28/15,1338,7/28/15,1338,Waterman Pk Lot,Closed
Suspicious Event,2015-4238,7/28/15,1417,7/28/15,1417,Given Parking Lot,Closed
DUI,2015-4254,7/29/15,221,7/29/15,221,Colchester Ave / Mansfield Ave,Closed subject cited into district court for driving under the influence
Open Door,2015-4255,7/29/15,401,7/29/15,401,Johnson House,Closed
Trespassing,2015-4256,7/28/15,1247,7/28/15,1247,Centennial Woods,Closed 2 subjects issued notice to vacate
Fire Alarm,2015-4258,7/29/15,851,7/29/15,851,Cottages 258,Closed
Citizen Assist /  Suspicious Event,2015-4264,7/29/15,1125,7/29/15,0700-1100,Pomeroy Hall,Closed
Panic Alarm,2015-4265,7/29/15,1351,7/29/15,1351,Waterman,Closed
Intrusion Alarm,2015-4266,7/29/15,1753,7/29/15,1753,Training and Compliance Fort Ethan Allen,Closed
Larceny,2015-4267,7/29/15,1943,07/28/2015 to 07/29/2015,Unknown,500 S Prospect St Pk Lot,Open
Drugs,2015-4269,7/29/15,2125,7/29/15,2125,Harris,Closed Unfounded
Blue Light Alarm,2015-4270,7/29/15,2143,7/29/15,2143,Bike Path / Spear St,Closed
Agency Assist,2015-4271,7/30/15,28,7/30/15,28,1200 Williston Rd,Closed Assist to S Burlington Police
Intrusion Alarm,2015-4274,7/30/15,628,7/30/15,628,Waterman Computer Lab,Closed
Intrusion Alarm,2015-4275,7/30/15,723,7/30/15,723,Nolan House,Closed
Accident Property Damage,2015-4276,7/30/15,851,7/30/15,851,Training and Compliance Fort Ethan Allen,Closed
Elevator Alarm,2015-4277,7/30/15,1035,7/30/15,1035,Mason Hall,Closed
Suspicious Behavior,2015-4281,7/30/15,1528,7/30/15,1500,Catholic Center,Open
911 Hang Up Call,2015-4282,7/30/15,1716,7/30/15,1716,Catholic Center,Closed
Traffic / Alcohol Offense,2015-4290,7/31/15,32,7/31/15,32,Main St / University Pl,Closed; alcohol ticket issued
Intoxication,2015-4292,7/31/15,312,7/31/15,312,Main St / S Prospect St,Closed
Intrusion Alarm,2015-4293,7/31/15,600,7/31/15,600,Waterman,Closed
Citizen Assist,2015-4299,7/31/15,1323,7/31/15,1323,Davis Center,Closed
Larceny,2015-4301,7/31/15,1435,Unk,Unk,61 Summit St,Open incident
Citizen Assist,2015-4303,7/31/15,1516,7/31/15,1516,Lafayette,Closed
Agency Assist,2015-4304,7/31/15,1641,7/31/15,1641,East Ave / Colchester Ave,Closed; assist to Burlington Police
Agency Assist,2015-4306,7/31/15,1910,7/31/15,1910,Redstone Apts,Closed; assist to Burlington Police
