Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Blue Light Alarm,2013-8155,10/3/13,2230,10/3/13,2230,PFG Parking Garage,Closed
Drugs,2013-8159,10/4/13,30,10/4/13,30,Tupper Hall,Closed; report to CSES
Alcohol Offense,2013-8160,10/4/13,37,10/4/13,37,Main St / University Terr,Closed; subject cited for furnishing alcohol to minors; report to CSES
Noise,2013-8163,10/4/13,116,10/4/13,116,Redstone Quad,Closed; unfounded
Fire Alarm,2013-8165,10/4/13,401,10/4/13,401,McCann Hall,Closed
Citizen Assist,2013-8166,10/4/13,856,10/4/13,856,Wilks,Closed
Agency Assist,2013-8170,10/4/13,1015,10/4/13,1015,Davis Hall,Closed
Suspicious Person,2013-8171,10/4/13,1018,10/1/13,1207,Simpson Parking Lot,Closed
Suspicious Person,2013-8173,10/4/13,1354,10/4/13,1334,Bike Path,Closed
Medical,2013-8176,10/4/13,1436,10/4/13,1436,MLS,Closed
Vandalism,2013-8177,10/4/13,1445,10/03/2013 to 10/04/2013,Unknown,Hamilton,Closed
Larceny,2013-8183,10/4/13,2216,10/4/13,2216,McCann,Closed report to CSES
Mental Health Issue,2013-8184,10/4/13,2247,10/4/13,2247,RTT,Closed
Fire Alarm,2013-8185,10/4/13,2248,10/4/13,2248,University Hgts,Closed
Drug Possession,2013-8186,10/4/13,2318,10/4/13,2318,Redstone Apts,"Closed ticket issued 2 cited for possession of drugs, alcohol confiscated  report to CSES"
Intoxication,2013-8187,10/4/13,2319,10/4/13,2319,University Hgts,Closed one referred to Corrections for detox  report to CSES
Intoxication,2013-8188,10/4/13,2320,10/4/13,2320,Mercy,Closed one referred to Corrections for detox  report to CSES
Noise,2013-8189,10/4/13,2325,10/4/13,2325,Redstone Lofts,Closed
Noise,2013-8190,10/4/13,2329,10/4/13,2329,Patterson,Closed
Citizen Assist,2013-8191,10/4/13,2352,10/4/13,2352,CBW,Closed
Drugs Unfounded,2013-8192,10/5/13,7,10/5/13,7,Jeanne Mance,Closed unfounded
Suspicious Event,2013-8193,10/5/13,36,10/5/13,36,Allen House,Closed unfounded
Agency Assist,2013-8194,10/5/13,40,10/5/13,40,47 Isham St Burlington,Closed
Intoxication,2013-8196,10/5/13,111,10/5/13,111,Jeanne Mance,"Closed one referred to Corrections for detox , report to CSES"
Drugs Possession,2013-8197,10/5/13,129,10/5/13,129,University Hgts,Closed report to CSES
Vandalism,2013-8198,10/5/13,140,10/5/13,140,University Hgts,Open
Drugs-Unfounded,2013-8199,10/5/13,143,10/5/13,143,Tupper,Closed unfounded
Drugs-Possession,2013-8200,10/5/13,144,10/5/13,144,Tupper,Closed  report to CSES
Agency Assist,2013-8203,10/5/13,159,10/5/13,159,I89 NB S Burlington,Closed
Blue Light Alarm,2013-8204,10/5/13,204,10/5/13,204,Billings,Closed
Suspicious Persons,2013-8206,10/5/13,244,10/5/13,244,Davis Center,Closed Unfounded
Medical,2013-8207,10/5/13,258,10/5/13,258,Jeanne Mance,Closed
Intoxication,2013-8210,10/5/13,331,10/5/13,331,Tupper,Closed 1 referred to ACT 1 for Detox report to CSES
Fire Alarm,2013-8218,10/5/13,1300,10/5/13,1300,Cottages 258,Closed
Citizen Assist,2013-8219,10/5/13,1316,10/5/13,1316,Living and Learning,Closed
Door Alarm,2013-8222,10/5/13,1416,10/5/13,1416,MLS,Closed
Medical,2013-8226,10/5/13,1547,10/5/13,1547,Wright,Closed
Fire Alarm,2013-8229,10/5/13,1854,10/5/13,1854,Living and Learning,Closed
Drugs-Unfounded,2013-8231,10/5/13,2005,10/5/13,2005,MAT,Closed Unfounded
Blue Light Alarm,2013-8232,10/5/13,2215,10/5/13,2215,Gutterson,Closed
Accident,2013-8233,10/5/13,2224,10/5/13,2224,MAT Lot,Closed
Drug- Possession,2013-8234,10/5/13,2322,10/5/13,2322,Jeanne Mance,Closed drugs confiscated report to CSES
Intoxication/ Drug Offense,2013-8236,10/5/13,2325,10/5/13,2325,Patterson,Closed drugs confiscated one transported to Act 1 for detox  report to CSES
Drugs Unfounded,2013-8237,10/5/13,2333,10/5/13,2333,Coolidge,Closed Unfounded
Intoxication,2013-8240,10/6/13,13,10/6/13,13,Coolidge,Closed referred to ACT1 for Detox report to CSES
Drugs Unfounded,2013-8242,10/6/13,101,10/6/13,101,Tupper,Closed unfounded
Intoxication,2013-8243,10/6/13,120,10/6/13,120,Wilks,Closed referred to FAHC by UVM Rescue  then to ACT 1 for detox  report to CSES
Ordinance Violation/Public Urination,2013-8245,10/6/13,147,10/6/13,147,MLS,Closed report to CSES
Larceny / Alcohol Offense,2013-8247,10/6/13,214,10/6/13,214,Admissions Pk Lot,Open  report to CSES
Suspicious Persons,2013-8248,10/6/13,224,10/6/13,224,Davis Center,Closed
Harassment,2013-8249,10/6/13,245,10/6/13,245,Simpson,Closed male trespassed from Simpson Hall report to CSES
Theft of Service,2013-8250,10/6/13,312,10/6/13,312,Redstone Lofts,Open
Blue Light Alarm,2013-8252,10/6/13,323,10/6/13,323,Mann,Closed
Larceny,2013-8253,10/6/13,329,10/6/13,329,Admissions Ok Lot,Open related incident 13-8247
Noise,2013-8256,10/6/13,924,10/6/13,924,Virtue Field,Closed
MV Complaint,2013-8258,10/6/13,1024,10/6/13,1024,Davis Circle,Closed
Fire Alarm,2013-8265,10/6/13,1522,10/6/13,1522,Wheeler House,Closed
Drugs Unfounded,2013-8266,10/6/13,1912,10/6/13,1912,University Hgts,Closed unfounded
Fire,2013-8267,10/6/13,1941,10/6/13,1941,University Hgts,Closed
Drug Possession,2013-8269,10/6/13,2311,10/6/13,2311,University Hgts,Closed drugs and paraphernalia confiscated  report to CSES
Drug Possession,2013-8270,10/6/13,2319,10/6/13,2319,Patterson,Closed one cited into court for possession of hallucinogenic mushrooms drugs and paraphernalia confiscated & one cited for Poss. of Regulated Drugs;   report to CSES
Drug Possession,2013-8271,10/6/13,2321,10/6/13,2321,Millis,Closed drugs nad paraphernalia confiscated report to CSES
Fire Alarm,2013-8272,10/6/13,2339,10/6/13,2339,University Hgts,Closed
Motorist Assist,2013-8275,10/7/13,53,10/7/13,53,Main St/ S Willard  Burlington,Closed
Agency Assist,2013-8278,10/7/13,322,10/7/13,322,284 East Ave,Closed
Fire Alarm,2013-8279,10/7/13,829,10/7/13,829,Rubenstein,Closed
Suspicious Event,2013-8282,10/7/13,1004,10/7/13,1004,Waterman,Closed
Suspicious Vehicle,2013-8286,10/7/13,1155,10/7/13,1155,Trinity Campus,Closed; unfounded
Fire Alarm,2013-8287,10/7/13,1409,10/7/13,1409,Rubenstein,Closed
Fire Alarm,2013-8288,10/7/13,1431,10/7/13,1431,Rubenstein,Closed
Larceny,2013-8291,10/7/13,1518,10/7/13,1400,Williams Hall,Open incident
Drugs & Alcohol Offense,2013-8294,10/7/13,1945,10/7/13,1945,Christie Hall,Closed; report to CSES
Drugs,2013-8296,10/7/13,2234,10/7/13,2234,North 1,Closed; report to CSES
Blue Light Alarm,2013-8300,10/8/13,344,10/8/13,344,Gutterson,Closed
Suspicious Person,2013-8301,10/8/13,511,10/8/13,511,Redstone Apts.,Closed; unfounded
Suspicious Person,2013-8308,10/8/13,1146,10/8/13,1146,Bailey Howe,Closed; unfounded
Larceny,2013-8309,10/8/13,1201,10/8/13,1020-1200,Living & Learning,Open incident
Fire Alarm,2013-8310,10/8/13,1223,10/8/13,1223,CBW,Closed
Larceny,2013-8311,10/8/13,1307,10/8/13,1020-1200,Jeffords Hall,Open incident
Larceny,2013-8312,10/8/13,1558,10/05-08/2013,Unk,Living & Learning,Open incident
Welfare Check,2013-8316,10/8/13,2005,10/8/13,2005,Chittenden Hall,Closed; subject located
Medical Assist,2013-8317,10/8/13,2147,10/8/13,2147,CWP,Closed; referred to UVM Rescue
Fire,2013-8325,10/8/13,2334,10/8/13,2334,RTT,Closed
Agency Assist,2013-8326,10/8/13,2355,10/8/13,2355,Williston Rd,Closed
Agency Assist,2013-8327,10/9/13,5,10/9/13,5,Spear St,Closed
Medical Assist,2013-8330,10/9/13,427,10/9/13,427,Wright Hall,Closed; referred to UVM Rescue
Agency Assist,2013-8332,10/9/13,645,10/9/13,645,Main St / Spear St,Closed
Fire Alarm,2013-8333,10/9/13,817,10/9/13,817,Trinity Cottages,Closed
Motorist Assist,2013-8334,10/9/13,844,10/9/13,844,Dorset St / Williston Rd,Closed
Citizen Assist,2013-8335,10/9/13,912,10/9/13,912,PFG,Closed
Medical Assist,2013-8336,10/9/13,918,10/9/13,918,Votey,Closed; referred to UVM Rescue
Agency Assist,2013-8337,10/9/13,1050,10/9/13,1050,"Dorset St, S. Burlington",Closed
Burglary,2013-8339,10/9/13,1224,10/9/13,1154-1224,Kalkin,Open incident
Disorderly Conduct,2013-8340,10/9/13,1627,10/05-06/2013,Unk,Harris Millis,Closed
Suspicious Event,2013-8341,10/9/13,1635,10/9/13,1635,Kalkin,Closed
Suspicious Event,2013-8342,10/9/13,1750,10/9/13,1750,Kalkin,Closed; unfounded
Drugs,2013-8344,10/9/13,2028,10/9/13,2028,South 2,Closed; report to CSES
Medical Assist,2013-8345,10/9/13,2103,10/9/13,2103,North 1,Closed; referred to UVM Rescue
Drugs,2013-8346,10/10/13,31,10/10/13,31,Gutterson,Closed; report to CSES
Larceny,2013-8348,10/10/13,111,10/9/13,1450,Davis Center,Open incident
Vandalism,2013-8353,10/10/13,736,Unk,Unk,Perkins,Open incident
Intrusion Alarm,2013-8354,10/10/13,831,10/10/13,831,Fleming,Closed
Medical Assist,2013-8357,10/10/13,1131,10/10/13,1131,Waterman,Closed; referred to UVM Rescue
Fire Alarm,2013-8359,10/10/13,1332,10/10/13,1332,Trinity Cottages,Closed
Citizen Assist,2013-8360,10/10/13,1426,10/10/13,1426,Williams Hall,Closed
Burglary,2013-8363,10/10/13,1742,10/10/13,1722,Williams Hall,Open incident
Welfare Check,2013-8367,10/10/13,1921,10/10/13,1921,Davis Center,Closed; unfounded
Burglary,2013-8369,10/10/13,2058,10/10/13,2058,Votey,Open incident
Suspicious Person,2013-8370,10/10/13,2102,10/10/13,2102,Jeffords Hall,Closed
Drugs & Alcohol Offense,2013-8374,10/10/13,2314,10/10/13,2314,Patterson Hall,Closed; report to CSES
Vandalism,2013-8376,10/10/13,2349,10/10/13,2349,Ready Hall,Open incident
Agency Assist,2013-8379,10/11/13,10,10/11/13,10,"Main St / Church St., Burlington",Closed
Agency Assist,2013-8380,10/11/13,13,10/11/13,13,Royal Tyler Theatre,Closed
Drugs,2013-8381,10/11/13,32,10/11/13,32,WDW,Closed; unfounded
Blue Light Alarm,2013-8384,10/11/13,47,10/11/13,47,Slade Hall,Closed
Drugs,2013-8386,10/11/13,108,10/11/13,108,Jeanne Mance,Closed; report to CSES
False Public Alarms,2013-8388,10/11/13,156,10/11/13,156,Jacobs House,Closed; subject cited for false public alarms
Suspicious Person,2013-8390,10/11/13,528,10/11/13,528,Redstone Apts.,Closed
Vandalism -Graffiti,2013-8391,10/11/13,754,10/11/13,754,Billings,Closed
Vandalism -Graffiti,2013-8392,10/11/13,816,10/11/13,816,Christie,Closed
Intrusion Alarm,2013-8395,10/11/13,1004,10/11/13,1004,Living and Learning,Closed
Domestic Disturbance,2013-8399,10/11/13,1254,10/11/13,1254,Marsh,Closed
Agency Assist,2013-8400,10/11/13,1332,10/11/13,1332,19 Gregory Dr  S Burlington,Closed
Suspicious Event,2013-8401,10/11/13,1410,10/11/13,1410,Simpson Dining,Closed
Disorderly Conduct,2013-8403,10/11/13,1527,10/11/13,Unknown,U Hgts S 2,Closed
Noise,2013-8405,10/11/13,1856,10/11/13,1856,Slade,Closed
Alcohol Offense,2013-8406,10/11/13,1934,10/11/13,1934,Wing,Closed
Alcohol Offense,2013-8409,10/11/13,2007,10/11/13,2007,Gutterson,Closed ; report to CSES
Drugs-Unfounded,2013-8413,10/11/13,2242,10/11/13,2242,Wilks,Closed- Unfounded
Agency Assist,2013-8419,10/11/13,2319,10/11/13,2319,Main St / Spear St Burlington,Closed
Drugs-Unfounded,2013-8421,10/11/13,2328,10/11/13,2328,Living and Learning,Closed -Unfounded
Drug-Possession,2013-8426,10/12/13,9,10/12/13,9,Wilks,Closed; one flash cited into court for possession of marijuana alcohol confiscated  report to CSES
Agency Assist,2013-8427,10/12/13,23,10/12/13,23,University  Place / Colchester Ave    Burlington,Closed
Suspicious Event,2013-8428,10/12/13,50,10/12/13,50,Slade,Closed
Noise,2013-8429,10/12/13,112,10/12/13,112,University Hgts,Closed
Intoxication,2013-8431,10/12/13,130,10/12/13,130,Wing,Closed; report to CSES
Blue Light Alarm,2013-8432,10/12/13,133,10/12/13,133,Jeanne Mance,Closed
Drug-Possession,2013-8433,10/12/13,135,10/12/13,135,Coolidge,Closed drugs and paraphernalia confiscated report to CSES
Fire Alarm,2013-8434,10/12/13,203,10/12/13,203,Buckham,Closed
Intoxication,2013-8435,10/12/13,205,10/12/13,205,John Dewey,Closed one referred to FAHC and then to ACT 1 for detox 
Noise,2013-8436,10/12/13,209,10/12/13,209,University Hgts,Closed
Intoxication,2013-8437,10/12/13,218,10/12/13,218,Simpson,Closed  one referred to FAHC
Intoxication,2013-8439,10/12/13,243,10/12/13,243,WDW,Closed  one referred to ACT 1 for detox  report to CSES
Intoxication,2013-8440,10/12/13,351,10/12/13,351,Main St / University Hgts,Closed- Unfounded
Larceny,2013-8448,10/12/13,1241,10/11/13,Unknown,Redstone Apts,Open
Suspicious Persons,2013-8449,10/12/13,1531,10/12/13,1531,Mercy,Closed
Drugs-Unfounded,2013-8453,10/12/13,1902,10/12/13,1902,Tupper,Closed unfounded
Medical,2013-8456,10/12/13,2108,10/12/13,2108,University Hgts,Closed referred to FAHC by UVM rescue
Fire Alarm,2013-8457,10/12/13,2208,10/12/13,2208,University Hgts,Closed
Drugs-Unfounded,2013-8458,10/12/13,2230,10/12/13,2230,Harris,Closed unfounded
Welfare Check/Alcohol Offense,2013-8460,10/13/13,17,10/13/13,17,Redstone Green,Closed report to CSES
Intoxication,2013-8461,10/13/13,44,10/13/13,44,Main St / University Pl,Closed one referred to Corrections for detox report to CSES
Drug Possession,2013-8462,10/13/13,106,10/13/13,106,Wright,Closed report to CSES
Fire Alarm,2013-8464,10/13/13,149,10/13/13,149,McAuley,Closed
Noise,2013-8465,10/13/13,204,10/13/13,204,Redstone Lofts S268,Closed occupants warned for noise report to CSES
Drugs Unfounded,2013-8478,10/13/13,1549,10/13/13,1549,Villa,Closed Unfounded
Fire Alarm,2013-8480,10/13/13,1817,10/13/13,1817,University Hgts,Closed
Fire Alarm,2013-8484,10/13/13,2222,10/13/13,2222,Jeanne Mance,Closed
Blue Light Alarm,2013-8485,10/13/13,2318,10/13/13,2318,Jacobs House,Closed
Medical,2013-8489,10/14/13,703,10/14/13,703,Mercy,Closed
Fire Alarm,2013-8493,10/14/13,841,10/14/13,841,Living and Learning,Closed
Suspicious Event,2013-8495,10/14/13,1035,10/14/13,1035,Centennial Field,Closed
Medical,2013-8496,10/14/13,1109,10/14/13,1109,Living and Learning,Closed
Citizen Assist,2013-8497,10/14/13,1136,10/14/13,1136,Waterman,Closed
Vandalism,2013-8501,10/14/13,1356,10/14/13,1356,Coolidge,Open
Vandalism,2013-8502,10/14/13,1432,10/14/13,1432,Jeanne Mance,Open
Suspicious Person,2013-8503,10/14/13,1605,10/14/13,1605,Bailey Howe,Closed  Gone on arrival
Fire Alarm,2013-8505,10/14/13,1901,10/14/13,1901,University Hgts,Closed
Motorist Assist,2013-8506,10/14/13,1903,10/14/13,1903,Fleming Pk Lot,Closed
Medical,2013-8508,10/14/13,2046,10/14/13,2046,Millis,Closed
Burglary,2013-8510,10/14/13,2246,10/14/13,2246,Simpson,Open
Larceny,2013-8511,10/14/13,2250,10/13/2013- 10/14/2013,Unknown,Redstone Lofts Pk Lot,Open
Suspicious Person,2013-8514,10/15/13,104,10/15/13,104,Simpson,Closed Gone on arrival
DUI,2013-8515,10/15/13,209,10/15/13,209,Colchester Ave / Fletcher Pl,Closed cited into court for driving under the influence
Suspicious Behavior,2013-8516,10/15/13,803,10/15/13,803,PFG Garage,Closed
Suspicious Vehicle,2013-8518,10/15/13,1128,10/15/13,1128,East Ave / Catamount Dr,Closed -Unfounded
Recovered Property,2013-8519,10/15/13,1135,10/15/13,1135,Perkins,Closed
Drug Possession,2013-8520,10/15/13,1202,10/15/13,1202,Mercy - wooded area,Closed report to CSES
Larceny,2013-8521,10/15/13,1206,10/14/13,Unknown,Davis Hall,Open
Medical,2013-8522,10/15/13,1349,10/15/13,1349,Williams -Woodshop,Closed referred to FAHC by UVM Rescue
Larceny,2013-8526,10/15/13,1447,Unknown,Unknown,University Hgts Bike Rack,Open
Fire Alarm,2013-8527,10/15/13,1515,10/15/13,1515,Slade,Closed
Vandalism,2013-8529,10/15/13,1635,10/15/13,1635,Main Green,Open
Suspicious Behavior,2013-8531,10/15/13,2145,10/15/13,2145,Simpson,Closed report to CSES
Citizen Assist,2013-8537,10/15/13,2342,10/15/13,2342,Main St / University Pl Burlington,Closed
Noise,2013-8540,10/16/13,23,10/16/13,23,Redstone Apts 4-24,Closed-Unfounded
Agency Assist,2013-8542,10/16/13,45,10/16/13,45,163 S Willard /Skiff Hall   Burlington,Closed
Domestic Assault,2013-8543,10/16/13,115,10/16/13,115,Christie ,Closed one flash cited into court for domestic assault  report to CSES
Alcohol Offense,2013-8544,10/16/13,146,10/16/13,146,Living and Learning D,Closed report to CSES
Welfare Check / Alcohol Offense,2013-8546,10/16/13,306,10/16/13,306,Living and Learning D,Closed report to CSES
911 Hang Up /Welfare Check,2013-8547,10/16/13,607,10/16/13,607,Harris Millis,Closed report to CSES
Vandalism - Graffiti,2013-8549,10/16/13,705,Unk,Unk,Royal Tyler Theater,Open
Suspicious Event,2013-8550,10/16/13,804,Unk,Unk,Centennial Field,Closed
Vandalism,2013-8552,10/16/13,816,Unk,Unk,Millis,Open
Vandalism - Graffiti,2013-8555,10/16/13,926,Unk,Unk,Waterman,Open
Medical,2013-8556,10/16/13,947,10/16/13,947,HSRF,Closed
Accident,2013-8557,10/16/13,1003,10/16/13,1003,Davis Center Lot,Closed
Welfare Check,2013-8559,10/16/13,1033,10/16/13,1033,Chittenden,Closed
Larceny,2013-8560,10/16/13,1130,10/16/13,1100-1115,Dana Medical Library,Open
Accident,2013-8562,10/16/13,1325,10/16/13,1325,Simpson Lot,Closed
Welfare Check,2013-8566,10/16/13,1610,10/16/13,1610,Christie,Closed
Blue Light Alarm,2013-8567,10/16/13,1632,10/16/13,1632,109 S Prospect St,Closed
Citizen Assist,2013-8569,10/16/13,1844,10/16/13,1844,Waterman,Closed
Welfare Check,2013-8571,10/16/13,1919,10/16/13,1919,University Heights North 3,Closed; Rescue transported to FAHC
Larceny,2013-8574,10/16/13,2018,10/16/13,Unk,Wright,Closed referred to CSES
Blue Light Alarm,2013-8575,10/16/13,2048,10/16/13,2048,Simposn,Closed
Welfare Check,2013-8576,10/16/13,2147,10/16/13,2147,Harris,Closed
Burglary,2013-8578,10/17/13,639,10/16-17/2013,Unk,Old Mill,Open incident; 2 parties cited into court for possession of stolen property
Vandalism-Graffiti,2013-8580,10/17/13,1024,Unk,Unk,Billings,Open incident
Drugs,2013-8581,10/17/13,1324,10/17/13,1324,Jeanne Mance,Closed; unfounded
Citizen Assist,2013-8582,10/17/13,1340,10/17/13,1340,Mercy Hall Parking Lot,Closed
Motorist Assist,2013-8584,10/17/13,1638,10/17/13,1638,Harris Hall Parking Lot,Closed
Suspicious Event,2013-8591,10/17/13,2204,10/17/13,2204,Votey,Closed
DUI,2013-8602,10/18/13,120,10/18/13,120,Maple St / Summit St,Closed; subject cited for DUI
Intrusion Alarm,2013-8605,10/18/13,545,10/18/13,545,University Health Center,Closed
Motorist Assist,2013-8608,10/18/13,724,10/18/13,724,Jeanne Mance,Closed
Agency Assist,2013-8609,10/18/13,912,10/18/13,912,26 Hinesberg Rd,Closed
Fire Alarm,2013-8614,10/18/13,1354,10/18/13,1354,Living and Learning,Closed
Agency Assist,2013-8616,10/18/13,1443,10/18/13,1443,Harris,Closed
Late Reported Anonymous Sexual Assault,2013-8622,10/18/13,1811,10/6/11,Unk,Unknown Residential Hall,Closed
Suspicious Event,2013-8624,10/18/13,1844,10/16/13,Unk,Harris Mills,Closed
Vandalism,2013-8625,10/18/13,1935,Unk,Unk,University Heights North 2,Open
Blue Light Alarm,2013-8627,10/18/13,2046,10/18/13,2046,Gutterson Garage,Closed
Fire Alarm / Vandalism,2013-8634,10/18/13,2334,10/18/13,2334,University Heights North 2,Open incident
Blue Light Alarm,2013-8635,10/19/13,9,10/19/13,9,Admissions,Closed
Noise,2013-8636,10/19/13,14,10/19/13,14,Redstone Apts 4-23,"Closed, Warning"
Drugs/Alcohol Offense,2013-8639,10/19/13,109,10/19/13,109,Millis,Closed; Report to CSES
Alcohol Offense,2013-8640,10/19/13,119,10/19/13,119,S Prospect St / Maple St,Closed; Report to CSES
Trespass,2013-8641,10/19/13,141,10/19/13,141,86 S Williams St,Closed; Report to CSES
Blue Light Alarm,2013-8642,10/19/13,209,10/19/13,209,Fleming,Closed
Blue Light Alarm,2013-8643,10/19/13,214,10/19/13,214,McAuley,Closed
False Public Alarm / Alcohol Offense,2013-8644,10/19/13,224,10/19/13,224,16 Colchester Av,Closed; Tickets issued
Blue Light Alarm,2013-8645,10/19/13,229,10/19/13,229,Newman Center,Closed
Citizen Assist,2013-8646,10/19/13,254,10/19/13,254,Converse,Closed
Intoxication,2013-8647,10/19/13,302,10/19/13,302,Wills,Closed; Transported to FAHC and ACT 1
Alcohol Offense,2013-8648,10/19/13,345,10/19/13,345,Austin,Closed; Report to CSES
Citizen Assist,2013-8649,10/19/13,725,10/19/13,728,Living & Learning,Closed
Animal Problem,2013-8653,10/19/13,1232,10/19/13,1232,Ready Hall,Closed
Drug Offense,2013-8656,10/19/13,1619,10/19/13,1619,1164 Williston Rd,Open incident
Welfare Check,2013-8657,10/19/13,1703,10/19/13,1703,Harris Hall,Closed; subject located
Welfare Check,2013-8658,10/19/13,1740,10/19/13,1740,Ready Hall,Closed; subject located
Medical Assist,2013-8659,10/19/13,1803,10/19/13,1803,Royal Tyler Theatre,Closed; referred to UVM Rescue
Fire/CO Alarm,2013-8661,10/19/13,2344,10/19/13,2344,Wright Hall,Closed
Intoxication,2013-8663,10/20/13,11,10/20/13,11,Redstone Lofts N613,Closed; referred to UVM Rescue
Drugs/Alcohol Offense,2013-8664,10/20/13,47,10/20/13,47,Hunt Hall,Closed; report to CSES
Drugs,2013-8665,10/20/13,103,10/20/13,103,Chittenden Hall,Closed; report to CSES
Intoxication,2013-8666,10/20/13,115,10/20/13,115,Christie Hall,Closed; referred to UVM Rescue & report to CSES
Intoxication,2013-8667,10/20/13,122,10/20/13,122,South 1,Closed; referred to Burlington Rescue & report to CSES
Animal Problem,2013-8677,10/20/13,1151,10/20/13,1151,Centennial Woods,Closed
Agency Assist,2013-8679,10/20/13,1520,10/20/13,1520,Williston Rd / Maplefields,Closed
Burglary,2013-8680,10/20/13,1612,10/20/13,1612,McCann,Open
Agency Assist,2013-8681,10/20/13,1616,10/20/13,1616,196 College,Closed
Agency Assist,2013-8682,10/20/13,1624,10/20/13,1624,Harris,Closed
Motor Vehicle Assist,2013-8683,10/20/13,1730,10/20/13,1730,Redstone Apts,Closed
Drug Possession,2013-8684,10/20/13,1907,10/20/13,1907,Chittenden,Closed paraphernalia confiscated report to CSES
Medical,2013-8685,10/20/13,1934,10/20/13,1934,University Hgts North,Closed transported to FAHC by UVM rescue 
Drug Possession,2013-8686,10/20/13,1949,10/20/13,1949,University Hgts South,Closed paraphernalia confiscated report to CSES
Drug Possession,2013-8687,10/20/13,2007,10/20/13,2007,Living and Learning,Closed report to CSES
DUI,2013-8692,10/21/13,223,10/21/13,223,Main St / U Place,Closed subject cited into court for driving under the influence
Mental Health Issue,2013-8697,10/21/13,923,10/21/13,923,Nicholson,Closed
Agency Assist,2013-8698,10/21/13,1231,10/21/13,1231,50 Cherry St Burlington,Closed
Motorist Assist,2013-8700,10/21/13,1352,10/21/20103,1352,284 East Ave,Closed
Medical,2013-8702,10/21/13,1548,10/21/13,1548,HSRF,Closed self refer to FAHC ER
Accident,2013-8705,10/21/13,1707,10/21/13,1707,Carrigan Ave / East Ave,Closed
Medical / Welfare Check,2013-8706,10/21/13,1739,10/21/13,1739,Harris,Closed self refer to Fanny Allen 
Vandalism,2013-8708,10/21/13,2017,10/21/13,2017,Wright,Closed
Fire Alarm,2013-8709,10/21/13,2117,10/21/13,2117,Austin,Closed
Vandalism,2013-8710,10/21/13,2157,10/21/13,2157,Harris Millis,Closed
Suspicious Behavior / Alcohol Offense,2013-8713,10/21/13,2307,10/21/13,2307,Simpson,Closed Unable to locate
Drug Possession,2013-8714,10/21/13,2314,10/21/13,2314,North 2,Closed drugs and paraphernalia confiscated  report to CSES
Blue Light Alarm,2013-8725,10/22/13,1143,10/22/13,1143,PFG Garage,Closed
Agency Assist,2013-8726,10/22/13,1226,10/22/13,1226,50 Cherry St Burlington,Closed
Blue Light Alarm,2013-8730,10/22/13,1744,10/22/13,1744,PFG Garage,Closed
Larceny,2013-8731,10/22/13,1820,10/22/13,1820,Main St / University Terr,Open
