Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Blue Light Alarm,2015-2140,4/6/15,1935,4/6/15,1935,CBW Green,Closed
Intrusion Alarm,2015-2141,4/6/15,2045,4/6/15,2045,Living and Learning Commons,Closed
Motorist Assist,2015-2142,4/7/15,13,4/7/15,13,Gutterson Garage,Closed
Motorist Assist,2015-2143,4/7/15,240,4/7/15,240,Gutterson Garage,Closed
Fire Alarm,2015-2148,4/7/15,1043,4/7/15,1043,WDW,Closed
Retail Theft,2015-2152,4/7/15,1625,4/7/15,Unk,Davis Center Bookstore,Open
Drug Offense,2015-2153,4/7/15,1628,4/7/15,1628,Simpson,Closed
Parking,2015-2154,4/7/15,1743,4/7/15,1743,Spear St / PFG Rd,Closed
Welfare Check,2015-2158,4/7/15,1925,4/7/15,1925,Main St / University Pl,Closed;  not substantiated
Motorist Assist,2015-2159,4/7/15,2034,4/7/15,2034,University Height Parking Lot,Closed
Fire Alarm,2015-2160,4/7/15,2051,4/7/15,2051,Cottages 252,Closed
Intrusion Alarm,2015-2163,4/7/15,2225,4/7/15,2225,Living and Learning,Closed
Motorist Assist,2015-2167,4/8/15,6,4/8/15,6,Wing Parking Lot,Closed
Intoxication,2015-2168,4/8/15,11,4/8/15,11,Living and Learning,Closed; Transported to UVM MC and ACT 1; Report to CSES
Medical,2015-2171,4/8/15,628,4/8/15,628,Aiken,Closed referred to UVM Medical Center by UVM Rescue
Motorist Assist,2015-2174,4/8/15,1405,4/8/15,1405,East Ave / Catamount Dr,Closed
Agency Assist,2015-2178,4/9/15,5,4/9/15,5,6 Hawthorne Cir   S Burlington,Closed
Fire Alarm,2015-2183,4/9/15,54,4/9/15,54,Cottages,Closed
Motor Vehicle Complaint,2015-2184,4/9/15,1036,Fall 2014 to present,Unknown,Davis Center / Bailey Howe Walking Path,Open
Anonymous Sexual Assault,2015-2188,4/9/15,1301,Unknown,Unknown,Main Campus,Closed
Larceny,2015-2193,4/9/15,1541,4/7/15,1300,MLS,Open
Medical,2015-2194,4/9/15,1603,4/9/15,1603,Centennial Woods,Closed subject referred to UVM Medical Center by UVM Rescue
Welfare Check,2015-2195,4/9/15,1739,4/9/15,1739,Living and Learning,Closed
Intrusion Alarm,2015-2196,4/9/15,2041,4/9/15,2041,460 S Prospect St,Closed
Intrusion Alarm,2015-2197,4/9/15,2118,4/9/15,2118,460 S Prospect St,Closed
Intrusion Alarm,2015-2198,4/10/15,105,4/10/15,105,460 S Prospect St,Closed
Agency Assist,2015-2199,4/10/15,201,4/10/15,201,UVM Medical Center,Closed
Agency Assist,2015-2200,4/10/15,309,4/10/15,3/9/15,110 Kennedy Dr S Burlington,Closed
Citizen Assist,2015-2206,4/10/15,1338,4/10/15,1338,Austin,Closed
Vandalism,2015-2208,4/10/15,1343,Unknown,Unknown,Jeffords,Closed
Welfare Check,2015-2209,4/10/15,1554,4/10/15,1554,Living and Learning,Closed
Intrusion Alarm,2015-2210,4/10/15,2030,4/10/15,2030,Davis Center,Closed
Blue Light Alarm,2015-2212,4/10/15,2243,4/10/15,2243,Chittenden,Closed
Suspicious Behavior,2015-2214,4/10/15,2350,4/10/15,2350,Redstone Lofts,Closed
Agency Assist,2015-2215,4/11/15,14,4/11/15,14,Williston Rd / Dorset St,Closed
Citizen Assist,2015-2217,4/11/15,128,4/11/15,128,CBW Pk Lot,Closed
Unsecure Door,2015-2222,4/11/15,757,4/11/15,757,Visitors Center,Closed
Vandalism,2015-2223,4/11/15,801,04/10/2015 to 04/11/2015,Unknown,U Hgts Basketball Courts,Open
Fire Alarm,2015-2225,4/11/15,1659,4/11/15,1659,Kalkin,Closed
Suspicious Event,2015-2228,4/11/15,1951,4/11/15,1951,Redstone Lofts,Closed
Vandalism,2015-2229,4/11/15,2018,4/11/15,2018,U Hgts N,Open
Vandalism,2015-2230,4/11/15,2139,4/11/15,2139,U Hgts N,Closed
Suspicious Behavior,2015-2231,4/11/15,2226,4/11/15,2226,Centennial Field,Closed
Suspicious Event,2015-2232,4/11/15,2227,4/11/15,2227,BIO Research,Closed
Citizen Assist,2015-2235,4/11/15,2342,4/11/15,2342,Redstone Lofts,Closed
Noise,2015-2237,4/12/15,47,4/12/15,47,Coolidge,Closed
Fire Alarm,2015-2238,4/12/15,105,4/12/15,105,Mercy,Closed
Intoxication,2015-2240,4/12/15,137,4/12/15,137,Main St / S Williams,Closed subject referred to UVM Medical Center then to ACT 1 for detox report to CSES
Suspicious Behavior,2015-2241,4/12/15,213,4/12/15,213,Main St / University Pl,Closed
Intoxication,2015-2242,4/12/15,235,4/12/15,235,Chittenden,"Closed  subject referred to UVM Medical Center then to ACT 1 for detox , report to CSES"
Motor Vehicle Complaint,2015-2248,4/12/15,1010,4/12/15,1010,PFG,Closed
Agency Assist,2015-2251,4/12/15,1121,4/12/15,1121,262 Main St,Closed
Agency Assist,2015-2252,4/12/15,1135,4/12/15,1135,Women's Center,Closed
Fire Alarm,2015-2253,4/12/15,1254,4/12/15,1254,CWP,Closed
Medical Assist,2015-2254,4/12/15,1309,4/12/15,1309,Main St / University Hgts Rd,Closed
Motorist Assist,2015-2255,4/12/15,1442,4/12/15,1442,PFG,Closed
Larceny,2015-2256,4/12/15,2025,4/12/15,1000-1720,Patterson,Open
Agency Assist,2015-2257,4/12/15,2206,4/12/15,2206,East Terrace,Closed
Agency Assist,2015-2261,4/13/15,5,4/13/15,5,Winooski Police Dept,Closed
Agency Assist,2015-2270,4/13/15,428,4/13/15,428,Williston Rd / I89,Closed
Blue Light,2015-2273,4/13/15,1059,4/13/15,1059,Living and Learning,Closed
Larceny Bicycle,2015-2275,4/13/15,1314,3/31/15,Unk,Davis Center,Open
Agency Assist,2015-2276,4/13/15,1457,4/13/15,1457,Rowell,Closed
Agency Assist,2015-2277,4/13/15,1525,4/13/15,1525,284 East Ave,Closed
Policy Violation / Blocking Egress,2015-2279,4/13/15,1923,4/13/15,1923,Williams Hall Fire Escape,Closed
Agency Assist,2015-2281,4/13/15,2102,4/13/15,2102,284 East Ave,Closed
Welfare Check,2015-2283,4/13/15,2218,4/13/15,2218,Harris,Closed
Stalking,2015-2284,4/13/15,2234,04/10-13/2015,Unk,Wright,Open
Agency Assist,2015-2294,4/14/15,1514,4/14/15,1514,Buckham,Closed
Policy Violation / Blocking Egress,2015-2295,4/14/15,1803,4/14/15,1803,Williams Hall Fire Escape,Closed
Fire Alarm,2015-2296,4/14/15,1939,4/14/15,1939,Royal Tyler Theatre,Closed
Agency Assist,2015-2297,04/14/21015,2010,4/14/15,2010,I89 SB / Mile Marker 89,Closed
Accident,2015-2302,4/15/15,754,4/15/15,754,Range Rd Jericho,Closed
Medical,2015-2303,4/15/15,843,4/15/15,843,Billings,Closed subject referred to UVM Medical Center by UVM Rescue
Medical,2015-2305,4/15/15,1128,4/15/15,1128,UHC,Closed no transport
Citizen Assist,2015-2308,4/15/15,1328,Unknown,Unknown,East Commuter Lot,Closed
Fire Alarm,2015-2311,4/15/15,1459,4/15/15,1459,U Hgts S,Closed
Motorist Assist,2015-2315,4/15/15,1551,4/15/15,1551,Waterman,Closed
Fire Alarm,2015-2317,4/15/15,1753,4/15/15,1753,Cottages 258,Closed
Fire Alarm,2015-2318,4/15/15,1822,4/15/15,1822,Mercy,Closed
Suspicious Behavior,2015-2321,4/15/15,2317,4/15/15,2317,MAT,Closed
Noise,2015-2322,4/15/15,2355,4/15/15,2355,Redstone Green,Closed
Animal Problem,2015-2326,4/16/15,846,4/16/15,846,Gutterson Lot,Closed
Agency Assist,2015-2327,4/16/15,858,4/16/15,858,McAuley,Closed
Fire Alarm,2015-2329,4/16/15,1118,4/16/15,1118,U Heights South 1,Closed
Fire Alarm,2015-2331,4/16/15,1306,4/16/15,1306,U Heights South 1,Closed
Citizen Assist,2015-2333,4/16/15,1344,4/16/15,1344,Police Services,Closed
Welfare Check,2015-2335,4/16/15,1406,4/16/15,1406,Lafayette,Closed
Fraud,2015-2336,4/16/15,1418,Unknown,Unknown,Waterman,Open
Citizen Assist,2015-2338,4/16/15,1613,4/16/15,1613,Davis Center,Closed
Motorist Assist,2015-2339,4/16/15,1628,4/16/15,1628,Visitors Center,Closed
Larceny,2015-2340,4/16/15,1711,Unknown,Unknown,WDW,Open
Suspicious Behavior,2015-2353,4/17/15,130,4/17/15,130,Williams,Closed report to CSES
Blue Light Alarm,2015-2354,4/17/15,310,4/17/15,310,16 Colchester Ave,Closed
Fire Alarm,2015-2356,4/17/15,453,4/17/15,453,Living and Learning,Closed
Vandalism Graffiti,2015-2358,4/17/15,754,Unknown,Unknown,Catholic Center,Closed
Vandalism Graffiti,2015-2359,4/17/15,801,Unknown,Unknown,Catholic Center,Closed
Medical,2015-2362,4/17/15,1020,4/17/15,1020,Harris,Closed subject referred to UVM Medical Center by UVM Rescue
Theft of Service,2015-2363,4/17/15,1107,4/17/15,1107,Parking Garage,Closed report to CSES
Suspicious Behavior / Threats,2015-2366,4/17/15,1441,4/17/15,1402 to 1424,UHC,Closed
Noise,2015-2367,4/17/15,1556,4/15/05,1556,Royal Tyler Theatre,Closed
Fire Alarm,2015-2368,4/17/15,1606,4/17/15,1606,Fleming,Closed
Suspicious Behavior,2015-2369,4/17/15,1616,4/16/15,2300,Harris,Closed
Citizen Assist,2015-2370,4/17/15,1636,4/17/15,1636,Given,Closed
Drugs Offense,2015-2371,4/17/15,1700,4/17/15,1700,Ready,Closed; Not Substantiated
Suspicious Behavior,2015-2372,4/17/15,1754,4/17/15,Unknown,Ready,Closed
Policy Violation / Blocking Egress,2015-2374,4/17/15,1913,4/17/15,1913,Williams Fire Escape,Closed
Fire Alarm,2015-2379,4/17/15,2135,4/17/15,2135,Simpson,Closed
Fire Alarm,2015-2384,4/17/15,2326,4/17/15,2326,Davis Center,Closed
Intoxication,2015-2385,4/17/15,2334,4/17/15,2334,UHC,Closed referred to ACT1 for detox  report to CSES
Citizen Assist,2015-2386,4/17/15,2334,4/17/15,2334,Wilks,Closed
Blue Light Alarm,2015-2388,4/18/15,18,4/18/15,18,Davis,Closed
Suspicious Behavior,2015-2389,4/18/15,106,4/18/15,106,Christie,Closed
Intoxication,2015-2392,4/18/15,204,4/18/15,204,Millis,Closed referred to ACT1 for detox  report to CSES
Motorist Assist,2015-2396,4/18/15,415,4/18/15,415,Riverside Ave / Colchester Ave,Closed
Agency Assist,2015-2397,4/18/15,658,4/18/15,658,Williston Rd / White St S Burlington,Closed
Citizen Assist,2015-2398,4/18/15,1002,4/18/15,1002,Patrick Gym,Closed
Drug Possession,2015-2401,4/18/15,1243,4/17/15,Unknown,Simpson,Closed
Elevator Alarm,2015-2403,4/18/15,1302,4/18/15,1302,U Hgts North,Closed
Fire Alarm,2015-2404,4/18/15,1337,4/18/15,1337,WDW,Closed
Accident,2015-2407,4/18/15,1532,4/18/15,1532,CBW Lot,Closed
Fire Alarm,2015-2410,4/18/15,1851,4/18/15,1851,McAuley,Closed
Medical,2015-2423,4/19/15,47,4/19/15,47,Davis,Closed subject referred to UVM Medical Center
Intoxication,2015-2424,4/19/15,107,4/19/15,107,Tupper,Closed subject referred to UVM Medical Center by UVM Resscue  then to ACT 1 for detox by S Burlington Police  report to CSES
Blue Light Alarm,2015-2425,4/19/15,130,4/19/15,130,Simpson,Closed
Suspicious Behavior,2015-2431,4/19/15,233,4/19/15,233,Gutterson,Closed
Driving Under the Influence,2015-2432,4/19/15,243,4/19/15,243,Spear St / Davis Rd,Closed  subject cited into district court for driving under the influence
Suspicious Behavior,2015-2434,4/19/15,318,4/19/15,318,Gutterson,Closed
Intoxication,2015-2435,4/19/15,333,4/19/15,333,Patterson,Closed subject referred to UVM Medical Center by rescue  report to CSES
Panic Alarm,2015-2438,4/19/15,909,4/19/15,909,Continuing Ed,Closed
Brush Fire /Agency Assist,2015-2439,4/19/15,1312,4/19/15,1312,Trinity Campus,Closed
Intrusion Alarm,2015-2441,4/19/15,1813,4/19/15,1813,Waterman,Closed
Suspicious Behavior,2015-2442,4/19/15,1826,4/19/15,1600 to 1826,Living and Learning,Closed
Larceny,2015-2443,4/19/15,1833,4/18/15,1600 to 2359,Davis Center bike racks,Open
Fire Alarm,2015-2445,4/19/15,2004,4/19/15,2004,U Hgts South,Closed
Citizen Assist,2015-2450,4/20/15,204,4/20/15,204,Marsh Hall,Open
Drug Possession,2015-2454,4/20/15,423,4/20/15,423,MAT,Closed paraphernalia and drugs confiscated report to CSES
Drug Offense,2015-2456,4/20/15,734,4/20/15,734,Main Green,Closed
Safety Planning,2015-2457,4/20/15,803,4/20/15,803,Gutterson,Closed
Anonymous Sexual Assault,2015-2461,4/20/15,1154,4/16/15,Unk,University Heights Complex,Closed
Late Reported Anonymous Sexual Assault,2015-2462,4/20/15,1154,Nov-14,Unk,Main Campus,Closed
Drug Possession,2015-2468,4/20/15,1605,4/20/15,1605,Redstone Green,Closed; Report to CSES; Ticket issued
Drug Possession,2015-2469,4/20/15,1608,4/20/15,1608,Redstone Green,Closed; Report to CSES; Ticket issued
Drug Possession,2015-2470,4/20/15,1617,4/20/15,1617,Redstone Green,Closed; Report to CSES; Ticket issued
Drug Possession,2015-2471,4/20/15,1618,4/20/15,1618,Redstone Green,Closed; Report to CSES; Ticket issued
Drug Possession,2015-2472,4/20/15,1621,4/20/15,1621,Redstone Green,Closed; Report to CSES; Ticket issued
Drug Possession,2015-2473,4/20/15,1627,4/20/15,1627,Redstone Green,Closed; Report to CSES; Ticket issued
Drug Possession,2015-2474,4/20/15,1635,4/20/15,1635,Redstone Green,Closed; Report to CSES; Ticket issued
Drug Possession,2015-2475,4/20/15,1637,4/20/15,1637,Redstone Green,Closed; Report to CSES; Ticket issued
Motorist Assist,2015-2476,4/20/15,1726,4/20/15,1726,East Ave / Main St,Closed
Drug Possession,2015-2477,4/20/15,1848,4/20/15,1848,Redstone Green,Closed; Report to CSES
Drug Possession,2015-2479,4/21/15,12,4/21/15,12,University Heights North 1,Closed; Report to CSES
Motorist Assist,2015-2483,4/21/15,56,4/21/15,56,Davis Center,Closed
Traffic / Alcohol & Drug Possession,2015-2486,4/21/15,201,4/21/15,201,33 Colchester Ave,"Closed; paraphernalia, drugs and alcohol confiscated; Tickets issued"
Intrusion Alarm,2015-2489,4/21/15,817,4/21/15,817,466 S Prospect St,Closed
Fire Alarm,2015-2494,4/21/15,1219,4/21/15,1219,University Heights North 2,Closed
Medical Assist,2015-2498,4/21/15,1418,4/21/15,1418,1 S Prospect St,Closed
Suspicious Event,2015-2499,4/21/15,1615,Unk,Unk,PFG,Open
Vandalism / Graffiti,2015-2507,4/22/15,645,Unknown,Unknown,Living and Learning Commons,Closed
Medical,2015-2508,4/22/15,738,4/22/15,738,Royal Tyler Theatre,Closed subject referred to UVM Medical Center by UVM Rescue
Domestic Violence,2015SB004887,4/22/15,1324,4/21/15,2258,Quarry Hill Apts S Burlington,Closed South Burlington Police Responded to incident at non - UVM location; incident number courtesy of SBU PD
Motorist Assist,2015-2515,4/22/15,1446,4/22/15,1446,Redstone Lofts,Closed
Motorist Assist,2015-2517,4/22/15,1536,4/22/15,1536,Main St / East Ave,Closed
Larceny,2015-2518,4/22/15,1608,04/21-22/2015,Unknown,McAuley,Open
Fire Alarm,2015-2522,4/22/15,1918,4/22/15,1918,Converse,Closed
Arson,2015-2529,4/23/15,206,4/23/15,206,U Hgts North,Open
Agency Assist,2015-2532,4/23/15,940,4/23/15,940,McAuley,Closed
Agency Assist,2015-2534,4/23/15,1502,4/23/15,1502,Jeanne Mance,Closed
Fraud,2015-2535,4/23/15,1545,4/17/15,1546,Wills,Open
Agency Assist,2015-2540,4/23/15,2238,4/23/15,2238,Williston Rd / Hinesburg Rd,Closed
Noise,2015-2542,4/23/15,2314,4/23/15,2314,Redstone Apts,Closed warning issued for noise
DUI,2015-2543,4/23/15,2328,4/23/15,2328,University Terr / Main St,Closed subject cited into district court for driving under the influence
Agency Assist,2015-2544,4/23/15,2330,4/23/15,2330,Main Green,Closed
Agency Assist,2015-2545,4/23/15,2354,4/23/15,2354,Quarry Hill Rd,Closed
Noise,2015-2546,4/24/15,23,4/24/15,23,University Hgts S,Closed
Suspicious Behavior,2015-2548,4/24/15,118,4/24/15,118,Williams,Closed
Vandalism,2015-2549,4/24/15,502,4/24/15,502,Living and Learning,Open
Suspicious Behavior,2015-2550,4/24/15,537,4/24/15,537,Living and Learning,Closed
Welfare Check,2015-2553,4/24/15,1016,4/24/15,1016,59 University Terr,Closed
Threats / Harassment,2015-2554,4/24/15,1039,4/24/15,1039,Fleming,Open
Fire Alarm,2015-2555,4/24/15,1153,4/24/15,1153,University  Hgts S,Closed
Citizen Assist,2015-2559,4/24/15,1606,4/24/15,1606,University Hgts S,Closed
Accident,2015-2561,4/24/15,1718,4/24/15,1718,Mercy,Closed
Suspicious Behavior,2015-2564,4/24/15,1909,4/24/15,1909,MAT,Closed
Intoxication,2015-2569,4/25/15,9,4/25/15,9,Mercy,Closed subject referred to ACT1 for detox report to CSES
Intoxication,2015-2570,4/25/15,16,4/25/15,16,Chittenden,Closed subject referred to ACT1 for detox report to CSES
Fire Alarm,2015-2575,4/25/15,131,4/25/15,131,WDW,Closed
Suspicious Behavior,2015-2580,4/25/15,545,4/25/15,545,University Hgts S,Closed
Drugs / Alcohol Offense,2015-2583,4/25/15,1526,4/25/15,1526,Buckham Hall,Closed; report to CSES
Intoxication / Medical Assist,2015-2584,4/25/15,1557,4/25/15,1557,Davis Center,"Closed; referred to UVM Rescue, UVM Medical Center ER, ACT 1, & Corrections Detox; report to CSES"
Intoxication,2015-2585,4/25/15,1606,4/25/15,1606,Bailey Howe Green,Closed; referred to ACT 1 & report to CSES
Intoxication,2015-2586,4/25/15,1607,4/25/15,1607,Bailey Howe Green,Closed; referred to ACT 1 & report to CSES
Intoxication / Medical Assist,2015-2587,4/25/15,1615,4/25/15,1615,CBW Green,Closed; referred to UVM Rescue & UVM Medical Center ER; report to CSES
Intoxication / Medical Assist,2015-2588,4/25/15,1637,4/25/15,1637,Wills Hall Green,"Closed; referred to UVM Rescue, UVM Medical Center ER, ACT 1, & Corrections Detox; report to CSES"
Intoxication / Medical Assist,2015-2589,4/25/15,1714,4/25/15,1714,CBW Green,"Closed; referred to UVM Rescue, UVM Medical Center ER, & ACT 1; report to CSES"
Intoxication / Medical Assist,2015-2590,4/25/15,1732,4/25/15,1732,Mann Hall,Closed; non affiliate referred to UVM Rescue & UVM Medical Center ER
Intoxication / Forcible Fondling ,2015-2591,4/25/15,1736,4/25/15,1736,CBW Green,Closed; referred to ACT 1 & Corrections Detox; report to CSES and title 9 coordinator
Intoxication,2015-2592,4/25/15,1754,4/25/15,1754,Davis Center,Closed; non affiliate referred to ACT 1 & Alcohol Ticket issued
Intoxication,2015-2593,4/25/15,1816,4/25/15,1816,Converse Hall & UVM Medical Center ER,Closed; referred to ACT 1 & Corrections Detox; report to CSES
 Intoxication,2015-2594,4/25/15,1828,4/25/15,1828,Kalkin Hall,Closed; not substantiated
Intoxication / Medical Assist,2015-2595,4/25/15,1833,4/25/15,1833,Davis Center,"Closed; non affiliate referred to UVM Rescue, UVM Medical Center ER, ACT 1, & Corrections Detox"
Policy Violation / Blocking Egress,2015-2596,4/25/15,1942,4/25/15,1942,Williams Hall Fire Escape,Closed
Agency Assist / Non Criminal Incident,2015-2603,4/26/15,28,4/26/15,28,"Williston Rd, S. Burlington",Closed; assist to South Burlington Police
Vandalism,2015-2604,4/26/15,129,Unk,Unk,University Hgts N1,Open incident
Blue Light Alarm,2015-2606,4/26/15,208,4/26/15,208,Simpson Hall,Closed
Domestic Disturbance / Alcohol Offense,2015-2607,4/26/15,212,4/26/15,212,PFG Outside,Closed
Fire Alarm / Vandalism,2015-2608,4/26/15,226,4/26/15,226,Wright Hall,Closed
Agency Assist / Simple Assault,2015-2609,4/26/15,256,4/26/15,256,S Prospect St,Closed; assist to Burlington Police
Intrusion Alarm,2015-2611,4/26/15,847,4/26/15,847,Continuing Education,Closed
Medical Assist,2015-2613,4/26/15,1608,4/26/15,1608,Southwick,Closed; non affiliate referred to UVM Rescue
Drugs,2015-2615,4/26/15,1708,4/26/15,1708,McAuley Hall,Closed; not substantiated
Alcohol Offense,2015-2616,4/26/15,2151,4/26/15,2151,Simpson Hall,Closed; report to CSES
Vandalism,2015-2627,4/27/15,932,04/25-26/2015,Unk,Redstone Lofts,Closed
Fraud,2015-2631,4/27/15,1416,Unk,Unk,Redstone Apts,Closed
Fire Alarm,2015-2633,4/27/15,1844,4/27/15,1844,Trinity Cottages,Closed
Suspicious Behavior,2015-2634,4/27/15,1900,4/27/15,1900,Redstone Apts,Closed
Suspicious Behavior,2015-2635,4/27/15,2312,4/27/15,2312,McAuley Hall,Closed
Suspicious Vehicle,2015-2641,4/28/15,219,4/28/15,219,University Hgts,Closed
Medical Assist,2015-2647,4/28/15,1002,4/28/15,1002,Wing Hall,Closed; referred to UVM Rescue
Suspicious Behavior,2015-2648,4/28/15,1037,4/28/15,1037,Jeffords Hall,Closed
Fire Alarm / Drugs,2015-2649,4/28/15,1327,4/28/15,1327,University Hgts South 1,Closed; report to CSES
Medical Assist,2015-2650,4/28/15,1520,4/28/15,1520,Music Building,Closed; referred to UVM Rescue
Motorist Assist,2015-2652,4/28/15,1847,4/28/15,1847,Davis Center Green Space,Closed
Larceny,2015-2653,4/28/15,2121,4/28/15,1400-1900,Jeanne Mance,Open incident
Fire Alarm,2015-2654,4/28/15,2129,4/28/15,2129,University Hgts South 2,Closed
Suspicious Behavior,2015-2655,4/28/15,2150,4/28/15,2150,Catholic Center Outside,Closed
Fire Alarm / Drugs,2015-2656,4/28/15,2338,4/28/15,2338,University Hgts North 2,Closed; report to CSES
Suspicious Behavior,2015-2657,4/29/15,1,4/29/15,1,Living & Learning Outside,Closed
Suspicious Behavior,2015-2658,4/29/15,3,4/29/15,3,Coolidge Hall Outside,Closed
Trespassing,2015-2659,4/29/15,100,4/29/15,100,Wright Hall,Closed
Open Door,2015-2661,4/29/15,614,4/29/15,614,178 S Prospect St,Closed
