Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Suspicious Event,2017-6173,8/5/17,2325,8/5/17,2325,Wing Davis Wilks Parking Lot,Closed
Fire Alarm,2017-6178,8/6/17,47,8/6/17,47,Trinity Campus Cottages,Closed
Unsecured Premise,2017-6180,8/6/17,109,8/6/17,109,Torrey Hall,Closed
Unsecured Premise,2017-6182,8/6/17,858,8/6/17,858,Aiken Forestry Sciences,Closed
Citizen Assist - Safety Escort,2017-6183,8/6/17,1141,8/6/17,1141,Davis Hall,Closed
Citizen Assist,2017-6184,8/6/17,1206,8/6/17,1206,Centennial Woods,Closed
Agency Assist,2017-6201,8/7/17,23,8/7/17,23,"E Allen St, Winooski",Closed; assist to Winooski Police
Vandalism,2017-6202,8/7/17,29,8/7/17,29,Wright Hall,Open incident
Traffic / Drugs,2017-6203,8/7/17,38,8/7/17,38,Colchester Ave / East Ave,Closed; marijuana ticket issued
Suspicious Vehicle,2017-6204,8/7/17,56,8/7/17,56,Robinson Hall Roadway,Closed
Suspicious Behavior / Trespassing,2017-6208,8/7/17,824,8/7/17,824,Coolidge Hall,Closed; affiliate referred to Residential Life
Welfare Check,2017-6210,8/7/17,854,8/7/17,854,UVM Police Services,Closed
Agency Assist,2017-6211,8/7/17,923,8/7/17,923,"Ascutney, VT",Closed; assist to Green Mountain CISM
Citizen Assist,2017-6213,8/7/17,1027,8/7/17,1027,"CVU Rd, Hinesburg",Closed
Trespassing,2017-6214,8/7/17,1052,8/7/17,1052,Centennial Woods,Closed; non affiliate trespassed from UVM Campus
Drugs,2017-6215,8/7/17,1104,8/7/17,1104,Central Campus Housing East Wing Outside,Closed
Agency Assist / Accident,2017-6220,8/7/17,1625,8/7/17,1625,Riverside Ave / Hillside Ter,Closed; assist to Burlington Police
Animal Problem,2017-6223,8/7/17,1945,8/7/17,1945,Davis Center,Closed
Citizen Assist,2017-6225,8/7/17,2016,8/7/17,2016,Main St / S Prospect St,Closed
Agency Assist / DUI,2017-6232,8/8/17,839,7/30/17,305,"George St / Pearl St, Burlington",Closed; assist to Burlington Police
Fire Alarm,2017-6251,8/8/17,1801,8/8/17,1801,Votey,Closed
Unsecured Premise,2017-6262,8/8/17,2318,8/8/17,2318,Living & Learning,Closed
Alarm,2017-6265,8/9/17,221,8/9/17,221,Sheraton Hotel Parking Lot,Closed
Agency Assist / Suspicious Odor,2017-6274,8/9/17,1316,8/9/17,1316,Catholic Center,Closed; Assist to BFD
Agency Assist,2017-6276,8/9/17,1545,8/9/17,1545,"29 Union St, Windsor",Closed; Assist to Green Mountain Critical Incident Stress Management Team
Vandalism Graffiti,2017-6278,8/9/17,1833,Unk,Unk,Sichel,Open
Motor Vehicle Complaint / Agency Assist,2017-6281,8/9/17,2024,8/9/17,2024,60 Midas Dr,Closed; Assist to SBPD
Citizen Assist,2017-6291,8/9/17,2325,8/9/17,2325,University Heights South 1,Closed
Blue Light Alarm,2017-6299,8/10/17,622,8/10/17,622,Davis Center,Closed
Fire Alarm,2017-6304,8/10/17,1703,8/10/17,1703,Redstone Hall,Closed
Citizen Assist,2017-6305,8/10/17,1719,8/10/17,1719,Billings Lot,Closed
Simple Assault / Domestic Assault,2017-6308,8/10/17,1840,8/10/17,1840,PFG,Closed
Unsecured Premise,2017-6315,8/10/17,2145,8/10/17,2145,Living and Learning,Closed
Suspicious Event,2017-6317,8/11/17,12,8/11/17,12,Centennial Field,Closed
Fire Alarm,2017-6318,8/11/17,15,8/11/17,15,Villa,Closed
Fire Alarm,2017-6326,8/11/17,542,8/11/17,542,258 Colchester Ave,Closed
Accident,2017-6330,8/11/17,826,8/11/17,826,CWP Lot,Closed
Agency Assist,2017-6337,8/11/17,1153,8/11/17,1153,"32 Lower Welden St, St Albans",Closed; Assist to Green Mountain Critical Incident Stress Management Team
Animal Problem,2017-6338,8/11/17,1206,8/11/17,1206,Votey Lot,Closed
Motorist Assist,2017-6339,8/11/17,1241,8/11/17,1241,Williston Rd / Spear St,Closed
Larceny,2017-6348,8/11/17,1559,08/-11/2017,Unk,Perkins,Open
Intrusion Alarm,2017-6350,8/11/17,1701,8/11/17,1701,Fleming,Closed
Traffic / DLS,2017-6358,8/11/17,1918,8/11/17,1918,Main St / S Prospect St,Closed; Cited into court for Driving Criminally Suspended License and Violations of Conditions of Release 
Citizen Assist,2017-6360,8/11/17,1956,8/11/17,1956,Wing,Closed
Intoxication / Medical Assist,2017-6368,8/12/17,304,8/12/17,304,Redstone Lofts North,Closed; UVM Rescue transported to UVM MC
Citizen Assist,2017-6371,8/12/17,921,8/12/17,921,Virtue Field,Closed
Unsecured Premise / Recovered Property,2017-6373,8/12/17,1025,8/12/17,1025,Redstone Hall,Closed
Stalking,2017-6374,8/12/17,1033,8/11/17,820,Philosophy Building,Open; referred to Title IX coordinator
Agency Assist / Traffic,2017-6375,8/12/17,1226,8/12/17,1226,"Williston Rd, So. Burlington",Closed; assist to So. Burlington Police
Larceny,2017-6377,8/12/17,1816,8/12/17,Unk,Central Campus Residential Housing Outside,Open incident
Unsecured Premise,2017-6390,8/12/17,2201,8/12/17,2201,Davis Center,Closed
Blue Light Alarm,2017-6391,8/12/17,2204,8/12/17,2204,Redstone Campus Path,Closed
Drugs,2017-6394,8/12/17,2228,8/12/17,2228,Redstone Apts Parking Lot,Closed; non affiliate issued Marijuana Ticket
Agency Assist,2017-6404,8/13/17,433,8/13/17,433,"I 89 @ Exit 15, Winooski",Closed; assist to Winooski Police
Animal Problem,2017-6410,8/13/17,1424,8/13/17,1424,Stafford Greenhouse,Closed
Traffic / Driving While Suspended,2017-6415,8/13/17,1534,8/13/17,1534,"Shelburne Rd / Locust St, Burlington",Closed; non affiliate cited into court for Driving While Suspended
Agency Assist / Alarm,2017-6416,8/13/17,1618,8/13/17,1618,East Terr. & Virtue Field,Closed; assist to So. Burlington Police
Unsecured Premise,2017-6417,8/13/17,1714,8/13/17,1714,University Health Center,Closed
Agency Assist / Welfare Check,2017-6421,8/13/17,2012,8/13/17,2012,Williston Rd / East Ave,Closed; non affiliate located and transported to UVM MC ER & assist to So. Burlington Police
Blue Light Alarm,2017-6424,8/13/17,2146,8/13/17,2146,Redstone Campus Path,Closed
Citizen Assist,2017-6428,8/14/17,554,8/14/17,554,Nolin House,Closed
Animal Problem,2017-6429,8/14/17,826,8/14/17,826,Jeffords Hall Parking Lot,Closed
Intrusion Alarm,2017-6432,8/14/17,1052,8/14/17,1052,UVM Farm,Closed
911 Hang Up,2017-6435,8/14/17,1154,8/14/17,1154,Main Campus Construction Trailer,Closed
Suspicious Odor / Fire Alarm,2017-6436,8/14/17,1453,8/14/17,1453,Living & Learning Commons,Closed
Computer Crime,2017-6437,8/14/17,1526,Unk,Unk,UVM Police Services,Open incident
Agency Assist,2017-6442,8/14/17,1936,8/14/17,1936,Pearl St / Orchard Ter.,Closed; assist to Burlington Police
Suspicious Vehicle,2017-6447,8/15/17,22,8/15/17,22,"Riverside Ave, Burlington",Closed
Arrest on Warrant,2017-6448,8/15/17,30,8/15/17,30,"Riverside Ave, Burlington",Closed; non affiliate lodged at Corrections on Arrest Warrant
Traffic / Drugs,2017-6449,8/15/17,217,8/15/17,217,"Interstate 89, So. Burlington",Open incident
Agency Assist,2017-6462,8/15/17,1758,8/15/17,1758,"East Allen St, Winooski",Closed; assist to Winooski Police
Suspicious Vehicle,2017-6465,8/15/17,2214,8/15/17,2214,Jeanne Mance Parking Lot,Closed
Welfare Check,2017-6475,8/16/17,13,8/16/17,13,Main St / S Williams St,Closed
Suspicious Activity / Recovered Stolen Property,2017-6476,8/16/17,19,8/16/17,19,Maple St / S Prospect St,Closed
Suspicious Behavior / Drugs,2017-6477,8/16/17,127,8/16/17,127,Riverside Ave / Intervale Rd,Closed
Suspicious Behavior,2017-6478,8/16/17,131,8/16/17,131,UVM Main Green,Closed
Traffic / DUI,2017-6479,8/16/17,153,8/16/17,153,"Williston Rd @ Double Tree Hotel, So. Burlington",Closed; non affiliate cited into court for DUI
Mental Health Issue,2017-6481,8/16/17,744,8/16/17,744,Cage Heating,Closed; UVM Rescue transported to Med Center
Fraud,2017-6483,8/16/17,846,8/16/17,846,1 S Prospect St,Open
Assist Other,2017-6487,8/16/17,1301,8/16/17,1301,Centennial Woods,Closed
Citizen Assist,2017-6491,8/16/17,1839,8/16/17,1839,Given,Closed
Vandalism Graffiti,2017-6501,8/17/17,458,Unk,Unk,Rowell,Open
Elevator Alarm,2017-6502,8/17/17,609,8/17/17,609,Living and Learning,Closed
Intrusion Alarm,2017-6515,8/17/17,1859,8/17/17,1859,Fleming,Closed
Stalking,2017-6517,8/17/17,2029,8/17/17,2029,Hamilton,Open; referred to Title IX
Intrusion Alarm,2017-6518,8/17/17,2115,8/17/17,2115,Fleming,Closed
Motorist Assist,2017-6519,8/17/17,2141,8/17/17,2141,Hamilton Lot,Closed
Assist Other,2017-6527,8/18/17,1247,8/18/17,1247,Living and Learning,Closed
Medical Assist,2017-6528,8/18/17,1319,8/18/17,1319,Fitness Center,Closed; UVM Rescue transported to UVM MC
Fire Alarm,2017-6529,8/18/17,1338,8/18/17,1338,256 Colchester Ave,Closed
Intrusion Alarm,2017-6536,8/18/17,1941,8/18/17,1941,Waterman,Closed
Mental Health Issue,2017-6542,8/18/17,2330,8/18/17,2330,Riverside Ave / Colchester Ave,Closed
Traffic / DUI,2017-6548,8/19/17,258,8/19/17,258,I 89 NB / MM 89,Closed; Cited into court for DUI
Agency Assist,2017-6551,8/19/17,600,8/19/17,600,"Interstate 89, So. Burlington",Closed; assist to Vermont State Police
Unsecured Premise,2017-6561,8/19/17,2137,8/19/17,2137,Alumni House,Closed
Citizen Assist / Safety Escort,2017-6563,8/19/17,2233,8/19/17,2233,Southwick,Closed
Agency Assist / Welfare Check,2017-6575,8/20/17,206,8/20/17,206,UVM Main Green,Closed; assist to Burlington Police
Vandalism - Graffiti,2017-6578,8/20/17,1035,Unk,Unk,Sichel Hall,Open incident
Traffic / DLS,2017-6581,8/20/17,1200,8/20/17,1200,Riverside Ave / Colchester Ave,Closed; non affiliate cited into court for Driving While Suspended
Welfare Check,2017-6582,8/20/17,2038,8/19/17,2146,Wing Hall,Closed; referred to UVM Residential Life
Agency Assist / Welfare Check,2017-6585,8/20/17,2324,8/20/17,2324,"Williston Rd, So. Burlington",Closed; assist to So. Burlington Police
Agency Assist / Welfare Check,2017-6586,8/20/17,2324,8/20/17,2324,"Shelburne Rd, So. Burlington",Closed; assist to So. Burlington Police
Agency Assist / Intoxication,2017-6594,8/21/17,147,8/21/17,147,S Winooski Ave / Cherry St,Closed; assist to Burlington Police & non affiliate detoxed at ACT 1
Welfare Check,2017-6601,8/21/17,1355,8/21/17,1355,College St / S Winooski Ave,Closed
Fire / CO Alarm,2017-6602,8/21/17,1415,8/21/17,1415,University Hgts South 1,Closed
Suspicious Behavior,2017-6606,8/21/17,2027,8/21/17,2027,Main Campus Construction Area,Closed; non substantiated
Fire Alarm,2017-6614,8/22/17,11,8/22/17,11,Trinity Campus Villa,Closed
Suspicious Behavior,2017-6616,8/22/17,110,8/22/17,110,"Williston Rd, So. Burlington",Closed
Fire Alarm,2017-6618,8/22/17,720,8/22/17,720,Christie Wright Patterson,Closed
Medical Assist,2017-6627,8/22/17,1035,8/22/17,1035,Old Mill,Closed; affiliate transported to UVM MC ER via UVM Rescue
Traffic / Drugs,2017-6629,8/22/17,1253,8/22/17,1253,Jeffords Hall Parking Lot,Closed
Medical Assist,2017-6630,8/22/17,1300,8/22/17,1300,CCRH East Wing,Closed; affiliate referred to UVM Rescue
Medical Assist,2017-6631,8/22/17,1344,8/22/17,1344,CCRH West Wing,Closed; non affiliate referred to UVM Rescue
Agency Assist,2017-6632,8/22/17,1604,8/22/17,1604,Davis Center,Closed
Agency Assist,2017-6633,8/22/17,1607,8/22/17,1607,Main St / Summit St,Closed; assist to Burlington Police
Fire Alarm,2017-6634,8/22/17,1635,8/22/17,1635,Jeanne Mance,Closed
Property Damage,2017-6635,8/22/17,1818,8/22/17,1818,Alumni House,Closed
Intrusion Alarm,2017-6636,8/22/17,1819,8/22/17,1819,"Training & Compliance, Ryan St, Essex",Closed
Intrusion Alarm,2017-6637,8/22/17,1848,8/22/17,1848,Southwick,Closed
Agency Assist / Stalking,2017-6641,8/22/17,2229,8/22/17,2229,Various on & off campus locations,Closed; assist to So. Burlington Police & referred to Title IX; non affiliate lodged at corrections by So. Burlington Police for Stalking & trespassed from UVM Campus
Intrusion Alarm,2017-6642,8/22/17,2325,8/22/17,2325,Waterman,Closed
Fire Alarm,2017-6652,8/23/17,1226,8/23/17,1226,439 College St,Closed
Accident,2017-6653,8/23/17,1239,8/23/17,1239,Main St / S Prospect St,Closed
Motorist Assist,2017-6655,8/23/17,1424,8/23/17,1424,College St / S Prospect St,Closed
Mental Health Issue,2017-6657,8/23/17,1735,8/23/17,1735, Bailey Howe Outside,Closed; UVM Rescue transported to Med Center
Intrusion Alarm,2017-6658,8/23/17,1837,8/23/17,1837,Southwick,Closed
Agency Assist,2017-6668,8/24/17,748,8/24/17,748,Essex,Closed; Assist to BPD
Fire Alarm,2017-6669,8/24/17,1011,8/24/17,1011,Jeanne Mance,Closed
Medical Assist,2017-6673,8/24/17,1219,8/24/17,1219,Redstone Lofts North,Closed; UVM Rescue assessed on scene no transport
Fire Alarm,2017-6675,8/24/17,1312,8/24/17,1312,Votey,Closed
Suspicious Event,2017-6682,8/24/17,1932,8/24/17,1932,Alumni House,Closed
Welfare Check,2017-6685,8/24/17,2015,8/24/17,2015,Ira Allen Chapel Outside,Closed
Agency Assist / Accident,2017-6686,8/24/17,2020,8/24/17,2020,Colchester Ave / Mansfield Ave,Closed; Assist to BPD
Ordinance Violation / Tampering with Fire Safety Devices,2017-6694,8/24/17,2219,8/24/17,2219,University Heights South 2,Closed; Report to CSC and Fire Marshall
Welfare Check,2017-6696,8/24/17,2239,8/24/17,2239,University Pl / Colchester Ave,Closed
Agency Assist,2017-6701,8/25/17,146,8/25/17,146,University Pl / Colchester Ave,Closed; Assist to BPD
Medical Assist,2017-6706,8/25/17,1343,8/25/17,1343,CCRH,Closed; UVM Rescue assessed on scene no transport
Medical Assist,2017-6708,8/25/17,1459,8/25/17,1459,Coolidge,Closed; UVM Rescue transported to UVM MC
Agency Assist / Fire,2017-6709,8/25/17,1521,8/25/17,1521,705 Spear St Outside,Closed; Assist SBPD
Medical Assist,2017-6710,8/25/17,1718,8/25/17,1718,CCRH,Closed; UVM Rescue transported to UVM MC
Welfare Check,2017-6716,8/25/17,2057,8/25/17,2057,Richardson,Closed
Medical Assist,2017-6717,8/25/17,2129,8/25/17,2129,CCRH,Closed; UVM Rescue transported to UVM MC
Drugs,2017-6722,8/25/17,2223,8/25/17,2223,Millis,Closed; Unfounded
Citizen Assist,2017-6727,8/26/17,1030,8/26/17,1030,CCRH,Closed
Citizen Assist,2017-6734,8/26/17,1445,8/26/17,1445,Wilks Hall,Closed
Drugs,2017-6737,8/26/17,1702,8/26/17,1702,Wing Hall,Closed; report to CSC
Citizen Assist,2017-6738,8/26/17,1725,8/26/17,1725,PFG Ice Rink,Closed
Motorist Assist,2017-6740,8/26/17,1822,8/26/17,1822,Redstone Campus,Closed
Citizen Assist,2017-6742,8/26/17,1849,8/26/17,1849,Carrigan Dr / Beaumont Ave,Closed
Alcohol Offense,2017-6745,8/26/17,2020,8/26/17,2020,Simpson Hall Outside,Closed; report to CSC
Medical Assist / Intoxication,2017-6752,8/26/17,2319,8/26/17,2319,Mercy Hall,Closed; affiliate transported to UVM MC ER via UVM Rescue; report to CSC
Welfare Check,2017-6753,8/26/17,2347,8/26/17,2347,Colchester Ave / Mansfield Ave,Closed
Drugs,2017-6755,8/27/17,44,8/27/17,44,Redstone Campus Outside,Closed; report to CSC
Fire Alarm,2017-6756,8/27/17,45,8/27/17,45,McAuley Hall,Closed
Drugs,2017-6757,8/27/17,145,8/27/17,145,Coolidge Hall Outside,Closed; report to CSC
Larceny,2017-6762,8/27/17,1102,08/26-27/2017,1700-1000,McAuley Hall Bike Rack,Open incident
Motorist Assist,2017-6767,8/27/17,1340,8/27/17,1340,"I 89 / Exit 15, Winooski",Closed
Citizen Assist,2017-6769,8/27/17,1407,8/27/17,1407,Austin Hall Outside,Closed
Intrusion Alarm / Unsecured Premise,2017-6772,8/27/17,1635,8/27/17,1635,Fleming,Closed
Larceny,2017-6774,8/27/17,2043,08/26-27/2017,0100-1800,Harris Millis Bike Rack,Open incident
Unsecured Premise,2017-6775,8/27/17,2107,8/27/17,2107,Bio Research,Closed
Agency Assist / Driving while Suspended,2017-6780,8/27/17,2307,8/27/17,2307,Quarry Hill Rd / Spear St,Closed; assist to So. Burlington Police
Suspicious Event,2017-6786,8/28/17,129,8/28/17,129,McAuley Hall Parking Lot,Closed
Stalking,2017-6790,8/28/17,755,Various,Various,Off Campus Locations & Wright Hall,Closed; referred to Title IX Coordinator
Unsecured Premise,2017-6791,8/28/17,815,8/28/17,815,Interfaith Center,Closed
Accident - Property Damage,2017-6795,8/28/17,1414,8/28/17,0525-1414,Given Parking Lot,Closed
Parking Violation,2017-6797,8/28/17,1514,8/28/17,1514,Sichel Hall Parking Lot,Closed
Medical Assist,2017-6799,8/28/17,1710,8/28/17,1710,Christie Wright Patterson,Closed; affiliate transported to UVM MC via So. Burlington Rescue
Medical Assist,2017-6800,8/28/17,1728,8/28/17,1728,Waterman Parking Lot,Closed; affiliate transported to UVM MC via UVM Rescue
Accident - Leaving the Scene,2017-6801,8/28/17,1806,8/28/17,Unk,Adams House Parking Lot,Open incident
Agency Assist,2017-6802,8/28/17,1947,8/28/17,1947,UVM Police Services,Closed; assist to Colchester Police
Unsecured Premise,2017-6804,8/28/17,2154,8/28/17,2154,Marsh Austin Tupper,Closed
Suspicious Behavior,2017-6805,8/28/17,2203,8/28/17,2203,Mason Simpson Hamilton Outside,Closed; non substantiated
Noise,2017-6807,8/28/17,2244,8/28/17,2244,Redstone Apts,Closed; noise warning issued
Welfare Check,2017-6808,8/28/17,2248,8/28/17,2248,Fleming Outside,Closed
Suspicious Behavior,2017-6809,8/28/17,2304,8/28/17,2304,S Willard St / Pearl St,Closed
Drugs,2017-6810,8/28/17,2328,8/28/17,2328,Hamilton Hall,Closed; report to CSC
Suspicious Behavior / Agency Assist,2017-6815,8/29/17,257,8/29/17,257,Riverside Ave,Closed; assist to Burlington Police
Suspicious Activity,2017-6816,8/29/17,306,8/29/17,306,East Campus Outside,Closed; non substantiated
Citizen Assist,2017-6818,8/29/17,334,8/29/17,334,Wing Davis Wilks,Closed
Drugs,2017-6825,8/29/17,1141,8/29/17,1141,Hunt Parking Lot,Closed; report to CSC
Drugs / Alcohol Offense,2017-6834,8/29/17,2308,8/29/17,2308,Marsh,Closed; Report to CSC
Fire Alarm,2017-6842,8/30/17,1018,8/30/17,1018,McAuley,Closed
Mental Health Issue,2017-6847,8/30/17,1305,8/30/17,1305,Wright CAPS Office,Closed; Transported to CRISIS
Stalking,2017-6848,8/30/17,1321,Unk,Unk,Patterson,Closed; Report to Title IX
Medical Assist,2017-6855,8/30/17,1712,8/30/17,1712,University Heights North 2,Closed; UVM Rescue transported to UVM MC
Blue Light Alarm,2017-6863,8/30/17,2250,8/30/17,2250,Redstone Path,Closed
Unsecure Premise,2017-6868,8/31/17,220,8/31/17,220,PFG,Closed
Citizen Assist,2017-6869,8/31/17,235,8/31/17,235,East Campus,Closed
Welfare Check,2017-6870,8/31/17,549,8/31/17,549,Living and Learning,Closed
Blue Light Alarm,2017-6871,8/31/17,549,8/31/17,549,Mercy,Closed
Larceny Bicycle,2017-6874,8/31/17,1009,Unk,Unk,Living and Learning Outside,Open
Medical Assist,2017-6876,8/31/17,1202,8/31/17,1202,Living and Learning,Closed; UVM Rescue transported to UVM MC
Drugs,2017-6883,8/31/17,1849,8/31/17,1849,Millis,Closed; Report to CSC
Agency Assist,2017-6884,8/31/17,2010,8/31/17,2010,1 North Ave,Closed; Assist to BPD
Arrest on Warrant,2017-6885,8/31/17,2141,8/31/17,2141,315 Quarry Hill Rd,Closed; Transported to Corrections
Drugs,2017-6889,8/31/17,2316,8/31/17,2316,Wing,Closed; Report to CSC
