Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Medical Assist,2013-1044,2/4/13,1157,2/4/13,1157,Davis Center,Closed; referred to Burlington Rescue
Agency Assist,2013-1045,2/4/13,1224,2/4/13,1224,284 East Ave,Closed
Citizen Assist,2013-1046,2/4/13,1244,2/4/13,1244,WDW,Closed
Open Door,2013-1047,2/4/13,1310,2/4/13,1310,308 S. Prospect St,Closed
Agency Assist,2013-1048,2/4/13,1335,2/4/13,1335,284 East Ave.,Closed
Accident,2013-1049,2/4/13,1647,2/4/13,1647,Carrigan Dr / East Ave,Closed
Intoxication,2013-1055,2/4/13,2249,2/4/13,2249,Main St / University Heights,Closed; unfounded
Drugs,2013-1088,2/5/13,1614,2/5/13,1614,South 1,Closed
Drugs,2013-1106,2/5/13,2358,2/5/13,2358,Marsh Hall,Closed; unfounded
Agency Assist,2013-1111,2/6/13,45,2/6/13,45,Williston Rd / Dorset St,Closed
Agency Assist,2013-1120,2/6/13,320,2/6/13,320,"Shelburne Rd, S. Burlington",Closed
ATM Alarm,2013-1122,2/6/13,711,2/6/13,711,Davis Center,Closed
Agency Assist,2013-1130,2/6/13,1110,2/6/13,1110,Bailey Howe,Closed
Burglary,2013-1137,2/6/13,1438,2/6/13,1428,Votey,Open
Larceny,2013-1138,2/6/13,1455,2/6/13,1355,PFG,Open
Burglary,2013-1141,2/6/13,1757,2/6/13,Unk,Cook,Open
Suspicious Person,2013-1143,2/7/13,1958,2/7/13,1958,Centennial Field,Closed
Drugs,2013-1148,2/7/13,24,2/7/13,24,Richardson,Closed; Report to CSES
Alcohol Offense,2013-1161,2/7/13,938,2/6/13,1930,Coolidge,Open
Accident,2013-1179,2/7/13,1503,2/7/13,1503,1 S Prospect St,Closed
Drugs,2013-1187,2/7/13,1909,2/7/13,1909,Tupper,Closed; Report to CSES
Drugs,2013-1196,2/7/13,2314,2/7/13,2314,Tupper,Closed; Unfounded
Disorderly Conduct,2013-1200,2/8/13,21,2/8/13,21,Simpson,Closed; Cited into court for Disorderly Conduct; Non-aff cited into court for Disorderly Conduct
Domestic Assault,2013-1201,2/8/13,117,2/8/13,117,Converse,Closed; subject cited for Domestic Assault & Violations of Conditions of Release
Citizen Assist,2013-1202,2/8/13,258,2/8/13,258,East Av / Catamount Dr,Closed
Agency Assist,2013-1204,2/8/13,724,2/8/13,724,Carrigan Av / East Av,Closed
Fire Alarm,2013-1208,2/8/13,1448,2/8/13,1448,Fleming,Closed
Suspicious Event,2013-1210,2/8/13,1626,2/8/13,1626,UVM Farm,Closed
Intrusion Alarm,2013-1211,2/8/13,1710,2/8/13,1710,1 S Prospect St,Closed
Agency Assist,2013-1212,2/8/13,1910,2/8/13,1910,Richardson,Closed
Medical Assist,2013-1214,2/8/13,2239,2/8/13,2239,Simpson,Closed; UVM Rescue transported to FAHC
Intoxication,2013-1215,2/8/13,2253,2/8/13,2253,1205 Williston Rd,Closed; Transported to ACT 1
Blue Light Alarm,2013-1218,2/9/13,29,2/9/13,29,16 Colchester Av,Closed
Drugs,2013-1219,2/9/13,33,2/9/13,33,Spear St / Main St,Closed; Report to CSES
Fire Alarm / Drugs,2013-1220,2/9/13,38,2/9/13,38,Chittenden,Closed; Report to CSES; Cited into court for Poss. of Marijuana and Poss. of Stimulants
Blue Light Alarm,2013-1222,2/9/13,131,2/9/13,131,16 Colchester Av,Closed
Intoxication,2013-1223,2/9/13,135,2/9/13,135,Simpson,Closed; Transported to ACT 1 and Corrections for Detox
Citizen Assist,2013-1224,2/9/13,205,2/9/13,205,Main St / University Pl,Closed
Motorist Assist,2013-1225,2/9/13,224,2/9/13,224,Cliff St / Summit St,Closed
Medical Assist,2013-1226,2/9/13,414,2/9/13,414,Millis,Closed; UVM Rescue transported to FAHC
Intrusion Alarm,2013-1227,2/9/13,625,2/9/13,625,1 S Prospect St,Closed
Vehicle Fire,2013-1230,2/9/13,1112,2/9/13,1112,1 S Prospect St,Closed
Motorist Assist,2013-1234,2/9/13,1354,2/9/13,1354,811 Main St,Closed
Motorist Assist,2013-1239,2/9/13,1609,2/9/13,1609,Williston Rd / I89,Closed
Drugs,2013-1242,2/9/13,1903,2/9/13,1903,Wilks,Closed; Report to CSES
Agency Assist,2013-1243,2/9/13,1915,2/9/13,1915,155 Dorset St,Closed
Fire Alarm,2013-1247,2/9/13,2159,2/9/13,2159,Patterson,Closed
Drugs,2013-1249,2/9/13,2319,2/9/13,2319,Jeanne Mance,Closed; Report to CSES
Blue Light Alarm,2013-1250,2/9/13,2323,2/9/13,2323,Nolan House,Closed
Intoxication,2013-1258,2/10/13,126,2/10/13,126,Main St / University Terr,Closed; Transported to ACT 1
Intoxication,2013-1259,2/10/13,131,2/10/13,131,Coolidge,Closed; Rescue transported to FAHC; Transported to ACT 1
Property Damage,2013-1268,2/10/13,1038,2/10/13,1038,HSRF,Closed
Drugs,2013-1275,2/10/13,2142,2/10/13,2142,Converse Hall,Closed; unfounded
Intrusion Alarm,2013-1284,2/11/13,1,2/11/13,1,460 S. Prospect St,Closed
Drugs,2013-1297,2/11/13,1210,2/11/13,1210,South 1,Closed; unfounded
Suspicious Event,2013-1298,2/11/13,1212,Unk,Unk,Living & Learning D Building,Closed
Fire Alarm,2013-1308,2/11/13,1709,2/11/13,1709,Wing Davis Wilks,Closed
Medical Assist,2013-1311,2/11/13,2123,2/11/13,2123,Harris Hall,Closed; referred to UVM Rescue
Fire Alarm,2013-1313,2/11/13,2243,2/11/13,2243,Coolidge Hall,Closed
Drugs,2013-1315,2/11/13,2327,2/11/13,2327,Wright Hall,Closed; report to CSES
Suspicious Event,2013-1316,2/11/13,2331,2/11/13,2331,Christie Wright Patterson,Closed
Medical Assist,2013-1323,2/12/13,1028,2/12/13,1028,Angell Hall,Closed; referred to UVM Rescue
Suspicious Person,2013-1324,2/12/13,1032,2/12/13,1032,Mercy Hall,Closed
Larceny,2013-1328,2/12/13,1515,2/9/13,1400,PFG,Open incident
Citizen Assist,2013-1329,2/12/13,1635,2/12/13,1635,Parking Garage,Closed
Agency Assist,2013-1330,2/12/13,1703,2/12/13,1703,Wills Hall,Closed
Drugs,2013-1334,2/12/13,1920,2/12/13,1920,Wills Hall,Closed; report to CSES
Blue Light Alarm,2013-1335,2/12/13,1931,2/12/13,1931,Colchester Research Facility,Closed
Drugs,2013-1336,2/12/13,2028,2/12/13,2028,Converse Hall,Closed; report to CSES
Drugs / Alcohol Offense,2013-1338,2/12/13,2153,2/12/13,2153,Austin Hall,Closed; report to CSES
Motorist Assist,2013-1350,2/13/13,744,2/13/13,744,Davis Center,Closed
Drugs,2013-1363,2/13/13,1415,2/13/13,1415,Chittenden,Closed
Drugs,2013-1364,2/13/13,1538,2/13/13,1538,Converse,Closed; Report to CSES
Drugs,2013-1365,2/13/13,1616,2/13/13,1616,University Heights South 2,Closed
Medical Assist,2013-1366,2/13/13,1650,2/13/13,1650,PFG,Closed; UVM Rescue evaluated on scene
Suspicious Person,2013-1367,2/13/13,1811,2/13/13,1811,PFG,Closed; Unfounded
Agency Assist,2013-1371,2/13/13,1932,2/13/13,1932,1 North Av,Closed
Motorist Assist,2013-1375,2/13/13,2230,2/13/13,2230,Redstone Green,Closed
Agency Assist,2013-1393,2/14/13,943,2/14/13,943,Main St / S Prospect St,Closed
Larceny,2013-1406,2/14/13,1421,Unk,Unk,Wright,Open
Accident,2013-1410,2/14/13,1615,2/14/13,1615,University Heights Lot,Closed
Drugs,2013-1413,2/14/13,1841,2/14/13,1841,Harris,Closed
Agency Assist,2013-1414,2/14/13,1909,2/14/13,1909,Winooski Police Department,Closed
Drugs,2013-1415,2/14/13,1940,2/14/13,1940,University Heights North 2,Closed
Larceny,2013-1417,2/14/13,2017,2/14/13,2017,Buckham,Open
Fire Alarm,2013-1418,2/14/13,2113,2/14/13,2113,Patterson,Closed
Blue Light Alarm / Alcohol Offense,2013-1433,2/15/13,108,2/15/13,108,322 S Prospect St,Closed; Report to CSES
Blue Light Alarm,2013-1434,2/15/13,108,2/15/13,108,460 S Prospect St,Closed
Disorderly Conduct / Drug & Alcohol Offense,2013-1438,2/15/13,150,2/15/13,150,Austin,Open
Suspicious Person,2013-1439,2/15/13,155,2/15/13,155,Jeanne Mance,Closed
Drugs,2013-1440,2/15/13,203,2/15/13,203,Marsh,Closed; Report to CSES
Intrusion Alarm,2013-1441,2/15/13,339,2/15/13,339,460 S Prospect St,Closed
Agency Assist,2013-1444,2/15/13,1008,2/15/13,1008,"234 Penny Lane, Burlington",Closed
Drugs,2013-1452,2/15/13,1342,2/15/13,1342,Hamilton,Closed
Drugs,2013-1457,2/15/13,1422,2/15/13,1422,Wright,Closed
Fire Alarm,2013-1458,2/15/13,1453,2/15/13,1453,178 S Prospect St,Closed
Intrusion Alarm,2013-1462,2/15/13,1804,2/15/13,1804,1 S Prospect St,Closed
Elevator Alarm,2013-1464,2/15/13,1841,2/15/13,1841,Davis Center,Closed
Suspicious Event,2013-1465,2/15/13,1847,2/15/13,1847,Living and Learning,Closed
Suspicious Person,2013-1475,2/15/13,2332,2/15/13,2332,Jeffords,Closed
Agency Assist,2013-1480,2/16/13,47,2/16/13,47,Jeanne Mance,Closed
Drugs / Alcohol Offense,2013-1481,2/16/13,115,2/16/13,115,Villa,Closed; Report to CSES
Alcohol Offense,2013-1483,2/16/13,137,2/16/13,137,Blundell,Closed
Drugs,2013-1484,2/16/13,137,2/16/13,137,Wright,Closed; Report to CSES
Blue Light Alarm,2013-1486,2/16/13,211,2/16/13,211,Living and Learning,Closed
Trespass,2013-1490,2/16/13,300,2/16/13,300,McAuley,Closed; Subject lodged at Corrections for Unlawful Trespass
Vandalism,2013-1495,2/16/13,1112,2/16/13,1112,Waterman,Open
Burglary,2013-1496,2/16/13,1120,2/16/13,1120,38 Catamount Lane,Open
Suspicious Person,2013-1499,2/16/13,1203,2/16/13,1203,Bailey Howe,Closed; Unfounded
Drugs,2013-1508,2/16/13,1728,2/16/13,1728,Jeanne Mance,Closed; Report to CSES
Drugs,2013-1510,2/16/13,1929,2/16/13,1929,Ready,Closed; Unfounded
Fire Alarm,2013-1511,2/16/13,1938,2/16/13,1938,Chittenden,Closed
Illegal Parking,2013-1514,2/16/13,2029,2/16/13,2029,University Heights North 1,Closed
Alcohol Offense,2013-1522,2/16/13,2314,2/16/13,2314,Marsh,Closed; Report to CSES
Drugs,2013-1524,2/16/13,2319,2/16/13,2319,Mercy,Closed; Unfounded
Drugs,2013-1525,2/16/13,2323,2/16/13,2323,Living and Learning,Closed; Report to CSES
Fire Alarm,2013-1526,2/16/13,2338,2/16/13,2338,Coolidge,Closed
Noise,2013-1527,2/16/13,17,2/16/13,17,Marsh,Closed; Report to CSES
Noise / Alcohol / Drugs,2013-1529,2/17/13,27,2/17/13,27,Marsh,Closed; Report to CSES
Noise / Alcohol,2013-1532,2/17/13,101,2/17/13,101,Tupper,Closed; Report to CSES
Intoxication,2013-1533,2/17/13,107,2/17/13,107,Simpson,Closed; Transported to Corrections for detox
Suspicious Person,2013-1534,2/17/13,117,2/17/13,117,Davis Center,Closed
Drugs,2013-1535,2/17/13,118,2/17/13,118,Living and Learning,Closed; Report to CSES
Drugs,2013-1536,2/17/13,145,2/17/13,145,Coolidge,Closed; Referred to Res Life
Untimely Death,2013-1537,2/17/13,151,2/17/13,151,Redstone Lofts,Open
Welfare Check,2013-1538,2/17/13,224,2/17/13,224,Tupper,Closed; Transported to FAHC for Crisis
Fire Alarm,2013-1543,2/17/13,1119,2/17/13,1119,Wright Hall,Closed
Vandalism,2013-1544,2/17/13,1246,2/17/13,1246,Living & Learning,Open
Sexual Assault,2013-1545,2/17/13,1301,2/16/13,Unk,Redstone lofts,Open
Suspicious Person,2013-1546,2/17/13,1327,2/17/13,1327,Bailey Howe,Closed
Intrusion Alarm,2013-1548,2/17/13,1425,2/17/13,1425,Living & Learning,Closed
Sexual Assault,2013-1551,2/17/13,1732,2/16/13,Unk,Redstone lofts,Closed; unfounded
Drugs,2013-1552,2/17/13,1908,2/17/13,1908,Wilks Hall,Closed
Larceny,2013-1554,2/17/13,2030,2/17/13,2030,Trinity Campus Lot,Open
Noise / Alcohol Offense / Arrest,2013-1559,2/18/13,16,2/18/13,16,Redstone Lofts N307,Closed; Subject cited into court for Furnishing Alcohol to Minors and issued Noise ticket; Alcohol tickets issued to 2 non-affiliates; Report to CSES
Noise,2013-1561,2/18/13,27,2/18/13,27,500 S Prospect St,Closed; Unfounded
Noise,2013-1562,2/18/13,102,2/18/13,102,500 S Prospect St 4-17,Closed
Drugs,2013-1563,2/18/13,117,2/18/13,117,Wing,Closed; Unfounded
Intrusion Alarm,2013-1564,2/18/13,707,2/18/13,707,"Central Stores, The Fort, Colchester",Closed
Suspicious Event,2013-1580,2/18/13,1419,2/18/13,1419,Old Mill,Closed
Domestic Disturbance,2013-1581,2/18/13,1427,2/18/13,1427,Millis Hall,Closed; report to CSES
Fire Alarm,2013-1584,2/18/13,1846,2/18/13,1846,South 1,Closed
Fire Alarm,2013-1586,2/18/13,1946,2/18/13,1946,South 1,Closed
Drugs,2013-1591,2/18/13,2320,2/18/13,2320,Christie Hall,Closed; report to CSES
Suspicious Person,2013-1597,2/19/13,657,2/19/13,657,Coolidge Hall,Closed; unfounded
Motorist Assist,2013-1598,2/19/13,750,2/19/13,750,S. Prospect St.,Closed
Vandalism,2013-1602,2/19/13,907,Unk,Unk,Kalkin,Open incident
Larceny,2013-1604,2/19/13,1133,2/19/13,1123,Bailey Howe,Closed; subject arrested &  lodged for Poss. of Stolen Property
Agency Assist,2013-1605,2/19/13,1138,2/19/13,1138,284 East Ave.,Closed
Agency Assist,2013-1606,2/19/13,1205,2/19/13,1205,"Lake St, Burlington",Closed
Fire Alarm,2013-1607,2/19/13,1250,2/19/13,1250,Fleming,Closed
Accident,2013-1503,2/19/13,1503,2/19/13,1503,Parking Garage,Closed
Suspicious Odor,2013-1612,2/19/13,1921,2/19/13,1921,Cook,Closed
Intrusion Alarm,2013-1613,2/19/13,2009,2/19/13,2009,Waterman,Closed
Blue Light Alarm,2013-1614,2/19/13,2020,2/19/13,2020,UVM Main Green,Closed
Citizen Assist,2013-1615,2/19/13,2052,2/19/13,2052,South 3,Closed
Drugs,2013-1618,2/19/13,2311,2/19/13,2311,Christie Hall,Closed; unfounded
Motorist Assist,2013-1622,2/20/13,209,2/20/13,209,Harris Millis,Closed
Medical Assist,2013-1626,2/20/13,459,2/20/13,459,Living & Learning,Closed; referred to UVM Rescue
Trespass,2013-1632,2/20/13,950,2/20/13,950,Bailey Howe,Closed; Subject cited into court for Unlawful Trespass
Harassing Phone Calls,2013-1642,2/20/13,1601,2/14/13,2000,1 S Prospect St,Open
Suspicious Person,2013-1646,2/20/13,2157,2/20/13,2157,Davis Center,Closed
Intrusion Alarm,2013-1649,2/20/13,2246,2/20/13,2246,Living and Learning,Closed
Theft of Service,2013-1661,2/21/13,945,2/21/13,945,Wing Parking Lot,Closed; report to CSES
Larceny,2013-1663,2/21/13,1135,2/21/13,1135,Kalkin Hall,Open incident
Theft of Service,2013-1664,2/21/13,1147,2/21/13,1147,Southwick Parking Lot,Closed; report to CSES
Assist Motorist,2013-1668,2/21/13,1646,2/21/13,1646,Jeffords Hall Parking Lot,Closed
Suspicious Person,2013-1669,2/21/13,1757,2/21/13,1757,East Commuter Parking Lot,Closed
Suspicious Person,2013-1670,2/21/13,2147,2/21/13,2147,Redstone Lofts,Closed
Drugs,2013-1674,2/21/13,2326,2/21/13,2326,Christie Hall,Closed; unfounded
Disorderly Conduct,2013-1689,2/22/13,204,2/22/13,204,Chittenden Hall,Closed
DUI,2013-1690,2/22/13,220,2/22/13,220,Williston Rd,Closed; non affiliate cited for DUI
Noise,2013-1692,2/22/13,402,2/22/13,402,Harris Millis,Closed
Fire / Arson,2013-1694,2/22/13,929,2/22/13,929,Williams,Open
Suspicious Event,2013-1695,2/22/13,1311,2/22/13,1311,500 S Prospect St,Closed
Fire / Arson,2013-1697,2/22/13,1754,2/22/13,1754,Converse,Open
Medical Assist,2013-1701,2/22/13,2030,2/22/13,2030,Harris Millis,Closed; UVM Rescue transported to FAHC
Vandalism,2013-1702,2/22/13,2256,2/22/13,2256,Marsh,Open
Agency Assist,2013-1703,2/22/13,2302,2/22/13,2302,861 Williston Rd,Closed
Fire Alarm,2013-1706,2/22/13,2318,2/22/13,2318,Wing Davis Wilks,Closed
Drugs,2013-1707,2/22/13,2320,2/22/13,2320,Mercy,Unfounded
Blue Light Alarm,2013-1709,2/22/13,2342,2/22/13,2342,194 S Prospect St,Closed
Intoxication,2013-1713,2/23/13,127,2/23/13,127,Colchester Av / East Av,Closed; Transported to ACT 1
Citizen Assist,2013-1715,2/23/13,137,2/23/13,137,Harris Millis,Closed
Disturbance,2013-1716,2/23/13,142,2/23/13,142,Southwick,Closed
Alcohol Offense,2013-1718,2/23/13,200,2/23/13,200,352 S Prospect St,Closed; Report to CSES
Aggravated Assault / Drugs,2013-1719,2/23/13,237,2/23/13,237,Mason,Closed; Subject Lodged at corrections for  Aggravated Assault and Disorderly Conduct
Blue Light Alarm,2013-1720,2/23/13,443,2/23/13,443,16 Colchester Av,Closed
Fire Alarm,2013-1721,2/23/13,450,2/23/13,450,Aiken,Closed
Intrusion Alarm,2013-1722,2/23/13,605,2/23/13,605,460 S Prospect St,Closed
Medical Assist,2013-1729,2/23/13,1653,2/23/13,1653,Mason,Closed; UVM Rescue transported to FAHC
Suspicious Person,2013-1730,2/23/13,1755,2/23/13,1755,Williams,Closed
Fireworks,2013-1731,2/23/13,2224,2/23/13,2224,Christie Wright Patterson,Closed
Suspicious Person,2013-1733,2/23/13,2235,2/23/13,2235,Marsh,Closed
Intrusion Alarm,2013-1734,2/23/13,2246,2/23/13,2246,Waterman,Closed
911 Hang Up,2013-1735,2/23/13,2250,2/23/13,2250,Patterson,Closed
Intoxication,2013-1742,2/23/13,2337,2/23/13,2337,1 S Prospect St,Closed; Transported to ACT 1
Blue Light Alarm,2013-1746,2/24/13,24,2/24/13,24,Billings,Closed
Blue Light Alarm,2013-1748,2/24/13,26,2/24/13,26,Lafayette,Closed
Intoxication,2013-1750,2/24/13,35,2/24/13,35,Waterman,Closed; Transported to ACT 1
Fire Alarm,2013-1751,2/24/13,37,2/24/13,37,Redstone Lofts,Closed
Suspicious Person,2013-1753,2/24/13,119,2/24/13,119,Main St / S Prospect St,Closed
Agency Assist,2013-1754,2/24/13,121,2/24/13,121,East Av / Catamount Dr,Closed
Suspicious Person,2013-1757,2/24/13,221,2/24/13,221,East Av / Catamount Dr,Closed
Agency Assist,2013-1758,2/24/13,259,2/24/13,259,1223 Airport Dr,Closed
Fire Alarm,2013-1762,2/24/13,940,2/24/13,940,Aiken Hall,Closed
Medical Assist,2013-1763,2/24/13,954,2/24/13,954,Patrick Gym,Closed; referred to UVM Rescue
Motorist Assist,2013-1769,2/24/13,1530,2/24/13,1530,East Ave.,Closed
Suspicious Event,2013-1770,2/24/13,1956,2/24/13,1956,North 2,Closed; non affiliate male trespassed from campus
Agency Assist,2013-1772,2/24/13,2322,2/24/13,2322,"W. Canal St, Winooski",Closed
Agency Assist,2013-1773,2/24/13,2346,2/24/13,2346,"Franklin St, Winooski",Closed
Intrusion Alarm,2013-1780,2/25/13,342,2/25/13,342,Fleming,Closed
Trespassing,2013-1781,2/25/13,514,2/25/13,514,Fleming,Closed; non affiliate cited for unlawful trespassing
Intrusion Alarm,2013-1784,2/25/13,808,2/25/13,808,Living & Learning,Closed
Vandalism,2013-1788,2/25/13,944,Unk,Unk,Millis Hall,Open incident
Fire Alarm,2013-1789,2/25/13,957,2/25/13,957,Millis Hall,Closed
Intrusion Alarm,2013-1790,2/25/13,1001,2/25/13,1001,Large Animal Facility,Closed
Suspicious Event,2013-1796,2/25/13,1229,Unk.,Unk,Living & Learning,Closed
Intrusion Alarm,2013-1797,2/25/13,1305,2/25/13,1305,Mann Hall,Closed
Suspicious Event,2013-1798,2/25/13,1331,2/25/13,1331,Admissions Parking Lot,Closed
Vandalism,2013-1799,2/25/13,1341,2/22-25/2013,Unk,University Health Center,Open incident
Vandalism,2013-1800,2/25/13,1407,2/22-25/2013,Unk,Waterman,Open incident
Agency Assist,2013-1801,2/25/13,1450,2/25/13,1450,284 East Ave.,Closed
Drugs,2013-1808,2/25/13,1908,2/25/13,1908,Jeanne Mance,Closed; report to CSES
Fire Alarm,2013-1811,2/25/13,2324,2/25/13,2324,North 1,Closed
Larceny,2013-1819,2/26/13,713,Unk,Unk,PFG,Open
Suspicious Event,2013-1822,2/26/13,950,2/26/13,950,Mercy Hall,Closed
Suspicious Event,2013-1824,2/26/13,1218,2/26/13,1218,Bailey Howe,Closed
Theft of Service,2013-1826,2/26/13,1343,2/26/13,1343,PFG Parking Lot,Closed; report to CSES
Drugs,2013-1829,2/26/13,1508,2/26/13,1508,Harris Millis Amphitheatre,Closed; unfounded
Medical Assist,2013-1831,2/26/13,1553,2/26/13,1553,Terrill Hall,Closed; referred to UVM Rescue
Larceny,2013-1833,2/26/13,1801,Unk,Unk,Redstone Lofts,Open incident
Medical Assist,2013-1834,2/26/13,1807,2/26/13,1807,Harris Millis,Closed; referred to UVM Rescue
Drugs,2013-1836,2/26/13,1912,2/26/13,1912,Marsh Hall,Closed; unfounded
Intrusion Alarm,2013-1837,2/26/13,2140,2/26/13,2140,Bailey Howe,Closed
Vandalism,2013-1839,2/26/13,2221,2/26/13,2221,Austin Hall,Closed; unfounded
Traffic / Drugs,2013-1840,2/26/13,2225,2/26/13,2225,East Ave / Bilodeau Ct,Closed; referred to alternative justice
Drugs,2013-1842,2/26/13,2319,2/26/13,2319,Coolidge Hall,Closed; referred to alternative justice
Intrusion Alarm,2013-1851,2/27/13,216,2/27/13,216,460 S. Prospect St,Closed
Intrusion Alarm,2013-1853,2/27/13,500,2/27/13,500,460 S. Prospect St,Closed
Intrusion Alarm,2013-1854,2/27/13,535,2/27/13,535,Living & Learning,Closed
Intrusion Alarm,2013-1855,2/27/13,750,2/27/13,750,Fleming,Closed
Medical Assist,2013-1857,2/27/13,857,2/27/13,857,Williams,Closed; UVM Rescue transported to FAHC
Motorist Assist,2013-1858,2/27/13,926,2/27/13,926,PFG,Closed
Theft of Service,2013-1859,2/27/13,1023,2/27/13,1023,Delahanty,Closed
Vandalism,2013-1860,2/27/13,1113,02/26-02/27/2013,2000-0100,University Heights South 1,Open
Fire Alarm,2013-1861,2/27/13,1117,2/27/13,1117,Davis Center,Closed
Medical Assist,2013-1862,2/27/13,1233,2/27/13,1233,Waterman,Closed; UVM Rescue transported to FAHC
Fire Alarm,2013-1863,2/27/13,1240,2/27/13,1240,University Heights South 3,Closed
Vandalism,2013-1865,2/27/13,1733,02/23-02/27/2013,Unk,Jeffords,Open
Drugs / Alcohol Offense,2013-1866,2/27/13,2320,2/27/13,2320,Wright,Closed; Report to CSES
Intrusion Alarm,2013-1855,2/27/13,750,2/27/13,750,Fleming,Closed
Medical Assist,2013-1857,2/27/13,857,2/27/13,857,Williams,Closed; UVM Rescue transported to FAHC
Motorist Assist,2013-1858,2/27/13,926,2/27/13,926,PFG,Closed
Theft of Service,2013-1859,2/27/13,1023,2/27/13,1023,Delahanty,Closed
Vandalism,2013-1860,2/27/13,1113,02/26-02/27/2013,2000-0100,University Heights South 1,Open
Fire Alarm,2013-1861,2/27/13,1117,2/27/13,1117,Davis Center,Closed
