Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Medical,2014-0835,2/4/14,1312,2/4/14,1312,University Hgts S2,Closed no transport
Medical,2014-0837,2/4/14,1524,2/4/14,1524,Marsh,Closed referred to FAHC by UVM Rescue
Larceny,2014-0841,2/4/14,1814,2/4/14,1814,Simpson Dining,Open
Drug Possession,2014-0843,2/4/14,1915,2/4/14,1915,University Hgts N2,Open
Fire Alarm / Drug Possession,2014-0845,2/4/14,2018,2/4/14,2018,Chittenden,Closed  Drugs confiscated report to CSES
Medical,2014-0846,2/4/14,2048,2/4/14,2048,PFG,Closed
Drugs Unfounded,2014-0847,2/4/14,2102,2/4/14,2102,Marsh,Closed Unfounded
Drug Possession,2014-0848,2/4/14,2110,2/4/14,2110,Tupper                       ,Closed paraphernalia confiscated report to CSES
DUI,2014-0859,2/5/04,157,2/5/14,157,Riverside Ave / Colchester Ave,Closed
Intrusion Alarm,2014-0863,2/5/14,738,2/5/14,738,Waterman,Closed
Fire Alarm,2014-0864,2/5/14,756,2/5/14,756,South 1,Closed
Late Reported Anonymous Sexual Assault,2014-0865,2/5/14,851,Unk,Unk,UVM Main Campus,Open incident
Medical Assist,2014-0866,2/5/14,911,2/5/14,911,Living & Learning,Closed; referred to UVM Rescue
Late Reported Anonymous Sexual Assault,2014-0867,2/5/14,918,Apr-13,Unk,UVM Main Campus,Open incident
Larceny,2014-0869,2/5/14,1051,01/30/2014-02/04/2014,1200-0930,Jeffords Hall,Open incident
Agency Assist,2014-0870,2/5/14,1103,2/5/14,1103,Jacobs House,Closed
Property Damage,2014-0872,2/5/14,1258,2/5/14,1258,Votey Parking Lot,Closed
Accident,2014-0873,2/5/14,1310,2/5/14,1310,Mercy Hall Parking Lot,Closed
Parking Problem,2014-0878,2/5/14,1830,2/5/14,1830,Fleming Parking Lot,Closed
Drugs,2014-0882,2/5/14,1922,2/5/14,1922,Converse Hall,Closed; report to CSES
Drugs,2014-0883,2/5/14,1932,2/5/14,1932,Jeanne Mance,Closed; unfounded
Drugs,2014-0884,2/5/14,2007,2/5/14,2007,McAuley Hall,Closed; report to CSES
Agency Assist,2014-0888,2/5/14,2321,2/5/14,2321,Williston Rd / Aviation Ave,Closed
Suspicious Behavior,2014-0891,2/6/14,216,2/6/14,216,Living & Learning,Closed
Motor Vehicle Complaint,2014-0893,2/6/14,710,2/6/14,710,UVM Main Campus,Closed
Agency Assist,2014-0897,2/6/14,1421,2/6/14,1421,"Winooski Falls Way, Winooski",Closed
Medical Assist,2014-0899,2/6/14,1622,2/6/14,1622,Billings,Closed; referred to UVM Rescue
Medical Assist,2014-0903,2/6/14,1844,2/6/14,1844,North 1,Closed; referred to UVM Rescue
Medical Assist,2014-0904,2/6/14,1900,2/6/14,1900,PFG,Closed; referred to Burlington Rescue
Drugs,2014-0905,2/6/14,2011,2/6/14,2011,Buckham Hall,Closed; unfounded
Drugs,2014-0908,2/6/14,2315,2/6/14,2315,South 2,Closed; report to CSES
Drugs,2014-0909,2/6/14,2320,2/6/14,2320,Christie Hall,Closed; unfounded
Noise,2014-0912,2/7/14,132,2/7/14,132,Redstone Apts 7-43,Closed; noise ticket issued & report to CSES
Noise,2014-0913,2/7/14,142,2/7/14,142,Redstone Lofts N308,Closed; noise warning issued & report to CSES
Medical Assist,2014-0917,2/7/14,506,2/7/14,506,Living & Learning,Closed; referred to UVM Rescue
Special Event,2014-0919,2/7/14,832,2/7/14,832,Davis Center,Closed
Blue Light Alarm,2014-0922,2/7/14,957,2/7/14,957,Given,Closed
Vandalism,2014-0925,2/7/14,1059,Unk,Unk,Pomeroy Barn,Open incident
Agency Assist,2014-0926,2/7/14,1024,2/7/14,1024,Centennial Woods,Closed
Graffiti / Bias-hate related,2014-0928,2/7/14,1535,1/31/14,100,Buckham Hall,Closed
Medical Assist /  Drugs,2014-0929,2/7/14,1555,2/7/14,1555,Mason Hall,Closed; referred to UVM Rescue & report to CSES
Welfare Check,2014-0931,2/7/14,1734,2/7/14,1734,University Health Center,Closed; subject located
Citizen Assist,2014-0933,2/7/14,2041,2/7/14,2041,284 East Ave.,Closed
Drugs,2014-0934,2/7/14,2108,2/7/14,2108,Davis Hall,Closed; report to CSES
Noise,2014-0935,2/7/14,2229,2/7/14,2229,Redstone Apts 4-15,Closed; noise warning issued & report to CSES
Alcohol Offense,2014-0938,2/7/14,2301,2/7/14,2301,Patterson Hall,Closed; report to CSES
Citizen Assist,2014-0943,2/8/14,100,2/8/14,100,South 1,Closed
Intoxication,2014-0944,2/8/14,108,2/8/14,108,Southwick Parking lot,Closed incident; subject referred to ACT 1 & Burlington Rescue for Detox; 2 people cited into district court for providing alcohol to minors; report to CSES
Blue Light Alarm,2014-0945,2/8/14,114,2/8/14,114,PFG,Closed
Alcohol Offense,2014-0947,2/8/14,131,2/8/14,131,Redstone Green,Closed; report to CSES
Special Event,2014-0950,2/8/14,750,2/8/14,750,Davis Center,Closed
Fire Alarm,2014-0953,2/8/14,1013,2/8/14,1013,Wright Hall,Closed
Alcohol Offense,2014-0965,2/9/14,29,2/9/14,29,Main St / University Heights,Closed; Report to CSES
Medical Assist,2014-0966,2/9/14,112,2/9/14,112,Living & Learning,Closed; referred to UVM Rescue
Intoxication,2014-0967,2/9/14,142,2/9/14,142,Living & Learning,Closed; referred to ACT 1 for detox & report to CSES
Intoxication,2014-0969,2/9/14,234,2/9/14,234,Wills Hall,Closed; referred to UVM Rescue & Fletcher Allen ER for Detox; report to CSES
Fire / Agency Assist,2014-0972,2/9/14,915,2/9/14,915,Redstone Lofts,Closed
Agency Assist,2014-0974,2/9/14,1144,2/9/14,1144,155 Dorset S Burlington,Closed
Mental Health Issue,2014-0976,2/9/14,1349,2/9/14,1349,Dana Medical,Closed
Welfare Check,2014-0978,2/9/14,1511,2/9/14,1511,Living and Learning,Closed
Drugs Unfounded,2014-0982,2/9/14,2330,2/9/14,2330,Coolidge,Closed Unfounded
Medical,2014-0987,2/10/14,443,2/10/14,443,Patterson,Closed referred to FAHC by UVM Rescue 
Intrusion Alarm,2014-0990,2/10/14,817,2/10/14,817,Fleming,Closed
Citizen Assist / Mental Health Issue,2014-0999,2/10/14,1257,2/10/14,1257,Waterman,Closed
Agency Assist,2014-1000,2/10/14,1311,2/10/14,1311,John Dewey,Closed
Citizen Assist,2014-1001,2/10/14,1407,2/10/14,1407,Waterman,Closed
Fire,2014-1004,2/10/14,1518,2/10/14,1518,Miller Research Farm,Closed
911 Hang Up Call,2014-1013,2/10/14,1913,2/10/14,1913,Redstone Apts,Closed
Fire Alarm,2014-1016,2/10/14,2135,2/10/14,2135,U Hgts South,Closed
Graffiti,2014-1026,2/11/14,1041,2/11/14,1041,Grassmount,Closed
Agency Assist,2014-1028,2/11/14,1319,2/11/14,1319,Waterman,Closed
Assist Other,2014-1030,2/11/14,1354,2/11/14,1354,Davis Center,Closed
Elevator Alarm,2014-1033,2/11/14,1557,2/11/14,1557,Living and Learning,Closed
Agency Assist,2014-1035,2/11/14,1626,2/11/14,1626,Police Services,Closed
Suspicious Behavior,2014-1036,2/11/14,2011,2/11/14,2011,U Hgts S1,Closed
Motor vehicle  Assist,2014-1038,2/11/14,2345,2/11/14,2345,Redstone Apts,Closed
Suspicious Vehicle,2014-1042,2/12/14,33,2/12/14,33,Centennial Field,Closed
Agency Assist,2014-1055,2/12/14,1032,2/12/14,1032,284 East Ave.,Closed
Vandalism,2014-1056,2/12/14,1119,2/11/14,0800-1645,MAT Parking Lot,Open incident
Intrusion Alarm,2014-1058,2/12/14,1341,2/12/14,1341,Living & Learning,Closed
Larceny,2014-1059,2/12/14,1458,2/12/14,1312-1420,Davis Center Parking Lot,Open incident
Fire/CO Alarm,2014-1063,2/12/14,1838,2/12/14,1838,South 2,Closed
Suspicious Behavior,2014-1064,2/12/14,1904,2/12/14,1904,Wing Hall,Closed
Fire Alarm,2014-1066,2/12/14,1927,2/12/14,1927,South 1,Closed
Intrusion Alarm,2014-1068,2/12/14,2130,2/12/14,2130,460 S. Prospect St,Closed
Intrusion Alarm,2014-1069,2/12/14,2236,2/12/14,2236,460 S. Prospect St,Closed
Drugs,2014-1071,2/12/14,2306,2/12/14,2306,Converse Hall,Closed; report to CSES
Drugs,2014-1073,2/12/14,2341,2/12/14,2341,Davis Hall,Closed; report to CSES
Suspicious Behavior,2014-1074,2/12/14,2351,2/12/14,2351,Pomeroy Hall,Closed
Drugs/Alcohol Offense,2014-1075,2/12/14,2354,2/12/14,2354,Davis Hall,Closed; report to CSES
Intrusion Alarm,2014-1077,2/13/14,13,2/13/14,13,460 S. Prospect St,Closed
Agency Assist,2014-1078,2/13/14,55,2/13/14,55,I89 / Exit 14,Closed
Property Damage,2014-1080,2/13/14,440,2/13/14,440,Centennial Field,Closed
Agency Assist,2014-1093,2/13/14,2031,2/13/14,2031,Ready Hall,Closed
Drugs,2014-1095,2/13/14,2149,2/13/14,2149,Mason Hall,Open incident
Drugs/Alcohol Offense,2014-1099,2/14/14,28,2/14/14,28,Wing Hall,Closed; report to CSES
Motorist Assist,2014-1100,2/14/14,34,2/14/14,34,Williston Rd/East Ter,Closed
Drugs/Alcohol Offense,2014-1101,2/14/14,57,2/14/14,57,Wilks Hall,Closed; report to CSES
Intoxication,2014-1102,2/14/14,248,2/14/14,248,Wright Hall,Closed; referred to ACT 1 for detox & report to CSES
Alcohol Offense,2014-1103,2/14/14,324,2/14/14,324,Simpson Hall,Closed; report to CSES
Property Damage,2014-1106,2/14/14,629,2/14/14,629,23 Mansfield Ave,Closed
Larceny/Vandalism,2014-1107,2/14/14,703,2/14/14,0201-0213,Chittenden Hall,Open incident
Fire Alarm,2014-1108,2/14/14,726,2/14/14,726,Cook,Closed
Property Damage,2014-1109,2/14/14,847,2/14/14,847,East Commuter Parking Lot,Closed
Medical Assist,2014-1120,2/14/14,2002,2/14/14,2002,Converse Hall,Closed; referred to UVM Rescue
Alcohol Offense,2014-1122,2/14/14,2226,2/14/14,2226,Wing Hall,Closed; report to CSES
Drugs,2014-1123,2/14/14,2231,2/14/14,2231,Wing Hall,Closed; report to CSES
Citizen Assist,2014-1127,2/14/14,2311,2/14/14,2311,Williston Rd,Closed
Drugs,2014-1128,2/14/14,2317,2/14/14,2317,Harris Hall,Closed; report to CSES
Alcohol Offense,2014-1129,2/14/14,2321,2/14/14,2321,Hamilton Hall,Closed; report to CSES
Alcohol Offense,2014-1131,2/14/14,2323,2/14/14,2323,Hamilton Hall,Closed; report to CSES
Agency Assist,2014-1132,2/14/14,2331,2/14/14,2331,284 East Ave,Closed
Alcohol/Drugs Offense,2014-1133,2/14/14,2335,2/14/14,2335,Hamilton Hall,Closed; report to CSES
Welfare Check,2014-1136,2/14/14,2356,2/14/14,2356,Wilks Hall,Closed; subject located
Agency Assist/Intoxication,2014-1137,2/14/14,2357,2/14/14,2357,Williston Rd,Closed; subject referred to ACT 1 & Corrections for Detox
DUI,2014-1142,2/15/14,208,2/15/14,208,PFG Parking Garage,Closed; subject cited for DUI & report to CSES
Driving While Suspended,2014-1144,2/15/14,254,2/15/14,254,Spear St / Swift St,Closed; subject cited for driving while suspended
Mental Health Issue,2014-1145,2/15/14,440,2/15/14,440,Wing Hall,Closed; referred to FAHC ER
Welfare Check,2014-1146,2/15/14,1055,2/15/14,1055,FAHC,Closed
Intrusion Alarm,2014-1147,2/15/14,1120,2/15/14,1120,Morrill,Closed
Parking Problem,2014-1150,2/15/14,1335,2/15/14,1335,Jeffords,Closed
Mental Health Issue,2014-1151,2/15/14,1416,2/15/14,1416,Dana Medical,Closed
Property Damage,2014-1152,2/15/14,1427,2/15/14,1427,Votey Parking Lot,Closed
Blue Light Alarm,2014-1153,2/15/14,1610,2/15/14,1610,Jeffords,Closed
Alcohol Offense,2014-1155,2/15/14,1921,2/15/14,1921,PFG,Closed report to CSES
Welfare Check,2014-1157,2/15/14,2134,2/15/14,2134,Redstone Lofts,Closed
Drugs Unfounded,2014-1160,2/15/14,2313,2/15/14,2313,Harris,Closed unfounded
Drugs Unfounded,2014-1161,2/15/14,2313,2/15/14,2313,Simpson,Closed Unfounded
Fire Alarm,2014-1164,2/15/14,2341,2/15/14,2341,Redstone Apts,Closed
Drugs Unfounded,2014-1166,2/15/14,2359,2/15/14,2359,Living and Learning,Closed Unfounded
Alcohol Offense,2014-1168,2/16/14,59,2/16/14,59,S Prospect St / Maple St,Closed alcohol confiscated   alcohol ticket issued
Drug Possession,2014-1170,2/16/14,107,2/16/14,107,Wing,Closed drugs confiscated report to CSES
Property Damage,2014-1171,2/16/14,135,2/16/14,135,Wing,Closed
Blue Light Alarm,2014-1173,2/16/14,154,2/16/14,154,Simpson,Closed
Agency Assist,2014-1175,2/16/14,232,2/16/14,232,Williston Rd / Staples S Burlington,Closed
Intoxication,2014-1176,2/16/14,504,2/16/14,504,University Hgts,Closed subject referred to FAHC  then referred to Corrections for detox  report to CSES
Motor Vehicle  Assist,2014-1220,2/17/14,1251,2/17/14,1251,Davis Lot,Closed
Motor Vehicle Complaint,2014-1221,2/17/14,1313,2/17/14,1313,Millis,Closed parking ticket issued
Agency Assist,2014-1238,2/17/14,2132,2/17/14,2132,300 Main St Burlington,Closed
Larceny,2014-1244,2/18/14,953,2/18/14,953,Redstone Apts,Closed
Intrusion Alarm,2014-1245,2/18/14,1001,2/18/14,1001,Fleming,Closed
Parking Problem,2014-1248,2/18/14,1101,2/18/14,1101,Austin,Closed parking ticket issued
Anonymous Sexual Assault,2014-1249,2/18/14,1240,02/18/214,1240,Unknown Residential Building,Closed
Welfare Check,2014-1251,2/18/14,1302,2/18/14,1302,Buckham,Closed
Elevator Alarm,2014-1252,2/18/14,1409,2/18/14,1409,University Hgts N2,Closed
Property Damage,2014-1253,2/18/14,1523,2/18/14,1523,23 Mansfield Ave,Closed
Motor Vehicle Complaint,2014-1255,2/18/04,1846,2/18/14,1846,RTT,Closed
Intoxication,2014-1257,2/18/04,2213,2/18/14,2213,Marsh,Closed 2 subjects  one referred to FAHC then to ACT 1 for detox the other to Corrections for Detox report to CSES
Intoxication,2014-1258,2/18/14,2341,2/18/14,2341,Converse,Closed one transported to FAHC by UVM Rescue  report to CSES
Suspicious Behavior,2014-1259,2/18/14,2345,2/18/14,2345,PFG,Closed
Drugs Unfounded,2014-1260,2/18/14,2346,2/18/14,2346,Living and Learning,Closed unfounded
Intrusion Alarm,2014-1263,2/19/14,543,2/19/14,543,460 S Prospect St,Closed
Intrusion Alarm,2014-1264,2/19/14,640,2/19/14,640,460 S. Prospect St,Closed
Theft of Service,2014-1266,2/19/14,753,2/19/14,753,PFG Parking Lot,Closed; report to CSES
Suspicious Behavior,2014-1267,2/19/14,821,2/19/14,220,Jeanne Mance,Closed; unfounded
Citizen Assist,2014-1273,2/19/14,1359,Dec-13,Unk,Marsh Life Sciences,Closed
Drugs,2014-1274,2/19/14,1522,2/19/14,1522,Marsh Hall,Closed; report to CSES
Citizen Assist,2014-1276,2/19/14,1728,2/19/14,1728,Waterman,Closed
Intrusion Alarm,2014-1278,2/19/14,1747,2/19/14,1747,Living & Learning,Closed
Noise,2014-1281,2/19/14,2209,2/19/14,2209,Redstone Lofts S366,Closed
Drugs,2014-1286,2/20/14,43,2/20/14,43,Living & Learning,Closed; unfounded
Suspicious Event,2014-1288,2/20/14,131,2/20/14,131,Davis Rd / U-heights Rd,Closed
Motor Vehicle Complaint,2014-1291,2/20/14,806,2/19/14,1615,UVM Grounds @ Centennial Field,Closed
Medical Assist,2014-1297,2/20/14,1230,2/20/14,1230,Parking Garage,Closed; referred to UVM Rescue
Burglary,2014-1299,2/20/14,1342,2/20/14,1305,Living & Learning,Open incident
Suspicious Vehicle,2014-1309,2/20/14,1832,2/20/14,1832,Southwick Parking Lot,Closed
Welfare Check,2014-1313,2/20/14,2142,2/20/14,2122,"London, England",Closed; referred to Office of International Education
Drugs,2014-1315,2/20/14,2317,2/20/14,2317,South 1,Closed; unfounded
Drugs / Alcohol Offense,2014-1318,2/20/14,2334,2/20/14,2334,Wing Hall,Closed; report to CSES
Drugs,2014-1319,2/20/14,2348,2/20/14,2348,Wing Hall,Closed; unfounded
Noise/Drugs/Alcohol Offense,2014-1320,2/20/14,2350,2/20/14,2350,Wing Hall,Closed; report to CSES
Drugs,2014-1322,2/21/14,6,2/21/14,6,Wilks Hall,Closed; unfounded
Drugs,2014-1323,2/21/14,17,2/21/14,17,Buckham Hall,Closed; report to CSES
Intoxication,2014-1326,2/21/14,135,2/21/14,135,Coolidge Hall,Closed; referred to UVM Rescue & FAHC ER for detox;  Report to CSES
Citizen Assist,2014-1327,2/21/14,552,2/21/14,552,Pomeroy Hall,Closed
Late Reported Sexual Assault,2014-1328,2/21/14,706,2/17/14,Unk,Off Campus  Burlington VT,Closed
Agency Assist,2014-1330,2/21/14,1139,2/21/14,1139,Given,Closed
Citizen Assist,2014-1331,2/21/14,1308,2/21/14,1308,Waterman,Closed
Fire Alarm,2014-1332,2/21/14,1330,2/21/14,1330,Given,Closed
Suspicious Behavior,2014-1333,2/21/14,1512,2/21/14,1512,Ira Allen School Parking Lot,Closed; unfounded
Voyeurism,2014-1334,2/21/14,1556,1/20/14,Unk,Patrick Gym,Open incident
Stalking,2014-1335,2/21/14,1649,Nov-13,Unk,Wilks Hall,Closed subject cited into district court for stalking; report to CSES
Medical Assist,2014-1336,2/21/14,1731,2/21/14,1731,Royal Tyler Theatre,Closed; referred to UVM Rescue
Alcohol Offense,2014-1337,2/21/14,1928,2/21/14,1927,Richardson Hall,Closed; report to CSES
Elevator Alarm,2014-1338,2/21/14,2002,2/21/14,2002,Davis Center,Closed; unfounded
Alcohol Offense,2014-1339,2/21/14,2130,2/21/14,2130,Wing Hall,Closed; report to CSES
Alcohol Offense,2014-1341,2/21/14,2251,2/21/14,2251,Davis Hall,Closed; report to CSES
Intoxication,2014-1346,2/22/14,53,2/22/14,53,Hamilton Hall,Closed; referred to UVM Rescue & ACT 1 for detox; report to CSES
Drugs,2014-1347,2/22/14,103,2/22/14,103,Living & Learning,Closed; unfounded
Intoxication/ Disorderly Conduct,2014-1349,2/22/14,210,2/22/14,210,Patterson Hall,"Closed; referred to UVM Rescue, Act 1, & Corrections for detox; subject cited into district court for disorderly conduct; report to CSES"
Blue Light Alarm,2014-1352,2/22/14,304,2/22/14,304,John Dewey Hall,Closed; unfounded
Vandalism,2014-1353,2/22/14,315,2/21/14,2130-2230,Converse Hall,Open incident
Intrusion Alarm,2014-1355,2/22/14,800,2/22/14,800,460 S. Prospect St.,Closed
Intrusion Alarm,2014-1362,2/22/14,1114,2/22/14,1114,460 S. Prospect St.,Closed
Drugs,2014-1363,2/22/14,1212,2/22/14,1212,Austin Hall,Closed; unfounded
Drugs,2014-1364,2/22/14,1222,2/22/14,1222,Millis Hall,Closed; unfounded
Vandalism,2014-1366,2/22/14,1340,02/21-22/2014,Unk.,North 2,Open incident
Intrusion Alarm,2014-1367,2/22/14,1509,2/22/14,1509,Fort Ethan Allen,Closed
Citizen Assist,2014-1368,2/22/14,1620,2/22/14,1620,PFG,Closed
Medical Assist / Drugs,2014-1371,2/22/14,1713,2/22/14,1713,284 East Ave.,Closed; referred to UVM Rescue & Fletcher Allen ER; report to CSES
Medical Assist,2014-1373,2/22/14,1843,2/22/14,1843,Davis Hall,Closed; referred to UVM Rescue
Alcohol Offense,2014-1376,2/22/14,2212,2/22/14,2212,Wilks Hall,Closed; report to CSES
Alcohol Offense,2014-1378,2/22/14,2241,2/22/14,2241,Davis Hall,Closed; report to CSES
Fire Alarm,2014-1382,2/22/14,2344,2/22/14,2344,Davis Hall,Closed
Noise,2014-1386,2/23/14,29,2/23/14,29,Redstone Lofts S169,Closed; noise warning issued & report to CSES
Intoxication,2014-1392,2/23/14,232,2/23/14,232,Ready Hall,Closed; referred to Burlington Rescue & Fletcher Allen ER for Detox; report to CSES
Intoxication,2014-1393,2/23/14,240,2/23/14,240,Mercy Hall,Closed; referred to UVM Rescue & Fletcher Allen ER for Detox; report to CSES
Fire Alarm,2014-1394,2/23/14,255,2/23/14,255,Fort Ethan Allen,Closed
Agency Assist,2014-1395,2/23/14,311,2/23/14,311,Williston Rd / I89,Closed
Drugs,2014-1396,2/23/14,347,2/23/14,347,Wing Davis Wilks,Closed; unfounded
Sexual Assault,2014-1403,2/23/14,1248,02/07/2014 to 02/15/2014,Unknown,Millis,Open
Fire Alarm,2014-1407,2/23/14,2251,2/23/14,2251,McAuley,Closed
Fire Alarm,2014-1412,2/23/14,512,2/23/14,512,Training and Compliance / Ethan Allen Campus,Closed
Agency Assist,2014-1413,2/24/14,815,2/24/14,815,Given,Closed
Medical,2014-1414,2/24/14,926,2/24/14,926,Rowell,Closed one transported to FAHC by UVM rescue
Theft of Services,2014-1415,2/24/14,949,2/24/14,949,Mercy,Closed  report to CSES
Fire Alarm,2014-1417,2/24/14,1102,2/24/14,1102,Englesby,Closed
Accident Property Damage,2014-1419,2/24/14,1323,2/21/14,1300-1630,Pomeroy,Closed
Fire Alarm,2014-1420,2/24/14,1337,2/24/14,1337,Harris Millis,Closed
Fire Alarm,2014-1423,2/24/14,1534,2/24/14,1534,Training and Compliance Fort Ethan Allen,Closed
Agency  Assist,2014-1424,2/24/14,1547,2/24/14,1547,Jacobs House,Closed one transported to Mobil Crisis
Suspicious Behavior,2014-1426,2/24/14,2024,2/24/14,2024,MAT,Closed  Gone on arrival
Fire Alarm,2014-1427,2/24/14,2054,2/24/14,2054,Chittenden,Closed
Drugs Unfounded,2014-1428,2/24/14,2108,2/24/14,2108,Living and Learning,Closed Unfounded
Fire Alarm,2014-1430,2/24/14,2220,2/24/14,2220,Mercy,Closed
Larceny,2014-1432,2/24/14,2326,2/24/14,2326,Bailey Howe,Closed
Motor Vehicle Complaint,2014-1436,2/25/14,447,2/25/14,447,PFG,Closed
Larceny,2014-1437,2/25/14,914,2/25/14,914,Williams,Closed
Drugs Unfounded,2014-1438,2/25/14,1005,2/25/14,1005,Chittenden,Closed Unfounded
Property  Damage,2014-1445,2/25/14,1800,2/25/14,1800,Coolidge,Closed
Intrusion Alarm,2014-1446,2/25/14,2205,2/25/14,2205,Waterman,Closed
Agency Assist,2014-1447,2/25/14,2214,2/25/14,2214,Colchester Ave / Winooski Bridge  Burlington,Closed
Domestic Assault,2014-1448,2/25/14,2300,2/25/14,2300,Wing,Open
Intrusion Alarm,2014-1449,2/25/14,2300,2/25/14,2300,Waterman,Closed
Suspicious Behavior,2014-1450,2/26/14,131,2/26/14,131,109 S Prospect St Annex,Closed
Accident,2014-1454,2/26/14,1006,2/26/14,1006,University Health Center Parking Lot,Closed
911 Hang up,2014-1455,2/26/14,1023,2/26/14,1023,"Twin Oaks Ter, S. Burlington",Closed
Hazardous Spill,2014-1456,2/26/14,1102,2/26/14,1102,Royal Tyler Theatre,Closed
Medical Assist,2014-1457,2/26/14,1106,2/26/14,1106,Davis Center,Closed; referred to UVM Rescue
Suspicious Behavior,2014-1461,2/26/14,1430,2/26/14,1430,Dana Medical Library,Closed
Larceny,2014-1462,2/26/14,1551,Feb-14,Unk,Living & Learning,Open incident
Suspicious Event,2014-1465,2/26/14,1654,2/26/14,Unk,Votey Parking Lot,Closed
Late Reported Sexual Assault,2014-1466,2/26/14,1711,2/23/14,115,Christie Hall,Open incident
Fire Alarm,2014-1469,2/26/14,1927,2/26/14,1927,Redstone Apts 9-54,Closed
Drugs,2014-1470,2/26/14,1950,2/26/14,1950,Converse Hall,Closed; unfounded
Larceny,2014-1472,2/26/14,2231,2/26/14,2200,Coolidge Hall,Open incident
Drugs,2014-1473,2/26/14,2318,2/26/14,2318,Wing Hall,Closed; report to CSES
Suspicious Behavior,2014-1474,2/27/14,1,2/27/14,1,Bailey Howe,Closed; unfounded
Drugs,2014-1475,2/27/14,9,2/27/14,9,Living & Learning,Closed; unfounded
Citizen Assist,2014-1477,2/27/14,344,2/27/14,344,Redstone Lofts N304,Closed
Animal Problem,2014-1478,2/27/14,528,2/27/14,528,Redstone Lofts,Closed; unfounded
Medical Assist,2014-1483,2/27/14,952,2/27/14,952,Hamilton Hall,Closed; referred to UVM Rescue
Fire Alarm,2014-1485,2/27/14,1353,2/27/14,1353,"Ryan St, Fort Ethan Allen",Closed
Fire Alarm,2014-1487,2/27/14,1507,2/27/14,1507,Davis Hall,Closed
Drugs,2014-1490,2/27/14,2112,2/27/14,2112,Chittenden Hall,Closed; unfounded
Drugs,2014-1491,2/27/14,2321,2/27/14,2321,Buckham Hall,Closed; report to CSES
