Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Agency Assist,2017-0906,2/3/17,1831,2/3/17,1831,861 Williston Rd,Closed; Assist to SBPD
Assist Other,2017-0907,2/3/17,2017,2/3/17,2017,Patrick Gym,Closed
Fire Alarm,2017-0908,2/3/17,2122,2/3/17,2122,Living and Learning,Closed
Noise,2017-0911,2/3/17,2222,2/3/17,2222,Marsh,Closed; Unable to locate
Intoxication /Medical Assist,2017-0921,2/4/17,16,2/4/17,16,Hamilton,Closed; UVM Rescue transported to UVM MC; Report to CSC
Traffic / DUI,2017-0922,2/4/17,38,2/4/17,38,Maple St / S Willard St,Closed; Cited into court for DUI
Suspicious Event,2017-0925,2/4/17,200,2/4/17,200,290 East Ave,Closed
Intoxication,2017-0928,2/4/17,232,2/4/17,232,University Heights North 2,Closed; UVM Rescue transported to UVM MC; Report to CSC
Motor Vehicle Complaint,2017-0941,2/4/17,1626,2/4/17,1626,Gutterson Garage,Closed; Unable to locate
Fire Alarm,2017-0948,2/4/17,2116,2/4/17,2116,WDW,Closed
Motor Vehicle Complaint,2017-0949,2/4/17,2157,2/4/17,2157,Trinity Campus,Closed
Drugs,2017-0952,2/4/17,2323,2/4/17,2323,Living and Learning,Open
Noise,2017-0954,2/4/17,2359,2/4/17,2359,500 S Prospect St,Closed
Agency Assist,2017-0959,2/5/17,140,2/5/17,140,Main St / Church St,Closed; Assist to BPD
Agency Assist,2017-0970,2/5/17,1504,2/5/17,1504,Sichel,Closed; Assist to SBPD
Alcohol Offense,2017-0972,2/5/17,1544,2/5/17,1544,Gutterson Outside,Closed; Report to CSC
Alcohol Offense,2017-0973,2/5/17,1812,2/5/17,1812,Trinity Campus,Closed; Report to CSC
Agency Assist,2017-0974,2/5/17,2115,2/5/17,2115,262 Main St Winooski,Closed; Assist to WPD
Disturbance / Simple Assault on Police Officer / Intoxication,2017-0975,2/5/17,2124,2/5/17,2124,277 East Allen St Winooski,Closed; Detoxed at Corrections;  Cited into court for Assault w/ bodily fluids; Assault on a law enforcement officer; Unlawful Mischief; Aggravated disorderly conduct
Trespass,2017-0982,2/6/17,532,2/6/17,532,Living and Learning,Closed
Larceny,2017-0985,2/6/17,1105,02/04-05/2017,Unk,Patrick Gym,Closed; subject cited into court for Petit Larceny & Burglary
Anonymous Sexual Assault,2017-0988,2/6/17,1440,1/27/17,Unk,Unknown Off Campus Location,Closed; Referred to Title IX
Anonymous Sexual Assault,2017-0989,2/6/17,1522,1/31/17,Unk,Unknown Off Campus Location,Closed; Referred to Title IX
Anonymous Sexual Assault,2017-0990,2/6/17,1524,Unk,Unk,Unknown Off Campus Location,Closed; Referred to Title IX
Suspicious Person,2017-0993,2/6/17,1810,2/6/17,1810,WDW,Open
Assist Other,2017-0994,2/6/17,1921,2/6/17,1921,HM,Closed; assist to Parking
Disturbance,2017-0999,2/6/17,2146,2/6/17,2146,Davis Center,Closed
Agency Assist,2017-1001,2/6/17,2232,2/6/17,2232,1214 Williston Rd,Closed; assist to SBPD
Medical Assist,2017-1005,2/7/17,203,2/7/17,203,Living & Learing,Closed; UVM Rescue transported to UVM MC
Intrusion Alarm,2017-1006,2/7/17,828,2/7/17,828,665 Spear St,Closed
Fire Alarm,2017-1013,2/7/17,1140,2/7/17,1140,University Heights South 3,Closed
Threats / Harassment,2017-1016,2/7/17,1559,2/6/17,Unk,Harris Millis,Open: Referred to CARE Team
Drugs,2017-1017,2/7/17,1647,2/7/17,1647,Davis Center Marketplace,Closed
Agency Assist,2017-1018,2/7/17,1743,2/7/17,1743,99 Dorset St,Closed; Assist to SBPD
Voyeurism,2017-1022,2/7/17,2037,2/7/17,2030,Harris,Open
Intrusion Alarm,2017-1023,2/7/17,2106,2/7/17,2106,Fleming,Closed
Intrusion Alarm,2017-1024,2/7/17,2130,2/7/17,2130,460 S Prospect St,Closed
Intrusion Alarm,2017-1025,2/7/17,2212,2/7/17,2212,460 S Prospect St,Closed
Drugs,2017-1026,2/7/17,2346,2/7/17,2346,MAT,Closed; Unable to locate
Intrusion Alarm,2017-1029,2/8/17,246,2/8/17,246,460 S Prospect St,Closed
Lewd & Lascivious Conduct / Fondling,2017-1035,2/8/17,1711,Various,Various,Harris Millis,Open incident
Intrusion Alarm,2017-1036,2/8/17,1802,2/8/17,1802,Southwick,Closed
Suspicious Vehicle,2017-1039,2/9/17,26,2/9/17,26,Living & Learning Parking Lot,Closed
Intrusion Alarm,2017-1041,2/9/17,422,2/9/17,422,Fleming,Closed
Accident / Agency Assist,2017-1045,2/9/17,835,2/9/17,835,"White St / Airport Pkwy, So. Burlington",Closed; assist to So. Burlington Police
Suspicious Event,2017-1046,2/9/17,933,2/9/17,933,Main Campus Construction Site,Closed
Fire Alarm,2017-1057,2/9/17,1517,2/9/17,1517,Hunt Hall,Closed
Lewd & Lascivious Conduct / Fondling,2017-1058,2/9/17,1521,2/4/17,Unk,Unknown Off Campus Location,Closed; referred to Title IX Coordinator
Fire Alarm,2017-1062,2/9/17,2010,2/9/17,2010,Redstone Lofts,Closed
Fire Alarm,2017-1063,2/9/17,2029,2/9/17,2029,Converse Hall,Closed
Fire Alarm,2017-1065,2/9/17,2052,2/9/17,2052,Converse Hall,Closed
Fire / CO Alarm,2017-1066,2/9/17,2134,2/9/17,2134,University Hgts South 1,Closed
Drugs,2017-1067,2/9/17,2136,2/9/17,2136,Wing Hall,Closed; non substantiated
Citizen Assist,2017-1069,2/9/17,2218,2/9/17,2218,PFG Parking Lot,Closed
Suspicious Event,2017-1072,2/10/17,21,2/10/17,21,Williston Rd @ Staples Parking Lot,Closed
Blue Light Alarm,2017-1073,2/10/17,28,2/10/17,28,PFG Outside,Closed
Noise,2017-1075,2/10/17,41,2/10/17,41,Redstone Apts,Closed; noise warning issued
Welfare Check,2017-1078,2/10/17,120,2/10/17,120,S Prospect St / Robinson Pkwy,Closed
Suspicious Vehicle,2017-1084,2/10/17,501,2/10/17,501,UVM Parking Garage,Closed
Agency Assist,2017-1085,2/10/17,1030,2/10/17,1030,284 East Ave,Closed; Assist to Green Mountain Critical Incident Stress Management Team
Accident LSA,2017-1086,2/10/17,1107,2/10/17,Unk,Gutterson Garage,Open
Vandalism,2017-1088,2/10/17,1241,Unk,Unk,Lafayette,Open
Welfare Check,2017-1089,2/10/17,1324,2/10/17,1324,Harris,Closed
Citizen Assist,2017-1090,2/10/17,1539,2/10/17,1539,Stonehedge Dr,Closed; Report to CARE Team
Fire Alarm,2017-1091,2/10/17,1644,2/10/17,1644,Wright,Closed
Intrusion Alarm,2017-1093,2/10/17,1811,2/10/17,1811,460 S Prospect St,Closed
Fire Alarm,2017-1101,2/10/17,2119,2/10/17,2119,Living and Learning,Closed
Agency Assist,2017-1103,2/10/17,2158,2/10/17,2158,University Mall,Closed; Assist to SBPD
Traffic / DUI,2017-1106,2/10/17,2314,2/10/17,2314,N Prospect St / Brookes Ave,Closed; Cited into court for DUI
Motor Vehicle Complaint,2017-1108,2/10/17,2335,2/10/17,2335,Harris Millis,Closed
Vandalism,2017-1111,2/11/17,14,Unk,Unk,Jeanne Mance,Open
Vandalism,2017-1112,2/11/17,24,02/10-11/2017,Unk,Harris,Open
Welfare Check / Alcohol Offense,2017-1113,2/11/17,26,2/11/17,26,Living and Learning,Closed; Report to CSC
Alcohol Offense,2017-1114,2/11/17,46,2/11/17,46,194 S Prospect St,Closed; Report to CSC
Vandalism / Larceny,2017-1115,2/11/17,101,Unk,Unk,Harris Millis,Open
Vandalism,2017-1117,2/11/17,140,Unk,Unk,Millis,Open
Intoxication,2017-1118,2/11/17,150,2/11/17,150,Redstone Lofts Outside,Closed; Transported to Corrections for detox
Motor Vehicle Complaint,2017-1121,2/11/17,1025,2/11/17,1025,Davis Center Roadway,Closed
Intrusion Alarm,2017-1124,2/11/17,1712,2/11/17,1712,Living & Learning,Closed
Citizen Assist,2017-1126,2/11/17,1908,2/11/17,1908,Dana Medical Library,Closed
Blue Light Alarm,2017-1141,2/12/17,52,2/12/17,52,Living & Learning,Closed
Medical Assist / Intoxication,2017-1147,2/12/17,211,2/12/17,211,Main St / S Willard St,"Closed; affiliate referred to UVM Rescue, ACT 1, & Corrections for Detox; report to CSC"
Welfare Check,2017-1148,2/12/17,211,2/12/17,211,S Prospect St / Henderson Ter.,Closed; non substantiated
Traffic / DUI,2017-1149,2/12/17,219,2/12/17,219,S Prospect St / Davis Rd,Closed; affiliate cited into court for DUI; report to CSC
Noise,2017-1151,2/12/17,300,2/12/17,300,Redstone Lofts,Closed; non substantiated
Blue Light Alarm,2017-1152,2/12/17,310,2/12/17,310,UVM Main Green,Closed
Mental Health Issue,2017-1153,2/12/17,455,2/12/17,455,UVM Police Services,Closed; referred to UVM CARES
Fire Alarm,2017-1154,2/12/17,915,2/12/17,915,322 S Prospect St,Closed
Blue Light Alarm,2017-1156,2/12/17,1202,2/12/17,1202,438 College St,Closed
Agency Assist,2017-1161,2/12/17,1757,2/12/17,1757,1660 Williston Rd,Closed; Assist to SBPD
Medical Assist,2017-1162,2/12/17,1819,2/12/17,1819,Mercy,Closed; UVM Rescue transported to UVM MC
Larceny,2017-1163,2/12/17,1837,Unk,Unk,PFG,Open
Safety Escort,2017-1164,2/12/17,1948,2/12/17,1948,UVM Medical Center,Closed
911 Hang up,2017-1165,2/12/17,1949,2/12/17,1949,Grasse Mount,Closed
Motorist Assist,2017-1169,2/12/17,2309,2/12/17,2309,Main St / S Prospect St,Closed
Safety Escort,2017-1171,2/13/17,242,2/13/17,242,Bailey Howe ,Closed
Fire Alarm,2017-1177,2/13/17,1206,2/13/17,1206,Richardson,Closed
Agency Assist / Drugs/Alcohol,2017-1183,2/13/17,2036,2/13/17,2036,Wing,Closed; Assist to Res Life
Suspicious Event / Sexual Harassment,2017-1184,2/13/17,2056,2/13/17,2015,Wilks,Closed; Referred to Title IX
Agency Assist,2017-1185,2/13/17,2107,2/13/17,2107,284 East Ave,Closed: Assist to VSP
Vandalism,2017-1191,2/13/17,2321,2/13/17,Unk,Coolidge,Open
Fire Alarm,2017-1195,2/14/17,612,2/14/17,612,Pomeroy,Closed
Theft of Service,2017-1197,2/14/17,805,2/14/17,805,Marsh Austin Tupper Parking Lot,Closed; referred to CSC
Vandalism,2017-1198,2/14/17,836,2/14/17,836,Delehanty Hall,Open incident
Agency Assist / Stalking,2017-1201,2/14/17,1021,01/2017-Present,Various,Loomis St & Davis Center,Closed; assist to Burlington Police & referred to Title IX Coordinator
Medical Assist,2017-1202,2/14/17,1105,2/14/17,1105,Billings,Closed; affiliate transported to UVM MC via UVM Rescue
Citizen Assist - Safety Escort,2017-1203,2/14/17,1121,2/14/17,1121,University Health Center,Closed
Medical Assist,2017-1204,2/14/17,1141,2/14/17,1141,Davis Center,Closed; subject transported to UVM MC via UVM Rescue
Vandalism - Graffiti,2017-1207,2/14/17,1748,Unk,Unk,Jeanne Mance,Open incident
Medical Assist,2017-1208,2/14/17,2326,2/14/17,2326,Harris Hall,Closed; affiliate transported to UVM MC Via UVM Rescue
Drugs,2017-1209,2/14/17,2329,2/14/17,2329,Coolidge Hall,Closed
Drugs,2017-1211,2/14/17,2352,2/14/17,2352,Harris Hall,Closed; referred to CSC
Citizen Assist,2017-1212,2/15/17,40,2/15/17,40,Davis Center,Closed
Harassment,2017-1224,2/15/17,1150,2/8/17,2143,Fleming,Closed
Citizen Assist - Safety Escort,2017-1225,2/15/17,1256,2/15/17,1256,Living & Learning,Closed
Motorist Assist,2017-1227,2/15/17,1746,2/15/17,1746,Redstone Lofts Parking Lot,Closed
Motorist Assist,2017-1230,2/15/17,1902,2/15/17,1902,UVM Parking Garage,Closed
Citizen Assist,2017-1236,2/16/17,12,02/14-15/2017,2100-1000,UVM Fitness Center,Closed
Unsecured Premise,2017-1238,2/16/17,101,2/16/17,101,Environmental Safety Facility Outside,Closed
Accident,2017-1239,2/16/17,828,2/16/17,828,Kalkin Parking Lot,Closed
Accident,2017-1241,2/16/17,954,2/16/17,954,Simpson Loading Dock,Closed
Animal Problem,2017-1243,2/16/17,1242,2/16/17,1242,S Prospect St,Closed
Agency Assist,2017-1245,2/16/17,1316,2/16/17,1316,Loomis St & Fleming Museum,Closed; assist to Chittenden Family Court
Alcohol Offense,2017-1251,2/16/17,1657,2/16/17,1657,Trinity Campus,Closed; non substantiated
Noise,2017-1253,2/16/17,1951,2/16/17,1951,Redstone Apts,Closed; Excessive noise ticket issued & report to CSC
Citizen Assist,2017-1254,2/16/17,2011,2/16/17,2011,Rowell Hall,Closed
Suspicious Behavior,2017-1255,2/16/17,2146,2/16/17,2146,Fleming Museum,Closed
Welfare Check,2017-1263,2/16/17,2339,2/16/17,2339,Davis Center,Closed
Motorist Assist,2017-1266,2/17/17,2,2/17/17,2,"Williston Rd, So. Burlington",Closed
Alcohol Offense,2017-1271,2/17/17,117,2/17/17,117,Main St / S Prospect St,Closed; report to CSC
Traffic / DUI,2017-1272,2/17/17,128,2/17/17,128,Williston Rd @ Sheraton Hotel,Closed; non affiliate cited into court for DUI
Computer Crime / Agency Assist,2017-1280,2/17/17,1135,Unk,Unk,"Church St, Burlington",Closed; non affiliate cited into court for Poss. of Child Pornography
Welfare Check,2017-1281,2/17/17,1138,2/17/17,1138,Redstone Lofts,Closed; affiliate located
Fire Alarm,2017-1282,2/17/17,1319,2/17/17,1319,Jeanne Mance,Closed
Stalking,2017-1286,2/17/17,1539,Feb-17,various,Millis Hall,Closed
Citizen Assist,2017-1287,2/17/17,1547,2/17/17,1547,Davis Center Outside,Closed
Suspicious Behavior,2017-1289,2/17/17,1948,2/17/17,1948,Christie Hall,Closed
Accident - Leaving the Scene,2017-1291,2/17/17,2108,2/17/17,1500-2100,Given Parking Lot,Open incident
Suspicious Vehicle,2017-1292,2/17/17,2159,2/17/17,2159,Living & Learning Outside,Closed
Fire / CO Alarm,2017-1299,2/17/17,2310,2/17/17,2310,Living & Learning,Closed
Agency Assist,2017-1301,2/18/17,0,2/18/17,0,East Ave,Closed; assist to Burlington Police
Agency Assist,2017-1302,2/18/17,34,2/18/17,34,"Interstate 89 South, So. Burlington",Closed; assist to Vermont State Police
Fire Alarm / Vandalism,2017-1305,2/18/17,105,2/18/17,105,Coolidge Hall,Open incident
Vandalism,2017-1306,2/18/17,117,2/18/17,117,Harris Hall,Closed; report to CSC
Agency Assist / Disturbance / Intoxication,2017-1307,2/18/17,136,2/18/17,136,S Prospect St / Henderson Terr.,Closed; assist to So. Burlington Police; affiliate male referred to ACT 1 & Corrections for detox & issued tickets by So. Burlington Police for Poss. Of Marijuana and Alcohol. Report to CSC
Vandalism,2017-1308,2/18/17,148,2/18/17,Various,Harris Millis,Open incident
Drugs / Alcohol Offense,2017-1312,2/18/17,300,2/18/17,300,Coolidge Hall,Closed; report to CSC
Vandalism,2017-1313,2/18/17,353,2/18/17,Unk,Coolidge Hall,Open incident
Suspicious Activity,2017-1314,2/18/17,427,2/18/17,427,Harris Millis,Closed
Agency Assist,2017-1315,2/18/17,556,2/18/17,556,"Williston Rd, So. Burlington",Closed; assist to So. Burlington Police
Intrusion Alarm,2017-1316,2/18/17,821,2/18/17,821,460 S Prospect St,Closed
Simple Assault/Domestic,2017-1323,2/18/17,1552,2/18/17,1536-1538,Davis Center,Closed; non-affiliate cited into court for domestic assault
Medical Assist,2017-1329,2/18/17,2146,2/18/17,2146,Living & Learning,Closed; affiliate transported to UVM MC via UVM Rescue & referred to UVM Cares
Drugs,2017-1334,2/18/17,2251,2/18/17,2251,Coolidge Hall,Closed; non substantiated
Drugs,2017-1338,2/18/17,2311,2/18/17,2311,Coolidge Hall,Closed; report to CSC
Agency Assist,2017-1340,2/18/17,2342,2/18/17,2342,Interstate 89 @ Exit 14,Closed; assist to Vermont State Police
Agency Assist,2017-1346,2/19/17,47,2/19/17,47,"East Terr, So. Burlington",Closed; assist to So. Burlington Police
Medical Assist / Intoxication,2017-1350,2/19/17,118,2/19/17,118,Austin Hall,Closed; affiliate referred to UVM MC via UVM Rescue & ACT 1 for Detox; report to CSC
Medical Assist / Intoxication,2017-1351,2/19/17,123,2/19/17,123,Main St / S Prospect St,"Closed; affiliate referred to UVM MC, ACT 1, & Corrections for Detox; report to CSC"
Fire Alarm,2017-1352,2/19/17,123,2/19/17,123,University Hgts South 1,Closed
Suspicious Event,2017-1353,2/19/17,141,2/19/17,Unk,Wing Davis Wilks Outside,Closed
Blue Light Alarm,2017-1354,2/19/17,154,2/19/17,154,322 S Prospect St,Closed
Drugs,2017-1355,2/19/17,252,2/19/17,252,Coolidge Hall,Closed; non substantiated
Fire Alarm,2017-1356,2/19/17,326,2/19/17,326,Millis Hall,Closed
Fire Alarm,2017-1358,2/19/17,1526,2/19/17,1526,WDW,Closed
Intrusion Alarm,2017-1360,2/19/17,1814,2/19/17,1814,Fleming,Closed
Noise,2017-1361,2/19/17,2202,2/19/17,2202,258 Colchester Ave,Closed; Warning issued
Vandalism,2017-1363,2/19/17,2330,Unk,Unk,Millis,Open
Vandalism,2017-1364,2/19/17,2340,Unk,Unk,Jeanne Mance,Open
Intoxication,2017-1365,2/20/17,13,2/20/17,13,Harris,Closed; UVM Rescue transported to UVM MC; Report to CSC
Medical Assist,2017-1366,2/20/17,151,2/20/17,151,Sichel,Closed; UVM Rescue transported to UVM MC
Drug / Alcohol Offense,2017-1370,2/20/17,357,2/20/17,357,Redstone Hall,Closed; Report to CSC
Property Damage,2017-1373,2/20/17,903,Unk,Unk,Wheelock Barn,Open
Vandalism,2017-1377,2/20/17,1139,2/20/17,0000-1000,Gucciardi Fitness Center,Open
Medical Assist,2017-1379,2/20/17,1408,2/20/17,1408,Converse,Closed; BFD transported to UVM MC
Fire Alarm,2017-1381,2/20/17,1527,2/20/17,1527,McAuley,Closed
Drugs,2017-1383,2/20/17,1732,2/20/17,1732,Davis Center,Closed
Alcohol Offense,2017-1391,2/20/17,2209,2/20/17,2209,Coolidge,Closed; Report to CSC
Vandalism,2017-1392,2/20/17,2242,2/19/17,2300,Coolidge,Open
Drugs,2017-1394,2/20/17,2324,2/20/17,2324,Living and Learning,Closed; Report to CSC
Traffic / DUI,2017-1397,2/21/17,32,2/21/17,32,Williston Rd / East Terr,Closed; Cited into court for DUI
Medical Assist,2017-1402,2/21/17,857,2/21/17,857,Tupper,Closed; UVM Rescue transported to UVM MC
Agency Assist,2017-1406,2/21/17,1126,2/21/17,1126,284 East Ave,Closed; Assist to BPD
Motorist Assist,2017-1408,2/21/17,1237,2/21/17,1237,I 89 / Exit 16 Colchester,Closed
Vandalism,2017-1414,2/21/17,1436,Unk,Unk,Wright,Open
Theft of Service,2017-1416,2/21/17,1557,2/21/17,1557,HM Lot,Closed; Report to CSC
Medical Assist,2017-1419,2/21/17,1800,2/21/17,1800,Mercy,Closed; UVM Rescue transported to UVM MC
Agency Assist / Welfare Check,2017-1420,2/21/17,1927,2/21/17,1927,S Prospect St / College St,Closed; Assist to BPD
Intrusion Alarm,2017-1421,2/21/17,1957,2/21/17,1957,460 S Prospect St,Closed
Safety Escort,2017-1423,2/21/17,2012,2/21/17,2012,Davis Center,Closed
Suspicious Event,2017-1424,2/20/17,2141,2/20/17,2141,PFG,Closed
Agency Assist / Trespass,2017-1437,2/22/17,51,2/22/17,51,465 Quarry Hill Rd,Closed; Assist to SBPD;
,,,,,,,Subject cited into court for Unlawful Mischief and Unlawful Trespass
Medical Assist,2017-1440,2/22/17,804,2/22/17,804,Davis Center,Closed; non affiliate transported to UVM MC via UVM Rescue
Drugs,2017-1454,2/22/17,1804,2/22/17,1804,Mason Simpson Hamilton Outside,Closed; report to CSC
Motor Vehicle Complaint,2017-1460,2/22/17,1917,2/22/17,1917,PFG Roadway,Closed
Blue Light Alarm,2017-1461,2/22/17,2016,2/22/17,2016,Simpson Hall Outside,Closed
Parking Violation,2017-1463,2/22/17,2044,2/22/17,2044,Catholic Center Parking Lot,Closed
Suspicious Behavior,2017-1464,2/22/17,2126,2/22/17,2126,PFG Outside,Closed
Suspicious Behavior,2017-1468,2/23/17,103,2/23/17,103,Living & Learning Outside,Closed
Medical Assist,2017-1469,2/23/17,108,2/23/17,108,Marsh Austin Tupper Parking Lot,Closed; affiliate transported to UVM MC via UVM Rescue & referred to UVM Cares
Medical Assist,2017-1470,2/23/17,610,2/23/17,610,Christie Hall,Closed; affiliate transported to UVM MC via UVM Rescue
Motor Vehicle Complaint / Accident,2017-1471,2/23/17,725,2/23/17,725,Johnson House Outside,Closed
Threats,2017-1477,2/23/17,1032,2/21/17,1315,Nicholson House,Closed
Welfare Check,2017-1478,2/23/17,1042,2/23/17,1042,Harris Hall,Closed; cancelled upon request
Motor Vehicle Complaint,2017-1479,2/23/17,1059,2/23/17,1050,Main Campus Construction Area,Closed
Agency Assist,2017-1491,2/23/17,1704,2/23/17,1704,Williston Rd / I89 Overpass,Closed; assist to Winooski Police & Vermont State Police
Overdose / Medical Assist,2017-1494,2/23/17,1809,2/23/17,1809,UVM Parking Garage,Closed; non affiliate transported to UVM MC via UVM Rescue
Agency Assist,2017-1496,2/23/17,2042,2/23/17,2042,Main St / University Hgts,Closed; assist to Burlington Police
Agency Assist,2017-1497,2/23/17,2132,2/23/17,2132,"Fayette Rd / Hannaford Dr, So. Burlington",Closed; assist to So. Burlington Police
Missing Person,2017-1510,2/24/17,1000,2/24/17,940,Ira Allen Chapel,Closed; non affiliate located
Vandalism,2017-1512,2/24/17,1026,Unk,Unk,PFG,Open incident
Intrusion Alarm,2017-1515,2/24/17,1113,2/24/17,1113,Large Animal Facility,Closed
Agency Assist/ Traffic / Drugs,2017-1517,2/24/17,1600,2/24/17,1600,Williston Rd / East Ave,"Closed; assist to SBPD; Cited into court for DUI, Poss of narcotics; Leaving the scene of an accident; driving with a Criminally suspended license"
Property Daamge,2017-1519,2/24/17,1726,Unk,Unk,PFG Parking Garage,Closed
Vandalism,2017-1521,2/24/17,2031,2/24/17,1800-2030,PFG Parking Garage,Open
Agency Assist,2017-1523,2/24/17,2251,2/24/17,2251,Mason Hall,Closed; assist to So. Burlington Police
DUI / Drugs,2017-1526,2/24/17,2352,2/24/17,2352,Williston Rd @ Staples Plaza,Closed; Lodged at Corrections for DUI; Drug Possession
Alcohol Offense,2017-1528,2/25/17,115,2/25/17,115,Wilks Hall,Closed; report to CSC
Fire Alarm / Vandalism,2017-1529,2/25/17,122,2/25/17,122,Harris Millis,Open incident
Medical Assist / Intoxication,2017-1530,2/25/17,155,2/25/17,155,Coolidge Hall Outside,Closed; affiliate transported to UVM MC via UVM Rescue; report to CSC
Medical Assist / Intoxication,2017-1531,2/25/17,215,2/25/17,215,UVM Fitness Center,Closed; affiliate transported to UVM MC via UVM Rescue & referred to ACT 1 for Detox; report to CSC
Welfare Check,2017-1532,2/25/17,258,2/25/17,258,Given Building Outside,Closed; non affiliate located
Larceny,2017-1536,2/25/16,1106,02/24-25/2017,2100-1100,Living & Learning Outside,Open incident
Animal Problem,2017-1538,2/25/16,1355,2/25/17,1355,Davis Center Parking Lot,Closed
Domestic Disturbance,2017-1539,2/25/17,1439,2/25/17,1439,University Hgts Parking Lot,Closed
Motor Vehicle Complaint,2017-1544,2/25/17,1936,2/25/17,1936,Southwick Parking Lot,Closed
Fire Alarm,2017-1545,2/25/17,1956,2/25/17,1956,Wing Davis Wilks,Closed
Suspicious Event,2017-1546,2/25/17,2118,2/25/17,2118,Mason Hall,Closed
Intoxication,2017-1547,2/25/17,2124,2/25/17,2124,Patrick Gym,Closed; non affiliate referred to ACT 1 & Corrections for Detox & trespassed from campus
Medical Assist / Intoxication,2017-1548,2/25/17,2146,2/25/17,2146,Wing Hall,Closed; affiliate transported to UVM MC via UVM Rescue; report to CSC
Suspicious Behavior / Alcohol Offense,2017-1555,2/25/17,2308,2/25/17,2308,Davis Hall Parking Lot,Closed; non affiliate issued alcohol ticket
Alcohol / Drug Offense,2017-1557,2/26/17,5,2/26/17,5,Harris Hall,Closed; 1 non affiliate issued alcohol ticket & report to CSC
Traffic / DUI,2017-1558,2/26/17,7,2/26/17,7,Pearl St / N. Union St,Closed; non affiliate cited into court for DUI
Intrusion Alarm,2017-1559,2/26/17,45,2/26/17,45,Fleming,Closed
Drugs,2017-1560,2/26/17,50,2/26/17,50,Harris Hall,Closed; report to CSC
Drugs,2017-1561,2/26/17,110,2/26/17,110,Harris Hall,Closed; report to CSC
Alcohol / Drug Offense,2017-1565,2/26/17,141,2/26/17,141,Millis Hall,Closed; report to CSC
Drugs,2017-1567,2/26/17,216,2/26/17,216,Millis Hall,Closed; affiliate cited into court for Poss. of Marijuana & report to CSC
Medical Assist / Intoxication,2017-1571,2/26/17,305,2/26/17,305,University Hgts North 2,Closed; affiliate transported to UVM MC via UVM Rescue & report to CSC
Medical Assist,2017-1574,2/26/16,1230,2/26/16,1230,PFG,Closed; UVM Rescue transported to UVM MC
TRO Service,2017-1583,2/26/16,2239,2/26/16,2239,Mason,Closed
Suspicious Event,2017-1587,2/27/17,17,2/27/17,17,861 Williston Rd,Closed
Eluding Police,2017-1588,2/27/17,44,2/27/17,44,Spear St / Williston Rd,Closed
