Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Medical Assist / Drugs,2016-8188,11/12/16,1914,11/12/16,1914,University Hgts South 1,Closed; non affiliates transported to UVM Medical Center ER via UVM Rescue & issued marijuana tickets
Drugs,2016-8197,11/12/16,2339,11/12/16,2339,Wright Hall,Closed; report to CSC
Suspicious Vehicle,2016-8198,11/12/13,2341,11/12/16,2341,Christie Hall Parking Lot,Closed; non substantiated
Drugs / Alcohol Violation,2016-8199,11/12/16,2343,11/12/16,2343,Hunt Hall,Closed; report to CSC
Agency Assist,2016-8200,11/12/16,2346,11/12/16,2346,East Ave / E Village Dr,Closed; assist to Williston Police
Traffic / DUI,2016-8204,11/13/16,229,11/13/16,229,Williston Rd @ Staples Plaza,Closed; non affiliate cited into court for DUI
Vandalism - Graffiti,2016-8206,11/13/16,821,Unk,Unk,Davis Center Outside,Open incident
Vandalism - Graffiti,2016-8210,11/13/16,1304,Unk,Unk,Billings Outside,Open incident
Medical Assist / Drugs,2016-8212,11/13/16,2057,11/13/16,2057,Tupper Hall,Closed; affiliate transported to UVM Medical Center ER via UVM Rescue; report to CSC
Welfare Check / Medical Assist / Drugs / Alcohol Offense,2016-8213,11/13/16,2308,11/13/16,2308,University Hgts South 3,Closed; affiliate transported to UVM Medical Center ER via UVM Rescue; report to CSC
Fraud / Drugs,2016-8214,11/13/16,2320,11/13/16,Unk,Trinity Campus,"Closed; Affiliate lodged at Corrections for Felony Poss Marijuana and Narcotics, Threats, Obstruction of Justice; Affiliate cited into court Fraud"
Motor Vehicle Complaint,2016-8215,11/13/16,2333,11/13/16,2333,East Commuter Parking Lot,Closed
Blue Light Alarm,2016-8217,11/14/16,1050,11/14/16,1050,Billings,Closed
Larceny Bicycle,2016-8218,11/14/16,1148,11/12-13/2016,Unk,Simpson Outside,Open
Drugs,2016-8221,11/14/16,1417,11/14/16,1417,Living and Learning,Open
Citizen Assist,2016-8222,11/14/16,1439,11/14/16,1439,Gutterson Garage,Closed
Animal Problem,2016-8225,11/14/16,1902,11/14/16,1902,Votey Lot,Closed
Fraud,2016-8226,11/14/16,2046,Various,Unk,Redstone Lofts,Open
Agency Assist,2016-8227,11/14/16,2118,11/14/16,2118,"Main St, Winooski",Closed; Assist to WPD
Medical Assist,2016-8253,11/15/16,1253,11/15/16,1253,Living and Learning,Closed; UVM Rescue Transported to UVM MC
Drugs,2016-8256,11/15/16,1711,11/15/16,1711,McCann,Closed; Report to CSC
Suspicious Odor,2016-8257,11/15/16,1853,11/15/16,1853,Millis/ UHS / Music,Closed
Motorist Assist,2016-8258,11/15/16,1926,11/15/16,1926,PFG Lot,Closed
Vandalism,2016-8270,11/16/16,246,Unk,Unk,Billings,Open
Suspicious Event,2016-8280,11/16/16,1958,11/16/16,1958,Harris,Closed; Unable to locate
Drugs,2016-8281,11/16/16,2123,11/16/16,2123,Ampitheater,Closed; Unable to locate
Traffic / DUI,2016-8283,11/17/16,47,11/17/16,47,Colchester Ave / Fletcher Pl,Closed; Cited into court for DUI
Agency Assist,2016-8284,11/17/16,500,11/17/16,500,"St. Albans, VT",Closed; Assist to ICAC
Citizen Assist,2016-8291,11/17/16,1307,11/17/16,1307,Living and Learning,Open
Accident,2016-8293,11/17/16,1357,11/17/16,1357,Gutterson Lot,Closed
Suspicious Event,2016-8299,11/17/16,1641,11/17/16,1641,Jeanne Mance Outside,Closed; Unable to locate
Vandalism,2016-8301,11/17/16,2018,11/17/16,2018,Patterson,Closed
Motor Vehicle Complaint,2016-8303,11/17/16,2249,11/17/16,2249,PFG Circle,Closed
Suspicious Event,2016-8306,11/17/16,2350,11/17/16,2350,MAT,Closed
Traffic / DUI,2016-8307,11/18/16,4,11/18/16,4,Williston Rd / East Ave,Closed; Cited into court for DUI
Citizen Assist,2016-8308,11/18/16,14,11/18/16,14,Millis,Closed
Noise,2016-8309,11/18/16,417,11/18/16,417,Christie,Closed; Unable to locate
Intrusion Alarm,2016-8310,11/18/16,554,11/18/16,554,1 S Prospect St,Closed
Citizen Assist,2016-8311,11/18/16,737,11/18/16,737,UVM Police Services,Closed
Citizen Assist,2016-8319,11/18/16,1302,11/18/16,1302,Harris Millis,Closed
Motorist Assist,2016-8321,11/18/16,1425,11/18/16,1425,Harris Millis Parking Lot,Closed
Intrusion Alarm,2016-8324,11/18/16,1808,11/18/16,1808,Waterman,Closed
Unsecured Premise,2016-8328,11/18/16,2226,11/18/16,2226,Waterman,Closed
Suspicious Behavior,2016-8329,11/18/16,2243,11/18/16,2243,Centennial Field,Closed
Motorist Assist,2016-8330,11/18/16,2255,11/18/16,2255,Spear St / Main St,Closed
Agency Assist / Agg Assault,2016-8332,11/19/16,43,11/19/16,43,Pearl St,Closed; assist to Burlington Police
Recovered Stolen Property,2016-8333,11/19/16,119,11/19/16,119,Simpson Hall,Closed
Drugs,2016-8338,11/19/16,1118,11/19/16,1118,University Hgts South 1,Closed; Report to CSC
Drugs,2016-8339,11/19/16,1130,11/19/16,1130,Austin Hall,Closed; Report to CSC
Alarm,2016-8341,11/19/16,1228,11/19/16,1228,Wright Hall Outside,Closed
Citizen Assist,2016-8342,11/19/16,1307,11/19/16,1307,McAuley Hall,Closed
Drugs,2016-8344,11/19/16,1424,11/19/16,1424,University Hgts North 1,Closed; Report to CSC
Fire Alarm,2016-8348,11/19/16,1748,11/19/16,1748,Redstone Hall,Closed
Agency Assist,2016-8357,11/20/16,247,11/20/16,247,"Pearl St, Burlington",Closed; assist to Burlington Police
Intrusion Alarm,2016-8358,11/20/16,546,11/20/16,546,Fleming,Closed
Intrusion Alarm,2016-8360,11/20/16,1142,11/20/16,1142,University Health Center,Closed
Welfare Check,2016-8366,11/20/16,1947,11/20/16,1947,Off Campus Location,Closed
Agency Assist,2016-8369,11/21/16,345,11/21/16,345,Interstate 89 / Colchester,Closed; assist to Vermont State Police
Intrusion Alarm,2016-8370,11/21/16,645,11/21/16,645,Nolan House,Closed
Intrusion Alarm,2016-8371,11/21/16,745,11/21/16,745,665 Spear St,Closed
Drugs,2016-8374,11/21/16,1137,11/21/16,1137,Wright,Closed
Suspicious Event,2016-8378,11/21/16,1656,11/21/16,1656,Living and Learning,Closed
Larceny,2016-8401,11/22/16,1207,Unk,Unk,Morrill,Open
Agency Assist / DUI,2016-8414,11/22/16,2320,11/22/16,2320,I89 / Exit 14,Closed; Assist to VSP
Trespass,2016-8415,11/22/16,2329,11/22/16,2329,Hills,Closed
Traffic / Suspicious Event,2016-8420,11/23/16,230,11/23/16,230,861 Williston Rd,Open
Suspicious Activity,2016-8422,11/23/16,744,11/23/16,744,Aiken Hall,Closed
Intoxication,2016-8446,11/24/16,213,11/24/16,213,Main St @ Marsh Austin Tupper,Closed; non affiliate detoxed at ACT 1
Agency Assist / Accident,2016-8447,11/24/16,241,11/24/16,241,Church St / Main St,Closed; assist to Burlington Police
Motor Vehicle Complaint,2016-8449,11/25/16,128,11/25/16,128,PFG Parking Lot,Closed
Suspicious Activity,2016-8451,11/25/16,231,11/25/16,231,Main Campus Construction Area,Closed
Alarm,2016-8456,11/25/16,1354,11/25/16,1354,Hills,Closed
Motorist Assist,2016-8465,11/25/16,2215,11/25/16,2215,Parking Garage,Closed
Agency Assist,2016-8471,11/26/16,254,11/26/16,254,"Williston Rd, So. Burlington",Closed; assist to So. Burlington Police
Medical Assist,2016-8475,11/26/16,1356,11/26/16,1356,Patrick Gym,Closed; non affiliate transported to UVM Medical Center via UVM Rescue
Suspicious Activity,2016-8488,11/27/16,246,11/27/16,246,Living & Learning,Closed
Blue Light Alarm,2016-8491,11/27/16,1435,11/27/16,1435,Williams Hall Outside,Closed
Medical Assist / Drugs,2016-8493,11/27/16,1849,11/27/16,1849,Christie Hall,Closed; affiliate transported to UVM Medical Center ER via UVM Rescue; Report to CSC
Fire / CO Alarm,2016-8494,11/27/16,1854,11/27/16,1854,University Hgts South 1,Closed
Blue Light Alarm,2016-8495,11/27/16,1856,11/27/16,1856,Mann Hall Outside,Closed
Agency Assist,2016-8496,11/27/16,1958,11/27/16,1958,Main St / University Pl,Closed; assist to So. Burlington Police
Suspicious Odor,2016-8498,11/27/16,2012,11/27/16,2012,Billings,Closed
Drugs,2016-8503,11/27/16,2205,11/27/16,2205,Simpson Hall,Closed; report to CSC
Agency Assist,2016-8509,11/28/16,18,11/28/16,18,UVM Medical Center ER,Closed; assist to Vermont State Police
Elevator Alarm,2016-8510,11/28/16,236,11/28/16,236,Patrick Gym,Closed
Agency Assist,2016-8511,11/28/16,652,11/28/16,652,Main St / University Heights,Closed; Assist to BPD
Suspicious Event,2016-8515,11/28/16,957,11/28/16,957,Given,Closed
Suspicious Event,2016-8516,11/28/16,1100,11/28/16,1100,S Prospect St,Open
Accident,2016-8519,11/28/16,1204,11/28/16,1204,Jeffords Lot,Closed
Drugs,2016-8521,11/28/16,1506,11/28/16,1506,Living and Learning,Closed; Unable to locate
Fire Alarm,2016-8525,11/28/16,1915,11/28/16,1915,MSH,Closed
Medical Assist,2016-8526,11/28/16,2105,11/28/16,2105,Fitness Center,Closed; UVM Rescue transported to UVM MC
Drugs,2016-8531,11/28/16,2204,11/28/16,2204,Living and Learning,Closed; Report to CSC
Suspicious Event / Recovered Stolen Property,2016-8532,11/28/16,2225,11/28/16,2225,Living and Learning,Open
Citizen Assist,2016-8533,11/28/16,2257,11/28/16,2257,Main Campus,Closed
Drugs,2016-8543,11/29/16,7,11/29/16,7,Ampitheater,Closed; Report to CSC
Elevator Alarm,2016-8557,11/29/16,1346,11/29/16,1346,Marsh Life Science,Closed
Trespass,2016-8559,11/29/16,1445,11/28/16,1800,Christie,Open
Simple Assault,2016-8562,11/29/16,1714,11/8/16,1800,PFG Fitness Center,Open
Motorist Assist,2016-8568,11/29/16,2008,11/19/16,1500-1700,Gutterson,Closed
Traffic / DUI,2016-8570,11/29/16,2309,11/29/16,2309,College St / S Prospect St,Closed
Intrusion Alarm,2016-8578,11/30/16,553,11/30/16,553,1 S Prospect St,Closed
Agency Assist,2016-8579,11/30/16,825,11/30/16,825,454 Riverside Ave,Closed; Assist to BPD
Theft of Service,2016-8585,11/30/16,1129,11/30/16,1129,Wing Lot,Closed; Report to CSC
Citizen Assist,2016-8592,11/30/16,1442,11/30/16,1442,Jacob's House,Closed
Trespass,2016-8599,11/30/16,1848,11/30/16,1848,Harris,Closed; Trespass issued to non affiliate
Vandalism,2016-8600,11/30/16,2011,Unk,Unk,Mason,Open
Drugs / Tampering with Fire Devices,2016-8602,11/30/16,2029,11/30/16,2029,Mason,Closed; Report to CSC
Drugs / Alcohol Offense/  Tampering with Fire Devices,2016-8604,11/30/16,2316,11/30/16,2316,Wright,Closed; Report to CSC
