Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Agency Assist,2017-0357,1/16/17,1256,1/16/17,1256,"W. Canal St, Winooski",Closed; assist to Winooski Police
Citizen Assist / Found Property,2017-0359,1/16/17,1456,01/16-17/2017,2030-0200,Redstone Hall,Closed
Drugs,2017-0361,1/16/17,1751,1/16/17,1751,Coolidge Hall,Closed; non substantiated
Fire Alarm,2017-0362,1/16/17,1807,1/16/17,1807,Wright Hall,Closed
Intrusion Alarm,2017-0365,1/16/17,1839,1/16/17,1839,460 S Prospect St,Closed
Accident - Leaving the Scene,2017-0370,1/16/17,1934,1/16/17,1200-1930,Simpson Parking Lot,Open incident
Intrusion Alarm / Unsecured Premise,2017-0371,1/16/17,1939,1/16/17,1939,Fleming,Closed
Agency Assist / Drugs,2017-0372,1/16/17,2101,1/16/17,2101,UVM Police Services,Closed; assist to Vermont State Police
Medical Assist / Drugs,2017-0374,1/16/17,2239,1/16/17,2239,University Hgts South 1,Closed; affiliate transported to UVM MC via UVM Rescue & report to CSC
Citizen Assist,2017-0376,1/16/17,2329,1/16/17,2329,Williams Hall,Closed
Unsecured Premise,2017-0382,1/17/17,145,1/17/17,145,Main Campus Construction Area,Closed
Agency Assist,2017-0391,1/17/17,1024,1/17/17,1024,University Hgts South 1,Closed; assist to Burlington Police
Larceny,2017-0392,1/17/17,1048,01/06-10/2017,1630-1000,Old Mill,Open incident
Fire Alarm,2017-0401,1/17/17,1847,1/17/17,1847,Trinity Campus Cottages,Closed
Anonymous Reported Attempted Sexual Assault,2017-0403,1/17/17,1914,1/10/17,Unk,Unknown Location,Closed; referred to Title IX Coordinator
Anonymous Reported  Sexual Assault,2017-0423,1/17/17,1921,Unk,Unk,Unknown Location,Closed; referred to Title IX Coordinator
Fire Alarm,2017-0404,1/17/17,2001,1/17/17,2001,University Hgts North 2,Closed
Drugs,2017-0405,1/17/17,2011,1/17/17,2011,Coolidge Hall,Closed; non substantiated
Citizen Assist,2017-0406,1/17/17,2016,1/17/17,2016,Davis Center,Closed
Citizen Assist,2017-0408,1/17/17,2046,1/17/17,2046,Environmental Safety Facility,Closed
Drugs,2017-0409,1/17/17,2108,1/17/17,2108,Redstone Hall,Closed; report to CSC
Welfare Check,2017-0410,1/17/17,2124,1/17/17,2124,UVM Main Campus & Coolidge Hall,Closed; affiliate located
Animal Problem,2017-0411,1/17/17,2202,1/17/17,2202,Redstone Campus,Closed
Drugs,2017-0412,1/17/17,2319,1/17/17,2319,Coolidge Hall,Closed; report to CSC
Welfare Check,2017-0413,1/17/17,2348,1/17/17,2348,McAuley Hall,Closed; affiliate located
Agency Assist,2017-0414,1/18/17,27,1/18/17,27,Williston Rd / Interstate Overpass,Closed; assist to So. Burlington Police & Fire
Property Damage,2017-0422,1/18/17,955,12/18/16 - 01/16/17,Unk,Redstone Lofts Parking Lot,Closed
Fire Alarm,2017-0430,1/18/17,1720,1/18/17,1720,Patterson Hall,Closed
Noise,2017-0431,1/18/17,1723,1/18/17,1723,Redstone Apts,Closed; noise warning issued
Agency Assist,2017-0433,1/18/17,1909,1/18/17,1909,UVM Police Services,Closed; assist to Vergennes Police
Welfare Check / Medical Assist,2017-0434,1/18/17,1950,1/18/17,1950,"Riverside Ave / Salmon Hole, Burlington",Closed; affiliate located & transported to UVM MC via Burlington Rescue
Larceny,2017-0435,1/18/17,2118,1/18/17,2118,UVM Fitness Center,Open incident
Suspicious Activity / Unsecured Premise,2017-0445,1/19/17,227,1/19/17,227,Bailey Howe,Closed
Agency Assist / Citation Service,2017-0448,1/19/17,915,1/19/17,915,Given,Closed; assist to Morristown Police; Referred to Title IX
Citizen Assist,2017-0449,1/19/17,1013,1/19/17,1013,"UVM Morgan Horse Farm, Weybridge, VT",Closed
Agency Assist,2017-0454,1/19/17,1100,1/19/17,1100,Main St / S Prospect St,Closed; assist to Williston Police
Fire Alarm,2017-0459,1/19/17,1541,1/19/17,1541,Trinity Campus Cottages,Closed
Citizen Assist,2017-0462,1/19/17,1816,1/19/17,1816,PFG,Closed
Citizen Assist,2017-0463,1/19/17,1830,1/19/17,1830,Living & Learning,Closed
Drugs,2017-0468,1/19/17,2022,1/19/17,2022,Coolidge Hall,Closed; non substantiated
Accident / DUI,2017-0471,1/19/17,2058,1/19/17,2058,PFG Parking Garage,Open incident
Agency Assist,2017-0483,1/20/17,16,1/20/17,16,"Williston Rd, So. Burlington",Closed; assist to Burlington Police
Traffic / DUI,2017-0492,1/20/17,109,1/20/17,109,"I89 @ Exit 14, So. Burlington",Closed; non affiliate cited into court for DUI
Suspicious Event,2017-0498,1/20/17,1458,1/20/17,1458,1 S Prospect St,Open
Drugs,2017-0501,1/20/17,2120,1/20/17,2120,Ampitheater,Closed; Unable to locate
Fire Alarm,2017-0502,1/20/17,2151,1/20/17,2151,Living and Learning,Closed
Intoxication,2017-0511,1/20/17,2330,1/20/17,2330,Main St / University Heights,Closed; Transported to ACT 1; Report to CSC
Agency Assist,2017-0512,1/20/17,2333,1/20/17,2333,University Heights North 1,Closed; Assist to Williston PD
Noise,2017-0519,1/21/17,52,1/21/17,52,500 S Prospect St,Closed; Warning
Intoxication,2017-0521,1/21/17,113,1/21/17,113,S Prospect St / Cliff St,Closed; Transported to ACT 1
Traffic / Drugs,2017-0523,1/21/17,121,1/21/17,121,861 Williston Rd,Closed; Cited into court for Poss of Narcotics
Welfare Check,2017-0525,1/21/17,256,1/21/17,256,Coolidge,Closed
Accident,2017-0527,1/21/17,1058,1/21/17,1058,Colchester Ave / East Ave,Closed
Citizen Assist,2017-0528,1/21/17,1436,1/21/17,1436,Coolidge,Closed
Welfare Check,2017-0529,1/21/17,1528,1/21/17,1528,Main Green,Closed; Transported to UVM MC for Crisis
Suspicious Event,2017-0531,1/21/17,2101,1/21/17,2101,Davis Center,Closed; Unable to locate
Drugs,2017-0534,1/21/17,2230,1/21/17,2230,Coolidge,Closed; Unable to locate
Intoxication,2017-0539,1/21/17,2336,1/21/17,2336,Jeanne Mance,Closed; UVM Rescue transported to UVM MC; Report to CSC
Disorderly Conduct,2017-0542,1/21/17,16,1/21/17,16,Ready,Closed; Report to CSC
Traffic / DUI,2017-0545,1/22/17,113,1/22/17,113,S Prospect St / College St,Closed; Cited into court for DUI
Suspicious Event / Alcohol Offense,2017-0546,1/22/17,204,1/22/17,204,University Heights Rd,Open; Report to CSC
911 Hang Up,2017-0547,1/22/17,219,1/22/17,219,Coolidge,Closed
Alcohol Offense / Medical Assist,2017-0549,1/22/17,249,1/22/17,249,Coolidge,Closed; UVM Rescue evaluated no transport
Assist Motorist,2017-0550,1/22/17,819,1/22/17,819,East Ave / Main St,Closed
Agency Assist,2017-0552,1/22/17,1646,1/22/17,1646,"967 Mill Pond Rd, Colchester",Closed; Assist to CPD
Agency Assist/ Sexual Assault,2017-0553,1/22/17,1826,1/22/17,1826,Jeanne Mance / Off Campus Location ,Closed; Assist to BPD; Referred to Title IX
Suspicious Event,2017-0562,1/23/17,229,1/23/17,229,Bailey Howe,Closed; Unable to locate
Larceny,2017-0564,1/23/17,745,01/20-22/2017,Unk,University Hgts North 2,Open incident
Drugs / Alcohol Offense,2017-0571,1/23/17,1121,1/23/17,1121,Coolidge Hall,Closed; report to CSC
Agency Assist,2017-0572,1/23/17,1134,1/21/17,Unk,UVM Police Services,Closed; Assist to Title IX and Transportation & Parking
Agency Assist,2017-0573,1/23/17,1300,1/21/17,1300,Colchester Ave / Barrett St,Closed; assist to Colchester Police
Burglary,2017-0574,1/23/17,1303,1/22/17,2141,Davis Center,Closed; subject cited into court for Petit Larceny & Burglary
Suspicious Behavior,2017-0577,1/23/17,2023,1/23/17,2023,UVM Catholic Center,Open
Stalking,2017-0578,1/23/17,2117,1/23/17,1800-1930,UVM Fitness Center,Open; affiliate trespassed from campus
Agency Assist,2017-0588,1/24/17,905,1/24/17,905,Main St / Spear St,Closed; assist to Burlington Police
Motorist Assist,2017-0593,1/24/17,1833,1/24/17,1833,Spear St / Main St,Closed
Trespassing / Disorderly Conduct,2017-0594,1/24/17,1841,1/24/17,1841,Harris Millis Commons,Closed; non affiliate lodged at corrections for Disorderly Conduct
Panic Alarm,2017-0596,1/24/17,2149,1/24/17,2149,Medical Education,Closed
Fire Alarm,2017-0602,1/25/17,1010,1/25/17,1010,University Hgts South 1,Closed
Property Damage,2017-0606,1/25/17,1058,1/25/17,1058,Coolidge Hall Outside,Closed
Intrusion Alarm,2017-0607,1/25/17,1112,1/25/17,1112,Mann Hall,Closed
Recovered Stolen Property,2017-0608,1/25/17,1412,Dec-16,1412,Wing Davis Wilks,Open
Citizen Assist,2017-0609,1/25/17,1438,1/25/17,1438,Jeanne Mance,Closed
Intrusion Alarm / Unsecured Premise,2017-0612,1/25/17,1631,1/25/17,1631,"Training & Compliance Office, Ryan St, Essex",Closed
Fire Alarm / Suspicious Odor,2017-0613,1/25/17,1636,1/25/17,1636,Health Science Research Facility,Closed
Citizen Assist,2017-0614,1/25/17,1803,1/25/17,1753,Centennial Woods,Closed
Welfare Check,2017-0615,1/25/17,1812,1/25/17,1812,"Aspen Dr, So. Burlington",Closed; non affiliate located
Fire Alarm,2017-0617,1/25/17,1854,1/25/17,1854,Living & Learning,Closed
Welfare Check,2017-0623,1/25/17,2207,1/25/17,2207,Living & Learning,Closed; affiliate located
Citizen Assist - Safety Escort,2017-0624,1/25/17,2244,1/25/17,2244,Davis Center,Closed
Suspicious Vehicle,2017-0632,1/26/17,129,1/26/17,129,MAT Parking Lot,Closed
Intrusion Alarm,2017-0642,1/26/17,811,1/26/17,811,Nolan House,Closed
Agency Assist,2017-0645,1/26/17,1022,1/26/17,1022,PFG,Closed; assist to S Burlington Police
Welfare Check / Agency Assist,2017-0646,1/26/17,1141,1/26/17,1141,Trinity Campus,Closed; assist to Burlington Police & Vermont State Police
Larceny,2017-0647,1/26/17,1314,01/16-24/2017,Unk,PFG,Closed
Larceny,2017-0650,1/26/17,1603,01/18-26/2017,Unk,Bailey Howe,Open incident
Drugs,2017-0651,1/26/17,1921,1/26/17,1921,Mason Hall,Closed; report to CSC
Drugs / Alcohol Offense,2017-0652,1/26/17,1947,1/26/17,1947,Coolidge Hall,Closed; report to CSC
Citizen Assist,2017-0679,1/27/17,116,1/27/17,116,Main St / Spear St,Closed
Suspicious Behavior,2017-0680,1/27/17,127,1/27/17,127,Living & Learning & PFG Garage,Closed
Traffic / DUI,2017-0681,1/27/17,202,1/27/17,202,Main St / Spear St,Closed; non affiliate cited into court for DUI
Agency Assist,2017-0683,1/27/17,408,1/27/17,408,UVM Police Services,Closed; assist to Shelburne Police
Intrusion Alarm,2017-0684,1/27/17,524,1/27/17,524,Nolan House,Closed
Suspicious Event,2017-0687,1/27/17,1053,1/27/17,1053,Converse,Closed; Unable to locate
Agency Assist,2017-0690,1/27/17,1503,1/27/17,1503,Davis Center,Closed; Assist to BFD
Suspicious Event,2017-0692,1/27/17,1740,1/27/17,1740,Davis,Open
Blue Light Alarm,2017-0695,1/27/17,1931,1/27/17,1931,Jeffords,Closed
Accident,2017-0697,1/27/17,2053,1/27/17,2053,Davis Center,Closed
Intoxication,2017-0700,1/27/17,2215,1/27/17,2215,500 S Prospect St,Closed; UVM Rescue transported to UVM MC
Noise,2017-0703,1/27/17,2232,1/27/17,2232,500 S Prospect St,Closed; Warning
Alcohol Offense,2017-0704,1/27/17,2235,1/27/17,2235,Hunt,Closed; Report to CSC
Drugs / Alcohol,2017-0722,1/28/17,204,1/28/17,204,Harris Millis,Closed; Cited into court for Felony Poss of Marijuana
Alcohol Offense,2017-0723,1/28/17,212,1/28/17,212,Millis,Closed; Report to CSC
Drugs / Alcohol,2017-0724,1/28/17,230,1/28/17,230,Millis,Closed; Report to CSC
Citizen Assist,2017-0728,1/28/17,1031,1/28/17,1031,Bailey Howe,Closed
Fire Alarm,2017-0731,1/28/17,1858,1/28/17,1858,University Hgts North 1,Closed
Fire / CO Alarm,2017-0732,1/28/17,1944,1/28/17,1944,University Hgts South 1,Closed
Drugs,2017-0734,1/28/17,2015,1/28/17,2015,Hamilton Hall,Closed; report to CSC
Fire / CO Alarm,2017-0738,1/28/17,2213,1/28/17,2213,University Hgts South 1,Closed
Citizen Assist - Safety Escort,2017-0744,1/28/17,2248,1/28/17,2248,Davis Center,Closed
Drugs,2017-0745,1/28/17,2249,1/28/17,2249,Richardson Hall,Closed; report to CSC
Motorist Assist,2017-0747,1/28/17,2351,1/28/17,2351,Colchester Ave / East Ave,Closed
Suspicious Activity,2017-0757,1/29/17,309,1/29/17,309,UVM Police Services Parking Lot,Closed
Agency Assist,2017-0758,1/29/17,320,1/29/17,320,"Sheraton Hotel, Williston Rd",Closed; assist to So. Burlington Police
Citizen Assist - Safety Escort,2017-0760,1/29/17,345,1/29/17,345,Harris Millis,Closed
Intrusion Alarm,2017-0761,1/29/17,505,1/29/17,505,460 S Prospect St,Closed
Citizen Assist,2017-0773,1/29/17,1811,1/29/17,1811,Living and Learning,Closed
Medical Assist,2017-0775,1/29/17,2102,1/29/17,2102,University Heights North,Closed; UVM Rescue transported to UVM MC
Citizen Assist / Safety Escort,2017-0782,1/29/17,2343,1/29/17,2343,Bailey Howe,Closed
Agency Assist,2017-0790,1/30/17,926,1/30/17,926,Colchester Ave,Closed; assist to Chittenden Co. Sheriffs Dept.
Theft of Service,2017-0791,1/30/17,1013,1/30/17,1013,Mercy Hall Parking Lot,Closed; report to CSC
Theft of Service,2017-0801,1/30/17,1537,1/30/17,1537,Given Hall Parking Lot,Closed; report to CSC
Theft of Service,2017-0802,1/30/17,1606,1/30/17,1606,Gutterson Parking Lot,Closed
Agency Assist,2017-0805,1/30/17,1849,1/30/17,1849,Tupper Hall,Closed; assist to UNH Police
Drugs,2017-0806,1/30/17,1858,1/30/17,1858,Tupper Hall,Closed; report to CSC
Medical Assist,2017-0808,1/30/17,2120,1/30/17,2120,Gutterson,Closed; affiliate transported to UVM MC via UVM Rescue
Citizen Assist,2017-0809,1/30/17,2209,1/30/17,2209,Simpson Hall,Closed
Welfare Check,2017-0811,1/30/17,2235,1/30/17,2235,University Hgts South 1,Closed; affiliate located
Accident,2017-0826,1/31/17,1135,1/31/17,1135,Kalkin Roadway,Closed
Medical Assist / Drugs,2017-0829,1/31/17,1702,1/31/17,1702,Living & Learning,Closed; affiliate transported to UVM MC via UVM Rescue & report to CSC
Medical Assist,2017-0830,1/31/17,1738,1/31/17,1738,Redstone Hall,Closed; affiliate transported to UVM MC via UVM Rescue
Welfare Check / Agency Assist,2017-0832,1/31/17,1851,1/31/17,1851,Jeffords Hall Parking Lot & Main St @ Davis Center,Closed; assist to Burlington Police
Drugs,2017-0838,1/31/17,2132,1/31/17,2132,Sichel Hall,Closed; affiliate cited into court for Poss. of Marijuana & report to CSC
Medical Assist,2017-0839,1/31/17,2143,1/31/17,2143,PFG Ice Rink,Closed; affiliate transported to UVM MC Via UVM Rescue
Late Reported Anonymous Sexual Assault,2017-0840,1/31/17,2157,1/27/17,Unk,Unknown Off Campus Location,Closed; referred to Title IX Coordinator
Citizen Assist,2017-0841,1/31/17,2201,1/31/17,2201,Living & Learning,Closed
