Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Noise,2015-5489,9/13/15,217,9/13/15,217,Jeanne Mance,Closed
Suspicious Behavior,2015-5492,9/13/15,627,9/13/15,627,1 S Prospect St,Closed
Blue Light Alarm,2015-5502,9/13/15,1435,9/13/15,1435,Billings,Closed
Medical Assist,2015-5505,9/13/15,1546,9/13/15,1546,University Heights North 2,Closed; Refused transport
Intrusion Alarm,2015-5508,9/13/15,1804,9/13/15,1804,Waterman,Closed
Larceny Bicycle,2015-5511,9/13/15,1818,9/12/15,2000-2130,MAT Bicycle Rack,Open
Larceny,2015-5512,9/13/15,1945,9/12/15,Unk,Bailey Howe,Closed; Property Recovered
Fire Alarm,2015-5516,9/14/15,658,9/14/15,658,Marsh Life Science,Closed
Welfare Check,2015-5517,9/14/15,712,9/14/15,712,McAuley Hall Parking Lot,Closed
Medical Assist,2015-5520,9/14/15,838,9/14/15,838,Billings,Closed; referred to UVM Medical Center via UVM Rescue
Elevator Alarm,2015-5525,9/14/15,1104,9/14/15,1104,University Hghts South 1,Closed
Larceny,2015-5529,9/14/15,1313,09/09-11/2015,1200-1330,University Hghts South Bike Rack,Open incident
Suspicious Behavior,2015-5533,9/14/15,1610,9/14/15,1610,Waterman,Closed; subject escorted from campus
Suspicious Activity,2015-5534,9/14/15,1615,9/14/15,1615,Redstone Apts,Closed
Intrusion Alarm,2015-5536,9/14/15,1818,9/14/15,1818,Fleming,Closed
Fire Alarm,2015-5538,9/14/15,1958,9/14/15,1958,Redstone Apts,Closed
Suspicious Behavior,2015-5543,9/14/15,2145,9/14/15,2145,UVM Police & Royal Tyler Theatre,Closed
Medical Assist,2015-5546,9/15/15,908,9/15/15,908,Redstone Hall Outside,Closed; referred to UVM Medical Center via UVM Rescue
Suspicious Behavior,2015-5548,9/15/15,1001,9/15/15,945,Spear St Bike path,Closed
Medical Assist,2015-5551,9/15/15,1158,9/15/15,1158,Waterman Parking Lot,Closed; referred to UVM Medical Center via UVM Rescue
Sexual Assault,2015-5554,9/13/15,1925,9/10/15,Unk,UVM Main Campus,Closed incident; referred to Title IX coordinator
Medical Assist,2015-5555,9/15/15,1415,9/15/15,1415,Old Mill,Closed; referred to UVM Medical Center via UVM Rescue
Drugs,2015-5557,9/15/15,1425,9/15/15,1425,Wilks Hall,Closed
Larceny,2015-5560,9/15/15,1518,09/13-14/2015,Unk,Ready Hall Bike Rack,Open incident; Property Recovered
Fire Alarm,2015-5561,9/15/15,1815,9/15/15,1815,Mercy Hall,Closed
Blue Light Alarm,2015-5563,9/15/15,2028,9/15/15,2028,Davis Center,Closed
Agency Assist,2015-5564,9/15/15,2321,9/15/15,2321,"Pearl St, Burlington",Closed; assist to Burlington Police
Suspicious Behavior / Welfare Check,2015-5569,9/16/15,18,9/16/15,18,Bailey Howe Outside,Closed; escorted non affiliate to UVM Medical Center ER
Unsecured Premise,2015-5571,9/16/15,118,9/16/15,118,61 Summit St,Closed
Unsecured Premise,2015-5572,9/16/15,140,9/16/15,140,Blasberg Horticulture Farm,Closed
Suspicious Event,2015-5582,9/16/15,1018,9/15/15,2324,Marsh Life Science,Open incident
Agency Assist,2015-5587,9/16/15,1421,9/16/15,1421,Converse Hall,Closed; assist to New Hampshire State Police
Larceny,2015-5591,9/16/15,1533,9/16/15,1140-1500,481 Main St Bike Rack,Open incident
Motorist Assist,2015-5593,9/16/15,1653,9/16/15,1653,Williston Rd / Main St,Closed
Larceny,2015-5595,9/16/15,1716,08/31/2015-Unk,Unk,Waterman,Open incident
Anonymously Reported Sexual Assault,2015-5597,9/16/15,1750,09/05-06/2015,2300-0200,UVM Main Campus,Closed incident; referred to Title IX Coordinator
Fire Alarm,2015-5598,9/16/15,1811,9/16/15,1811,Patterson Hall,Closed
Drugs,2015-5599,9/16/15,1813,9/16/15,1813,Mason Simpson Hamilton,Open incident
Elevator Alarm,2015-5600,9/16/15,1833,9/16/15,1833,University Hghts South 2,Closed
Accident - Leaving the Scene,2015-5602,9/16/15,1858,9/16/15,Unk,Waterman Parking Lot,Open incident
Citizen Assist,2015-5605,9/16/15,2147,9/16/15,2147,Jeffords Hall,Closed
Larceny,2015-5607,9/16/15,2346,9/16/15,1900-2300,University Hghts Basketball Courts,Open incident
Agency Assist / Theft of Service,2015-5610,9/17/15,102,9/17/15,102,Main St / S Willard St,Closed; assist to Burlington Police
Drugs,2015-5611,9/17/15,114,9/17/15,114,Trinity Campus Villa,Closed; non substantiated
Animal Problem,2015-5612,9/17/15,120,9/17/15,120,Mansfield Ave / Colchester Ave,Closed
Larceny,2015-5617,9/17/15,739,09/16-17/2015,2000-0715,Redstone Apts Parking Lot,Open incident
Vandalism - Graffiti,2015-5618,9/17/15,741,Unk,Unk,Davis Center Tunnel Entrance,Open incident
Larceny Bicycle,2015-5620,9/17/15,801,09/16-17/2015,1800-0755,Living & Learning Outside,Open incident
Suspicious Behavior,2015-5626,9/17/15,1056,9/17/15,1056,Delehanty Hall,Closed
Citizen Assist,2015-5628,9/17/15,1409,9/17/15,1409,UVM Police Services,Closed
Motorist Assist,2015-5629,9/17/15,1419,9/17/15,1419,Spear St / Main St,Closed
Fire Alarm,2015-5631,9/17/15,1445,9/17/15,1445,Christie Hall,Closed
Agency Assist,2015-5632,9/17/15,1449,9/17/15,1449,Beaumont Ave / Carrigan Dr,Closed; assist to Vermont State Police
Motor Vehicle Theft,2015-5633,9/17/15,1510,09/16-17/2015,2300-1400,Wright Hall Parking Lot,Closed; Suspect charged with Aggravated Operation without Owner Consent
Larceny,2015-5635,9/17/15,1613,09/15-17/2015,Unk,Wright Hall Parking Lot,Open incident
Larceny Bicycle,2015-5637,9/17/15,1653,8/18/15,Unk,Hamilton Bike Rack,Open incident
Welfare Check,2015-5638,9/17/15,1717,9/17/15,1717,"Hyde St, Burlington",Closed
Property Damage,2015-5640,9/17/15,1740,9/17/15,1740,Lafayette,Closed
Stalking,2015-5641,9/17/15,1753,Unk- 09/09/2015,Unk,UVM Main Campus,Open incident; referred to Title IX Coordinator
Intrusion Alarm,2015-5642,9/17/15,1814,9/17/15,1814,Southwick,Closed
Citizen Assist,2015-5644,9/17/15,1914,9/17/15,1914,UVM Police Services,Closed
Blue Light Alarm / Medical Assist,2015-5657,9/18/15,27,9/18/15,27,280 East Ave,Closed; courtesy escort to UVM Medical Center ER provided
Agency Assist / Intoxication,2015-5658,9/18/15,30,9/18/15,30,Main St / S Prospect St,Closed; assist to Burlington Police & one affiliate detoxed @ ACT 1; report to CSES
Citizen Assist,2015-5659,9/18/15,48,9/18/15,48,Mercy Hall,Closed
Welfare Check,2015-5664,9/18/15,858,9/18/15,858,Aiken,Closed
Blue Light Alarm,2015-5667,9/18/15,937,9/18/15,937,PFG,Closed
Agency Assist,2015-5668,9/18/15,1017,9/18/15,1017,191 Bank St Burlington,Closed; assist to Burlington Police
Agency Assist,2015-5669,9/18/15,1044,9/18/15,1044,27 Hayward St Burlington,Closed; assist to Burlington Police
Vandalism - Graffiti,2015-5671,9/18/15,1426,9/18/15,Unk,Simpson,Open
Larceny Bicycle,2015-5672,9/18/15,1440,9/18/15,1310-1440,Jeffords Bike Rack,Open
Larceny Bicycle,2015-5675,9/18/15,1837,9/18/15,Unk,Coolidge Bike Rack,Open
Suspicious Behavior,2015-5677,9/18/15,2004,9/18/15,2004,Redstone Dining,Closed
Drug Offense,2015-5678,9/18/15,2019,9/18/15,2019,Christie,Closed; Report to CSES
Drug Offense,2015-5680,9/18/15,2136,9/18/15,2136,Mason,Closed; Report to CSES
Drug Offense,2015-5688,9/18/15,2255,9/18/15,2255,HM Ampitheater,Closed; Tickets issued to 4 non-affiliates; Report to CSES
Noise,2015-5689,9/18/15,2257,9/18/15,2257,Redstone Apts,Closed
Intoxication,2015-5690,9/18/15,2312,9/18/15,2312,Harris Millis,Closed; referred to UVM Medical Center via UVM Rescue
Blue Light Alarm,2015-5696,9/19/15,4,9/19/15,4,Jeanne Mance,Closed
Alcohol Offense,2015-5697,9/19/15,15,9/19/15,15,McAuley,Closed; Report to CSES
Disturbance,2015-5699,9/19/15,27,9/19/15,27,Redstone Green,Closed; Cited into court for Violations of Conditions of Release; Campus trespass issued
Blue Light Alarm,2015-5700,9/19/15,38,9/19/15,38,Redstone Path,Closed
Welfare Check,2015-5702,9/19/15,110,9/19/15,110,McAuley,Closed
Alcohol Offense,2015-5703,9/19/15,141,9/19/15,141,McAuley,Closed; Ticket issued to non-affiliate; Report to CSES
Alcohol Offense,2015-5707,9/19/15,215,9/19/15,215,McCann,Closed; Report to CSES
Noise,2015-5708,9/19/15,229,9/19/15,229,Redstone Lofts,Closed; Verbal warning
Medical Assist,2015-5709,9/19/15,251,9/19/15,251,University Heights North 2,Closed; referred to UVM Medical Center via UVM Rescue
Agency Assist,2015-5712,9/19/15,1110,9/19/15,1110,"150 Pine St, Burlington",Closed; assist to Burlington Police
Welfare Check,2015-5726,9/19/15,2044,9/19/15,2044,Coolidge,Closed
Alcohol Offense,2015-5729,9/19/15,2216,9/19/15,2216,University Heights South 2,Closed; Report to CSES
Alcohol Offense,2015-5737,9/20/15,10,9/20/15,10,RTT Bus Stop,Closed; Report to CSES
Noise,2015-5738,9/20/15,44,9/20/15,44,Redstone Lofts North 2,Closed
Agency Assist,2015-5740,9/20/15,111,9/20/15,111,Main St / S Willard St,Closed; assist to Burlington Police
Vandalism - Grafitti,2015-5741,9/20/15,218,9/20/15,218,Christie,Closed; assist to Residential Life
Agency Assist,2015-5742,9/20/15,350,9/20/15,350,"Handy Ct, Burlington",Closed; assist to Burlington Police
Agency Assist,2015-5743,9/20/15,450,9/20/15,450,"161 Centennial Ct, Burlington",Closed; assist to Burlington Police
Agency Assist,2015-5744,9/20/15,611,9/20/15,611,"198 Main St, Burlington",Closed; assist to Burlington Police
Agency Assist,2015-5745,9/20/15,648,9/20/15,648,"454 Riverside Ave, Burlington",Closed; assist to Burlington Police
Agency Assist,2015-5746,9/20/15,652,9/20/15,652,"111 Colchester Ave, Burlington",Closed; assist to Burlington Police
Larceny Bicycle,2015-5747,9/20/15,1057,9/19/15,0700-1200,Jeanne Mance Bike Rack,Open
Fire Alarm,2015-5748,9/20/15,1219,9/20/15,1219,Harris Millis,Closed
Welfare Check,2015-5749,9/20/15,1517,9/20/15,1517,Converse,Closed
Intrusion Alarm,2015-5750,9/20/15,1608,9/20/15,1608,Waterman,Closed
