Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Intoxication,2013-5586,7/4/13,42,7/4/13,42,Redstone Lofts,Closed;one person  detoxed at ACT 1
Intoxication,2013-5587,7/4/13,110,7/4/13,110,Davis Rd / Spear St,Closed; one person brought to corrections for detox
Ordinance Violation,2013-5590,7/4/13,259,7/4/13,259,Centennial Field,Closed
Blue Light Alarm,2013-5591,7/4/13,313,7/4/13,313,Dewey,Closed
Suspicious Persons,2013-5592,7/4/13,314,7/4/13,314,RTT,Closed
Alcohol Offense / Trespass,2013-5595,7/4/13,650,7/4/13,650,Redstone Lofts,Closed; alcohol ticket issued
Agency Assist,2013-5596,7/4/13,728,7/4/13,728,UHC,Closed; 2 trespassed from UHC
Blue Light Alarm,2013-5600,7/4/13,924,7/4/13,924,IMF,Closed
Open Door,2013-5601,7/4/13,925,7/4/13,925,McAuley,Closed
Motorist Assist,2013-5602,7/4/13,1053,7/4/13,1053,Beaumont Ave / Carrigan Dr,Closed
Agency Assist,2013-5606,7/4/13,1516,7/4/13,1516,S Prospect St / College St,Closed
Fire Alarm,2013-5610,7/4/13,1636,7/4/13,1636,Large Animal Facility,Closed
Blue Light Alarm,2013-5611,7/4/13,1801,7/4/13,1801,Redstone Path,Closed
Noise,2013-5615,7/5/13,25,7/5/13,25,126 Spear St,Closed
Suspicious Person,2013-5619,7/5/13,104,7/5/13,104,Allen House,Closed
Intoxication,2013-5620,7/5/13,144,7/5/13,144,Redstone Apts,Closed; 1 person referred to ACT1 for detox
Intoxication,2013-5621,7/5/13,217,7/5/13,217,Bittersweet,Closed; 1 person referred to ACT 1 for detox
Traffic,2013-5626,7/5/13,924,7/5/13,924,Main St / University Heights,Closed; Subject cited into court for Driving with Suspended License
Disturbance,2013-5627,7/5/13,1048,7/5/13,1048,1 S Prospect St,Closed
Intrusion Alarm,2013-5628,7/5/13,1133,7/5/13,1133,Living and Learning,Closed
Motorist Assist,2013-5631,7/5/13,1259,7/5/13,1259,East Av / Main St,Closed
Agency Assist,2013-5642,7/5/13,2351,7/5/13,2351,861 Williston Rd,Closed
Noise,2013-5645,7/6/13,44,7/6/13,44,500 S Prospect St 10-65,Closed
Agency Assist,2013-5647,7/6/13,156,7/6/13,156,Main St / S Prospect St,Closed
DUI,2013-5648,7/6/13,235,7/6/13,235,Main St / University Heights,Closed; Subject cited into court for DUI
Agency Assist,2013-5650,7/6/13,436,7/6/13,436,284 East Av,Closed
Agency Assist,2013-5653,7/6/13,755,7/6/13,755,FAHC,Closed
Domestic Disturbance,2013-5655,7/6/13,1133,7/6/13,1133,Summit St / Main St Burlington,Closed
Noise,2013-5666,7/7/13,146,7/7/13,146,407 College St,Closed
Animal Problem,2013-5673,7/7/13,939,7/7/13,939,East Commuter Lot,Closed
Blue Light Alarm,2013-5674,7/7/13,1150,7/7/13,1150,IMF,Closed
Fire Alarm,2013-5675,7/7/13,1556,7/7/13,1556,Wills,Closed
Traffic / Drug Offense,2013-5679,7/7/13,2256,7/7/13,2256,Main St / S Prospect St,Closed ; one cited into district court for possession of Marijuana
Fire Alarm,2013-5683,7/8/13,627,7/8/13,627,Englesby,Closed
Fire Alarm,2013-5684,7/8/13,752,7/8/13,752,Englesby,Closed
Property Damage,2013-5693,7/8/13,1438,7/8/13,1438,Living and Learning,Closed
Suspicious Event,2013-5695,7/8/13,1920,7/8/13,1920,Jeffords Circle,Open
Leaving the Scene of an accident,2013-5705,7/9/13,311,7/9/13,311,Main Green,Closed ; one cited into district court for leaving the scene of an accident
Accident,2013-5710,7/9/13,1036,7/9/13,1036,UHC,Closed
911 Hang Up,2013-5711,7/9/13,1038,7/9/13,1038,Wilks,Closed
Vandalism/Graffiti,2013-5713,7/9/13,1138,7/9/13,1138,Waterman,Closed
Agency Assist,2013-5714,7/9/13,1157,7/9/13,1157,UHC,Closed
Fire Alarm,2013-5715,7/9/13,1323,7/9/13,1323,U Heights,Closed
Suspicious Event,2013-5716,7/9/13,1406,7/9/13,1406,Redstone Green,Closed
Agency Assist,2013-5720,7/9/13,1540,7/9/13,1540,Police Services,Closed
Suspicious Person/ Lost Property,2013-5721,7/9/13,1544,7/9/13,1544,Bailey Howe,Closed
Accident,2013-5723,7/9/13,1611,7/9/13,1611,Jeffords Circle,Closed
Suspicious Event,2013-5727,7/9/13,2349,7/9/13,2349,Jeffords,Closed
Driving License Suspended,2013-5738,7/10/13,1020,7/10/13,1020,North St / N Prospect St,Closed; one cited into district court for driving with a suspended license
Assist,2013-5739,7/10/13,1032,7/10/13,1032,UHC,Closed
Motor Vehicle Assist,2013-5741,7/10/13,1234,7/10/13,1234,UHC,Closed
Agency Assist,2013-5742,7/10/13,1835,7/10/13,1835,FAHC,Closed
Suspicious Persons,2013-5743,7/10/13,1929,7/10/13,1929,Williams,Closed
Suspicious Persons,2013-5746,7/10/13,2058,7/10/13,2058,Williams,Closed
Agency Assist,2013-5756,7/10/13,507,7/10/13,507,82 S Winooski Ave Burlington,Closed
Agency Assist,2013-5758,7/11/13,953,7/11/13,953,Main St / University heights,Closed
Fraud,2013-5760,7/11/13,1001,7/11/13,1001,University Health Center,Open incident
Vandalism,2013-5763,7/11/13,1040,07/10/2013 - 07/11/2013,Unk,Living & Learning,Open incident
Motorist Assist,2013-5768,7/11/13,1511,7/11/13,1511,Living & Learning,Closed
Intrusion Alarm,2013-5772,7/11/13,1825,7/11/13,1828,Continuing Education,Closed
911 Open Line,2013-5785,7/12/13,54,7/12/13,54,Wilks Hall,Closed; unfounded
Motorist Assist,2013-5788,7/12/13,145,7/12/13,145,S. Prospect St / College St,Closed
Intrusion Alarm,2013-5790,7/12/13,649,7/12/13,649,Living & Learning,Closed
Agency Assist,2013-5797,7/12/13,1442,7/12/13,1442,Centennial Field,Closed
Agency Assist,2013-5803,7/12/13,2337,7/12/13,2337,Main St / University heights,Closed
Drugs,2013-5804,7/12/13,2350,7/12/13,2350,Jeffords Hall Parking Lot,Closed; subject lodged for Poss. of Cocaine & Heroin
Agency Assist,2013-5805,7/13/13,304,7/13/13,304,"Quarry Hill Rd, S. Burlington",Closed
Medical Assist,2013-5812,7/13/13,1626,7/13/13,1626,North 1,Closed; referred to UVM Rescue
Motorist Assist,2013-5816,7/13/13,1848,7/13/13,1848,Colchester Ave / University Pl.,Closed
Alcohol Offense,2013-5825,7/14/13,218,7/14/13,218,N. Williams St.,Closed; alcohol ticket issued
Burglary,2013-5827,7/14/13,404,7/14/13,0315-0340,Wills Hall,Open incident
Blue Light Alarm,2013-5832,7/14/13,1420,7/14/13,1420,280 East Ave.,Closed; unfounded
Motorist Assist,2013-5840,7/14/13,1907,7/14/13,1907,Williston Rd / I89,Closed
Agency Assist,2013-5842,7/14/13,2221,7/14/13,2221,"Dorset St, S. Burlington",Closed
Fire Alarm,2013-5843,7/14/13,2230,7/14/13,2230,North 1,Closed
Suspicious Event,2013-5848,7/15/13,452,7/15/13,452,UVM Main Green,Closed; unfounded
Intrusion Alarm,2013-5849,7/15/13,549,7/15/13,549,University Health Center,Closed
Larceny,2013-5850,7/15/13,819,7/15/13,819,MLS,Closed
Medical Assist,2013-5853,7/15/13,1342,7/15/13,1342,Davis Center,Closed
Fire,2013-5855,7/15/13,1556,7/15/13,1556,Living and Learning,Closed
911 Hang Up,2013-5858,7/15/13,1934,7/15/13,1934,Jeffords,Closed
Fire Alarm,2013-5867,7/16/13,1028,7/16/13,1028,Living and Learning,Closed
Fire Alarm,2013-5869,7/16/13,1106,7/16/13,1106,Living and Learning,Closed
Suspicious Person,2013-5870,7/16/13,1225,7/16/13,1225,Billings,"Closed, Unfounded"
Agency Assist,2013-5871,7/16/13,1300,7/16/13,1300,Davis Center,Closed
Agency Assist,2013-5874,7/16/13,1536,7/16/13,1536,S Prospect St /Main St  Burlington,Closed; Unfounded
Intrusion Alarm,2013-5877,7/16/13,1928,7/16/13,1928,Fleming,Closed
Fire Alarm,2013-5879,7/16/13,2112,7/16/13,2112,Cottages,Closed
Burglary,2013-5894,7/17/13,248,7/17/13,248,Redstone Apartments,Open
Intrusion Alarm,2013-5897,7/17/13,945,7/17/13,945,Fleming,Closed
Fire Alarm,2013-5902,7/17/13,1946,7/17/13,1946,61 Summit St,Closed
Medical Assist,2013-5903,7/17/13,2207,7/17/13,2207,Kalkin,Closed ; patient referred to FAHC by UVM Rescue
Medical Assist,2013-5909,7/18/13,632,7/18/13,632,University Health Center,Closed; referred to UVM Rescue
Animal Problem,2013-5912,7/18/13,1005,7/18/13,1005,University Health Center,Closed; subject issued alternative justice paperwork for cruelty to animals
Accident,2013-5913,7/18/13,1051,Unk,Unk,Gutterson Parking Lot,Closed
Accident,2013-5915,7/18/13,1642,7/18/13,1642,Given Parking Lot,Closed
Intoxication,2013-5921,7/19/13,133,7/19/13,133,"Main St, Burlington",Closed
Trespassing,2013-5928,7/19/13,1449,7/19/13,1449,Wills Hall,Closed; subject cited for unlawful trespassing
Larceny,2013-5930,7/19/13,1823,7/19/13,100,Living & Learning,Open incident
Agency Assist,2013-5932,7/19/13,1918,7/19/13,1918,Millis Hall,Closed
Fire Alarm,2013-5933,7/19/13,1957,7/19/13,1957,Colchester Research,Closed
Motorist Assist,2013-5938,7/20/13,17,7/20/13,17,Main St / University Heights,Closed
Agency Assist,2013-5939,7/20/13,126,7/20/13,126,"Dorset St, S. Burlington",Closed
Intoxication,2013-5940,7/20/13,131,7/20/13,131,Main St / University Heights,Closed
Driving While Suspended,2013-5945,7/20/13,916,7/20/13,916,N. Prospect St.,Closed; subject cited for driving while suspended & violation of conditions of release
Suspicious Event,2013-5948,7/20/13,1455,7/20/13,1455,Slade Hall,Closed
Intrusion Alarm,2013-5950,7/20/13,1630,7/20/13,1630,Fleming,Closed
Property Damage,2013-5952,7/20/13,1937,Unk.,Unk.,Marsh Life Sciences,Closed
Intoxication,2013-5956,7/20/13,2314,7/20/13,2314,S. Prospect St.,Closed
Intoxication,2013-5958,7/20/13,2350,7/20/13,2350,Kalkin Hall Parking Lot,Closed; subject detoxed at corrections
Domestic Disturbance / Alcohol Offense,2013-5959,7/21/13,7,7/21/13,7,East Ave / Bilodeau Ct,Closed; report to CSES
Noise,2013-5963,7/21/13,215,7/21/13,215,Redstone Apts 6-41,Closed; warning issued
Fire Alarm,2013-5966,7/21/13,1438,7/21/13,1438,70 S. Williams St,Closed
Motorist Assist,2013-5967,7/21/13,1916,7/21/13,1916,Williston Rd,Closed
Fire Alarm,2013-5976,7/21/13,2324,7/21/13,2324,Wills Hall,Closed
Lewd and Lascivious Conduct,2013-5980,7/22/13,11,7/22/13,11,Redstone Apts.,Open incident
Intrusion Alarm,2013-5984,7/22/13,632,7/22/13,632,Farm,Closed
Intrusion Alarm,2013-5985,7/22/13,803,7/22/13,803,Morrill,Closed
Vandalism,2013-5987,7/22/13,923,7/22/13,923,MLS,Closed
Fire Alarm,2013-5988,7/22/13,948,7/22/13,948,University Heights,Closed
Fire Alarm,2013-5991,7/22/13,1358,7/22/13,1358,Southwick,Closed
Fire Alarm,2013-5992,7/22/13,1407,7/22/13,1407,PFG,Closed
Motorist Assist,2013-5993,7/22/13,1418,7/22/13,1418,Main St / University Hgts,Closed
Agency Assist,2013-5998,7/22/13,2203,7/22/13,2203,Votey,Closed
Suspicious Event,2013-6002,7/23/13,323,7/23/13,323,Henderson Terr / S Prospect St,"Closed, unfounded"
Intrusion Alarm,2013-6004,7/23/13,747,7/23/13,747,Fleming,Closed
Fire Alarm,2013-6005,7/23/13,802,7/23/13,802,Living and Learning,Closed
Animal Problem,2013-6009,7/23/13,1431,7/23/13,1431,UHC,Closed
Fire Alarm,2013-6010,7/23/13,1706,7/23/13,1706,Cottages,Closed
Noise Problem/Alarm,2013-6011,7/23/13,1723,7/23/13,1723,Redstone Apts,Closed; referred to maintenance
Larceny from Motor Vehicle,2013-6012,7/23/13,2158,7/23/13,2158,University Hghts,Open
Intrusion Alarm,2013-6024,7/24/13,701,7/24/13,701,ESF,Closed
Intrusion Alarm,2013-6025,7/24/13,704,7/24/13,704,Morrill,Closed
Fire Alarm,2013-6030,7/24/13,1818,7/24/13,1818,CBW,Closed
Embezzlement,2013-6031,7/24/13,1441,07/03/2013-07/24/2013,Unknown,Davis Center,Closed subject cited into District Court for embezzlement and trespassed from the UVM Campus
Larceny,2013-6032,7/24/13,1915,7/24/13,1915,Hunt,Open
Trespass,2013-6046,7/25/13,323,7/25/13,323,Slade,Closed
Intrusion Alarm,2013-6049,7/25/13,749,7/25/13,749,Living & Learning,Closed
Intrusion Alarm,2013-6050,7/25/13,811,7/25/13,811,Living & Learning,Closed
Suspicious Person,2013-6051,7/25/13,1325,7/25/13,745,Continuing Education,Closed
Intrusion Alarm,2013-6057,7/25/13,1757,7/25/13,1757,Fleming,Closed
Fire,2013-6058,7/25/13,1911,7/25/13,1911,Converse Hall,Closed
Blue Light Alarm,2013-6060,7/25/13,1922,7/25/13,1922,Simpson Hall,Closed; unfounded
Suspicious Event,2013-6061,7/25/13,1945,7/25/13,1945,PFG Garage,Closed
Larceny,2013-6064,7/25/13,2112,7/25/13,2112,Chittenden Hall,Closed; subject referred to alternative justice
Larceny,2013-6077,7/26/13,636,7/25/13,2100-0600,Buckham Hall,Open incident
Restraining Order Violation,2013-6078,7/26/13,853,7/26/13,800,University Health Center,Closed; subject lodged at corrections for restraining order violation & violation conditions of release
Intrusion Alarm,2013-6081,7/26/13,1338,7/26/13,1338,Morrill Hall,Closed
Medical Assist,2013-6084,7/26/13,1757,7/26/13,1757,Centennial Field,Closed; referred to UVM Rescue
Burglary,2013-6086,7/27/13,105,7/26/13,2000-0100,Redstone Apts.,Open incident
Alarm,2013-6087,7/27/13,234,7/27/13,234,Redstone Apts.,Closed
Trespassing,2013-6089,7/27/13,1400,7/27/13,1400,Stafford Hall,Closed; unfounded
Agency Assist,2013-6090,7/27/13,1602,7/27/13,1602,Main St / University Place,Closed
Suspicious Person,2013-6091,7/27/13,1655,7/27/13,1655,Fletcher Allen,Closed
Blue Light Alarm,2013-6092,7/27/13,1726,7/27/13,1726,Mann Hall,Closed
Motorist Assist,2013-6093,7/27/13,1734,7/27/13,1734,S. Prospect St.,Closed
Agency Assist,2013-6103,7/27/13,2353,7/27/13,2353,Main St / S Prospect St.,Closed
Drugs,2013-6104,7/27/13,2356,7/27/13,2356,Carrigan Dr /  East Ave,Closed
Agency Assist,2013-6110,7/28/13,323,7/28/13,323,Slade Hall,Closed; unfounded
Suspicious Person,2013-6112,7/28/13,341,7/28/13,341,WDW Parking Lot,Closed
Agency Assist,2013-6119,7/29/13,55,7/29/13,55,"Shelburne Rd, S. Burlington",Closed
Accident,2013-6120,7/29/13,114,7/29/13,114,"Timber Ln, S. Burlington",Closed
Accident -Property Damage/ Agency Assist,2013-6127,7/29/13,1258,7/29/13,1258,Main St / U Heights  Burlington,Closed
Elevator Alarm,2013-6134,7/29/13,1823,7/29/13,1823,University Heights,Closed
Agency Assist,2013-6137,7/29/13,2136,7/29/13,2136,354 White St,Closed
Suspicious Event,2013-6145,7/30/13,151,7/30/13,151,Grassmount,Closed
Larceny,2013-6158,7/30/13,1135,Unknown,Unknown,Delhanty,Open
Fire Alarm,2013-6160,7/30/13,1336,7/30/13,1336,Villa,Closed
Assist Other,2013-6161,7/30/13,1348,7/30/13,1348,Given,Closed
Larceny,2013-6163,7/30/13,1511,7/30/13,1511,Morrill,Closed / Recovered not stolen
Alcohol Offense,2013-6169,7/31/13,38,7/31/13,38,Williston Rd / I89,Closed
Agency Assist,2013-6175,7/31/13,353,7/31/13,353,153 Maple St Burlington,Closed
K9 Assist,2013-6178,7/31/13,949,7/31/13,949,Essex Rd / Bittersweet Cir,Closed
Accident - Property Damage,2013-6180,7/31/13,1024,7/31/13,1024,UHC,Closed
Assist -Other,2013-6181,7/31/13,1122,7/31/13,1122,Waterman,Closed
Blue Light Alarm,2013-6182,7/31/13,1237,7/31/13,1237,Converse,Closed
K9 Assist,2013-6183,7/31/13,1240,7/31/13,1240,Essex Mini Storage   Essex,Closed
Agency Assist,2013-6184,7/31/13,1518,7/31/13,1518,Colchester Ave / East Ave,Closed
Sexual Assault,2013-6186,7/31/13,1634,12/7/12,Unknown,Catamount Ln,Open
Agency Assist,2013-6187,7/31/13,1734,7/31/13,1734,Cook,Closed
Agency Assist,2013-6189,7/31/13,1833,7/31/13,1833,FAHC,Closed
Motorist Assist,2013-6193,7/31/13,2222,7/31/13,2222,I89 NB Exit 14,Closed
Burglary,2013-6197,7/31/13,2301,7/31/13,2301,Wills,Open
,,,,,,,
,,,,,,,
