Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Burglary,2015-0877,2/9/15,1801,2/7/15,Unknown,Harris,Open
Larceny,2015-0879,2/9/15,2123,12/ 2014 through 02/2015,Unknown,Living and Learning,Open
Intrusion Alarm,2015-0881,2/10/15,624,2/10/15,624,Fleming,Closed
Agency Assist,2015-0882,2/10/15,813,2/10/15,813,Nolan House,Closed
Agency Assist,2015-0886,2/10/15,851,2/10/15,851,U Hgts North,Closed
Drug Possession,2015-0889,2/10/15,1251,2/10/15,1251,Living and Learning,Open
Welfare Check,2015-0890,2/10/15,1326,2/10/15,1326,Redstone Apts,Closed subject referred to UVM Medical Ctr
Medical,2015-0891,2/10/15,1336,2/10/15,1336,Student Health Center,Closed subject referred to UVM Medical Center by UVM Rescue
Public Speaking,2015-0892,2/10/15,1426,2/10/15,1200-1400,Waterman,Closed
911 Hang Up,2015-0893,2/10/15,1513,2/10/15,1513,HSRF,Closed
Fire Alarm,2015-0895,2/10/15,1844,2/10/15,1844,Womens Center,Closed
Agency Assist,2015-0896,2/10/15,2004,2/10/14,2004,Saint Michaels College,Closed
Citizen Assist,2015-0897,2/10/15,2028,2/10/15,2028,Coolidge,Closed
Fire Alarm,2015-0898,2/10/15,2232,2/10/15,2232,U Hgts North,Closed
Blue Light Alarm,2015-0902,2/11/15,111,2/11/15,111,Simpson,Closed
Accident - Leaving the Scene,2015-0904,2/11/15,858,2/11/15,858,Wing Davis Wilks Parking Lot,Open incident
Late Report Anonymous Sexual Assault,2015-0907,2/11/15,1120,2/7/15,Unk,Unknown Off Campus Location,Closed
Accident,2015-0910,2/11/15,1728,2/11/15,1728,Gutterson Parking Lot,Closed
Welfare Check,2015-0914,2/11/15,2137,2/11/15,2137,Christie Hall,Closed; subject located
Medical Assist,2015-0915,2/11/15,2203,2/11/15,2203,Gutterson Field House,Closed; referred to UVM Rescue
Drugs,2015-0919,2/11/15,2338,2/11/15,2338,Coolidge Hall,Closed; report to CSES
Medical Assist,2015-0920,2/11/15,2345,2/11/15,2345,Redstone Lofts,Closed; referred to UVM Rescue
Intrusion Alarm,2015-0921,2/12/15,226,2/12/15,226,460 S Prospect St,Closed
Intrusion Alarm,2015-0922,2/12/15,313,2/12/15,313,460 S Prospect St,Closed
Simple Assault,2015-0925,2/12/15,1016,2/12/15,0830-0840,University Health Center,Open incident
Threats/Harassment,2015-0927,2/12/15,1454,Fall 2014-Present,Unk,Mason Hall,Open incident
Citizen Assist,2015-0928,2/12/15,1520,2/12/15,1520,Harris Hall,Closed
Suspicious Activity,2015-0931,2/12/15,1927,2/12/15,1927,Centennial Field,Closed
Drugs,2015-0932,2/12/15,1930,2/12/15,1930,Living & Learning,Closed; report to CSES
Agency Assist,2015-0936,2/12/15,2246,2/12/15,2246,Patterson Hall,Closed
Alcohol Offense,2015-0942,2/12/15,2332,2/12/15,2332,Living & Learning,Closed; report to CSES
Agency Assist,2015-0947,2/13/15,311,2/13/15,311,284 East Ave,Closed
ATM Alarm,2015-0949,2/13/15,754,2/13/15,754,Davis Center,Closed
Suspicious Event,2015-0950,2/13/15,848,2/13/15,848,Marsh Life Science,Closed
Medical Assist,2015-0951,2/13/15,1059,2/13/15,1059,Kalkin,Closed; No transport
Agency Assist,2015-0953,2/13/15,1550,2/13/15,1550,284 East Ave,Closed
Medical Assist,2015-0954,2/13/15,1757,2/13/15,1757,Living and Learning,Closed; Rescue transported to hospital
Fire Alarm,2015-0959,2/13/15,1938,2/13/15,1938,University Heights South 1,Closed
Larceny,2015-0968,2/13/15,2151,2/13/15,2151,Wills,Open
Drugs / Alcohol Offense,2015-0973,2/13/15,2226,2/13/15,2226,Harris,Closed; report to CSES
Alcohol,2015-0974,2/13/15,2233,2/13/15,2233,Billings,Closed; 421 issued to non affiliate
Agency Assist,2015-0975,2/13/15,2245,2/13/15,2245,Colchester Ave / East Ave,Closed
Motorist Assist,2015-0979,2/14/15,3,2/14/15,3,Votey,Closed
Alcohol,2015-0980,2/14/15,30,2/14/15,30,Millis,Closed; report to CSES
Domestic Disturbance,2015-0983,2/14/15,121,2/14/15,121,Living and Learning,Closed
Drugs,2015-0984,2/14/15,157,2/14/15,157,"Williston Rd, S. Burlington",Closed; civil marijuana ticket issued
DUI,2015-0985,2/14/15,241,2/14/15,241,Colchester Ave / Chase St,Closed subject cited into district court for driving under the influence
Intrusion Alarm,2015-0986,2/14/15,442,2/14/15,442,460 S Prospect St,Closed
Intimidation / Bias Motivated,2015-0987,2/14/15,621,2/14/15,621,Hillel,Closed
Drug Possession /Fire Alarm,2015-0991,2/14/15,1815,2/14/15,1815,Coolidge,Closed confiscated paraphernalia report to CSES
Welfare Check,2015-0993,2/14/15,2202,2/14/15,2202,Mercy,Closed
Agency Assist,2015-0994,2/14/15,2155,2/14/15,2155,1150 Williston Rd S Burlington,Closed
Drugs Unfounded,2015-0996,2/15/15,127,2/15/15,127,Living and Learning,Closed;not substantiated
Unlawful Mischief/ Intoxication,2015-0997,2/15/15,159,2/15/15,159,Wills,Closed subject referred to ACT1 for detox cited for tampeing with facilities  and unlawful mischief report to CSES
Suspicious Behavior / Intoxication,2015-0998,2/15/15,234,2/15/15,234,"Pearl St, Burlington",Closed subject referred to UVM Medical Center report to CSES
Citizen Assist,2015-1000,2/15/15,935,2/15/15,938,Continuing Education,Closed
Medical Assist,2015-1004,2/15/15,1517,2/15/15,1517,Gutterson Field House,Closed; referred to UVM Rescue
Medical Assist,2015-1008,2/15/15,1927,2/15/15,1927,Gutterson Field House,Closed; referred to UVM Rescue
Tampering with Fire Equipment,2015-1015,2/16/15,105,2/16/15,105,Living & Learning,Open incident
Fire Alarm,2015-1016,2/16/15,210,2/16/15,210,Harris Hall,Closed
Fire Alarm,2015-1017,2/16/15,303,2/16/15,303,Tupper Hall,Closed
Agency Assist,2015-1018,2/16/15,729,2/16/15,729,388 College St Burlington,Closed
Welfare Check,2015-1023,2/16/15,1329,2/16/15,1329,U Hgts South,Closed
Welfare Check,2015-1024,2/16/15,1616,2/16/15,1616,Wilks,Closed
Medical,2015-1026,2/16/15,2001,2/16/15,2001,Mercy,Closed
Fire Alarm,2015-1028,2/16/15,2255,2/16/15,2255,MAT,Closed
Medical,2015-1033,2/17/15,344,2/17/15,344,U Hgts North,Closed referred to UVM Medical Center by UVM Rescue
Accident,2015-1039,2/17/15,1146,2/12/15,1700,U Hgts South,Closed
Fire Alarm,2015-1041,2/17/15,1429,2/17/15,1429,Mansfield House,Closed
Agency Assist,2015-1043,2/17/15,1600,2/17/15,1600,Harris Millis,Closed
Drug Possession,2015-1044,2/17/15,1913,2/17/15,1913,Harris,Closed drugs confiscated report to CSES
Fire Alarm,2015-1045,2/17/15,2122,2/17/15,2122,Mason,Closed
Fire Alarm,2015-1048,2/18/15,39,2/18/15,39,MAT,Closed
Stalking,2015-1051,2/4/15,1233,Unk,Unk,Trinity Cottages,Closed
Theft of Service,2015-1052,2/18/15,1030,2/18/15,1030,PFG Parking Lot,Closed
Agency Assist,2015-1056,2/18/15,1329,2/18/15,1329,Williams Hall,Closed
Trespassing,2015-1064,2/18/15,2317,2/18/18,2317,Simpson Hall,Closed
Intrusion Alarm,2015-1067,2/19/15,806,2/19/15,806,Waterman,Closed
Suspicious Behavior,2015-1068,2/19/15,1158,2/18/15,Unk,Patrick Gym,Open incident
Welfare Check,2015-1069,2/19/15,1411,2/19/15,1411,John Dewey,Closed; referred to UVM Medical Center
Fire Alarm,2015-1070,2/19/15,1424,2/19/15,1424,University Hgts North 1,Closed
Drugs,2015-1074,2/19/15,1910,2/19/15,1910,University Hgts North 1,Closed; Cited into court for Poss of Hallucinogenic Drugs
Fire Alarm,2015-1075,2/19/15,2011,2/19/15,2011,Wright Hall,Closed
Alcohol Offense,2015-1077,2/19/15,2346,2/19/15,2346,S Prospect St / Cliff St,Closed; report to CSES
Agency Assist,2015-1083,2/20/15,227,2/20/15,227,Tupper Hall Parking Lot,Closed
Suspicious Behavior,2015-1088,2/20/15,1300,2/20/15,1300,Mercy Hall,Closed
Elevator Alarm,2015-1089,2/20/15,1326,2/20/15,1326,Health Science Research Facility,Closed
Larceny,2015-1091,2/20/15,1556,2/20/15,Unk,Lafayette,Open incident
Suspicious Behavior,2015-1092,2/20/15,1649,2/20/15,1649,Aiken,Closed
Fire Alarm,2015-1093,2/20/15,1705,2/20/15,1705,Trinity Campus Cottages,Closed
Domestic Disturbance,2015-1095,2/20/15,1826,2/20/15,1826,Wills Hall,Closed
Alcohol Offense,2015-1097,2/20/15,2025,2/20/15,2025,Gutterson Field House,Closed; report to CSES
Drugs,2015-1099,2/20/15,2223,2/20/15,2223,Harris Hall,Closed; report to CSES
Blue Light Alarm,2015-1103,2/20/15,2359,2/20/15,2359,Fleming,Closed
Blue Light Alarm,2015-1106,2/21/15,16,2/21/15,16,Fleming,Closed
Medical Assist / Alcohol Offense,2015-1107,2/21/15,21,2/21/15,21,Chittenden Hall,Closed; referred to UVM Rescue & report to CSES
Medical Assist / Intoxication,2015-1109,2/21/15,31,2/21/15,31,Wing Hall,Closed; referred to Burlington Rescue & ACT 1;  report to CSES
Noise,2015-1110,2/21/15,55,2/21/15,55,Redstone Apts 2-5,Closed
Noise,2015-1112,2/21/15,134,2/21/15,134,Redstone Apts 2-6,Closed
Medical Assist / Intoxication,2015-1115,2/21/15,220,2/21/15,220,Converse Hall,Closed; referred to UVM Rescue & ACT 1; report to CSES
Vandalism,2015-1116,2/21/15,737,2/21/15,438,WDW Commons,Open incident
Fire Alarm,2015-1118,2/21/15,1445,2/21/15,1445,Harris Millis,Closed
Property Damage,2015-1120,2/21/15,1727,2/21/15,1727,University Hgts,Closed
Suspicious Behavior,2015-1122,2/21/15,1812,2/21/15,1812,Christie Wright Patterson,Closed
Motorist Assist,2015-1123,2/21/15,1826,2/21/15,1826,Swift St / Spear St,Closed
Fraud,2015-1124,2/21/15,1858,Unk,Unk,Austin Hall,Open incident
Agency Assist,2015-1125,2/21/15,1910,2/21/15,1910,I 89 / Exit 15 North,Closed
Intoxication / Medical Assist,2015-1137,2/22/15,133,2/22/15,133,S Prospect St,Closed; referred to Burlington Rescue & ACT 1; report to CSES
Medical,2015-1146,2/22/15,1643,2/22/15,1643,97 Spear St   PFG,Closed subject referred to UVM Medical Ctr by UVM Rescue
Fire Alarm,2015-1150,2/22/15,2137,2/22/15,2137,240 Colchester Ave,Closed
Motorist Assist,2015-1152,2/22/15,2156,2/22/15,2156,Riverside Ave /Colchester Ave Burlington,Closed
Welfare Check,2015-1157,2/23/15,45,2/23/15,45,Living and Learning,Closed
Medical,2015-1163,2/23/15,955,2/23/15,955,Patterson,Closed referred to UVM Medical Ctr by UVM Rescue
Suspicious Behavior,2015-1168,2/23/15,1412,2/23/15,1412,Aiken,Closed
Welfare Check,2015-1169,2/23/15,1441,2/23/15,1441,Wing,Closed
Medical,2015-1170,2/23/15,1615,2/23/15,1615,Living and Learning,Closed referred to UVM Medical Ctr by UVM Rescue
Agency Assist /  Safety Planning,2015-1171,2/23/15,1646,2/23/15,1646,Living and Learning,Closed
Citizen Assist,2015-1174,2/23/15,2120,2/23/15,2120,Given Lot,Closed
Property Damage,2015-1176,2/23/15,2238,2/23/15,Unknown,Ira Allen Chapel,Closed
Medical,2015-1181,2/24/15,302,2/24/15,302,Living and Learning,Closed referred to UVM Medical Center by UVM Rescue
Intrusion Alarm,2015-1185,2/24/15,822,2/24/15,822,Nolan House,Closed
Suspicious Package / Drug Possession,2015-1186,2/24/15,850,2/24/15,850,Print and Mail,Closed; marijuana confiscated report to CSES
Intrusion Alarm,2015-1189,2/24/15,1826,2/24/15,1826,460 S Prospect St,Closed
Medical,2015-1197,2/25/15,848,2/25/15,848,Rowell Hall,Closed; referred to UVM Medical Ctr by UVM  Rescue
Agency Assist,2015-1199,2/25/15,1336,2/25/15,1336,"River St, Winooski",Closed
Fire Alarm,2015-1206,2/25/15,1810,2/25/15,1810,Wills Hall,Closed
Fire Alarm,2015-1207,2/25/15,2003,2/25/15,2003,Johnson House,Closed
Vandalism,2015-1208,2/25/15,2018,02/24-25/2015,Unknown,McCann Hall,Open incident
Agency Assist,2015-1210,2/25/15,2200,2/25/15,2200,PFG,Closed
Larceny,2015-1211,2/25/15,2252,2/25/15,2122-2252,Bailey Howe,Open incident
Citizen Assist,2015-1217,2/26/15,1110,2/26/15,1110,Police Services,Closed
Agency Assist,2015-1218,2/26/15,1142,2/26/15,1142,Beaumont Ave / Carrigan Dr,Closed
Larceny,2015-1219,2/26/15,1300,2/26/15,Unknown,Aiken,Open
Assist Other,2015-1220,2/26/15,1328,2/26/15,1328,UHC,Closed
Drugs,2015-1221,2/26/15,1353,Unknown,Unknown,University Heights South 1,Closed; Report to CSES
Burglary,2015-1223,2/26/15,1422,02/25-26/2015,2230-0800,500 S Prospect St,Open
Welfare Check,2015-1230,2/26/15,1825,02//26/2015,1825,Living and Learning,Closed
Intrusion Alarm,2015-1234,2/26/15,2054,2/26/15,2054,Southwick,Closed
Drugs Unfounded,2015-1240,2/26/15,2352,2/26/15,2352,Coolidge,Closed; not substantiated
Fire Alarm,2015-1244,2/26/15,153,2/26/15,153,Davis Hall,Closed
Agency Assist,2015-1246,2/26/15,352,2/26/15,352,1068 Williston Rd,Closed
Accident,2015-1247,2/27/15,752,2/27/15,752,HSRF,Closed
Property Damage,2015-1248,2/27/15,854,Unknown,Unknown,Austin,Open
Larceny,2015-1251,2/27/15,1105,02/22-02/27/2015,Unknown,Davis Rd / University Hgts,Open
Fire Alarm,2015-1253,2/27/15,1338,2/27/15,1338,University Heights South 2,Closed
Fire Alarm,2015-1254,2/27/15,1431,2/27/15,1431,CBW,Closed
Larceny,2015-1255,2/27/15,1750,Unknown,Unknown,McCann,Open
Agency Assist,2015-1256,2/27/15,1853,2/27/15,1853,"16 Tigan St, Winooski",Closed
Drugs,2015-1264,2/27/15,2301,2/27/15,2301,CBW,Closed
Suspicious Behavior,2015-1269,2/28/15,48,2/28/15,48,Dana Medical Library,Closed
DUI / Traffic,2015-1278,2/28/15,303,2/28/15,303,Williston Rd / I89,Closed; Cited into court for DUI and Driving with Suspended License
Medical,2015-1279,2/28/15,353,2/28/15,353,Living and Learning,Closed; Rescue transported to Hospital
Drugs,2015-1287,2/28/15,1238,2/28/15,1238,Living & Learning,Closed; report to CSES
Drugs,2015-1289,2/28/15,1258,2/28/15,1258,McAuley & Mercy Hall,Closed; report to CSES
Medical Assist,2015-1291,2/28/15,1811,2/28/15,1811,Patrick Gym,Closed; referred to UVM Rescue
,,,,,,,
,,,,,,,
,,,,,,,
