Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Voyeurism,2017-1887,3/9/17,1022,02/25-26/2017,Unk,Unknown Campus location,Closed; referred to Title IX coordinator
Welfare Check,2017-1888,3/9/17,1239,3/9/17,1239,Davis Center,Closed; affiliate located and referred to UVM Cares
Agency Assist / Accident,2017-1896,3/9/17,1810,3/9/17,1810,Main St / Spear St,Closed; assist to Burlington Police
Fire Alarm,2017-1900,3/9/17,2049,3/9/17,2049,Wing Hall,Closed
Unsecured Premise,2017-1903,3/9/17,2342,3/9/17,2342,Wing Hall,Closed
Drugs,2017-1914,3/10/17,1057,3/10/17,1057,Sichel Hall Outside,Closed; report to CSC
Fire Alarm,2017-1916,3/10/17,1216,3/10/17,1216,McAuley Hall,Closed
Trespassing,2017-1925,3/10/17,1621,3/10/17,1621,University Health Center,Closed
Citizen Assist,2017-1926,3/10/17,1703,3/10/17,1703,16 Colchester Ave,Closed
Drugs,2017-1927,3/10/17,1725,3/10/17,1725,Living & Learning,Closed; non substantiated
Vandalism,2017-1935,3/10/17,2240,Unk,Unk,Harris Hall,Open incident
Drugs / Alcohol Offense,2017-1937,3/10/17,2249,3/10/17,2249,Trinity Campus,Closed; report to CSC
Citizen Assist,2017-1938,3/10/17,2316,3/10/17,2316,Wing Hall,Closed
Welfare Check,2017-1949,3/11/17,1055,3/11/17,1055,Living & Learning,Closed; affiliate located
Drugs,2017-1950,3/11/17,1141,3/11/17,1141,Millis Hall,Closed; report to CSC
Citizen Assist,2017-1954,3/11/17,1729,3/11/17,1729,PFG,Closed
Agency Assist / 911 Hang up,2017-1959,3/12/17,351,3/12/17,351,"Williston Rd, So. Burlington",Closed; assist to So. Burlington Police
Traffic / DUI,2017-1968,3/13/17,36,3/13/17,36,"N Union St / Grant St, Burlington",Closed; non affiliate cited into court for DUI
Suspicious Event,2017-1973,3/13/17,1051,3/10/17,Unk,284 East Ave,Open
Motorist Assist,2017-1977,3/13/17,1547,3/13/17,1547,Main St / East Ave,Closed
Agency Assist,2017-1978,3/13/17,1603,3/13/17,1603,"486 Main St, Winooski",Closed; Assist to Winooski PD
Traffic / DLS,2017-1984,3/13/17,2219,3/13/17,2219,273 Colchester Ave,Closed; Cited into court for Criminal DLS
Agency Assist,2017-1985,3/13/17,2341,3/13/17,2341,870 Williston Rd,Closed; Assist to VSP
Agency Assist,2017-1990,3/14/17,254,3/14/17,254,"E Allen St / East St, Winooski",Closed; Assist to Winooski PD
Fire Alarm,2017-1997,3/14/17,1452,3/14/17,1452,CWP,Closed
Medical Assist,2017-1998,3/14/17,1708,3/14/17,1708,Austin,Closed; UVM Rescue transported to UVM MC
Safety Escort,2017-1999,3/14/17,1914,3/14/17,1914,UVM Medical Center,Closed
Motor Vehicle Complaint,2017-2000,3/14/17,1951,3/14/17,1951,Redstone Campus,Closed
Citizen Assist,2017-2002,3/14/17,2347,3/14/17,2347,Stafford,Closed
Agency Assist,2017-2010,3/16/17,853,3/16/17,853,East Ave / Carrigan Dr,Closed; assist to Burlington DPW
Citizen Assist,2017-2029,3/17/17,102,3/17/17,102,Billings Outside,Closed
Traffic / DUI,2017-2031,3/17/17,201,3/17/17,201,Williston Rd @ Maplefields,Closed; non affiliate cited for DUI
Fire Alarm,2017-2038,3/17/17,1022,3/17/17,1022,Wing Hall,Closed
Agency Assist,2017-2045,3/17/17,1737,3/17/17,1737,"Quarry Hill Rd, So. Burlington",Closed; assist to So. Burlington Police
Citizen Assist,2017-2049,3/17/17,2139,3/17/17,2139,PFG Ice Rink,Closed
Agency Assist,2017-2055,3/17/17,2344,3/17/17,2344,Main St / Spear St,Closed; assist to Vergennes Police
Motorist Assist,2017-2057,3/18/17,28,3/18/17,28,S Willard St / Cliff St,Closed
Property Damage,2017-2067,3/18/17,1158,3/17/17,1900-2230,UVM Parking Garage,Open
Agency Assist,2017-2084,3/18/17,2159,3/18/17,2159,Main St / Spear St,Closed; assist to Vermont State Police
Suspicious Event,2017-2092,3/18/17,2347,3/18/17,2347,Trinity Campus Villa,Closed
University Policy Violation,2017-2113,3/19/17,1857,3/19/17,1857,Williams Hall Fire Escape,Closed; report to CSC
University Policy Violation,2017-2114,3/19/17,1914,3/19/17,1914,Williams Hall Fire Escape,Closed; report to CSC
University Policy Violation,2017-2115,3/19/17,1923,3/19/17,1923,Williams Hall Fire Escape,Closed; report to CSC
Unsecured Premise,2017-2116,3/19/17,2118,3/19/17,2118,University Hgts South 1 Outside,Closed
Unsecured Premise,2017-2132,3/20/17,213,3/20/17,213,Blasberg Horticultural Farm,Closed
Unsecured Premise,2017-2133,3/20/17,502,3/20/17,502,109 S. Prospect St,Closed
Larceny from a Vehicle,2017-2136,3/20/17,709,03/17-03/20/2017,Unk,Davis Hall Lot,Open
Vandalism Graffiti,2017-2138,3/20/17,807,Unk,Unk,Lofts,Open
Citizen Assist,2017-2140,3/20/17,1205,3/20/17,1205,Davis Center,Closed
Theft of Service,2017-2143,3/20/17,1503,3/20/17,1503,Jeffords Lot,Closed; Report to CSC
Accident,2017-2144,3/20/17,1513,3/20/17,1513,Waterman Lot,Closed
Suspicious Event,2017-2145,3/20/17,1530,3/20/17,1530,Trinity Campus,Closed; Unable to locate
Noise,2017-2147,3/20/17,2217,3/20/17,2217,Marsh,Closed; Unable to locate
Agency Assist / Drugs,2017-2148,3/20/17,2235,3/20/17,2235,Main St / University Pl,Closed; Assist to SBPD
Agency Assist / DUI,2017-2157,3/21/17,5,3/21/17,5,284 East Ave,Closed; Assist to SBPD
Agency Assist,2017-2165,3/21/17,949,3/21/17,949,284 East Ave,Closed; Assist to Dept of Liquor Control
Simple Assault,2017-2166,3/21/17,1025,Unk,Unk,Off Campus Location,Open
Drugs,2017-2167,3/21/17,1037,3/21/17,1037,633 Main St,Closed; Unable to locate
Sexual Assault,2017-2171,3/21/17,1328,2/24/17,Unk,Unknown Off Campus Location,Closed; Referred to Title IX
Fire Alarm,2017-2184,3/21/17,2219,3/21/17,2219,Millis,Closed
Drugs / Alcohol Offense,2017-2186,3/21/17,2346,3/21/17,2346,Sichel,Closed; Report to CSC; Ticket issued to non-affiliate
Agency Assist / Fraud,2017-2187,3/22/17,105,3/22/17,105,454 Riverside Ave,Closed; Assist to BPD
Agency Assist / Accident,2017-2195,3/22/17,1530,3/22/17,1530,Carrigan Dr / Beaumont Ave,Closed; Assist to BPD
Drugs,2017-2200,3/22/17,1930,3/22/17,1930,Ready,Closed; Report to CSC
Suspicious Behavior,2017-2210,3/23/17,1033,3/23/17,1033,Bailey Howe,Closed
Agency Assist / Attempted Robbery,2017-2214,3/23/17,1422,3/23/17,1419,Colchester Ave - Burlington & Winooski Falls Way @ Abenaki Way - Winooski,Closed; assist to Burlington Police
Agency Assist / Intrusion Alarm,2017-2216,3/23/17,1512,3/23/17,1512,"Northgate Rd, Burlington",Closed; assist to Burlington Police
Welfare Check,2017-2217,3/23/17,1601,3/23/17,1601,Redstone Lofts,Closed; affiliate located
Blue Light Alarm,2017-2218,3/23/17,1611,3/23/17,1611,Alumni House Outside,Closed
Larceny,2017-2219,3/23/17,1630,3/23/17,1330-1630,Bailey Howe Outside,Open incident
Poss. of Stolen Property / Alcohol Offense,2017-2223,3/23/17,1913,3/23/17,1913,Wing Hall,Closed; report to CSC
Drugs / Found Property,2017-2226,3/23/17,2140,3/23/17,2140,Converse Hall Parking Lot,Closed
Fire / CO Alarm,2017-2227,3/23/17,2256,3/23/17,2256,University Hgts South 1,Closed
Drugs / Alcohol Offense,2017-2228,3/23/17,2309,3/23/17,2309,Living & Learning,Closed; report to CSC
Fire Alarm,2017-2230,3/24/17,234,3/24/17,234,Votey Hall,Closed
Intrusion Alarm,2017-2231,3/24/17,516,3/24/17,516,460 S Prospect St,Closed
Intrusion Alarm,2017-2235,3/24/17,848,3/24/17,848,Nolan House,Closed
Drugs,2017-2236,3/24/17,1146,3/24/17,1146,Living & Learning,Open incident
Drugs,2017-2243,3/24/17,1719,3/24/17,1719,Living & Learning,Closed; non substantiated
Drugs,2017-2245,3/24/17,1800,3/24/17,1800,Living & Learning,Closed; report to CSC
Fire Alarm,2017-2246,3/24/17,2039,3/24/17,2039,Jeanne Mance,Closed
Drugs,2017-2248,3/24/17,2147,3/24/17,2147,Living & Learning Outside,Closed; report to CSC
Drugs,2017-2256,3/25/17,120,3/25/17,120,McCann Hall,Closed; report to CSC
Medical Assist / Intoxication,2017-2257,3/25/17,145,3/25/17,145,Living & Learning,Closed; affiliate transported to UVM MC via UVM Rescue & report to CSC
Domestic Disturbance,2017-2258,3/25/17,324,3/25/17,324,Coolidge Hall,Closed; report to CSC
Medical Assist / Alcohol Offense,2017-2259,3/25/17,354,3/25/17,354,Living & Learning,Closed; affiliate transported to UVM MC Via UVM Rescue & report to CSC
Vandalism,2017-2262,3/25/17,715,Unk,Unk,Lafayette,Open incident
Agency Assist,2017-2266,3/25/17,1419,3/25/17,1419,"Swift St, So. Burlington",Closed; assist to So. Burlington Police
Citizen Assist,2017-2269,3/25/17,1959,Unk,Unk,Simpson Hall,Closed
Alcohol Offense,2017-2272,3/25/17,2156,3/25/17,2156,Davis Hall,Closed; report to CSC
Alcohol Offense,2017-2275,3/25/17,2300,3/25/17,2300,Wilks Hall,Closed; report to CSC
Drugs / Alcohol Offense,2017-2277,3/25/17,2320,3/25/17,2320,Millis Hall,Closed; report to CSC
Traffic / Driving While Suspended,2017-2286,3/26/17,138,3/26/17,138,"Riverside Ave @ Cumberland Farms, Burlington",Closed; non affiliate cited into court for Driving While Suspended
Traffic / DUI,2017-2288,3/26/17,222,3/26/17,222,"Dorset St, So. Burlington",Open incident
Blue Light Alarm,2017-2289,3/26/17,243,3/26/17,243,Living & Learning Outside,Closed
Intrusion Alarm,2017-2291,3/26/17,308,3/26/17,308,Fleming,Closed
Unsecured Premise,2017-2294,3/26/17,716,3/26/17,716,Votey,Closed
Welfare Check,2017-2296,3/26/17,1054,3/26/17,1044,Patrick Gym,Closed; non substantiated
Medical Assist,2017-2300,3/26/17,1506,3/26/17,1506,University Hgts South Lobby,Closed; affiliate transported to UVM MC Via UVM Rescue
Citizen Assist,2017-2301,3/26/17,1822,3/26/17,1822,Tupper Hall,Closed
Intrusion Alarm,2017-2302,3/26/17,2158,3/26/17,2158,460 S Prospect St,Closed
Violation Conditions of Release,2017-2317,3/27/17,143,3/27/17,143,"Williston Rd, So. Burlington",Closed; non affiliate cited into court for Violation Conditions of Release
Intrusion Alarm,2017-2318,3/27/17,330,3/27/17,330,Fleming,Closed
Sexual Assault,2017-2321,3/27/17,800,03/24-26/2017,Unk,Unknown,Closed; Referred to Title IX
Intrusion Alarm,2017-2330,3/27/17,1220,3/27/17,1220,Mann,Closed
Fire Alarm,2017-2331,3/27/17,1251,3/27/17,1251,258 Colchester Ave,Closed
Drugs,2017-2334,3/27/17,1418,3/27/17,1418,Coolidge,Closed; Not substantiated
Suspicious Event,2017-2336,3/27/17,1655,3/27/17,1655,Tupper,Open
Medical Assist,2017-2352,3/28/17,956,3/28/17,956,Davis Center,Closed; UVM Rescue transported to UVM MC
Fraud,2017-2354,3/28/17,1058,03/04-28/2017,Unk,Living and Learning,Open
Larceny / Citizen Assist,2017-2355,3/28/17,1150,03/27-28/2017,2200-1000,University Heights South 2,Closed; Bicycle located
Welfare Check,2017-2357,3/28/17,1348,3/28/17,1348,Jeanne Mance,Closed; Affiliate located and offered services; CARE Report completed
Intrusion Alarm,2017-2367,3/29/17,501,3/29/17,501,"321 Ryan St, Essex",Closed
Motorist Assist,2017-2370,3/29/17,1358,3/29/17,1358,MSH Lot,Closed
Recovered Stolen Vehicle / Agency Assist,2017-2372,3/29/17,1419,3/29/17,1419,Jeanne Mance Lot,Closed; Assist to BPD
Agency Assist,2017-2374,3/29/17,1527,3/29/17,1527,16 Colchester Ave,Closed; Assist to SBPD
Medical Assist,2017-2375,3/29/17,1616,3/29/17,1616,Perkins,Closed; UVM Rescue transported to UVM MC
Larceny,2017-2377,3/29/17,1749,3/29/17,1730,Bailey Howe,Open
Threats/Harassment,2017-2378,3/29/17,1808,Unk-03/29/2017,Various,University Heights South 2,Open
Medical Assist,2017-2379,3/29/17,1846,3/29/17,1846,University Heights South 2,Closed; UVM Rescue transported to UVM MC
Larceny,2017-2385,3/29/17,2205,3/29/17,2145,Bailey Howe,Open
Noise,2017-2388,3/30/17,225,3/30/17,225,Hunt,Closed; Unable to locate
Medical Assist,2017-2392,3/30/17,1300,3/30/17,1300,"284 East Ave, Burlington",Closed; affiliate transported to UVM MC Via UVM Rescue
Medical Assist,2017-2393,3/30/17,1309,3/30/17,1309,Votey,Closed; affiliate transported to UVM MC via Burlington Rescue
Trespassing,2017-2395,3/30/17,1442,3/30/17,1442,Centennial Woods,Closed
Medical Assist,2017-2399,3/30/17,1607,3/30/17,1607,University Health Center,Closed; non affiliate transported to UVM MC via UVM Rescue
Medical Assist,2017-2400,3/30/17,1802,3/30/17,1802,Patterson Hall,Closed; affiliate transported to UVM MC Via UVM Rescue
Drugs,2017-2412,3/30/17,2354,3/30/17,2354,Richardson Hall,Closed; report to CSC
Drugs,2017-2413,3/30/17,2355,3/30/17,2355,Wilks Hall,Closed; report to CSC
Blue Light Alarm,2017-2414,3/31/17,20,3/31/17,20,Redstone Path,Closed
Drugs,2017-2415,3/31/17,28,3/31/17,28,Wing Hall,Closed; report to CSC
Sexual Assault,2017-2424,3/31/17,1053,Unk,Unk,Unknown Location,Closed; referred to Title IX coordinator
Citizen Assist,2017-2425,3/31/17,1132,3/31/17,1132,University Health Center,Closed
Citizen Assist,2017-2427,3/31/17,1331,3/31/17,1331,Marsh Life Sciences Outside,Closed
Larceny,2017-2428,3/31/17,1333,3/31/17,1310,Bailey Howe Library,Open incident
Larceny,2017-2429,3/31/17,1435,3/31/17,Unk,Bailey Howe Library,Open incident
