Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Intrusion Alarm,2013-9740,12/4/13,1116,12/4/13,1116,430 Spear St Large Animal Facitlity,Closed
Citizen Assist,2013-9743,12/4/13,1751,12/4/13,1751,Millis,Closed
Drugs Unfounded,2013-9744,12/4/13,1904,12/4/13,1904,Jeanne Mance,Closed Unfounded
Alcohol Offense,2013-9745,12/4/13,1917,12/4/13,1917,Wilks Pk Lot,Closed alcohol confiscated report to CSES`
Alcohol Offense,2013-9746,12/4/13,1925,12/4/13,1925,Davis Hall Ok Lot,"Closed alcohol confiscated , report to CSES"
Drug Possession / Alcohol Offense,2013-9748,12/4/13,2000,12/4/13,2000,McCann,Closed  drugs and alcohol confiscated report to CSES
Alcohol Offense,2013-9749,12/4/13,2005,12/4/13,2005,Wilks,Closed alcohol confiscated report to CSES
Drug Possession / Alcohol Offense,2013-9750,12/4/13,2012,12/4/13,2012,Main St / East Ave,Closed alcohol confiscated report to CSES
Alcohol Offense / Drug Possession,2013-9751,12/4/13,2018,12/4/13,2018,Coolidge,"Closed drugs paraphernalia and alcohol confiscated, report to CSES"
Alcohol Offense,2013-9752,12/4/13,2019,12/4/13,2019,Harris,Closed alcohol confiscated report to CSES
Alcohol Offense,2013-9753,12/4/13,2024,12/4/13,2024,Tupper,Closed alcohol confiscated report to CSES
Alcohol Offense,2013-9754,12/4/13,2028,12/4/13,2028,Richardson,Closed alcohol confiscated report to CSES
Agency Assist,2013-9755,12/4/13,2030,12/4/13,2030,Trinity Campus,Closed
Alcohol Offense,2013-9756,12/4/13,2055,12/4/13,2055,Harris Millis,Closed report to CSES
Fire Alarm,2013-9757,12/4/13,2058,12/4/13,2058,Davis Hall,Closed
Alcohol Offense,2013-9758,12/4/13,2100,12/4/13,2100,Coolidge,Closed alcohol confiscated report to CSES
Noise,2013-9759,12/4/13,2104,12/4/13,2104,Mason,Closed unfounded
Alcohol Offense,2013-9760,12/4/13,2108,12/4/13,2108,PFG,Closed  report to CSES
Alcohol Offense,2013-9761,12/4/13,2110,12/4/13,2110,CBW,Closed alcohol confiscated  report to CSES
Drug Possession / Alcohol Offense,2013-9763,12/4/13,2123,12/4/13,2123,Harris Millis,Closed drugs and alcohol confiscated report to CSES
Alcohol Offense,2013-9764,12/4/13,2126,12/4/13,2126,Davis Hall,Closed alcohol confiscated
Alcohol Offense,2013-9765,12/4/13,2153,12/4/13,2153,Coolidge,Closed alcohol confiscated report to CSES
Alcohol Offense,2013-9766,12/4/13,2210,12/4/13,2210,Jeanne Mance,Closed alcohol confiscated report to CSES
Alcohol Offense,2013-9767,12/4/13,2224,12/4/13,2224,PFG,"Closed  alcohol confiscated , all issued paperwork for underage possession"
Alcohol Offense,2013-9768,12/4/13,2227,12/4/13,2227,Jeanne Mance,Closed alcohol confiscated report to CSES
Drug Possession / alcohol offense,2013-9769,12/4/13,2233,12/4/13,2233,Jeanne Mance,Closed drugs alcohol and paraphernalia  confiscated report to CSES
Medical / Intoxication,2013-9770,12/4/13,2337,12/4/13,2337,Cottages   256,Closed subject referred to FAHC by UVM Rescue  report to CSES
Assist,2013-9772,12/5/13,0,12/5/13,0,RTT,Closed
Intoxication,2013-9773,12/5/13,4,12/5/13,4,Mercy,Closed referred to FAHC by UVM rescue report to CSES
Alcohol Offense,2013-9774,12/5/13,16,12/5/13,16,Wills,Closed not incapacitated
Intoxication,2013-9775,12/5/13,26,12/5/13,26,PFG,Closed referred to FAHC then to corrections for detox report to CSES
Intoxication,2013-9777,12/5/13,34,12/5/13,34,Chittenden,Closed referred to ACT 1 for detox report to CSES
Alcohol Offense,2013-9778,12/5/13,37,12/5/13,37,Marsh,Closed report to CSES
Welfare Check,2013-9779,12/5/13,50,12/5/13,50,Wills,Closed Gone on Arrival
Alcohol Offense,2013-9780,12/5/13,52,12/5/13,52,Living and Learning,Closed report to CSES
Intoxication,2013-9781,12/5/13,106,12/5/13,106,Marsh,"Closed referred to corrections for detox, report to CSES"
Intoxication,2013-9782,12/5/13,109,12/5/13,109,Wright,Closed referred toAct 1 for detox report to CSES
Intoxication,2013-9783,12/5/13,117,12/5/13,117,Coolidge,Closed referred to FAHC by UVM Rescue then to  Corrections for detox
Suspicious Behavior,2013-9784,12/5/13,121,12/5/13,121,Buckham,Closed unable to locate
Intoxication,2013-9785,12/5/13,137,12/5/13,137,Coolidge,Closed referred to FAHC by BFD then to  Corrections for detox report to CSES
Medical / Alcohol Offense,2013-9786,12/5/13,145,12/5/13,145,Wing,Closed
Alcohol Offense,2013-9787,12/5/13,148,12/5/13,148,Coolidge,Closed report to CSES
Alcohol Offense,2013-9788,12/5/13,158,12/5/13,158,Redstone,Closed report to CSES
Citizen Assist,2013-9789,12/5/13,204,12/5/13,204,Buckham,Closed
Intoxication / Drug Offense,2013-9790,12/5/13,210,12/5/13,210,Bailey Howe,Closed referred to corrections for detox report to CSES
Agency Assist / Intoxication,2013-9791,12/5/13,218,12/5/13,218,FAHC,Closed transported to FAHC then to Act 1 for detox report to CSES
Intoxication,2013-9792,12/5/13,226,12/5/13,226,Mercy,Closed referred to FAHC report to CSES
Intoxication,2013-9793,12/5/13,246,12/5/13,246,Bailey Howe,Closed  referred to Corrections for detox and report to CSES
Intoxication,2013-9794,12/5/13,248,12/5/13,248,Colchester Ave / Mansfield Ave,Closed referred to Act 1 for detox
Public Assist,2013-9798,12/5/13,948,12/5/13,948,Carrigan Dr/ East Ave,Closed
Medical,2013-9803,12/5/13,1010,12/5/13,1010,Wills Lot,Closed 
Fire Alarm,2013-9807,12/5/13,1147,12/5/13,1147,Centennial Field/Grounds Garage,Closed
Larceny,2013-9808,12/5/13,1156,12/5/13,1156,Harris Millis,Open
Larceny,2013-9809,12/5/13,1235,12/5/13,1235,Chittenden,Open
Suspicious Behavior,2013-9813,12/5/13,1402,12/5/13,1402,Mercy,Open
Intoxication,2013-9814,12/5/13,1806,12/5/13,1806,Centennial Rd /Catamount Dr,Closed referred to FAHC then to Act1 for Detox
Fire Alarm,2013-9815,12/5/13,1840,12/5/13,1840,Given,Closed
Welfare Check,2013-9816,12/5/13,1900,12/5/13,1900,Living and Learning,Closed
Larceny,2013-9817,12/5/13,1931,12/5/13,1931,Wright,Open
Intoxication,2013-9818,12/6/13,52,12/6/13,52,Living and Learning Marche,"Closed one to Act1 for detox the other to Corrections for detox, report to CSES"
Drug Possession,2013-9819,12/6/13,52,12/6/13,52,University Hgts N,Closed cited in to district court for possession of hallucinogens report to CSES
Fire Alarm,2013-9825,12/6/13,312,12/6/13,312,University Hgts N,Closed
Theft of Service,2013-9828,12/6/13,810,12/6/13,810,Christie,Closed report to CSES
Suspicious Event,2013-9829,12/6/13,851,12/6/13,851,72 University Pl,Closed
Drug Possession,2013-9835,12/6/13,1201,12/6/13,1201,Robinson,Closed
Intrusion Alarm,2013-9836,12/6/13,1321,12/6/13,1321,Living and Learning,Closed
Suspicious Behavior,2013-9838,12/6/13,1456,12/6/13,1456,Main Green,Closed Unfounded
Anonymous Sexual Assault,2013-9839,12/6/13,1717,12/4-12/5,Unknown,Wills,Open
Drug Possession,2013-9845,12/6/13,2328,12/6/13,2328,Harris,"Closed, paraphernalia confiscated report to CSES"
Disorderly Conduct,2013-9852,12/7/13,48,12/7/13,48,McCann,Closed report to CSES
Alcohol Offense,2013-9853,12/7/13,112,12/7/13,112,Pomeroy,Closed ticket issued for poss of alcohol by a minor report to CSES
Fire Alarm/ Drug Possession,2013-9854,12/7/13,118,12/7/13,118,Marsh,Closed report to CSES
Alcohol Offense,2013-9855,12/7/13,133,12/7/13,133,S Prospect St / Maple St,Closed report to CSES
DUI,2013-9856,12/7/13,200,12/7/13,200,Williston Rd / Dorset St,Closed cited into court for driving under the influence
Drug Unfounded,2013-9857,12/7/13,220,12/7/13,220,Tupper,Closed unfounded
Vandalism,2013-9860,12/7/13,301,12/7/13,301,McCann,Open
Burglary,2013-9861,12/7/13,603,12/7/13,0130-0603,McCann,Open
Intrusion Alarm,2013-9865,12/7/13,1028,12/7/13,1028,Living and Learning,Closed
Blue Light Alarm,2013-9866,12/7/13,1142,12/7/13,1142,109 S Prospect St,Closed
Suspicious Object,2013-9867,12/7/13,1211,12/7/13,1211,McAuley,Closed Unfounded
MV Assist,2013-9869,12/7/13,1710,12/7/13,1710,MAT,Closed
Drugs Unfounded,2013-9871,12/7/13,1919,12/7/13,1919,University Hgts S,Closed Unfounded
K9 Assist,2013-9872,12/7/13,1948,12/7/13,1948,83 Archibald St Burlington,Closed
Intrusion Alarm,2013-9874,12/7/13,2024,12/7/13,2024,Southwick,Closed
Blue Light Alarm,2013-9876,12/7/13,2324,12/7/13,2324,University Hgts S,Closed
Audible Alarm,2013-9878,12/7/13,2346,12/7/13,2346,Coolidge,Closed
Intoxication,2013-9885,12/8/13,107,12/8/13,107,Coolidge,Closed referred to Corrections for detox report to CSES
Drugs Unfounded,2013-9887,12/8/13,119,12/8/13,119,Tupper,Closed unfounded
Drugs Unfounded,2013-9888,12/8/13,149,12/8/13,149,MAT,Closed Unfounded
911 Hang Up,2013-9889,12/8/13,202,12/8/13,202,Millis,Closed
Suspicious Vehicle,2013-9891,12/8/13,245,12/8/13,245,34 University Ln,Closed
Alcohol Offense,2013-9893,12/8/13,314,12/8/13,314,Harris,Closed report to CSES
Agency Assist,2013-9895,12/8/13,858,12/8/13,858,284 East Ave.,Closed
Larceny,2013-9897,12/8/13,1141,12/8/13,Unk,WDW Parking Lot,Open incident
Drugs,2013-9898,12/8/13,1244,12/8/13,1244,Tupper Hall,Closed; report to CSES
K9 Assist,2013-9905,12/8/13,1807,12/8/13,1807,"North St / Blodgett St, Burlington",Closed
Citizen Assist,2013-9906,12/8/13,1911,12/8/13,1911,Fleming,Closed
Drugs,2013-9907,12/8/13,1912,12/8/13,1912,Millis Hall,Closed; unfounded
Drugs,2013-9908,12/8/13,1921,12/8/13,1921,Mason Hall,Closed; report to CSES
Drugs,2013-9911,12/8/13,2215,12/8/13,2215,McCann Hall,Closed; subject lodged at corrections for Poss. of Narcotics
Mental Health Issue,2013-9912,12/8/13,2227,12/8/13,2227,Redstone Lofts,Closed; subject located
Fire,2013-9913,12/9/13,39,12/9/13,39,North 2,Closed; report to CSES
Alcohol Offense,2013-9914,12/9/13,901,12/7/13,1926,143 S Willard St,Open incident
Fire Alarm / Fire,2013-9915,12/9/13,1403,12/9/13,1403,Christie Hall,Closed; risk mgmt notified
Simple Assault,2013-9916,12/9/13,1723,12/4/13,Unk,Main Campus,Open incident
Drugs,2013-9918,12/9/13,1854,12/9/13,1854,Wright Hall,Closed; report to CSES
Intrusion Alarm,2013-9920,12/9/13,2240,12/9/13,2240,Fleming,Closed
Noise,2013-9922,12/10/13,120,12/10/13,120,Redstone Apts,Closed; unfounded
Burglary,2013-9923,12/10/13,724,12/8/13,Unk,Coolidge Hall,Open incident
Agency Assist,2013-9927,12/10/13,1304,12/10/13,1304,Wilks Hall,Closed
Attempted Burglary,2013-9929,12/10/13,1432,12/10/13,430,Wilks Hall,Closed
Larceny,2013-9930,12/10/13,1521,11/22/2013-12/01/2013,Unk,Converse Hall,Open incident
Agency Assist,2013-9931,12/10/13,1410,12/04-05/2013,Unk,Student Health Center,Open incident
Disturbance,2013-9932,12/10/13,1641,12/10/13,1641,Harris Millis,Closed
Drugs,2013-9933,12/10/13,1955,12/10/13,1955,North 2,Closed; report to CSES
Intrusion Alarm,2013-9934,12/10/13,2003,12/10/13,2003,Fleming,Closed
Drugs,2013-9935,12/10/13,2103,12/10/13,2103,Davis Hall,Closed; unfounded
Drugs,2013-9936,12/10/13,2217,12/10/13,2217,North 2,Closed; report to CSES
Intoxication,2013-9938,12/10/13,2337,12/10/13,2337,North 2,Closed; referred to UVM Rescue & report to CSES
Agency Assist,2013-9940,12/11/13,5,12/11/13,5,I89 / Exit 15,Closed
Intrusion Alarm,2013-9942,12/11/13,143,12/11/13,143,University Health Center,Closed
Citizen Assist,2013-9943,12/11/13,250,12/11/13,250,Redstone Lofts Parking Lot,Closed
Alarm,2013-9945,12/11/13,640,12/11/13,640,Fleming,Closed
Citizen Assist,2013-9948,12/11/13,1041,12/11/13,1041,Davis Center,Closed
Simple Assault,2013-9949,12/11/13,1139,Unknown,Unknown,Unknown,Open
Subpoena Service,2013-9950,12/11/13,1250,12/11/13,1250,Police Services,Closed
Threats / Harassment,2013-9953,12/11/13,1548,12/11/13,1548,202 1/2 Pine St Burlington,Closed
Larceny,2013-9954,12/11/13,1750,Unknown,Unknown,Mason,Open
Drug Possession,2013-9955,12/11/13,2238,12/11/13,2238,Sichel,Open
Welfare Check,2013-9956,12/11/13,2307,12/11/13,2307,U Hgts N,Closed
Blue Light Alarm,2013-9957,12/12/13,331,12/12/13,331,Williams,Closed
Intrusion Alarm,2013-9959,12/12/13,522,12/12/13,522,UHC,Closed
Drug Possession,2013-9960,12/12/13,526,12/12/13,2100-2200,Univeristy Hgts N2,Closed drugs and paraphernalia confiscated report to CSES
Suspicious Behavior/ Welfare Check,2013-9962,12/12/13,626,12/12/13,626,Cyber Cafe,Closed
Drugs-Unfounded,2013-9966,12/12/13,1109,12/12/13,1109,Buckham,Closed unfounded
Graffiti,2013-9969,12/12/13,1235,12/12/13,1235,Living and Learning,Closed
Assist Other,2013-9970,12/12/13,1258,12/12/13,1258,UHC,Closed
Larceny,2013-9974,12/12/13,1321,12/12/13,1321,Votey,Open
Medical,2013-9978,12/13/13,100,12/13/13,100,Wright,Closed
Suspicious Event / Open Door,2013-9983,12/13/13,523,12/13/13,523,RTT,Closed
Suspicious Behavior,2013-9984,12/13/13,526,12/13/13,526,Perkins,Closed
Agency Assist,2013-9991,12/13/13,909,12/13/13,909,University Hgts N,Closed
Suspicious Event,2013-9994,12/13/13,1029,12/11/13,Unk,Mercy,Closed
Agency Assist,2013-9996,12/13/13,1141,12/13/13,1141,Pearl St / Pine St,Closed
Larceny,2013-9997,12/13/13,1200,12/13/13,1200,Allen House,Open
Fire Alarm,2013-9999,12/13/13,1234,12/13/13,1234,CBW,Closed
Drug Possession,2013-10005,12/13/13,2042,12/13/13,2042,Austin,"Closed  drugs confiscated , report to CSES"
Alcohol Offense,2013-10010,12/13/13,15,12/13/13,15,Coolidge,Closed
Fire Alarm,2013-10017,12/14/13,750,12/14/13,750,Fleming,Closed
Suspicious Behavior,2013-10020,12/14/13,939,12/14/13,939,Univeristy Pl / Ira Allen,Closed
Drugs Unfounded,2013-10021,12/14/13,1037,12/14/13,1037,University Hgts N,Closed unfounded
Intrusion Alarm,2013-10032,12/14/13,1720,12/14/13,1720,Living and Learning,Closed
Medical,2013-10033,12/14/13,1728,12/14/13,1728,PFG,Closed subject referred to FAHC by UVM Rescue
Intrusion Alarm,2013-10037,12/15/13,52,12/15/13,52,Fleming,Closed
K9 Assist,2013-10038,12/15/13,121,12/15/13,121,156 Roosevelt Hgwy,Closed
DUI,2013-10039,12/15/13,227,12/15/13,227,Main St / Spear St,Closed subject cited into court for driving under the influence
Fire Alarm,2013-10040,12/15/13,733,12/15/13,733,Trinity Cottages,Closed
Animal Problem,2013-10045,12/15/13,1342,12/15/13,1342,Harris Hall,Closed; unfounded
Fire Alarm,2013-10048,12/15/13,1459,12/15/13,1459,Trinity Cottages,Closed
Medical Assist,2013-10049,12/15/13,1515,12/15/13,1515,PFG,Closed; referred to UVM Rescue
Agency Assist,2013-10050,12/15/13,1824,12/15/13,1824,Dana Medical Library,Closed
K9 Assist,2013-10051,12/15/13,1908,12/15/13,1908,"Mansfield Ave, Burlington",Closed
Trespassing,2013-10052,12/15/13,2123,12/15/13,2123,Davis Center,Closed
Trespassing,2013-10056,12/16/13,30,12/16/13,30,Davis Center,Closed
Burglary,2013-10058,12/16/13,717,12/14-16/2013,Unk,McCann Hall,Open incident
Agency Assist,2013-10060,12/16/13,830,12/16/13,830,Dewey Hall,Closed
Fire Alarm,2013-10062,12/16/13,1350,12/16/13,1350,MAT,Closed
Drugs,2013-10063,12/16/13,1403,12/16/13,1403,McAuley Hall,Closed
Agency Assist,2013-10064,12/16/13,1434,12/16/13,1434,"College St, Burlington",Closed
Agency Assist,2013-10066,12/16/13,1925,12/16/13,1925,Williston Rd/I89 Bridge,Closed
Intrusion Alarm,2013-10067,12/16/13,2117,12/16/13,2117,Fleming,Closed
Vandalism,2013-10071,12/17/13,730,12/16-17/2013,2200-0600,PFG Parking Lot,Open incident
Fire Alarm,2013-10072,12/17/13,919,12/17/13,919,Redstone Hall,Closed
Motor Vehicle Complaint,2013-10076,12/17/13,1005,12/16/13,1710,PFG Parking Lot,Closed
Intrusion Alarm,2013-10081,12/17/13,1222,12/17/13,1222,Morrill Hall,Closed
Elevator Alarm,2013-10082,12/17/13,1347,12/17/13,1347,South 3,Closed
Drugs,2013-10083,12/17/13,1415,12/13-14/2013,Unk,Austin Hall,Closed; report to CSES
Recovered Property,2013-10084,12/17/13,1438,12/13-14/2013,Unk,Marsh Hall,Closed; report to CSES
Panic Alarm,2013-10087,12/17/13,1554,12/17/13,1554,University Health Center,Closed
Agency Assist,2013-10096,12/18/13,230,12/18/13,230,Colchester Ave / N Prospect St,Closed; missing juvenile located
Suspicious Behavior,2013-10104,12/18/13,1225,12/18/13,1225,Davis Center,Closed
Fire Alarm,2013-10105,12/18/13,1332,12/18/13,1332,Living and Learning,Closed
Suspicious Behavior,2013-10107,12/18/13,1915,12/18/13,1915,1006 Ethan Allen Ave,Closed
Agency Assist,2013-10112,12/19/13,401,12/19/13,401,St Albans VT,Closed
Suspicious Vehicle,2013-10114,12/19/13,828,12/19/13,828,Catamount East Lot,Closed
Fire Alarm,2013-10115,12/19/13,840,12/19/13,840,Redstone Hall,Closed
Agency Assist,2013-10120,12/19/13,1309,12/19/13,1309,UHC,Closed
Agency Assist / Accident,2013-10124,12/19/13,2317,12/19/13,2317,Patchen Rd / White St S Burlington,Closed
ATM Alarm,2013-10127,12/20/13,102,12/20/13,102,Living and Learning,Closed
Agency Assist,2013-10130,12/20/13,205,12/20/13,205,Higher Ground S Burlington,Closed
Suspicious Behavior,2013-10131,12/20/13,509,12/20/13,509,Redstone Apts,Closed
Motor Vehicle Complaint,2013-10135,12/20/13,913,12/20/13,913,UHC,Closed
Fire Alarm,2013-10137,12/20/13,1143,12/20/13,1143,Morrill,Closed
Suspicious Behavior,2013-10138,12/20/13,1330,12/20/13,1330,Old Mill,Closed unfounded
Intrusion Alarm,2013-10140,12/20/13,1641,12/20/13,1641,UHC,Closed
Suspicious Behavior,2013-10141,12/20/13,2141,12/20/13,2141,U Hgts S1,Closed
Motor Vehicle Complaint,2013-10143,12/21/13,6,12/21/13,6,East Commuter  Lot,Closed
Domestic Disturbance / Agency Assist,2013-10147,12/21/13,306,12/21/13,306,Colchester Ave / East Ave,Closed
Intrusion Alarm,2013-10149,12/21/13,712,12/21/13,712,UHC,Closed
Intrusion Alarm,2013-10164,12/23/13,208,12/23/13,208,460 S. Prospect St,Closed
Property Damage,2013-10165,12/23/13,237,12/23/13,237,IMF Building,Closed
Intrusion Alarm,2013-10166,12/23/13,741,12/23/13,741,466 S Prospect St,Closed
Suspicious Event,2013-10171,12/23/13,1727,12/23/13,1727,Waterman,Closed
Intrusion Alarm,2013-10188,12/25/13,1930,12/25/13,1930,460 S Prospect St,Closed
Motorist Assist,2013-10189,12/25/13,2149,12/25/13,2149,Gutterson Lot,Closed
Accident,2013-10195,12/26/13,1437,12/26/13,1437,Police Services,Closed
Intrusion Alarm,2013-10196,12/26/13,1509,12/26/13,1509,466 S Prospect St,Closed
Intrusion Alarm,2013-10197,12/27/13,101,12/27/13,101,Living and Learning,Closed
Suspicious Behavior,2013-10206,12/27/13,1445,12/27/13,1445,Rowell,Closed
Intrusion Alarm,2013-10208,12/27/13,1607,12/27/13,1607,Fleming,Closed
Arrest on Warrant / Violation of conditions,2013-10209,12/27/13,1639,12/27/13,1639,Redstone Apts,Closed; 3 subjects lodged on warrants one cited for Violation of Conditions of Release
Fire Alarm,2013-10216,12/28/13,414,12/28/13,414,Colchester Research,Closed
Suspicious Behavior,2013-10219,12/28/13,1231,12/28/13,1231,Marsh Hall Parking Lot,Closed; unfounded
Vandalism / Unlawful Mischief,2013-10221,12/28/13,1516,12/22-28/2013,Unk,Redstone Lofts Parking Lot,Closed 2 subjects cited into court for unlawful mischief
Citizen Assist,2013-10224,12/28/13,1822,12/28/13,1822,284 East ave,Closed
Leaving Scene of Accident,2013-10225,12/28/13,1837,12/28/13,1832,Fleming Parking Lot,Open incident
Intoxication,2013-10229,12/28/13,2055,12/28/13,2055,Gutterson,Closed
Intoxication,2013-10230,12/28/13,2350,12/28/13,2350,Main St / University hgts,Closed
Agency Assist,2013-10231,12/29/13,49,12/29/13,49,Main St / S. Prospect St,Closed
DUI,2013-10232,12/29/13,124,12/29/13,124,Spear St / Quarry Hill,Closed one cited into district court for DUI
Blue Light Alarm,2013-10233,12/29/13,143,12/29/13,143,Jeanne Mance,Closed
Citizen Assist,2013-10238,12/29/13,1716,12/28/13,Unk,"Battery St, Burlington",Closed
Agency Assist,2013-10240,12/30/13,44,12/30/13,44,Main St / S. Prospect St.,Closed
Traffic / Drugs,2013-10241,12/30/13,146,12/30/13,146,Spear St / Quarry Hill Rd,Closed
Elevator Alarm,2013-10251,12/30/13,843,12/30/13,843,Billings,Closed
Vandalism,2013-10253,12/30/13,914,12/29-30/2013,2200-0630,PFG Parking Lot,Open incident
Intrusion Alarm,2013-10257,12/30/13,1224,12/30/13,1224,Fleming,Closed
Leaving Scene of Accident,2013-10259,12/30/13,1352,12/30/13,1100-1352,Given Parking Lot,Open incident
Fire Alarm,2013-10268,12/31/13,101,12/31/13,101,Colchester Research Facility,Closed
Agency Assist,2013-10274,12/31/13,1242,12/31/13,1242,284 East Ave.,Closed
Agency Assist,2013-10277,12/31/13,1823,12/31/13,1823,Williston Rd / Dorset St,Closed
Fire Alarm,2014-2579,4/13/14,901,4/13/14,901,Sichel,Closed
Medical,2014-2580,4/13/14,1045,4/13/14,1045,PFG,Closed referred to FAHC by UVM rescue
Fire Alarm,2014-2581,4/13/14,1209,4/13/14,1209,U Hgts S1,Closed
Suspicious Behavior,2014-2586,4/13/14,1943,Unknown,Unknown,500 S Prospect St        Miller Research,Closed
Motor Vehicle Complaint,2014-2587,4/13/14,1943,4/13/14,1943,Gutterson,Closed
,,,,,,,
,,,,,,,
,,,,,,,
