Classification,Incident #,Date Reported,Time Reported,Date Occurred,Time Occurred,General Location,Disposition
Simple Assault,2016-3130,5/13/16,1611,5/13/16,1602,Wright Hall Outside,Closed; non affiliate cited into court for simple assault
Medical Assist,2016-3132,5/13/16,1912,5/13/16,1912,Davis Center,Closed; non affiliate referred to UVM Rescue
Drugs,2016-3134,5/13/16,2044,5/13/16,2044,Harris Hall,Closed
Drugs,2016-3142,5/13/16,2141,5/13/16,2141,Wilks Hall,Closed; report to CSES
Drugs / Recovered Stolen Property,2016-3145,5/13/16,2203,5/13/16,2203,Wilks Hall,Closed; report to CSES
Trespassing,2016-3147,5/13/16,2210,5/13/16,2210,Davis Center,Closed; non affiliate located and escorted out of the building
Unsecured Premise,2016-3154,5/14/16,7,5/14/16,7,Harris Hall,Closed
Blue Light Alarm,2016-3158,5/14/16,43,5/14/16,43,Kalkin & Perkins Hall,Closed
Fire Alarm,2016-3160,5/14/16,130,5/14/16,130,Morrill Hall,Closed
Agency Assist,2016-3163,5/14/16,205,5/14/16,205,Williston Rd / I89 Overpass,Closed; assist to South Burlington Police
Suspicious Behavior / University Policy Violation,2016-3164,5/14/16,212,5/14/16,212,Christie Wright Patterson,Closed; report to CSES
Fire Alarm,2016-3166,5/14/16,315,5/14/16,315,Morrill Hall,Closed
Fire Alarm,2016-3170,5/14/16,702,5/14/16,702,Morrill Hall,Closed
Trespass,2016-3171,5/14/16,736,5/14/16,736,Austin Hall,Closed
Trespass,2016-3173,5/14/16,1040,5/14/16,1040,Coolidge Hall,Closed; report to CSES
Trespass,2016-3175,5/14/16,1211,5/14/16,1211,Coolidge Hall,Closed
Blue Light Alarm,2016-3178,5/14/16,1324,5/14/16,1324,UVM Fitness Center Outside,Closed
Agency Assist,2016-3182,5/14/16,1806,5/14/16,1806,"East Allen St, Winooski",Closed; assist to Winooski Police
Unsecured Premise,2016-3186,5/14/16,1920,5/14/16,1920,Christie Wright Patterson,Closed
Agency Assist,2016-3187,5/14/16,1947,5/14/16,1947,"East Allen St, Winooski",Closed; assist to Winooski Police
Suspicious Behavior,2016-3213,5/15/16,1204,5/15/16,1204,Redstone Campus,Closed
Suspicious Behavior,2016-3215,5/15/16,1738,5/15/16,1738,Davis Center,Closed
Blue Light Alarm,2016-3219,5/15/16,2001,5/15/16,2001,Med Ed,Closed
Fire Alarm,2016-3232,5/16/16,453,5/16/16,453,Morrill Hall,Closed
Larceny,2016-3235,5/16/16,910,05/13-16/2016,1200-0900,University Hgts North 1 bike rack,Open incident
Citizen Assist,2016-3236,5/16/16,1013,5/16/16,1013,Davis Center,Closed
Motorist Assist,2016-3237,5/16/16,1404,5/16/16,1404,Police Services Parking Lot,Closed
Citizen Assist,2016-3238,5/16/16,1420,5/16/16,1420,UVM Police Services,Closed
Fire Alarm,2016-3241,5/16/16,1708,5/16/16,1708,Morrill Hall,Closed
Traffic / Violation of Conditions of Release,2016-3247,5/16/16,2008,5/16/16,2008,Spear St / Quarry Hill Rd,Closed; Cited into court for VOCR
Traffic / Drugs,2016-3254,5/16/16,2231,5/16/16,2231,Main St / Summit St,Closed; marijuana ticket issued
Threats,2016-3266,5/17/16,1307,5/16/16,1855-2120,Davis Center & College of Arts & Sciences Outside,Closed
Blue Light Alarm,2016-3276,5/17/16,1927,5/17/16,1927,Morrill Hall Outside,Closed
Trespassing / University Policy Violation,2016-3277,5/17/16,1934,5/17/16,1934,Williams Hall Fire Escape,Closed; warning issued
Larceny,2016-3279,5/17/16,2106,Unk,Unk,Waterman Outside,Open incident
Suspicious Behavior,2016-3286,5/17/16,2347,5/17/16,2347,UVM Grounds Dept. Outside,Closed
Noise,2016-3287,5/17/16,2354,5/17/16,2354,Redstone Lofts South,Closed; noise warning issued
Suspicious Odor,2016-3290,5/18/16,459,5/18/16,459,Wright Hall,Closed
Citizen Assist,2016-3295,5/18/16,1152,5/18/16,1152,University Health Center,Closed
Computer Crime,2016-3298,5/18/16,1438,05/17-18/2016,Unk-0829,Redstone Lofts,Closed
Welfare Check,2016-3300,5/18/16,1739,5/18/16,1739,Beaumont Ave / Carrigan Dr,Closed; subject located by Burlington Police
Intrusion Alarm,2016-3315,5/19/16,913,5/19/16,913,Continuing Education,Closed
Blue Light Alarm,2016-3326,5/19/16,1850,5/19/16,1850,PFG Outside,Closed
Unsecured Premise,2016-3327,5/19/16,1944,5/19/16,1944,Dana Medical,Closed
Noise,2016-3337,5/19/16,2231,5/19/16,2231,Redstone Apts,Closed; noise warning issued
Traffic / Drugs,2016-3348,5/20/16,18,5/20/16,18,I 89 / Colchester,Closed; marijuana ticket issued
Agency Assist,2016-3350,5/20/16,514,5/20/16,514,"West St, Winooski",Closed; assist to Winooski Police
Trespass,2016-3352,5/20/16,740,5/20/16,740,Christie,Closed; Trespass issued to non-affiliate
Domestic Assault,2016-3353,5/20/16,911,1/1/16,Unk,Out of State,Closed; Refered to Title IX Coordinator
Welfare Check,2016-3355,5/20/16,1024,5/20/16,1024,University Place,Closed
Unsecure Premise,2016-3364,5/20/16,1831,5/20/16,1831,Robinson Hall,Closed
Agency Assist,2016-3374,5/21/16,229,5/21/16,229,"11 River St, Winooski",Closed; Assist to Winooski Police
Agency Assist,2016-3375,5/21/16,322,5/21/16,322,"100 Dorset St, S Burlington",Closed; Assist to S Burlington Police
Domestic Disturbance,2016-3376,5/21/16,409,5/21/16,409,Redstone Lofts,Closed
Unsecure Premise,2016-3377,5/21/16,503,5/21/16,503,61 Summit St,Closed
Blue Light Alarm,2016-3394,5/21/16,2311,5/21/16,2311,Mann,Closed
Ordinance Violation/Open Container,2016-3395,5/21/16,2318,5/21/16,2318,Colchester Ave / Mansfield Ave,Closed
Unsecure Premise,2016-3398,5/22/16,116,5/22/16,116,Main Campus Construction Area,Closed
Vandalism,2016-3400,5/22/16,202,5/22/16,202,Main Green,Closed
Intrusion Alarm,2016-3403,5/22/16,629,5/22/16,629,UHC,Closed
Citizen Assist,2016-3405,5/22/16,1050,5/22/16,1050,RTT Bus Stop,Closed
Disturbance,2016-3409,5/22/16,1406,5/22/16,1406,Old Mill,Closed
Suspicious Person,2016-3410,5/22/16,1422,5/22/16,1422,PFG,Closed
Simple Assault,2016-3414,5/22/16,1712,5/22/16,1712,Living & Learning Lot,Closed; Cited into court for Disorderly Conduct
Larceny,2016-3416,5/22/16,2001,5/22/16,Unk,Main Green,Open
Agency Assist,2016-3418,5/22/16,2102,5/22/16,2102,284 East Ave,Closed; Assist to BPD
Fire Alarm,2016-3423,5/23/16,1102,5/23/16,1102,University Heights South 3,Closed
Agency Assist,2016-3426,5/23/16,1312,5/23/16,1312,284 East Ave,"Closed; Assist to Windham PD, Maine"
Trespass,2016-3427,5/23/16,1344,5/23/16,1344,Living and Learning,Closed
Accident LSA,2016-3428,5/23/16,1442,5/23/16,1100-1430,280 East Ave Lot,Open
Blue Light Alarm,2016-3429,5/23/16,1631,5/23/16,1631,Jacob's House,Closed
Agency Assist,2016-3432,5/23/16,1921,5/23/16,1921,Colchester Ave / Fletcher Pl,Closed; Assist to BPD
Agency Assist / Larceny,2016-3443,5/23/16,2312,5/23/16,2312,Main St / St Paul St,Closed; Assist to BPD
Unsecure Premise,2016-3444,5/23/16,2342,5/23/16,2342,Bailey Howe,Closed
Suspicious Event,2016-3451,5/24/16,355,5/24/16,355,Richardson,Closed
Motorist Assist,2016-3452,5/24/16,436,5/24/16,436,248 East Ave,Closed
Fire / CO Alarm,2016-3456,5/24/16,900,5/24/16,909,Living & Learning,Closed
Citizen Assist,2016-3464,5/24/16,1438,5/24/16,1438,Davis Center Bike Rack,Closed
Fire Alarm,2016-3465,5/24/16,1505,5/24/16,1505,John Dewey,Closed
Agency Assist / Arrest on Warrant,2016-3467,5/24/16,1805,5/24/16,1805,"Hungerford Terr., Burlington",Closed; non affiliate lodged at Corrections on an Arrest Warrant & assist to Burlington Police
Agency Assist,2016-3469,5/24/16,1942,5/24/16,1942,Colchester Ave @ UVM Medical Center,Closed; assist to Burlington Police
Suspicious Behavior,2016-3470,5/24/16,1948,5/24/16,1948,Coolidge Hall,Closed
Unsecured Premise,2016-3474,5/24/16,2155,5/24/16,2155,Living & Learning,Closed
Suspicious Behavior,2016-3480,5/24/16,2238,5/24/16,2238,Ready Hall Outside,Closed
Unsecured Premise,2016-3489,5/25/16,37,5/25/16,37,UVM Farm Horse Barn,Closed
Suspicious Event,2016-3490,5/25/16,329,5/25/16,329,Redstone Apts,Closed
Fire Alarm,2016-3491,5/25/16,351,5/25/16,351,University Hgts South 3,Closed
Fire Alarm,2016-3492,5/25/16,421,5/25/16,421,University Hgts South 3,Closed
Agency Assist / Suspicious Behavior,2016-3496,5/25/16,1056,5/25/16,1056,Redstone Lofts Outside,Closed; assist to Vermont State Police
Citizen Assist,2016-3498,5/25/16,1512,5/24/16,1200,Main Campus Construction Area,Closed
University Policy Violation,2016-3500,5/25/16,1552,5/25/16,1552,Royal Tyler Theatre Outside,Closed
Intrusion Alarm,2016-3503,5/25/16,1707,5/25/16,1707,University Health Center,Closed
Larceny,2016-3506,5/25/16,1829,5/25/16,1600-1830,Living & Learning Bike Rack,Open
University Policy Violation,2016-3507,5/25/16,1845,5/25/16,1845,Royal Tyler Theatre Outside,Closed
Suspicious Behavior,2016-3511,5/25/16,2030,5/25/16,2030,Redstone Lofts Outside,Closed
Suspicious Behavior,2016-3518,5/26/16,158,5/26/16,158,"College St, Burlington",Closed
Larceny,2016-3526,5/26/16,1237,05/14-25/2016,Unk,Mason Simpson Hamilton Bike Rack,Open incident
Fire Alarm,2016-3560,5/27/16,1221,5/27/16,1221,Cook,Closed
Agency Assist,2016-3570,5/27/16,2108,5/27/16,2108,N Willard St / Pomeroy St,Closed; Assist to BPD
Animal Problem,2016-3577,5/27/16,2245,5/27/16,2245,S Prospect St / Cliff St,Closed
Suspicious Event,2016-3585,5/28/16,111,5/28/16,111,500 S Prospect St,Closed
Agency Assist,2016-3587,5/28/16,238,5/28/16,238,111 E Allen St,Closed; Assist to WPD
Agency Assist,2016-3599,5/28/16,2026,5/28/16,2026,Main St / Spear St,Closed; Assist to BPD
Unsecure Premise,2016-3617,5/29/16,151,5/29/16,151,University Heights North 1,Closed
Agency Assist,2016-3618,5/29/16,152,5/29/16,152,College St / S Prospect St,Closed; Assist to SBPD
Agency Assist,2016-3620,5/29/16,652,5/29/16,652,Burlington Marathon,Closed; Assist to BPD
Larceny Motor Vehicle,2016-3623,5/29/16,1122,05/28-29/2016,0230-1100,500 S Prospect St,Open
Suspicious Event,2016-3642,5/29/16,2224,5/29/16,2224,"Williams Rd / Blakley Rd, Colchester",Open
Blue Light Alarm,2016-3644,5/30/16,13,5/30/16,13,440 College St,Closed
Agency Assist,2016-3646,5/30/16,36,5/30/16,36,Main St / University Terr,Closed; Assist to BPD
Unsecure Premise,2016-3652,5/30/16,311,5/30/16,311,PFG,Closed
Property Damage,2016-3653,5/30/16,402,Unk,Unk,Living and Learning,Open
Traffic / Driving While Suspended,2016-3657,5/30/16,818,5/30/16,818,Colchester Ave / East Ave,Closed; non affiliate cited into court for Driving While Suspended
Medical Assist / Blue Light Alarm,2016-3658,5/30/16,1532,5/30/16,1532,Marsh Hall Outside,Closed; non affiliate referred to UVM Rescue
Traffic / Drugs,2016-3663,5/30/16,1841,5/30/16,1841,S Williams St / Pearl St,Closed; marijuana ticket issued
Larceny,2016-3664,5/30/16,1905,05/29-30/2016,1730-0730,Votey Hall Bick Rack,Open incident
Citizen Assist,2016-3671,5/30/16,2154,5/30/16,2154,Richardson Hall Outside,Closed
Agency Assist,2016-3680,5/31/16,18,5/31/16,18,"Williston Rd / Dorset St, South Burlington",Closed; assist to South Burlington & Burlington Police
Traffic / Suspicious Behavior / Recovered Property,2016-3684,5/31/16,244,5/31/16,244,Spear St / Quarry Hill Rd,Open incident
Fire Alarm,2016-3687,5/31/16,1334,5/31/16,1334,Gutterson,Closed
Larceny,2016-3695,5/31/16,1801,5/31/16,Unk,Coolidge Hall Bike Rack,Open incident
Citizen Assist,2016-3700,5/31/16,2011,5/31/16,2011,PFG,Closed
